HSA #,HSA name,State,Medicare enrollees (2015),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)"
49029,Lexington,VA,5148,7446.05,8021.47,3323.99,3636.17,1921.53,2022.59,1378.58,1492.83,351.64,367.24,247.1,293.54,224.1,209.81
49030,Low Moor,VA,4217,8037.37,8914.64,3647.98,4295.1,2228.31,2280.76,1390.2,1519.65,288.65,316.62,257.95,298.82,212.78,199.7
49031,Luray,VA,3080,8867.45,10121.82,4386.43,5094.38,1605.93,1896.83,2168.54,2380.13,329.03,346.75,228.7,261.61,152.47,142.01
49032,Lynchburg,VA,30951,8122.62,8646.49,3559.3,3882.91,2118.65,2174.9,1533.05,1635.93,392.11,417.77,327.16,358.79,190.8,173.77
49033,Manassas,VA,14912,8573.5,8614.38,3203.6,3321.73,3001.59,2961.04,1243.66,1222.95,478.02,467.68,467.73,445.31,182.4,197.33
49034,Marion,VA,4848,8615.37,10039.53,3907.11,4731,2140.6,2442.03,1512.14,1734.51,608.07,694.88,159.03,168.42,294.57,277.57
49035,Martinsville,VA,10291,8389.25,9216.55,3891.18,4398.64,2110.56,2224.56,1618.34,1791.92,297.13,320.93,178.91,209.43,285.9,261.8
49036,Nassawadox,VA,5574,8341.04,8947.93,3156.07,3407,2426.82,2489.49,1898.63,2091.94,370.62,417.61,333.65,391.7,166.26,153.43
49037,Newport News,VA,31556,8270.75,8793.9,3186.62,3515.76,2638.2,2710.69,1649.39,1714.26,382.15,396.66,234.08,258.41,186.33,199.43
49038,Norfolk,VA,28028,8940.02,9561.83,3478.64,3803.44,2865.52,3028.22,1649.89,1721.43,486.86,506.7,297.42,316.9,181.46,199.62
49039,Norton,VA,2965,9852.06,11038.85,4757.91,5437.92,2345.43,2544.99,1418.35,1622.1,936.08,1068.93,85.61,87.38,340.8,317.45
49040,Pearisburg,VA,2894,8506.18,9309.77,3907.58,4334.96,2381.06,2602.04,1260.54,1366.95,482.85,530.51,200.58,224.5,273.15,251.92
49041,Pennington Gap,VA,1827,8886.88,10086.84,4142.7,4897.11,2165.77,2316.05,1401.47,1605.76,811.56,936.61,77.47,79.55,307.36,281.8
49042,Petersburg,VA,13341,8909.52,9614.48,4004.45,4499.14,2697.16,2832.01,1328.14,1364.25,424.05,434.26,286.72,296.36,178.28,197.29
49043,Portsmouth,VA,17846,8738.85,9303.34,3242.42,3560.98,2898.37,3005.3,1627.43,1689.08,518.44,536.84,310.9,343.47,173.85,190.38
49044,Pulaski,VA,2742,9860.66,10644.7,4431.15,4893.32,2584.31,2707.76,1550.79,1678.81,871.06,944.84,137.91,158.12,290.26,273.01
49045,Radford,VA,4951,8610.28,9367.69,3487.38,3901.52,2485.26,2647.22,1512.41,1629.71,640.83,688.56,234.12,272.23,241.9,227.99
49046,Reston,VA,12982,8157.33,8222.05,3091.19,3336.61,3014.69,2852.81,1094.18,1085.32,461.62,455.86,354.71,339.94,129.05,142.77
49047,Richlands,VA,2859,8859.01,10370.28,3784.37,4616.93,2131.05,2461.16,1605.53,1832.24,813.61,927.7,236.91,285.1,310.62,286.34
49048,Richmond,VA,107317,8595.22,9133.82,3694.16,4055.65,2645.14,2740.33,1357.48,1400.56,453,465.78,292.42,301.18,157.79,174.24
49049,Roanoke,VA,32687,8178.64,8577.6,3601.72,3890.95,2341.36,2397.1,1412.24,1450.31,419.79,432.21,213.2,232.28,190.86,175.29
49050,Rocky Mount,VA,3361,7251.66,7488.89,3219.04,3321.68,1925.38,2006.47,1349.7,1380.45,331.04,339.93,264.2,290.64,158.46,147.09
49051,Salem,VA,7638,7991.37,8552.88,3634.91,4044.53,2292.83,2396.25,1277.19,1313.3,467.26,483,135.99,146.63,183.05,169.44
49052,South Boston,VA,9446,7623.59,8247.6,3128.44,3428.59,1958.3,2028.32,1903.91,2107.46,203.04,227.34,191.5,225.39,234.07,219.26
49053,South Hill,VA,4776,7845.01,8484.77,3657.17,3957.72,1934.43,2086.2,1616.04,1767.49,237.01,261.99,179.28,202.91,198.43,187.16
49054,Staunton,VA,18393,8178.6,8518.67,3453.39,3498.4,1968.1,2049.3,2031.95,2190.36,264.24,284.32,266.58,315.39,179.62,166.95
49055,Stuart,VA,2452,8275.12,9538.61,3975.6,4615.88,1670.38,2053.59,1980.51,2200.22,281.97,317.43,147.97,142.03,213.71,198.48
49056,Suffolk,VA,8502,8433.18,8967.23,3329.19,3652.28,2857.78,2951.09,1393.21,1452.9,425.92,442.93,261.97,289.82,188.37,197.08
49057,Tappahannock,VA,4417,7925.93,8469.26,3198.11,3405.92,2455.65,2587.67,1499.26,1631.67,331.56,361.08,301.02,354.63,145.35,134.12
49058,Tazewell,VA,1958,9619.96,10759.33,4368.89,4948.25,2484.55,2697.63,1585.82,1808.23,597.56,690.64,360.99,421.59,242.85,226.51
49059,Virginia Beach,VA,30155,8969.24,9756.83,3241.79,3767.34,3103.43,3234.07,1613.88,1684.95,509.77,531.67,315.36,336.37,178.65,196.7
49060,Warrenton,VA,9137,8815.17,9096.06,3745.29,3993.81,2667.17,2729.9,1501.63,1474.01,374.25,366.62,345.94,341.92,170.56,180.98
49062,Williamsburg,VA,17634,8012.07,8526.33,2517.7,2785.73,2783.55,2911.75,1920.49,1995.44,383.44,397.7,229.85,249.6,149.73,160.97
49063,Winchester,VA,20355,8090.23,8484.55,3471.68,3685.14,2434.92,2537.78,1332.75,1394.91,380.7,391.31,265.16,286.18,192.24,178.23
49065,Woodbridge,VA,12297,8658.88,8819.92,3564.8,3783,2940.41,2902.35,1254.03,1234.76,469.47,458.52,277.7,267.76,148.23,168.61
49066,Woodstock,VA,4542,8984.95,9784.97,4192.73,4721.29,2090.52,2156.3,1887.44,2053.26,341.81,353.13,282.7,327.66,192.4,178.73
49067,Wytheville,VA,4959,9040.4,10011.52,3795.53,4129.94,2550.53,2895.95,1628.31,1811.67,600.67,674.57,228.19,271.99,228.38,218.98
