HSA Number,HSA Name,Medicare enrollees (2011),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2011),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2011)
1082,AL-Tuscaloosa,25125,5.60561115268229,5.6077070632533
1083,AL-Union Springs,1237,4.74696103921308,4.28945640004173
1084,AL-Valley,5081,5.4498609492277,5.7826867642857
1085,AL-Vernon,1542,5.46099267886305,5.71694034808388
1086,AL-Wedowee,1477,4.69380573366202,5.12034811642952
1088,AL-Winfield,2598,5.97558464945006,6.00347596605184
4001,AR-Arkadelphia,3243,5.85830130792681,6.21705890043207
4002,AR-Ashdown,1601,5.47487153036988,5.81645743189639
4003,AR-Batesville,7778,5.51904352406592,5.57539724510286
4004,AR-Benton,9448,5.25395128559233,5.31237747379193
4005,AR-Bentonville,11696,3.77819933846587,4.23192073607524
4006,AR-Berryville,2696,5.60587893607697,5.91199686546583
4007,AR-Blytheville,3491,5.74312991272454,6.1471987605736
4008,AR-Booneville,1346,5.37259292079058,5.99179539155284
4010,AR-Calico Rock,1853,5.09461465332429,5.23982464120393
4011,AR-Camden,4191,5.99156380186354,6.08776208231139
4012,AR-Cherokee Village,3556,4.71782571490021,5.18109096590593
4013,AR-Clarksville,3425,5.28689242076671,5.33368020278748
4015,AR-Conway,10975,5.22320503739094,5.2778996785005
4017,AR-Crossett,3088,5.75684727578134,5.86842086508138
4018,AR-Danville,1788,5.28834308058829,5.54782014946279
4019,AR-Dardanelle,1770,5.60434323775354,5.72552462209216
4020,AR-De Queen,2276,6.07212412597735,5.99194595626771
4021,AR-De Witt,1138,6.46655730601615,6.41467477417547
4023,AR-Dumas,1291,4.80311674953754,4.65300366944187
4024,AR-El Dorado,7187,5.30596734433624,5.43447379986631
4025,AR-Eureka Springs,2347,3.96341317728979,4.15375064023466
4026,AR-Fayetteville,12963,4.73803131670611,4.88285330320644
4027,AR-Fordyce,1324,5.29690131535033,5.5957066081256
4028,AR-Forrest City,4204,4.78155259640884,4.93755371238741
4029,AR-Fort Smith,33344,5.54688121375734,5.87725240415149
4030,AR-Gravette,1855,6.17434101473478,6.56576218026831
4031,AR-Harrison,9506,4.98421527345371,5.1604699285512
4032,AR-Heber Springs,3212,5.38045757143391,5.48155758176627
4033,AR-Helena,3153,6.31386227523034,6.62095732884819
4034,AR-Hope,3136,5.73605101963055,5.63676723134915
4035,AR-Hot Springs,27434,5.3168655484324,5.46458453978778
4038,AR-Jacksonville,9025,5.77154849727816,5.91342373061903
4039,AR-Jonesboro,19400,6.02441002611195,6.11773586242478
4040,AR-Lake Village,1843,5.59710942818287,5.88011218156663
4041,AR-Little Rock,44068,4.979190993811,5.03994417655273
4042,AR-Magnolia,4036,5.91836561496562,5.98761279519669
4043,AR-Malvern,4082,6.22735146431544,5.91315911600022
4045,AR-McGehee,1390,5.17780979823623,4.99888543971873
4046,AR-Mena,3754,5.23986799292562,5.40101750572858
4047,AR-Monticello,2281,5.21593244329189,5.38808209040386
4048,AR-Morrilton,3046,5.05932438199555,5.27680427480195
4049,AR-Mountain Home,16345,5.26125113058025,5.63111683489398
4050,AR-Mountain View,2497,5.34400499286793,5.49368632313706
4051,AR-Murfreesboro,961,5.7397097914277,5.96071311888881
4052,AR-Nashville,2693,5.42463068916292,5.61251679237278
4053,AR-Newport,3252,6.06463878186044,6.18542156703092
4054,AR-North Little Rock,13190,4.59055590033281,4.62894963938957
4055,AR-Osceola,1601,7.33850398558929,7.17873612404882
4056,AR-Ozark,2021,6.14178493065437,6.02248593736619
4057,AR-Paragould,6762,6.25390332993302,6.41554338664377
4059,AR-Piggott,1287,6.26410318252064,6.17462123539838
4060,AR-Pine Bluff,12135,5.47348049129469,5.68507055399695
4061,AR-Pocahontas,2859,4.89225965169353,5.26513446682524
4062,AR-Prescott,989,5.34955463989038,5.49831333854987
4063,AR-Rogers,9279,5.10863079582829,5.45716870497573
4064,AR-Russellville,8094,5.10605852135316,5.18597697077302
4065,AR-Salem,1006,4.94591084279843,5.29397811607614
4066,AR-Searcy,14068,5.71853838664862,5.79745487096169
4067,AR-Siloam Springs,5190,5.06850641772987,5.38377041677041
4068,AR-Springdale,10854,5.11732059083291,5.31250016084888
4069,AR-Stuttgart,3515,4.70197734762705,4.75926783597876
4070,AR-Texarkana,6208,5.40611515124629,5.66727454258696
4072,AR-Waldron,1507,5.84253426098595,5.61109210095005
4074,AR-Warren,2020,5.874151154426,6.06644315779935
4075,AR-West Memphis,6348,6.07211161003471,6.31506951910773
4076,AR-Wynne,2410,6.28838087216956,6.24725894275935
3002,AZ-Bisbee,1828,4.12187863705245,4.56938452050573
3003,AZ-Bullhead City,16078,5.61636090050228,5.7045644350307
3004,AZ-Casa Grande,15530,4.80991127641763,4.97859384367694
3005,AZ-Chandler,25290,4.18134235614961,4.27524615889647
3038,AZ-Chinle,2544,3.87436364247305,3.86954966752035
3047,AZ-Claypool,3258,5.23332032021946,5.14466873595128
3006,AZ-Cottonwood,17754,4.21341916882373,4.33185756434063
3007,AZ-Douglas,2630,4.10013888105354,4.95997007549689
3008,AZ-Flagstaff,7356,4.74667676116195,4.92783144053823
3009,AZ-Florence,2376,4.967793749632,4.71110969749885
3010,AZ-Ganado,2276,3.63952451756247,3.55567728531319
3040,AZ-Keams Canyon,624,,3.40056312538338
3014,AZ-Kingman,14363,6.09506840194394,6.53738827824071
3015,AZ-Lake Havasu City,13238,4.71531690888117,4.82049575075398
3016,AZ-Mesa,115492,4.50718254629124,4.33079644591075
3019,AZ-Page,1192,4.03810303524962,3.74905911110197
3020,AZ-Parker,4367,4.82040290859005,4.79823200734688
3021,AZ-Payson,7394,4.43811577930425,4.54685686180662
3022,AZ-Phoenix,171309,4.73270121336609,4.49037484509984
3023,AZ-Prescott,30707,4.09954008366857,4.23247009129404
3024,AZ-Safford,3779,4.76447301157429,5.01914801995973
3042,AZ-San Carlos,576,,
3025,AZ-Scottsdale,50761,3.73934427736041,3.67930375819491
3026,AZ-Show Low,9543,4.72094267155866,5.04960186238596
3027,AZ-Sierra Vista,11218,4.7324678304506,4.94387279975345
3028,AZ-Springerville,2056,5.11216461175155,4.90038787531093
3029,AZ-Sun City,79394,4.0140583574516,4.16175008066819
3044,AZ-Tuba City,2463,3.050550139454,3.04844165388518
3032,AZ-Tucson,158375,4.19489409133834,4.124024101552
3033,AZ-Wickenburg,4030,4.39108334549849,5.00007044646094
3034,AZ-Willcox,1332,4.56395474699801,5.11459589165312
3035,AZ-Winslow,3152,4.74948599473784,4.41674285900776
3037,AZ-Yuma,24542,4.79139225625629,4.88618388191781
5001,CA-Alameda,7412,3.80705963453479,3.84732202910637
5003,CA-Alturas,1059,6.3450327296907,6.83891663921249
5004,CA-Anaheim,52182,4.01448445246305,4.29200562671678
5005,CA-Antioch,20490,4.56172557333996,4.90223682174322
5006,CA-Apple Valley,13723,4.8346609882797,4.69693411948076
5007,CA-Arcadia,29452,3.70671696172937,3.73318919229886
5008,CA-Arcata,4551,5.3794105828423,5.38328863349747
5009,CA-Arroyo Grande,10053,4.20676051284947,4.33787782119742
5012,CA-Auburn,15286,4.42349655428353,4.98710596440605
5013,CA-Avalon,348,,
5015,CA-Bakersfield,57162,4.98284294074865,5.04833460695872
5017,CA-Banning,13407,4.00627804557271,4.75613250514844
5018,CA-Barstow,4251,6.42740093699044,6.96767191328211
5019,CA-Bellflower,17357,3.80681571308328,3.80777773208326
5020,CA-Berkeley,20559,3.15615641693651,3.46336764357149
5021,CA-Big Bear Lake,3919,5.02052192711336,5.16401751000514
5022,CA-Bishop,2903,3.82862875536861,3.90441273400811
5023,CA-Blythe,2033,5.95466227629815,6.20498259303852
5024,CA-Brawley,3292,3.6672503404468,3.72610560981034
5028,CA-Burbank,37529,3.80151668488872,3.84082167836255
5029,CA-Burlingame,15396,3.55483556104795,3.59489501805311
5031,CA-Camarillo,13526,3.77219320679619,4.00569037466975
5032,CA-Canoga Park,36000,3.60262385262779,3.66066563530302
5033,CA-Carmichael,38991,4.45986414762005,4.52487727304217
5034,CA-Castro Valley,13055,4.02634063407032,4.52890399157035
5035,CA-Cedarville,298,,
5036,CA-Chester,1357,3.79093519467353,3.88713181287978
5037,CA-Chico,19497,4.30977856058798,4.40817330295972
5038,CA-Chino,11951,4.08473791302175,4.05808630961035
5040,CA-Chula Vista,44303,3.66153715873233,3.9477627869839
5041,CA-Clearlake,4518,5.91229835168413,6.27869640708362
5043,CA-Coalinga,1026,4.03229090928864,4.58244761096909
5044,CA-Colusa,1828,4.7659314443515,5.01433742999434
5045,CA-Concord,14150,4.41433223256187,4.65435070973915
5046,CA-Corcoran,1103,4.77438432315577,5.09991449636412
5047,CA-Corona,19407,4.52328293341141,4.92300400398359
5048,CA-Coronado,3574,3.58923403596118,3.4554721752203
5050,CA-Covina,13196,3.7579173191014,3.66985147833274
5051,CA-Crescent City,7797,4.82278258833337,4.83277681397721
5052,CA-Culver City,6740,3.40568937467701,3.7518474745451
5053,CA-Daly City,19181,3.43712989514806,3.50149116901464
5054,CA-Davis,9040,3.62336331775533,3.88398315614008
5055,CA-Deer Park,4022,2.96033183325941,2.99559033626472
5056,CA-Delano,4926,3.78453274632419,3.63016580817061
5057,CA-Dinuba,2335,4.23670356264251,5.02370234698974
5059,CA-Downey,24630,3.65000368722229,3.65712684015611
5060,CA-Duarte,3778,3.74978857415584,3.5119239974596
5062,CA-El Centro,14548,3.74372276120773,3.86864799945621
5063,CA-Encinitas,16091,3.56342288681689,3.88999604261208
5064,CA-Encino,3361,3.09281758947179,3.10561261528089
5065,CA-Escondido,23877,4.0544108632455,4.07613124646947
5066,CA-Eureka,8222,4.60243751672807,4.64651501809413
5068,CA-Fairfield,13633,4.281371335866,4.39087340583049
5069,CA-Fall River Mills,1808,5.56081078428402,5.6079769668394
5070,CA-Fallbrook,7762,3.81010900119717,4.35722445054403
5071,CA-Folsom,7193,4.04193202734063,4.26708749609188
5072,CA-Fontana,12394,4.18480968843079,3.73467432969656
5073,CA-Fort Bragg,3871,3.63753342227808,3.80761523922387
5074,CA-Fortuna,3879,4.51355980191653,4.63583815786806
5075,CA-Fountain Valley,29738,3.56648664108205,3.50669574117561
5077,CA-Fremont,32153,3.40233841897792,3.17410688401104
5078,CA-Fresno,91350,4.16418456209437,4.36857939992789
5079,CA-Fullerton,42897,3.89297289284573,4.01797859071883
5080,CA-Garberville,1206,3.64128261837752,3.96743283781723
5081,CA-Garden Grove,12159,4.04237806120961,4.18219737782508
5082,CA-Gardena,5444,3.94611835888201,4.10698176768668
5083,CA-Gilroy,6257,3.80321379619699,4.14366968203097
5084,CA-Glendale,57337,3.45084828001427,3.4911451452865
5085,CA-Glendora,11701,4.1764852670752,4.45205142474871
5086,CA-Granada Hills,7369,3.79047387009814,4.04268595928593
5087,CA-Grass Valley,16638,4.16350996057615,4.36800335864852
5088,CA-Greenbrae,32600,3.65795096987334,3.61334463522095
5089,CA-Greenville,386,,
5090,CA-Gridley,1987,4.05444358213783,3.95105073536344
5091,CA-Hanford,11234,4.30170723773518,4.55092013435621
5092,CA-Harbor City,23287,3.60967207123626,3.84784884243011
5094,CA-Hawthorne,6804,3.56973873502984,4.19200074515564
5095,CA-Hayward,14803,4.08533303093401,4.38519449386138
5096,CA-Healdsburg,4843,4.51146673664643,5.13046019012362
5097,CA-Hemet,31008,4.90925814495829,5.14276313459402
5098,CA-Hollister,5196,3.81713399552527,3.88073800203435
5100,CA-Huntington Beach,18029,4.00902250807674,4.00719074126538
5102,CA-Indio,11820,4.25416491386414,4.53849738228833
5103,CA-Inglewood,23718,3.92372319074011,4.21756947722419
5282,CA-Irvine,10814,3.3591305016191,3.36654297194612
5104,CA-Jackson,8514,4.5863269313075,4.81073604221518
5105,CA-Joshua Tree,8180,5.76465115271482,5.75359896838265
5106,CA-King City,1870,4.1311509724062,4.32597447503534
5108,CA-La Jolla,24767,3.37344990943648,3.4473003865219
5109,CA-La Mesa,52441,4.5761850654092,5.17072728369661
5112,CA-Laguna Hills,26052,3.63186563543721,3.60643810317203
5114,CA-Lake Isabella,2703,6.79083431192541,7.72345911877862
5115,CA-Lakeport,5792,5.21337034097363,5.39641623804366
5116,CA-Lakewood,3909,3.99295592139794,3.84677803717333
5117,CA-Lancaster,33807,4.77677913817657,4.82544903747062
5118,CA-Lindsay,2026,4.50207333874606,4.50184980440155
5119,CA-Livermore,8863,3.96111269578005,4.34044867948632
5120,CA-Lodi,18902,4.39484728449947,4.53508363580436
5121,CA-Loma Linda,8312,4.23623800883837,4.02343036575391
5122,CA-Lompoc,6123,3.9123475729205,4.06332595695846
5123,CA-Lone Pine,373,,
5124,CA-Long Beach,48676,4.43851380618153,4.56617344854061
5125,CA-Los Alamitos,18765,3.63790338647125,3.84865845463902
5126,CA-Los Angeles,184351,3.57117425295591,3.69781155552313
5127,CA-Los Banos,3382,4.32302013948841,4.61859127209068
5130,CA-Lynwood,23142,3.83827627870789,3.95071420370526
5131,CA-Madera,8487,4.53384776126827,4.88166835764353
5132,CA-Mammoth Lakes,630,,
5133,CA-Manteca,9090,4.65847481721143,5.07670222661574
5136,CA-Martinez,6062,4.45568494698904,5.00303207683184
5137,CA-Marysville,7217,5.50183563765734,5.75363954970382
5138,CA-Merced,21601,4.20690832226163,4.27624431552369
5139,CA-Mission Hills,12747,3.43010411661084,3.64366400211393
5140,CA-Mission Viejo,24825,3.8003308617525,3.98388290059898
5141,CA-Modesto,45916,4.62805848643703,4.73309636220552
5144,CA-Montebello,17431,3.53281002979312,3.69016200914063
5145,CA-Monterey,21037,3.80085379801324,3.83654650431157
5146,CA-Monterey Park,11122,2.67407375811964,2.76129859667158
5285,CA-Morgan Hill,5003,3.92546204456133,3.91559283564699
5148,CA-Mount Shasta,3533,3.90405860510706,4.07348739711584
5149,CA-Mountain View,37231,3.08950717856959,3.06542691795667
5150,CA-Napa,15001,4.66625059220033,4.79543642935739
5151,CA-National City,6397,3.8991916503977,4.27632482494274
5152,CA-Needles,917,6.74703792737753,7.01537981471599
5155,CA-Newport Beach,40865,3.66215029323702,3.66319989144017
5157,CA-Northridge,20336,3.23430909638942,3.4600218490945
5158,CA-Norwalk,9962,4.08846390041988,3.65584031058811
5159,CA-Novato,9410,4.067295641647,4.09646316297922
5160,CA-Oakdale,4464,5.06097015967016,5.7663574422149
5161,CA-Oakland,46262,3.60157647124569,3.63306102390503
5162,CA-Oceanside,47111,3.93970931404545,4.30267860451276
5163,CA-Ojai,3714,3.67719074136532,3.93065428977299
5165,CA-Orange,19989,3.95554187617436,4.02232283537881
5166,CA-Oroville,9330,5.34390933868869,5.58880153855656
5167,CA-Oxnard,20087,3.58443245668742,3.56442577528476
5168,CA-Palm Springs,16085,4.53475649292206,4.68583047640763
5171,CA-Panorama City,16592,3.31901793883777,3.84811533692354
5172,CA-Paradise,9678,4.25454851269095,4.30430904860499
5173,CA-Paramount,3251,4.33766652746835,4.5398378770101
5174,CA-Pasadena,30856,3.52935093292772,3.70602389605682
5177,CA-Petaluma,10079,4.1928240090692,4.55959159170174
5179,CA-Pinole,10347,3.79395842229016,3.69346509371119
5180,CA-Pittsburg,6938,4.2683185468768,4.69998029815836
5182,CA-Placerville,17620,4.42983437155351,4.57401755488605
5287,CA-Pleasanton,11375,3.6885117610399,3.99060788798404
5183,CA-Pomona,30919,3.95261694893433,4.00949919682965
5185,CA-Porterville,8559,5.33801830899398,5.42865400179409
5186,CA-Portola,1372,4.9485349823931,4.67631605350795
5187,CA-Poway,21809,4.10960690866609,4.21503884953347
5188,CA-Quincy,1222,5.21147778922207,5.52060291199951
5189,CA-Rancho Mirage,42339,3.69647569511817,3.76184131963131
5190,CA-Red Bluff,5588,4.58957743860956,4.78473583864578
5191,CA-Redding,31079,4.60035505799394,4.76143290486363
5192,CA-Redlands,18790,4.30458284942749,4.5324362345165
5194,CA-Redwood City,19597,3.46033465272664,3.64359920204579
5197,CA-Ridgecrest,5198,4.89386378719035,5.08159574262891
5198,CA-Riverside,58436,4.51031381644584,4.72165258760189
5199,CA-Roseville,39493,3.83857778069096,4.02467869150145
5200,CA-Sacramento,115881,4.12259023596663,4.13511892370678
5201,CA-Salinas,19015,4.01564566173913,4.07077753657183
5202,CA-San Andreas,6662,4.26172412662945,4.55594871104557
5203,CA-San Bernardino,33180,4.61556731666138,4.89718621402513
5204,CA-San Clemente,11965,3.78458283350025,3.88506706552701
5205,CA-San Diego,101350,3.8022282427709,3.98677077104047
5206,CA-San Dimas,4926,4.90956368578336,4.80609491309733
5208,CA-San Francisco,106694,3.44290381743676,3.53683988966647
5209,CA-San Gabriel,27974,3.0527631128991,3.08682269433107
5210,CA-San Jose,135389,3.41190613031883,3.55389746656459
5211,CA-San Leandro,12746,3.81212991610204,3.84373441433976
5212,CA-San Luis Obispo,15077,3.89630152896843,3.90322219379976
5213,CA-San Mateo,21361,3.7365015388273,3.75400919891673
5214,CA-San Pablo,12942,3.82794613712634,3.96351112870342
5215,CA-San Pedro,9946,3.91064269272794,4.20352701555713
5288,CA-San Ramon,5618,4.01395050791021,3.84085257014351
5218,CA-Santa Ana,26600,3.89110292376324,4.01608199181365
5219,CA-Santa Barbara,28135,3.59635251162022,3.70983229214411
5221,CA-Santa Cruz,21322,4.36074070727933,4.51862399765181
5222,CA-Santa Maria,18162,3.94356846384645,4.06825408512335
5223,CA-Santa Monica,42921,3.31688337221112,3.3928301229477
5224,CA-Santa Paula,5683,3.45591580048156,3.3919088736126
5225,CA-Santa Rosa,39626,4.11705797325359,4.38652669836905
5226,CA-Sebastopol,5968,3.64187286418873,3.71302958208159
5227,CA-Selma,5325,4.10291635436242,4.15205476479523
5229,CA-Simi Valley,14054,4.03213536346509,4.33017856399389
5230,CA-Solvang,4143,3.51344140777411,3.34510218826688
5231,CA-Sonoma,7291,4.28395722524068,4.60326640294944
5232,CA-Sonora,13015,4.17388164078108,4.27938815363634
5233,CA-South El Monte,3563,3.4388166185836,3.3421945512004
5234,CA-South Laguna,17772,3.41957783879628,3.26391078102376
5235,CA-South Lake Tahoe,3480,4.85315329998138,5.12724948781809
5236,CA-South San Francisco,8632,3.82834102523546,3.92916305351583
5237,CA-Stanford,20865,3.1589633177588,3.09059223555002
5239,CA-Stockton,37000,4.31596639820141,4.55095890190987
5289,CA-Sun City,17326,4.64681954702036,5.14324492862583
5241,CA-Susanville,2462,4.95302214037613,5.19948150464622
5244,CA-Tarzana,10042,3.43566494334197,3.59820564315202
5246,CA-Templeton,12095,4.3787331147393,4.68116611148355
5247,CA-Thousand Oaks,29130,3.67641432429427,3.81122261939757
5248,CA-Torrance,60446,3.58272867462868,3.65652266640952
5249,CA-Tracy,7239,3.94911104499613,4.21485300372358
5250,CA-Truckee,2987,3.42314567565126,3.17099982592657
5251,CA-Tulare,6560,4.82262890431321,5.14422739004083
5252,CA-Turlock,11527,3.9904212879254,4.08863257143843
5253,CA-Ukiah,6083,4.80399492187264,4.98085687625597
5254,CA-Upland,34606,4.13224594557223,4.24461315587781
5255,CA-Vacaville,10527,4.16921644045757,4.40327964536143
5256,CA-Valencia,23678,4.21667552624506,4.52781439754726
5257,CA-Vallejo,18989,4.14662722086312,4.14506237539677
5258,CA-Van Nuys,22521,3.66675587816329,3.68182188030644
5259,CA-Ventura,15787,4.19214105886781,4.25707579288753
5260,CA-Victorville,24839,5.17112423723722,5.5955314104032
5261,CA-Visalia,20147,4.47355465581609,4.68170821941742
5262,CA-Walnut Creek,47768,3.45935027230421,3.43514486504767
5263,CA-Watsonville,9037,4.03429799036325,4.15066080971461
5264,CA-Weaverville,980,4.49215795351615,4.35172215026751
5265,CA-West Covina,30727,3.46505696375101,3.48318133425432
5270,CA-Whittier,43634,3.7582484708004,3.70251471903559
5271,CA-Wildomar/Murrieta,28026,4.2301549137386,4.39427239662911
5272,CA-Willits,2631,4.1589083156999,4.3628496645681
5274,CA-Woodland,8280,4.00914963356101,4.35706062731982
5277,CA-Yreka,4604,4.61730797291814,4.76905579739653
5278,CA-Yuba City,10819,4.27968000692281,4.46089811178862
6002,CO-Alamosa,5256,3.98975744658049,4.38657674079937
6003,CO-Aspen,1580,2.3675528716889,2.32048612557228
6004,CO-Aurora,33770,4.19035445309356,4.18166429419703
6005,CO-Boulder,17464,3.55910372476539,3.79727468483792
6006,CO-Brighton,9266,5.10110299570068,5.28363442763131
6007,CO-Brush,1209,5.57099581436738,5.83369363102566
6008,CO-Burlington,1050,4.03530799908042,4.01361000945657
6009,CO-Canon City,7271,4.78421504270714,4.91894762296922
6010,CO-Cheyenne Wells,318,,
6011,CO-Colorado Springs,67314,4.31714243585054,4.23176794587678
6012,CO-Cortez,4839,4.49214019088379,4.75215432818285
6013,CO-Craig,1578,4.19260697762091,4.34044154850718
6015,CO-Delta,6377,4.49431329911381,4.54490610717016
6016,CO-Denver,177456,4.14290113769133,4.29025729240242
6017,CO-Durango,8195,3.75420097801354,3.86680697590041
6018,CO-Eads,203,,
6020,CO-Estes Park,2524,2.67468516828465,2.43568489944293
6022,CO-Fort Collins,19138,4.10370661101556,4.29245809475375
6023,CO-Fort Morgan,2509,4.41845272041707,4.66694112904656
6025,CO-Glenwood Springs,6051,3.80744314318977,3.89237043426456
6026,CO-Grand Junction,22729,4.2138348368333,4.57330246034858
6027,CO-Greeley,19261,4.067823468233,4.22406842413593
6028,CO-Gunnison,1456,3.93374908400724,4.06553753831309
6029,CO-Haxtun,344,,
6030,CO-Holyoke,502,,6.25870806370053
6031,CO-Hugo,1016,4.74275827585006,4.96905039908066
6032,CO-Julesburg,476,,
6033,CO-Kremmling,214,,
6034,CO-La Jara,1298,4.36896248525526,4.91965350627678
6035,CO-La Junta,4131,5.37630657212386,5.70405708026877
6036,CO-Lamar,1834,5.66016816774204,5.76211304971645
6037,CO-Leadville,519,,
6038,CO-Longmont,14299,4.1018112614344,4.648152094013
6039,CO-Loveland,14222,3.8591652179285,4.2863372779865
6040,CO-Meeker,549,,
6041,CO-Montrose,7934,4.28422149504116,4.40454935681574
6042,CO-Pueblo,24563,4.49553760905182,4.71652048782173
6043,CO-Rangely,311,,
6045,CO-Salida,4547,3.72427899358246,4.01445336434321
6046,CO-Springfield,888,5.80605373814645,5.94993248705647
6047,CO-Steamboat Springs,1939,3.88671331515779,3.73480624707117
6048,CO-Sterling,3808,4.42368427978951,4.558509919922
6049,CO-Thornton,9326,5.36014566196719,5.96223713238894
6050,CO-Trinidad,2522,5.24640246434133,5.44451648904648
6051,CO-Vail,1124,3.11941165921544,2.7328286680136
6052,CO-Walsenburg,1918,4.18465419314339,4.77544270212124
6053,CO-Wheat Ridge,33002,4.22124798310235,4.4109854802206
6054,CO-Wray,885,5.13593221965816,5.32269026849129
6055,CO-Yuma,767,6.63246990036206,6.56214909076655
7001,CT-Bridgeport,40114,4.10945969238834,4.41839061247293
