County ID,County name,Medicare enrollees (2014),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2014)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2014)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2014)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2014)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2014)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2014)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2014)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2014)"
1133,AL-Winston County,3857,10130.97,11564.42,4479.1,5448.17,2765.5,2885.82,1363.45,1542.45,736.22,854.85,576.25,681.29,274.41,256.65
5001,AR-Arkansas County,2692,8090.07,9186.78,3693.22,4472.5,1960.94,2026.97,1703.23,1909.7,303.05,343.75,201.65,222.71,221.22,202.88
5003,AR-Ashley County,3205,9721.6,11127.97,4541.13,5527.6,2331.05,2424.8,1875.78,2121.15,396.88,456.38,299.59,342.07,255.34,237.84
5005,AR-Baxter County,8405,7532.56,8755.71,3125.94,3945.37,2054.28,2173.58,1436.29,1637.57,412.06,473.78,293.67,340.26,203.25,189.98
5007,AR-Benton County,18420,8497.17,9230.78,3672.38,4219.17,2488.48,2627.41,1334.35,1401.76,449.9,479.01,263.84,233.97,282.17,266.2
5009,AR-Boone County,5296,7614.26,8641.59,3344.21,4022.04,1960.27,2074.19,1642.44,1848.2,255.37,294.31,154.93,168.4,236.21,219.07
5011,AR-Bradley County,1614,9597.32,11247.85,3806.89,4951.83,2384.81,2467.13,2004.53,2261.23,875.4,1004.64,279.88,322.48,227.22,206
5013,AR-Calhoun County,619,7890.58,9000.59,3029.31,3728.22,1962.98,2071.12,1564.8,1774.92,535.08,615.2,364.81,398.11,431.06,408.35
5015,AR-Carroll County,3657,7619.22,8494.34,3219.64,3798.47,2032.59,2126.4,1521.05,1695.34,331.56,380.58,246.76,251.44,244.35,226.7
5017,AR-Chicot County,1777,9115.07,10580.38,4619.03,5687.56,1892.17,1982.53,1885.03,2134.72,266.38,304.25,171.25,196.32,235.03,213.3
5019,AR-Clark County,2870,7002.4,8243.31,3202.35,4196.05,1969.56,2062.49,1039.58,1152.65,272.72,306.6,293.63,320.21,224.85,204.09
5021,AR-Clay County,2667,9233.65,11266.03,4703.59,6337.34,1656.28,1718.22,2046.22,2321.49,497.31,574.11,111.96,120.03,244.42,230.83
5023,AR-Cleburne County,5066,7379.88,8277.33,3191.44,3775.85,2127.97,2231.07,1228.97,1376.64,297.58,342.02,297.01,339.22,221.62,206.07
5025,AR-Cleveland County,1177,8600.12,9536.2,3692.55,4339.39,2375.42,2460.26,1468.11,1628.92,497.42,560.71,332.72,347.84,230.94,204.24
5027,AR-Columbia County,3330,8307.12,9287.02,3944.86,4554.77,2124.45,2241.82,1476.99,1670.32,258.85,294.65,248.93,289.48,252.34,231.19
5029,AR-Conway County,2708,7968.53,8981.37,3678.72,4380.1,2091.39,2189.89,1313.92,1462.01,326.46,374.42,327.99,367.96,228.52,205.48
5031,AR-Craighead County,10082,8652.65,9850.91,4288.13,5189.48,2045.47,2151.96,1458.63,1625.05,370.52,414.13,226.02,229.5,266.02,247.72
5033,AR-Crawford County,5292,8873.17,10155.53,4286.77,5231.95,2152.56,2276.92,1388.04,1560.18,498.75,563.05,304.74,306.99,255.37,236.01
5035,AR-Crittenden County,4355,8306.71,8734.47,4073.14,4289.51,2309.69,2431.28,1122.17,1161.7,419.53,459.17,184.23,179.99,181.25,200.08
5037,AR-Cross County,2242,8868.39,10348.63,4513.9,5683.34,1949.34,2023.25,1360.3,1519.55,420.94,481.16,320.55,362.65,302.86,282.28
5039,AR-Dallas County,1092,9279.42,10590.59,4023.51,4952.8,2281.94,2357.58,1946.56,2175.45,461.53,524,249.6,280.28,298.56,273.18
5041,AR-Desha County,1823,10070.47,11332.98,4583.26,5381.97,2160.6,2229.99,2312.65,2607.93,422.07,484.57,303.55,344.38,246.18,226.96
5043,AR-Drew County,2120,9470.61,10807,4409.43,5329.17,2332.07,2428.52,1535.49,1731.63,561.77,645.77,355.17,398.36,268.56,260.05
5045,AR-Faulkner County,10915,8478.69,9501.59,3633.88,4337.98,2469.58,2584.83,1403.28,1521.38,309.85,337.3,495.99,545.18,163.92,181.72
5047,AR-Franklin County,2204,9062.81,10169.35,4705.97,5472.93,2006.13,2099.63,1507.84,1702.34,395.53,446.97,235.36,249.67,223.9,207.93
5049,AR-Fulton County,1631,8108.15,10144.84,3545.51,5152.48,1622.24,1693.22,1559.55,1770.61,995.81,1150.69,209.7,253.98,236.72,222.99
5051,AR-Garland County,13074,8654.52,9794.54,3729.28,4584.36,2403.99,2565.79,1281.77,1388.15,392.58,424.92,586.03,594.99,264.8,244.59
5053,AR-Grant County,2099,9384.91,10413.63,4264.81,4984.61,2695.37,2800.39,1277.32,1392.8,401.85,444.87,542.69,566.44,227.55,261.08
5055,AR-Greene County,4862,8770.62,10070.19,4507.78,5479.36,1967.13,2059.69,1513.31,1700.19,368.34,419.59,148.93,167.39,268.46,254.9
5057,AR-Hempstead County,2401,8545.79,9977.45,4168.24,5214.64,1960.99,2058.24,1049.9,1178.24,567.3,651.32,529.1,626.55,275.38,254.81
5059,AR-Hot Spring County,3977,8836.49,10110.26,4058.88,5039.83,2463.91,2597.18,1272.17,1404.56,405,446.8,371.55,383.8,265.75,243.34
5061,AR-Howard County,1879,9230.59,10754.13,4233.12,5321.38,2194.46,2279.88,1456.08,1645.5,617.17,707.74,502.27,601.94,242.72,220.77
5063,AR-Independence County,5723,9507.82,10800.85,4352.13,5119.7,2106.59,2245.76,1937.74,2223.02,648.47,748.07,194.8,224.28,281.06,260.92
5065,AR-Izard County,2517,8030.94,9611.46,3423.46,4565.47,1793.97,1863.65,1544.44,1770.82,694.43,801.28,410.68,491.92,209.36,196.54
5067,AR-Jackson County,2792,9759.92,11155.46,4870.62,5834.54,2134.54,2257.87,1676.11,1897.75,532.32,612.3,253.46,280.09,295.11,279.53
5069,AR-Jefferson County,7452,7893.41,8616.95,3474,3918.57,2387.77,2510.33,1225.88,1335.03,269.27,293.25,339.5,379.93,219.37,201.04
5071,AR-Johnson County,2603,7789.43,8710.48,3921.21,4530.82,1821.44,1912.9,1305.25,1474.8,231.72,264.3,293.22,325.15,220.51,208.34
5073,AR-Lafayette County,984,8529.12,9698.99,3565.66,4321.6,2091.1,2163.48,1249.68,1390.62,503.52,573.15,841.14,995.71,307.93,278.95
5075,AR-Lawrence County,2334,8981.9,11123.21,4263.52,5985.7,1739.5,1813.37,1923.95,2186.27,451.45,518.49,337.42,381.23,281.85,267.39
5077,AR-Lee County,945,7578.66,8204.06,3377.65,3756.5,2131.65,2204.86,1205.15,1318.88,390.07,441.6,243.59,274.57,229.95,199.15
5079,AR-Lincoln County,1263,8617.76,9572.78,3852.41,4467.98,2133.99,2221.05,1419.09,1568.29,451.06,502.1,524.44,597.38,246.98,228.19
5081,AR-Little River County,1886,10942.27,12300.26,4982.68,5792.77,2477.94,2536.86,1564.58,1778.48,770.88,890.08,969.73,1177.02,271.82,251.18
5083,AR-Logan County,2755,8833.12,9764.24,4447.36,4987.1,1867.68,1956.23,1637.86,1870.18,358.2,409.91,315.01,340.11,217.58,211.08
5085,AR-Lonoke County,7260,9060.26,10183.43,4318.67,5133.89,2555.42,2668.5,1234.38,1343.53,321.48,350.07,477.33,523.07,173.74,198.53
5087,AR-Madison County,1621,7342.75,8037.23,3541.32,4109.34,1848.13,1930.44,967.71,1025.08,580.68,621.92,174.87,142.67,253.34,235.33
5089,AR-Marion County,2577,7753.14,8937.57,3661.5,4481.4,1852.95,1951.78,1299.51,1482.57,477.26,548.37,262.54,306.97,217.21,202.02
5091,AR-Miller County,4599,9285.78,10690.53,4477.54,5501.01,2219.63,2306.73,1177.23,1321.13,499.07,566.82,667.44,787.99,281.84,258.29
5093,AR-Mississippi County,4372,9128.99,10261.38,4643.8,5469.2,2386.51,2488.5,1321.7,1475.44,340.65,389.03,174.31,194.07,245.19,230.95
5095,AR-Monroe County,1156,8817.6,9723.55,4105.79,4682.32,2186.36,2246.45,1377.41,1537.21,417.37,478.93,458.15,526.62,266.88,240.01
5097,AR-Montgomery County,1442,7415.56,8512.1,3600.58,4466.63,1882.08,1970.31,1092.97,1199.93,294.26,332.15,327.81,340.25,219.52,204.47
5099,AR-Nevada County,1171,8010.38,9235.24,3695.46,4656.6,2142.67,2163.97,1049.25,1170.15,458.8,526.81,463.99,544.37,218.38,197
5101,AR-Newton County,1196,6683.95,7490.82,3062.63,3606.78,1575.65,1656.83,1214.94,1360.39,305.61,352.98,203.3,216.34,314.58,298.39
5103,AR-Ouachita County,3148,8208.11,9362.73,3661.85,4435.93,2052.32,2157.28,1582.18,1778.81,307.21,351.74,296.63,345.69,305.57,283.3
5105,AR-Perry County,1502,7714.93,8674.8,3497.22,4158.37,2283.02,2383.48,1152.4,1265.12,326.3,367.14,307.35,331.17,140.97,169.19
5107,AR-Phillips County,2304,7772.56,8580.32,3461.27,3916.88,1913.8,1992.71,1343.6,1495.19,417.65,476.12,413.14,479.84,214.14,199.65
5109,AR-Pike County,1571,8009.17,9206.29,3602.4,4502.17,2031.71,2117.97,1305.11,1440.08,408.46,461.67,405.84,469.53,268.74,247.88
5111,AR-Poinsett County,3256,9869.06,11151.32,4864.86,5833.64,2294.52,2385.38,1694.85,1880.56,454.84,508.33,281.56,290.88,281.5,263.05
5113,AR-Polk County,3486,8496.74,9651.21,3954.93,4695,1868.24,1947.3,1317,1484.26,565.85,653.37,614.57,736.19,239.54,222.88
5115,AR-Pope County,6644,8127.7,9194.11,3744.3,4473.06,2097.09,2210.65,1427.86,1611.33,261.67,300.15,307.13,331.52,279.42,261.87
5117,AR-Prairie County,1334,8152.63,9206.64,3770.46,4543.79,2043.2,2102.97,1438.62,1607.23,313.31,352.58,312.22,348.28,268.7,250.02
5119,AR-Pulaski County,37383,8244.09,9115.99,3715.71,4306.2,2530.96,2661.8,1139.78,1233.45,300.86,325.05,396.64,406.14,167.11,188.92
5121,AR-Randolph County,2587,8304.27,9471.17,3675.52,4462.55,1907.22,1976.47,1618.08,1828.84,719.29,830.46,160.26,178.46,247.73,226.4
5125,AR-Saline County,17818,8522.18,9509.44,3629.74,4323.85,2493.21,2635.39,1385.96,1500.05,355.58,384.69,434.68,431.06,215.56,231.77
5127,AR-Scott County,1058,8595.78,9665.51,4203.95,4837.21,1639.2,1715.82,1875.11,2142.33,411.56,473.18,268.01,323.31,208.83,192.85
5129,AR-Searcy County,1401,7153.77,8192.36,3017.03,3675.13,1675.81,1740.32,1465.03,1667.94,491.25,565.97,336.43,400.53,178.31,165.63
5131,AR-Sebastian County,11509,8726.39,10002.79,4193.73,5119.15,2155.14,2283.92,1358.83,1530.89,459.3,518.27,342.28,351.13,220.21,203.49
5133,AR-Sevier County,1803,9674.5,11603.99,4195.66,5622.65,2177.84,2268.39,1375.64,1562.02,1117.95,1291.11,547.33,646.5,313.94,292.67
5135,AR-Sharp County,3028,8668.74,10102.11,3763.08,4740.04,1987.08,2089,1728.29,1968.73,728.46,839.78,250.83,287.38,232.38,217.17
5123,AR-St. Francis County,2667,8160.14,8774.02,3556.08,3844.76,2100.46,2208.87,1357.49,1477.74,446.53,500.94,342.25,413.35,350.99,326.22
5137,AR-Stone County,2327,8930.62,10042.54,3954.84,4619.77,1916.35,1989.89,1735.22,1971.06,851.85,983.07,242.97,288.95,270.51,256.54
