County ID,County name,Medicare enrollees (2010),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)"
13283,GA-Treutlen County,544,9198.9,9670.82,3610.92,3796.96,3124.62,3168.76,996.7,1093.99,,,,,263.01,260.5
13285,GA-Troup County,5829,7924.33,8703.27,3606.32,4092.2,2159.6,2259.24,968.76,1072.65,441.77,469.58,472.85,529.84,280.68,283.26
13287,GA-Turner County,1031,8793.25,9602.8,3859.22,4229.93,1973.54,2069.49,1620.56,1793.11,373.6,419.11,505.33,626.02,454.41,459.33
13289,GA-Twiggs County,756,10007.02,10196.32,4970.82,5049.88,2408.39,2515.4,1353.03,1345.51,396.48,391.87,,,305.6,307.59
13291,GA-Union County,4039,7191.31,7800.65,2668.58,3031.98,2271.46,2339.8,1077.8,1180.38,589.74,632.5,269.17,316.7,288.73,289.68
13293,GA-Upson County,2906,8497.65,9132.39,4060.3,4361.58,1905.35,2009.37,965.84,1042.41,549.27,560.86,868.13,1018.85,187.37,187.77
13295,GA-Walker County,8638,9652.18,10430.44,4177.7,4759.23,2468.29,2591.74,975.11,1025.3,818.03,859.09,875.88,866.45,379.34,379.84
13297,GA-Walton County,7852,9473.03,9858.84,4026.79,4410.79,2835.96,2848.87,999.28,1009.84,691.96,697.69,655.14,626.28,283.56,286.91
13299,GA-Ware County,4479,9474.14,10473.22,4327.64,5048.97,3153.72,3241.4,1012.69,1120.92,472.17,528.46,141.68,163.41,375.49,374.94
13301,GA-Warren County,555,7052.3,7348.71,2993.33,3110.39,2183.19,2269.13,975.87,1000.65,309.17,316.93,,,315.19,315.49
13303,GA-Washington County,1756,7427.36,8177.96,3542.78,4035.92,1980.46,2077.24,1154.07,1259.15,277.76,292.09,235.35,276.71,248.88,248.2
13305,GA-Wayne County,2814,10261.21,10903.45,5226.81,5570.8,2811.36,2938.07,1187.46,1295.78,401.84,441.14,281.22,303.73,329.8,330.94
13307,GA-Webster County,243,6599.37,7396.27,,,1641,1772.57,1122.76,1201.23,,,,,225.11,237.29
13309,GA-Wheeler County,730,10377.38,11645.75,4565.95,5450.94,2734.89,2801.32,1499.35,1643.89,798.05,896.52,,,312.41,309.67
13311,GA-White County,3232,8094.78,8658.73,3496.53,3938.24,2630.15,2680.08,863.69,899.92,475.67,490.23,330.83,364.54,268.22,268.31
13313,GA-Whitfield County,8808,8396.27,9298.96,3865.39,4483.54,2265.86,2409.06,875.93,936.93,676.99,717.21,462.47,512.24,272.48,272.64
13315,GA-Wilcox County,908,9131.09,10201.81,4635.57,5351.35,2053.85,2174.38,1247.78,1349.96,559.94,623.99,,,340.59,350.23
13317,GA-Wilkes County,1435,9184.7,10048.18,4977.74,5583.69,1953.15,2028.77,1154.56,1243.77,593.69,663.27,,,238.18,237.86
13319,GA-Wilkinson County,979,9701.44,10014.66,4577.55,4760.9,2627.36,2684.43,1177.5,1217.27,715.21,691.98,,,223.64,222.27
13321,GA-Worth County,2072,8996.22,9682.09,4074.38,4455.23,2069.2,2165.28,1541.41,1638.8,378.19,404.09,540.59,629.98,388.35,390.48
15001,HI-Hawaii County,12363,7220.37,6585.18,3627.47,3055.77,1936.06,1931.16,1090.67,1034.95,126.85,120.03,310.41,317.32,106.01,105.13
15003,HI-Honolulu County,58386,7131.58,7184.9,3433.69,3442.24,1977,2067.73,1172.54,1132.55,134.99,129.62,287.1,282.52,127.18,125.18
15007,HI-Kauai County,4567,7504.31,7148.41,3811.66,3443.61,1879.17,1959.55,1319.54,1260.56,157.63,149.66,200.07,206,101.4,100.3
15009,HI-Maui County,6895,8274.5,6984.73,4319.18,3152.08,2353.87,2289.93,1073.93,1023.17,160.18,152.05,163.61,164.9,118.77,114.93
19001,IA-Adair County,1307,6695.2,7033.03,2902.24,3024.71,1182.07,1251.46,2002.68,2110.11,,,318.23,349.94,182.1,182.82
19003,IA-Adams County,751,9598.09,9596.83,5158.93,4887.55,1101.44,1155.8,2673.67,2848.4,,,,,253.31,255.18
19005,IA-Allamakee County,2245,6706.89,6820.25,3544.94,3492.85,1247.45,1328.32,1504.93,1571.67,165.26,176.75,,,182.7,184.87
19007,IA-Appanoose County,2147,7281.06,8119.61,3501.93,4051.98,1428.07,1577.9,1494.61,1576.86,189.83,202.9,368.11,404.63,295.53,297.48
19009,IA-Audubon County,1179,7383.08,7676.6,3046.18,3075.16,1136.55,1204.77,2705.95,2870.7,169.39,181.13,,,177.83,179.82
19011,IA-Benton County,3000,7615.6,8222.96,3642.83,4062.25,1529.15,1579.12,1559.73,1632.68,130.41,136.03,473.79,519.08,259.97,266.14
19013,IA-Black Hawk County,14540,7808.26,8551.12,3762.61,4237.48,1914.22,2034.89,1243.65,1322.97,233.93,249.58,418.4,464.7,222.47,223.55
19015,IA-Boone County,3364,7024.69,7522.63,3461.22,3786.66,1586.66,1675.57,1355.07,1420.91,125.42,131.64,233.31,242.99,275.31,275.18
19017,IA-Bremer County,3679,7822.99,8257.35,3661.49,3835.36,1601.03,1699.47,1978.54,2109.03,184.45,197.35,180.4,198.73,224.37,225.02
19019,IA-Buchanan County,2294,7797.21,8315.83,3859.74,4139.37,1650,1758.09,1573.72,1670.82,193.39,205.92,278.39,296.55,242.61,243.31
19021,IA-Buena Vista County,2715,7282.89,7885.58,3354.58,3679.96,1710.1,1854.3,1627.54,1729.83,76.99,82.22,278.86,306.95,283.48,279.85
19023,IA-Butler County,2519,7735.54,8267.59,3799.14,4089.05,1583.89,1660.76,1708.09,1817.33,112.37,119.47,331.11,373.06,201.01,202.35
19025,IA-Calhoun County,1888,7789.38,8454.63,3887.11,4310.11,1403.65,1491.87,1865.57,1981.18,128.28,136.22,318.01,340.04,202.26,206.28
19027,IA-Carroll County,3399,6165.2,6723.53,2857.14,3144.61,1491.13,1651.54,1205.54,1272.52,250.7,268.16,192.93,215.54,195.78,198.41
19029,IA-Cass County,2684,7501.16,7722.1,3555.17,3567.9,1291.21,1359.79,1947.54,2058.72,213.41,225.68,290.02,307.97,221.83,220.76
19031,IA-Cedar County,2665,6442.64,6992.21,3163.58,3523.42,1651.21,1765.69,1035.05,1077.47,122.07,129.82,285.69,304.42,173.34,175.6
19033,IA-Cerro Gordo County,7281,6642.07,7155.08,3366.33,3648.69,1432.71,1564.05,1220.65,1292.94,162.57,173.31,214.88,230.07,253.68,251.57
19035,IA-Cherokee County,1958,6289.86,7161.39,2760.27,3386.31,1450.58,1560.8,1594.18,1696.41,111.96,119.64,199.54,222.41,214.23,214.37
19037,IA-Chickasaw County,2188,8336.11,8600.74,3878.19,3889.81,1486.2,1591.44,2248.6,2387.13,257.26,273.97,196.87,194.07,287.89,285.74
19039,IA-Clarke County,1114,9149.13,8938.57,4617.18,4067.52,1366.05,1468.18,2160.78,2292.78,175,187.1,646.8,729.48,173.66,177.36
19041,IA-Clay County,2774,6091.66,6781.23,2823.58,3272.58,1653.24,1804.68,1110.67,1177.87,73.53,78.31,181.34,197.49,277.02,276.35
19043,IA-Clayton County,2890,6821.73,7106.44,3334.93,3412.77,1240.24,1326.1,1771.43,1873.69,147.42,156.6,160.04,166.44,182.69,185.56
19045,IA-Clinton County,6668,8149.93,8767.51,4252.61,4609.29,2070.39,2200.01,1051.26,1116.74,312.52,333.7,242.49,275.99,220.51,225.59
19047,IA-Crawford County,2282,7484.37,7920.5,3853.23,4060.33,1292.18,1392.16,1841.67,1952.41,148.84,158.63,139.36,146.96,247.26,246.93
19049,IA-Dallas County,3676,7555.15,7867.41,3731.72,3931.14,1944.6,2027.57,967.01,976.8,241.25,243.23,406.37,420.18,239.96,240.63
19051,IA-Davis County,1180,6811.78,7249.01,3428.59,3597.06,1093.84,1204.94,1710.35,1817.82,,,,,225.5,229.26
19053,IA-Decatur County,1251,7687.75,8147.51,3831.79,4020.89,1166.89,1257.57,1923.97,2041.36,223.53,238.39,303.03,341.15,247.2,252.32
19055,IA-Delaware County,1872,6772.64,7290.85,3020.62,3326.17,1279.04,1347.56,1768.06,1876.62,229.73,244.86,249.58,272.77,233.34,232.05
19057,IA-Des Moines County,6078,7697.46,8432.04,3933.41,4413.54,1401.17,1516.65,1692.12,1800.51,189.31,202.36,274.85,288.3,214.97,215.57
19059,IA-Dickinson County,3473,6080.8,6613.87,2616.77,2866.15,1563.14,1723.05,1197.63,1265.15,152.67,162.62,309.96,351.43,222.98,227.54
19061,IA-Dubuque County,7469,6495.7,7277.45,2965.44,3524.9,1749.21,1845.7,999.65,1054.75,229.51,244.04,322.29,374.95,210.64,216.31
19063,IA-Emmet County,1776,7336.42,7702.37,3640.41,3794.72,1276.84,1384.85,1961.96,2075.56,141.41,150.08,,,245.69,241.67
19065,IA-Fayette County,3148,7744.35,8182.5,3783.36,3959.61,1391.42,1493.34,1915.02,2033.62,224.31,239.84,204.23,231.18,257.83,254.97
19067,IA-Floyd County,2881,7745.44,8210.38,3862.81,4052.17,1355.11,1484.49,1845.04,1962.42,116.61,124.05,279.55,302.85,297.24,292.21
19069,IA-Franklin County,1657,6961.58,7487.45,3583.39,3868.14,1097.06,1198.56,1804.17,1922.84,109.84,117.3,201.74,213.21,201.82,201.2
19071,IA-Fremont County,1259,9081.5,9536.69,4607.75,4830.25,1584.49,1661.21,2053.94,2165.69,338.06,360.01,,,286.9,285.14
19073,IA-Greene County,1516,7318.05,7654.59,3289.88,3426.28,1754.09,1843.12,1765.68,1857.82,114.48,121.97,230.25,243.27,220.89,223.49
19075,IA-Grundy County,1880,7363.03,7893.15,3229.86,3472.57,1635.49,1741.78,1680.84,1787.05,192.96,206.28,414.85,469.23,204,207.19
19077,IA-Guthrie County,1723,8541.72,8761.3,4634.71,4728.82,1612.64,1681.23,1582.6,1613.45,150.86,154.4,321.44,334.61,244.24,245.51
19079,IA-Hamilton County,2534,8048.98,8813.17,3897.14,4416.81,2176.27,2321.65,1369.25,1437.6,123.22,130.32,241.51,261.43,259.72,258.63
19081,IA-Hancock County,1896,7456.85,7856.18,3823.11,3997.57,1236.45,1339.53,1999.16,2125.02,134.03,142.8,88.03,77.26,229.78,230.03
19083,IA-Hardin County,3292,7757.89,8451.36,4021.06,4498.56,1670.47,1771.3,1456.67,1539.22,114.68,122.46,247.9,268.81,261.07,258.28
19085,IA-Harrison County,2408,9397.54,9559.35,4816.52,4881.46,1520.05,1566.63,2322.92,2352.06,302.59,308.73,184.32,198.33,285.3,281.03
19087,IA-Henry County,2732,6444.25,6827.05,2998.85,3121.01,1247.6,1368.88,1529.37,1616.19,111.59,118.32,307.01,347.22,255.19,258.03
19089,IA-Howard County,1499,7292.95,7615.92,3457.24,3563,1386.27,1477.87,2141.96,2254.44,75.66,80.66,,,193.39,193.29
19091,IA-Humboldt County,1648,7096.62,7484.18,3190.99,3333.69,1346.59,1454.68,1926.19,2040.76,183.8,196.37,188.38,204.81,302.28,298.13
19093,IA-Ida County,1223,7432.76,8404.67,3577.66,4317.39,1617.24,1711.66,1899.46,2024.35,127.88,136.61,,,201.39,201.43
19095,IA-Iowa County,2203,7569.65,8071.65,4326.31,4609.74,1330.52,1440.4,1404.3,1470.53,77.56,81.39,268.84,294.17,167.28,168.99
19097,IA-Jackson County,2743,7603.14,8224.24,3616.7,4004.23,1983.93,2090.5,1307.53,1387.56,216.47,231.2,218.31,247.35,241.91,244.41
19099,IA-Jasper County,4919,6305.31,6767.53,3084.52,3406.36,1524.51,1635.99,1084.59,1134.99,143.13,149.88,259.99,229.85,198.21,200.12
19101,IA-Jefferson County,1822,7196.9,7837.39,3374.26,3757.63,1253.82,1361.04,1669.22,1764.96,249.51,263.89,391.87,429.53,257.69,257.27
19103,IA-Johnson County,8083,6431.17,6644.71,3189.4,3263.28,1373.63,1472.17,1128.25,1148.48,159.65,162.5,392.04,403.52,172.81,176.95
19105,IA-Jones County,2848,7554.95,8146.76,3462.36,3858.54,1536.22,1600.23,1681.86,1760.97,291.05,305.05,367.73,403.13,215.26,216.42
19107,IA-Keokuk County,1498,6818.16,7102.78,3548.44,3631.46,1310.67,1414.87,1596.28,1676.17,,,,,259.77,262.13
19109,IA-Kossuth County,3052,6882.34,7311.63,3446.31,3674.86,1149.17,1222.01,1900.4,2017.16,146.54,155.72,86.26,89.56,206.55,205.16
19111,IA-Lee County,5238,7103.01,7698.71,3611.45,3951.37,1368.1,1487.6,1463.75,1553.27,293.89,314.01,155.96,170.97,224.25,233.73
19113,IA-Linn County,18132,7290.79,7949.65,3418.59,3892.81,1773.7,1872.96,1129.63,1179.6,277.58,289.96,449.42,470.66,220.76,220.32
19115,IA-Louisa County,1207,7132.92,7527.87,3613.6,3797.84,1392.11,1485.64,1290.75,1351.36,,,418.78,456.77,218.73,220.86
19117,IA-Lucas County,1548,7658.55,8174.66,3654.57,3918.05,1460.4,1569.7,1692.41,1785.59,210.85,224.61,411.68,444.05,219.93,220.35
19119,IA-Lyon County,1628,7692.5,8450.56,4110.3,4587.5,1447.54,1602.89,1792.09,1893.06,,,,,209.97,209.64
19121,IA-Madison County,2087,6657.97,7165.35,3052.14,3457.33,1549.56,1621.39,1383.49,1403.22,166.78,168.87,295.19,303.24,200.86,201.08
19123,IA-Mahaska County,2755,6430.48,6945.35,3063.78,3348.95,1335.55,1448.03,1412.25,1492.76,173.3,184.31,225.68,248.14,239.94,241.4
19125,IA-Marion County,4498,7605.91,7939.37,3370.05,3469.46,1490.63,1592.36,1947.21,2057.38,211.06,224.54,368.7,378.94,217.43,219.18
19127,IA-Marshall County,5514,6611.34,7101.99,2986.12,3276.88,1850.19,1944.71,1100.31,1157.98,90.57,93.65,328.5,368.85,243.35,244.35
19129,IA-Mills County,1587,7780.42,8247.19,3921.24,4218.3,1970.69,2102.87,1123.22,1139.75,225.46,229.68,289.22,301.97,234.43,234.1
19131,IA-Mitchell County,2226,6647.13,7014.35,3225.33,3350.28,944.26,1044.73,2032,2151.04,124.93,133.57,155.06,169.9,223.85,224.23
19133,IA-Monona County,1891,7534.22,8123.88,3630.66,3980.79,1398.45,1487.66,1793.91,1895.45,280.85,299.61,211.46,238.87,252.88,252.67
19135,IA-Monroe County,1398,8024.83,8356.5,3881.29,3927.25,1422.07,1536.33,1895.03,2007.12,173.29,184.61,441.55,483.64,201.71,204.47
19137,IA-Montgomery County,2068,8234.96,8756.04,4337.17,4641.69,1691.9,1796.45,1690,1784.04,193.22,206.62,,,256.92,258.02
19139,IA-Muscatine County,4240,7478.21,7906.65,3887.96,4060.22,1705.69,1843.79,1215.19,1279.91,134.24,142.6,318.57,357.6,208.88,208.22
19141,IA-O'Brien County,2647,6871.47,7560.31,2998.01,3411.93,1294.25,1390.09,2086.38,2223.79,176.89,189.43,202.02,229.46,182.85,184.86
19143,IA-Osceola County,1075,6336.72,7020.47,3091.71,3542.26,1402.92,1524.93,1583.67,1677.26,,,,,184.49,186.23
19145,IA-Page County,2734,8932.8,9305.93,4564,4675.22,1385.97,1474.72,2397.54,2534.39,237.82,253.8,156.24,176.09,260.23,259.21
19147,IA-Palo Alto County,1890,7160.58,7626.75,3264.22,3499.04,1261.15,1347.24,2186.05,2327.22,79.38,83.54,131.01,136.2,301.57,300.42
19149,IA-Plymouth County,2966,7957.96,8560.56,3557.76,3919.88,1906.92,1982.65,1727.88,1832.82,156.66,165.23,373.45,422.09,241.09,239.08
19151,IA-Pocahontas County,1606,7552.38,8148.97,3473.97,3829.12,1497.68,1571.62,2053.19,2187.41,122.1,129.95,215.45,240.93,233.8,232.83
19153,IA-Polk County,36417,7455.4,7815.4,3550.55,3806.25,2028.73,2129.75,927.28,936.52,318.41,321.06,394.78,385.25,222.23,223.38
19155,IA-Pottawattamie County,9240,7941.75,8410.27,3849.61,4146.28,1910.13,2044.07,1217.78,1231.37,353.24,356.8,341.94,359.45,263.21,264.3
19157,IA-Poweshiek County,2929,6247.39,6692.04,2922.66,3144.53,1420.4,1539.89,1299.33,1369.71,73.03,77.12,292.94,319.86,232.34,231.96
19159,IA-Ringgold County,937,7783.7,7936.67,3498.04,3407.4,1188.24,1238.03,2496.35,2653.41,,,,,276.33,275.16
19161,IA-Sac County,2014,7794.37,8719.88,3993.71,4665.01,1379.95,1482.35,1864.25,1985.04,158.67,169.72,214.29,228.13,229.44,228.7
19163,IA-Scott County,16141,8162.32,9197.18,3973.74,4750.12,2032.93,2124.3,1083.29,1154.91,483.29,516.83,351.53,405.4,235.17,240.01
19165,IA-Shelby County,2100,7884.23,8512,3794.31,4208.01,1296.07,1361.57,2237.57,2360.35,207.11,220.59,210.06,219.7,191.45,192.57
19167,IA-Sioux County,4053,6541.44,7184.58,2788.61,3171.08,1233.42,1334.71,2015.14,2144.32,119.29,127.11,240.72,264.51,184.32,184.59
19169,IA-Story County,7211,7178.31,7661.28,3383.73,3765.58,2279.97,2378.97,934.85,943.35,146.55,147.83,224.05,217.09,206.43,205.72
19171,IA-Tama County,2695,7499.46,8061.81,3578.93,3930.07,1804.29,1894.81,1458.37,1543.76,80.71,85.4,320.61,347.99,246.3,245.34
19173,IA-Taylor County,1242,7520.85,7675.18,3583.76,3488.84,1048.96,1116.52,2301.06,2451.57,120.99,129.24,260.85,286.14,237.97,237.38
19175,IA-Union County,1942,6146.45,6388.64,2530.03,2526.71,950.71,1024.06,1939.54,2055.76,99.09,106,395.41,442.94,228.91,231.38
19177,IA-Van Buren County,1343,7576.18,8173.45,4054.33,4425.1,1037.5,1112.82,1857.47,1966.78,184.13,196.5,,,209.07,213.54
19179,IA-Wapello County,4936,7847.82,8395.36,4055.44,4364.42,1606.02,1736.91,1231.59,1302.27,157.67,168.27,485.47,506.58,292.62,292.71
19181,IA-Warren County,4512,7347.02,7692.97,3490.89,3733.2,2023.57,2101.49,917.88,929.03,238.74,241.42,430.55,442.02,221.39,221.05
19183,IA-Washington County,3432,6676.29,7093,3093.84,3370.44,1519.49,1604.27,1339.22,1363.8,70.98,72.56,400.98,422.21,236.08,239.45
19185,IA-Wayne County,1240,7240.93,7873.88,3388.92,3762.79,1197.07,1292.64,1502.3,1593.19,371.37,397.39,,,239.06,242.7
19187,IA-Webster County,5551,6913.85,7606.19,3035.09,3453.86,1682.47,1834.74,1335.05,1413.57,185.09,197.12,354.21,384.13,320.54,320.9
19189,IA-Winnebago County,2029,6644.28,7059.4,3615.07,3822.76,1314.46,1428.72,1166.86,1222.71,179.32,190.89,129.34,141.66,264.34,272.82
19191,IA-Winneshiek County,2909,6337.22,6695.74,2759.01,2856.87,1429.18,1576.28,1664.66,1747.03,167.69,179.15,176.13,195.84,176.5,179.8
19193,IA-Woodbury County,8805,7685.04,8408.64,3639.73,4147.14,2091.19,2198,941.56,984.53,280.12,292.13,464.78,510.99,242.86,244.68
19195,IA-Worth County,1193,6096.49,6492.65,3009.3,3207.35,1315.63,1440.22,1346.99,1414.17,80.46,86.09,,,227.51,225.8
19197,IA-Wright County,2621,8510.53,8317.37,4235.48,3812.71,1450.65,1518.88,2215.24,2357.58,266.58,284.89,124.37,131.47,283.74,283.97
16001,ID-Ada County,20844,7536.63,8062.52,3316.19,3561.15,1644.88,1835.28,1346.18,1372.59,493.45,503.32,494.93,543.29,236.3,240.99
16003,ID-Adams County,650,6472.03,6921.17,2551.42,2485.65,1419.76,1675.48,1676.24,1829.26,,,,,153.43,161.37
16005,ID-Bannock County,5615,7698.35,7944.39,3455.72,3264.83,1597.84,1893.15,1209.49,1272.02,756.91,783.89,415.96,459.39,287.01,294.32
16007,ID-Bear Lake County,735,8385.38,9111.08,4068.21,4223.62,1364.88,1661.6,1940.04,2130.63,326.65,363.05,,,499.66,506.43
16009,ID-Benewah County,1214,8196.82,8595.77,3871.72,3847.04,1521.22,1659.21,1852.23,2034.23,196.74,200.79,,,282.59,297.67
16011,ID-Bingham County,3573,7436.29,7884.1,2874.59,2663.66,1639.46,2049.61,1564.38,1699.57,588.7,600.88,428.67,518.3,344.81,351.84
16013,ID-Blaine County,2026,6837.78,6621.73,3164.02,2496.15,1512.53,1749.18,1579.72,1739.25,241.27,261.26,,,114.93,116.91
16015,ID-Boise County,399,6980.2,7450.72,2783.84,2883.13,1607.68,1827.12,1135.83,1156.95,,,,,146.16,159.66
16017,ID-Bonner County,4210,6540.22,7071.11,3020.54,3200.41,1555.93,1775.85,1267.17,1338.45,205.78,221.56,188.65,221.89,260.21,266.81
16019,ID-Bonneville County,8512,7370,8216.69,2910.31,3170.19,2073.51,2568.95,1096.39,1118.9,537.66,549.45,401.96,449.75,346.46,351.86
16021,ID-Boundary County,1196,6863.22,7500.78,3619.84,3975.24,1280.04,1369.36,1370.75,1515.44,,,,,239.24,240.68
16023,ID-Butte County,275,8817.44,10219.27,3994.54,4476.07,1312.49,1837.82,2173.6,2397.4,,,,,349.59,356.17
16025,ID-Camas County,116,8854.3,7921.23,,,1051.53,1219.44,1636.77,1807.88,,,,,,
16027,ID-Canyon County,9091,7817.03,8421,3586.42,3859.2,1711.95,1937.67,1256.62,1283.52,404.3,412.55,575.54,641.5,281.85,284.96
16029,ID-Caribou County,881,7467.95,8128.94,3453.53,3517.87,1477.71,1852.27,1606.67,1748.24,447.48,468.09,,,295.89,309.04
16031,ID-Cassia County,2278,6958.11,7696.74,3194.05,3408.96,1291.99,1528,1594.19,1755.12,342.91,387.65,317.56,395.73,223.32,226.98
16033,ID-Clark County,82,7284.1,8327.57,,,2477.01,3168.24,,,,,,,,
16035,ID-Clearwater County,1483,7530.41,8446.72,3760.66,3967.69,1384.76,1899.21,1955.85,2114.77,,,,,289.07,291.07
16037,ID-Custer County,755,7945.56,8636.06,3827.46,3813.78,1358.01,1786.23,1788.69,1956.01,,,,,387.03,390.97
16039,ID-Elmore County,2002,6925.03,7889.47,3015.3,3434.58,1407.81,1753.99,1663.43,1798.95,288.09,293.93,,,294.8,301.04
16041,ID-Franklin County,1009,7601.75,8288.69,2879.66,3395.1,2015.29,2071.29,1593.89,1653.24,456.53,472.34,,,322.18,325.28
16043,ID-Fremont County,1178,6655.84,7802.69,3156.51,3738.97,1657.2,2102.68,849.44,899.08,401.98,408.75,,,356.43,364.33
16045,ID-Gem County,1566,7594.56,8265.75,3410.53,3558.39,1517.36,1908.35,1505.77,1539.67,291.82,295.48,616.52,690.73,237.74,252.89
16047,ID-Gooding County,1321,8171.25,9234.71,3986.81,4473.39,1278.89,1509.31,1829.54,2049.24,441.29,480.43,,,323.97,325.79
16049,ID-Idaho County,2137,6889.94,7734.79,3519.61,3683.04,1099.9,1559.82,1866.79,2042.26,,,,,250.27,261.03
16051,ID-Jefferson County,1740,6920.31,7951.14,2685.63,2957.29,1981.38,2634.47,1070.45,1102.91,455.18,467.03,325.52,364.23,375.97,381.46
16053,ID-Jerome County,1705,7470.4,8387.97,3492.64,3848.07,1283.49,1505.63,1595.33,1785.24,374.19,418.64,460.22,561.03,270.54,275
16055,ID-Kootenai County,13059,7560.27,8069.06,3382.53,3629.55,2011.34,2204.91,1061,1087.92,434.41,442.5,414.11,445.32,249.86,251.58
16057,ID-Latah County,2939,7216.65,7083.49,3649.2,3215.03,1548.2,1725.44,1517.78,1624.53,227.01,216.9,93.28,109.43,183.1,187.04
16059,ID-Lemhi County,1414,6356.73,6971.94,2746.9,2636.1,1141.55,1609.19,1869.76,2080.61,,,,,335.58,346.92
16061,ID-Lewis County,935,6522.65,7357.47,3281.24,3519.62,1184.98,1601.68,1587.03,1736.67,,,,,297.53,303.23
16063,ID-Lincoln County,418,6189.29,6935.63,2559.64,2844.62,1095.6,1276.12,1807.27,1997.37,,,,,223.74,233.28
16065,ID-Madison County,1274,6352.76,7441.36,2220.75,2585.36,1725.85,2255.69,1037.42,1102.37,499.71,509.4,531.26,637.8,329.5,340.37
16067,ID-Minidoka County,2054,5453.93,6192.71,2355.11,2497.95,965.85,1308.72,1374.32,1534.34,362.63,413.2,,,240.75,245.96
16069,ID-Nez Perce County,4607,7500.59,7764.82,3886.23,3683.09,1943.87,2381.71,1279.45,1301.17,102.21,103.57,,,247.11,252.35
16071,ID-Oneida County,525,9364.34,10323.61,4261.85,4754.95,1592.76,1682.41,2233.21,2469.1,613.34,673.71,,,305.06,308.42
16073,ID-Owyhee County,792,6989.96,7662.71,2951.42,3273.71,1450.28,1686.14,1546.05,1595.9,284.88,290.4,,,306.98,306.26
16075,ID-Payette County,2024,7154.76,7667.25,3390.98,3570.81,1507.01,1703.6,1187.73,1199.37,261.73,282.39,545.46,648.52,267.53,271.74
16077,ID-Power County,587,7376.76,7792.09,3259.24,3302.67,1304.48,1536.41,1770.11,1854.76,536.88,555.43,,,269.99,278.01
16079,ID-Shoshone County,1983,8878.79,9744.54,4391.56,4698.77,1705.47,2026.05,1566.35,1685.76,666.68,731.39,,,345.47,355.16
16081,ID-Teton County,525,8695.82,9033.66,4075.95,3609.63,1623.32,2136,2208.23,2423.62,,,,,342.18,350.65
16083,ID-Twin Falls County,8153,7229.36,8127.3,3299.65,3705.86,1438.12,1636.06,1516.66,1686,435.15,487.63,292.4,358.02,257.34,263.74
16085,ID-Valley County,1194,8401.55,9032.27,4033.12,3911.67,1463.46,1956.8,1949.27,2143.74,313.08,315.31,,,224.11,223.23
16087,ID-Washington County,1199,7855.79,8373.82,3677.23,3764.84,1312.65,1447.24,1810.08,1953.83,328.59,370.16,,,242.71,245.47
17001,IL-Adams County,10138,7827.51,8308.23,4153.57,4448.43,1930.06,1984.61,1241.59,1343.29,145.99,157.75,83.12,95.98,292.79,293.59
17003,IL-Alexander County,1108,7882.83,8722.24,3984.62,4620.59,1982.88,2095.24,1145.69,1204.14,330.19,358.43,,,369.95,366.83
17005,IL-Bond County,2675,7627.05,8026.5,3645.32,3916.79,1611.58,1648.26,1546.79,1609.01,407.11,423.14,161.12,174.06,261.55,262.08
17007,IL-Boone County,4411,8725.2,9030.9,4287.6,4564.8,2027.46,2105.84,1407.64,1367.3,418.82,405.28,362.79,366.47,215.36,215.81
17009,IL-Brown County,722,7082.96,7551.32,3508.81,3764.05,1478.55,1532.99,1584.82,1701.28,,,,,214.68,220.73
17011,IL-Bureau County,5576,8596.46,8974.29,4497.44,4668.25,1865.91,1933.37,1631.3,1748.38,298.82,306.15,112.35,123.26,213.85,214.59
17013,IL-Calhoun County,883,7997.83,8574.73,3830.31,4285.65,1683.28,1713.94,1791.1,1865.45,376.23,390.3,,,247.63,245.77
17015,IL-Carroll County,2726,7981.1,8437.29,3988.52,4238.67,1939.88,2033.17,1268.85,1332.92,278.4,290.03,226.44,263.9,269.42,266.37
17017,IL-Cass County,1880,7194.28,7632.97,3368.68,3607.95,1747.45,1822.13,1485.06,1582.94,207,219.71,,,288.15,285.85
17019,IL-Champaign County,12991,7959.26,8193.17,4151.93,4302.58,2192.46,2285.94,982.42,966.99,230.53,228.78,172.53,177.99,226.65,226.53
17021,IL-Christian County,5753,8780.36,9642.68,4327.9,4987.88,2162.85,2223.34,1632.14,1735.4,298.46,311.23,126.68,147.95,238.74,241.41
