GEOID,HRR name,State,Total* Medicare beneficiaries age 65-99,Percent of U.S. population age 75 and older (2010),Percent of Medicare beneficiaries whose race was non-Hispanic white,Percent of Medicare beneficiaries whose race was black,Percent of Medicare beneficiaries whose race was Hispanic,Percent of Medicare beneficiaries receiving fee-for-service care,Percent of Medicare beneficiaries living in nursing homes,Percent of Medicare beneficiaries eligible for Medicaid
291,Paterson,NJ,50932,6.2413995467,75.5693866331579,8.55847011701877,12.7306997565381,82.0132725987591,3.81881724652478,12.5716641796906
292,Ridgewood,NJ,56684,5.9813878384,86.9310563827535,4.82852304001129,3.57067250017642,87.3632771152353,3.26017923929151,8.26335473855056
293,Albuquerque,NM,218140,5.5983956684,63.0810488676996,1.14330246630604,25.9127166040158,67.0014669478317,1.3395067387916,7.70468506463739
295,Albany,NY,273646,7.2360191217,93.1290791752849,3.02178727260768,1.65798147972198,69.1981611278805,3.29696030638124,9.17097271657543
296,Binghamton,NY,59807,8.1080392695,96.4285117126758,0.984834551139499,0.815957998227632,70.8244854281271,3.32068152557393,8.89695186182219
297,Bronx,NY,128465,4.5823198341,25.9839332419978,30.3148717549527,39.3648075351263,49.3188753269398,3.3549994161834,38.1201105359436
299,Buffalo,NY,213117,7.986270208,90.5366535752662,6.17407339630344,1.28427108114322,40.9967294960045,1.82435000492687,8.74918472013026
300,Elmira,NY,52485,8.4196436342,95.2615032866533,1.95103362865581,1.00219110221968,68.3985900733543,4.15166237972754,12.0720205773078
301,East Long Island,NY,626864,6.6949695078,71.221508971643,10.8478074989152,8.46020827484111,70.5507095637969,2.54887822558003,14.5347316164272
303,Manhattan,NY,576944,5.8039521928,53.1366995756954,20.0532460689426,16.309208519371,63.384834576666,2.06068526581436,30.8851465653512
304,Rochester,NY,186816,6.7936045084,90.7941503939705,5.19334532374101,1.73165039397054,37.6953794107571,2.16897910243234,8.82526121959575
307,Syracuse,NY,147922,6.7060131565,94.3929909006098,2.68317086031828,0.763240085991266,72.544313895161,3.50860588688633,9.5036573329187
308,White Plains,NY,155409,6.7850220631,78.7000752852151,9.72466202086108,7.23317182402564,79.9850716496471,2.8447515909632,10.6280846025648
309,Asheville,NC,123617,8.599916094,95.4367117791242,2.18173875761424,0.620464822799453,82.0348333967011,2.80543938131487,9.56583641408544
311,Charlotte,NC,289318,4.8528216872,82.429022736228,14.252483426541,1.38498123172426,81.8224237690016,2.26740126780912,9.8192991794496
312,Durham,NC,184404,6.2595812739,72.7858397865556,23.0287846250624,0.809093078241253,78.3036159736231,2.6566668835817,11.8717598316739
313,Greensboro,NC,83903,6.068821042,80.9172496811795,16.5989297164583,0.811651550004171,58.2863544807695,2.00707960382823,9.96388686936105
314,Greenville,NC,111801,5.8174790375,74.2032718848669,23.9872630835145,0.71824044507652,94.6529995259434,2.70212252126546,13.2887899034892
315,Hickory,NC,45682,6.2242742051,93.8400245173154,4.35182347532945,0.69830567838536,78.5407819272361,2.41889584519067,9.4917035156079
318,Raleigh,NC,223059,4.3774670037,73.0389717518683,22.8204197095836,1.57626457574005,85.4020685110217,2.23707628923289,11.5337197781753
319,Wilmington,NC,69315,6.2696014142,83.3282839212292,14.7168722498738,0.643439370987521,91.0610978864604,2.54923176801558,9.80451561711029
320,Winston-Salem,NC,169610,6.5379295529,88.1274688992394,9.90389717587406,0.812452095984907,58.7654029833147,2.07417015506161,9.83727374565179
321,Bismarck,ND,34229,8.5241551625,96.4883578252359,0.0818019807765345,0.160682462239621,85.152940489059,5.6268076777002,7.5520757252622
322,Fargo/Moorhead MN,ND,79005,7.5781629738,95.9407632428327,0.122777039427884,0.308841212581482,64.4237706474274,3.26814758559585,9.19308904499715
323,Grand Forks,ND,24035,7.4750275409,95.1362596213855,0.166423965050967,0.68649885583524,73.8714374869981,3.91096317869773,8.79134595381735
324,Minot,ND,18174,7.9793820816,95.0368658523165,0.176075712556399,0.302630130956311,88.4395289974689,4.8750962914053,6.31671618796082
325,Akron,OH,97848,6.8461995746,90.4433406916851,7.47485896492519,0.478292862398823,51.1456544845066,2.38942032540267,6.91174065898128
326,Canton,OH,98650,7.6258608361,95.1626964014192,3.19614799797263,0.485554992397364,49.8073998986315,3.13431322858591,7.35529650278763
327,Cincinnati,OH,211156,5.909785974,88.5440148515789,9.38974028680217,0.417700657333914,60.108166474076,2.93432343859516,7.24630131277349
328,Cleveland,OH,310178,7.6316438337,82.6631804963602,13.9187821186544,1.38501118712481,61.6533087453011,3.05437522970681,7.8880513769513
329,Columbus,OH,372906,5.5485550544,92.2387947632916,5.6861514698074,0.432816849286415,61.4326398609837,2.92406129158555,8.09104707352523
330,Dayton,OH,157088,6.9232998588,88.767442452638,9.53096353636179,0.487624770829089,60.1121664290079,2.98940721124465,7.26726420859645
331,Elyria,OH,37402,6.7911460895,89.3454895460136,4.98101705791134,4.29656168119352,68.3038340195711,2.76990535265494,5.64943051173734
332,Kettering,OH,64225,7.1997826909,94.983261969638,2.8991825613079,0.488906189178669,54.0942000778513,2.43985986765278,5.54612689762554
334,Toledo,OH,137554,6.5683078447,90.8268752635329,5.65741454265234,2.05737383136804,64.7418468383326,3.16675632842375,7.12738270061212
335,Youngstown,OH,111160,9.1075766032,91.7641237855344,6.41057934508816,0.977869737315581,50.8285354444045,2.87153652392947,7.38485066570709
336,Lawton,OK,25356,5.8103841431,83.3215018141663,6.11689540937056,2.86717147815113,94.1433980123048,3.19451017510648,9.7925540306042
339,Oklahoma City,OK,242576,5.9235052354,87.7139535650683,4.82529186729108,1.8814721984038,84.536804960095,3.15158960490733,9.5145438955214
340,Tulsa,OK,186545,6.100685467,84.8840762282559,4.37910423758342,1.08338470610309,76.7074968506259,2.90385697820901,9.18545123160632
341,Bend,OR,38057,6.6134011585,96.5972094489844,0.160285886959035,1.48461518248942,71.4927608587119,0.265391386604304,4.21998581075755
342,Eugene,OR,121539,7.3963440725,96.0457137215215,0.294555657031899,1.41682916594673,58.6766387743852,0.483795324957421,5.85161964472309
343,Medford,OR,83237,8.6476747853,94.9517642394608,0.252291649146413,2.30426372887057,70.8771339668657,0.629527734060574,6.5667912106395
344,Portland,OR,341154,5.4832697495,91.5395979528307,1.4125585512701,2.19930002286357,48.9054796367623,0.679751666402856,7.5353066357129
345,Salem,OR,43118,6.2043501445,93.278909040308,0.373393942205112,3.35822626281367,40.143327612598,0.456885755368987,7.17565749802867
346,Allentown,PA,184619,7.4155730168,92.8311820560181,2.00521073128985,3.37235062480026,74.8113682773712,3.31764336281748,7.75055655160087
347,Altoona,PA,51446,8.3759039013,98.5304979979007,0.509271857870388,0.283792714691132,50.0777514286825,2.92539750417914,10.1154608715935
350,Danville,PA,87427,7.5794362743,98.1504569526576,0.500989396868244,0.385464444622371,60.2251020851682,3.30790259302046,8.94346140208402
351,Erie,PA,117693,8.0258521333,97.1485135054761,1.35097244526013,0.595617411400848,61.9612041497795,3.36638542649096,9.87654320987654
352,Harrisburg,PA,160399,7.3389494692,93.9482166347671,3.30987100917088,1.1228249552678,62.9012649704799,3.05924600527435,6.76001720708982
354,Johnstown,PA,41932,9.9115414394,97.9967566536297,0.918153200419727,0.453114566440904,34.7348087379567,1.94839263569589,9.1624534961366
355,Lancaster,PA,98677,7.1295760371,93.1929426310082,2.69059659292439,2.24267053112681,68.9522381101979,3.19932709749992,6.81516462802882
356,Philadelphia,PA,553179,6.6615037505,76.2362205293775,17.228781280562,2.64634051545702,66.1237431712758,3.00680249973336,12.2857158351998
357,Pittsburgh,PA,495471,8.9332909946,93.8537270597068,4.54718843282452,0.490644255667839,39.3631514256132,1.79001394632582,7.94536915379508
358,Reading,PA,88279,7.5418269818,93.8852954836371,2.00047576433806,2.86478097848866,65.7189138979825,3.3054293773151,8.547899273893
359,Sayre,PA,32500,7.7156935759,98.2061538461538,0.390769230769231,0.366153846153846,74.1015384615385,2.90153846153846,9.09538461538462
360,Scranton,PA,56953,8.94863939,97.1801309851983,0.593471810089021,1.0359419170193,75.7712499780521,3.75221674011905,9.82388987410672
362,Wilkes-Barre,PA,43092,9.1208748138,97.2779170147591,0.823818806274947,0.937529007704446,75.9885825675299,3.77796342708623,9.98329156223893
363,York,PA,65042,6.7952477319,95.2984225577319,2.26930291196458,1.20691245656653,69.0907413671166,2.82279142707789,6.14525998585529
364,Providence,RI,170488,7.0710313844,91.7137863075407,2.1192107362395,3.82490263244334,62.5346065412229,2.86765050912674,10.8271549903806
365,Charleston,SC,151965,5.5343922881,79.5018589806864,18.1100911394071,0.968644095679926,85.6986806172474,1.65103806797618,7.59846017175007
366,Columbia,SC,159618,5.4296778711,70.9111754313423,27.2807578092696,0.681000889623977,81.4670024683933,2.54545226728815,11.6164843564009
367,Florence,SC,49544,5.6201596349,65.3257710318101,33.7841110931697,0.302761181979654,89.2963830130793,3.19917648958501,18.6077022444696
368,Greenville,SC,129332,5.9882575816,87.5807998020598,10.3462406828936,0.93325704388705,75.1345374694585,2.39538551943834,8.73179104939226
369,Spartanburg,SC,54960,6.2046848114,85.127365356623,13.2660116448326,0.609534206695779,71.6521106259097,2.6401018922853,10.7150655021834
370,Rapid City,SD,32377,6.6531584893,92.0499119745498,0.240911758346975,0.784507520770918,83.0744046699818,3.21215677795966,5.7231985668839
371,Sioux Falls,SD,121345,8.192389898,97.1609872677078,0.149985578309778,0.351889241419094,83.4628538464708,4.90749515843257,6.97185710165231
373,Chattanooga,TN,102145,6.4176672384,91.0724949826227,7.32879729795878,0.588379264770669,73.2928679817906,2.42792109256449,7.1515982182192
374,Jackson,TN,51569,7.0649883272,87.4653377028835,11.4972173204832,0.376195000872617,90.3469138435882,4.76061199557874,10.3957804107119
375,Johnson City,TN,42487,6.6259164321,97.5898510132511,1.27333066585073,0.317744251182715,66.4532680584649,3.29277190670087,9.56998611339939
376,Kingsport,TN,82675,7.4938634269,98.2171152101603,0.996673722407015,0.210462654974297,58.611430299365,1.96431811309344,9.10795282733595
377,Knoxville,TN,216236,6.5454609198,96.1093434950702,2.52825616456094,0.441184631606208,62.7314600714035,2.5569285410385,8.50690911781572
379,Memphis,TN,208791,4.9629745555,68.7165634534056,29.4811557969453,0.554621607253186,84.8068163857638,3.19841372472951,11.944480365533
380,Nashville,TN,347532,5.1808340615,90.7660301785159,7.1895537677106,0.768274576154138,73.7393966598759,2.82794102413591,7.5780072050919
382,Abilene,TX,46023,7.4838220562,88.8164613345501,2.32927014753493,7.98079221258936,86.9261021663082,4.63898485539839,9.75381874280251
383,Amarillo,TX,55362,5.9675120605,86.4329323362595,2.10613778403959,9.95990029261949,88.4306925327842,3.53130305986055,7.04634948159387
385,Austin,TX,157399,3.6122985737,79.4185477671396,5.43650213787889,11.9746631173006,80.0094028551643,2.84690499939644,6.40347143247416
386,Beaumont,TX,62397,6.3792932579,78.3947946215363,16.8165136144366,3.39599660240076,74.6718592240012,3.17162684103402,8.11737743801785
388,Bryan,TX,26473,4.4207261714,80.4744456616175,10.1726287160503,7.91372341631096,85.490877497828,3.36191591432781,7.46420881653005
390,Corpus Christi,TX,69653,5.8085075821,51.9396427956125,2.29853703358075,44.4546537837566,60.5136966634124,2.98479606047119,12.7331198943333
391,Dallas,TX,461072,3.8827100806,77.4221813512857,10.6855328451955,7.67494013950099,79.9510705486345,2.87612346878579,7.98421938439116
393,El Paso,TX,125831,5.1633347439,38.3824335815499,1.83182204703134,58.2996240989899,65.4473063076666,1.48453083898244,16.1216234473222
394,Fort Worth,TX,225260,4.2099243498,81.6447660481222,7.27559264849507,7.83938559886353,67.7173044481932,2.84515670780432,6.91112492231199
396,Harlingen,TX,58522,5.0053151981,26.2875499812037,0.222138682888486,72.6085916407505,73.3792419944636,2.2794846382557,30.9011995488876
397,Houston,TX,602745,3.7813159688,67.6370067557703,13.6346216061519,13.0693742793387,71.7999681456804,2.35008170951231,8.86262017934616
399,Longview,TX,28158,6.5926130047,84.6366929469422,12.6962142197599,1.73662902194758,82.4632431280631,3.80353718303857,8.14333404361105
400,Lubbock,TX,82378,5.6604787895,74.9775425477676,3.50457646459006,20.2833280730292,86.0800213649275,3.44388064774576,9.16992400883731
402,McAllen,TX,57313,4.023069141,21.673965766929,0.155287631078464,77.333240277075,80.4407377034879,2.34327290492558,32.992514787221
406,Odessa,TX,38326,5.2873012341,66.012628502844,3.92161978813338,28.9855450607942,86.9540259875802,2.97187288002922,12.1979857016125
411,San Angelo,TX,23551,7.0515029796,78.0009341429239,1.98717676531782,19.0904844804891,89.112988832746,4.48388603456329,9.20555390429281
412,San Antonio,TX,313695,5.0692858645,54.9165747511907,3.97583640160028,39.3809273338753,70.4065108035219,2.61496039146305,11.4490189515294
413,Temple,TX,48820,4.0425067944,79.362965997542,8.54362965997542,9.34453092994674,68.3920524375256,2.82671036460467,7.63211798443261
416,Tyler,TX,87808,6.9091421476,87.3667547376093,9.38980502915452,2.46219023323615,83.9342656705539,3.91763848396501,8.15187682215744
417,Victoria,TX,22311,7.2591858368,72.905741562458,5.05131997669311,21.1196270897763,89.1219577786742,4.92582134373179,9.30930930930931
418,Waco,TX,46189,6.6650737125,82.9829613111347,9.6473186256468,6.41061724653056,77.1937041286887,4.61798263655849,9.0194635086276
420,Wichita Falls,TX,29326,7.0367985688,88.9858828343449,4.2317397531201,5.09786537543477,90.6158357771261,4.07147241355793,7.79172065743709
421,Ogden,UT,43741,3.9836580483,92.01664342379,0.86417777371345,4.77126723211632,67.2984156740815,1.35570745982031,4.22715530051896
422,Provo,UT,43378,3.1420856225,95.781271612338,0.08299137811794,2.57042740559731,59.5555350638573,0.993591221356448,3.9605329890728
423,Salt Lake City,UT,201784,4.4120368912,92.8681164016969,0.325595686476628,3.93836974190223,66.0493398881973,1.43420687467787,4.80067795266225
424,Burlington,VT,90988,6.1920361957,96.7885875060447,0.345100452806964,0.523145909350684,87.9060975073636,2.99270233437376,10.6893216687915
426,Arlington,VA,202625,3.5441140779,76.1070943861814,7.42504626773597,4.74916718075262,88.4421961752005,1.54966070326959,6.36101172115978
427,Charlottesville,VA,84166,6.5905277515,90.7789368628662,6.98381769360549,0.645153624979208,88.1329753106955,2.7065560915334,6.14499916831024
428,Lynchburg,VA,41316,7.3203366888,83.2244166908704,15.2507503146481,0.459870268176977,83.2437796495305,2.76890308839191,7.64594830090038
429,Newport News,VA,77950,5.8543847258,73.6882617062219,22.989095574086,1.04297626683772,85.7639512508018,2.06542655548428,5.09300833867864
430,Norfolk,VA,148393,5.1150332668,70.5606059585021,24.3771606477394,1.75816918587804,85.8605190271778,2.35388461719892,7.62839217483304
431,Richmond,VA,218113,5.4406480016,73.9029768972964,23.0907832178733,0.884862433692627,83.1458922668525,2.32356622484675,6.80197879081027
432,Roanoke,VA,115073,7.2380699226,92.9705491296829,5.57298410574157,0.338046283663414,81.9088752357199,2.84949553761525,6.93994247130083
435,Winchester,VA,61209,5.8488173729,94.91904785244,3.21684719567384,0.674737375222598,85.7929389468869,2.36729892662844,5.96644284337271
437,Everett,WA,86831,5.288900028,92.7272517879559,0.594257811150396,1.9440061729106,58.454929691009,1.07104605498036,7.4685308242448
438,Olympia,WA,59368,6.3782863755,93.3903786551678,0.734402371648026,1.70799083681445,69.4414499393613,1.29699501414904,6.66352243632934
439,Seattle,WA,350296,5.4641319971,84.510528238975,2.69315093520908,2.18301093931989,70.1049969168931,1.42422408477402,9.39034416607669
440,Spokane,WA,214528,6.1763653008,94.046464797136,0.422788633651551,2.72365378878282,77.2328087708831,1.58906995823389,7.5747687947494
441,Tacoma,WA,92158,4.8815565149,85.9849389092645,3.99422730528006,2.20056858872805,71.5347555285488,1.30102649797088,8.64710605698908
442,Yakima,WA,35638,5.2937185997,83.2734721364835,0.600482630899602,12.3323418822605,80.7677198495987,2.08204725293226,11.6701273921095
443,Charleston,WV,135262,7.3882853503,96.551137791841,2.34951427599769,0.275021809525218,71.5064097824962,2.41235528086233,8.734899676184
444,Huntington,WV,55521,7.1593604461,97.8386556438104,1.24277300480899,0.199924352947533,73.8495344104033,2.61522667098936,9.00019812323265
445,Morgantown,WV,59227,6.9091236216,97.6818005301636,1.02824725209786,0.437300555489895,74.7344960913097,2.98343660830365,8.81861313252402
446,Appleton,WI,47101,6.8580432782,96.5053820513365,0.101908664359568,0.549882168106834,44.3833464257659,3.01267489012972,7.98709156918112
447,Green Bay,WI,78377,7.1128368678,96.9991196396902,0.156933794352935,0.556285645023412,60.2893706061727,2.97025913214336,7.17685035150618
448,La Crosse,WI,53482,7.5065553966,98.2106129164953,0.168280916944019,0.32160353015968,59.8332149134288,3.3375715193897,9.32463258666467
449,Madison,WI,143755,6.0390646613,96.3862126534729,1.15891621161003,0.790929011164829,74.7542694167159,2.72060102257313,7.05158081458036
450,Marshfield,WI,64500,8.0491520151,97.9209302325581,0.0744186046511628,0.348837209302326,56.9271317829457,2.46821705426357,8.69147286821705
451,Milwaukee,WI,330962,5.931374936,88.0019458427251,6.72403478344946,3.08101836464609,71.0906388044549,2.39453471999807,9.04061493464507
452,Neenah,WI,34912,7.1630211907,97.843148487626,0.191911090742438,0.655934922089826,48.3759165902841,1.93343263061412,6.95749312557287
456,Wausau,WI,33540,8.0134522769,97.5760286225403,0.0745378652355397,0.250447227191413,62.9397734048897,2.96362552176506,8.36314847942755
457,Casper,WY,27983,6.5808648698,93.8569845977915,0.239431083157631,2.6444627095022,94.5538362577279,3.60218704213272,6.10370582139156
999,United States,US,39835289,6.0096593202,80.8049954511429,8.29886033963504,6.54138846589013,70.7046826153931,2.46785959052538,10.1685618497709
