County ID,County name,Medicare enrollees (20% sample) (2007),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)"
51035,VA-Carroll County,798,7063.16,7855.82,3381.38,3801.13,1755.75,1971.22,817,894.08,685.66,762.83,,,381.46,380.13
51036,VA-Charles City County,123,5576.43,6228.55,2378.23,2881.79,1966.98,2059.93,561.86,580.99,,,,,220.58,218.86
51037,VA-Charlotte County,428,6010.18,6683.31,3004.67,3511.01,1558.64,1638.95,798.35,849.38,256.29,277.67,153.95,167.03,232.23,231.23
51540,VA-Charlottesville city,831,7230.13,7081.42,3705.39,3469.11,1500.57,1623.82,1155.67,1120.06,310.99,302.23,365.74,377.67,180.59,182.78
51550,VA-Chesapeake city,3455,7425,8173.48,3338.57,3866.97,2361.04,2492.19,844.62,890.08,444.52,470.16,139.24,158.04,287.06,284.11
51041,VA-Chesterfield County,4776,6550.5,7177.6,3075.39,3550.4,1987.46,2110.36,685.53,699.11,334.19,342.57,234.91,245.24,227.8,226.49
51043,VA-Clarke County,374,7289.04,7468.76,3707.38,3854.93,1920.42,1992.12,797.33,769.33,323.37,312.59,,,166.15,162.99
51560,VA-Clifton Forge city,192,10215.54,11375.43,5918.36,6743.85,2237.41,2362.81,1102.26,1202.42,358.4,397.14,,,315.69,318.48
51570,VA-Colonial Heights city,682,7125.59,7657.2,3862.39,4282.08,1998.03,2101.87,594.73,606.14,313.79,319.93,190.82,179.75,164.95,165.18
51580,VA-Covington city,438,5372.36,6216.74,2907.58,3542.81,1401.6,1516.68,578.82,631.63,244.77,270.67,,,177.41,179.84
51045,VA-Craig County,128,5935.19,6305.77,3148,3387.4,1378.74,1398.8,612.31,634.73,,,,,201.15,195.18
51047,VA-Culpeper County,863,8126.06,8245.7,4294.8,4265.15,2104.76,2176.42,1059.6,1102.16,228.55,243.87,218.39,235.51,211.77,214.32
51049,VA-Cumberland County,764,7392.4,8025.2,3975.53,4441.5,1791.94,1844.94,912.51,967.34,238.73,253.52,217.68,256.51,248.9,253.22
51590,VA-Danville city,1768,6273.46,6900.94,3012.74,3432.19,2073.35,2210.69,618.51,659.42,251.02,270.86,51.94,61.16,292.37,292.67
51051,VA-Dickenson County,367,9718.85,10415.62,4910.4,5371.94,2112.37,2093.2,1170.19,1292.75,1114.16,1239.1,,,306.52,310.99
51053,VA-Dinwiddie County,424,7161.1,7682.49,3648.22,4027.52,1774.91,1895.39,850.31,870.52,272.87,279.47,,,349.38,345.55
51595,VA-Emporia city,341,7705.18,8413.04,4059.76,4547.33,1940.99,2047.16,1043.45,1132.02,234.84,258.41,,,366.1,365.99
51057,VA-Essex County,314,7781.14,8671.07,4093.78,4616.6,1943.08,2145.66,983.32,1048.36,274.48,297.77,,,149.34,148.56
51059,VA-Fairfax County,13484,7023.02,6762.29,2975.7,2975.74,2481.99,2311.56,772.6,725.68,307.29,289.82,338.86,313.12,137.39,137.49
51610,VA-Falls Church city,253,6610.66,6255.2,2642.82,2523.76,2318.14,2167.33,607.05,572.04,304.64,291.21,595.65,559.28,99.65,98.49
51061,VA-Fauquier County,1105,8899.01,8907.3,4794.91,4837.15,2119.73,2196.84,1147.54,1073.05,407.39,383.74,212.53,195.63,208.34,210.86
51063,VA-Floyd County,359,5728.02,6363.07,2886.51,3213.91,1520.76,1692.58,572.11,627.01,258.22,287.23,,,254.89,256.11
51065,VA-Fluvanna County,745,7064.99,6980.38,3343.2,3201.76,1798.7,1870.52,1064.01,1049.09,373.74,366.04,224.95,233.53,236.04,233.26
51620,VA-Franklin city,336,5986.28,6558.74,2816.76,3173.89,1672.12,1758.7,909.66,992.97,320.33,348.39,,,181.5,180.12
51067,VA-Franklin County,1255,6788.91,7360.03,3412.82,3771.19,1869.22,1967.7,831.72,892.74,303.25,329.49,160.05,188.15,198.54,199.47
51069,VA-Frederick County,1505,6892.48,7052.01,3337.13,3415.3,1849.01,1959.64,868.99,840.33,205.82,200.09,451.36,452.56,172.66,173.6
51630,VA-Fredericksburg city,461,8523.6,8921.73,4469.09,4748.47,2264.28,2483.88,916.05,857.89,387.02,365.02,284.94,267.8,201.14,202.14
51640,VA-Galax city,555,6594.08,7364.15,3226.5,3639.34,1586.73,1777.14,785.8,861.04,469.66,523.08,178.72,220.7,358.63,360.26
51071,VA-Giles County,500,7383.58,8152.74,4276.6,4693,1620.24,1827.31,776.87,859.11,339.39,379.75,96.36,111.35,292.79,296.32
51073,VA-Gloucester County,829,6291.75,6935.25,2856.26,3346.62,1923.87,1982.86,815.77,855.93,196.19,206.84,294.92,340.51,201.96,201.25
51075,VA-Goochland County,403,6821.78,7497.71,3811.26,4341.7,1898.15,2051.79,486.34,497.64,240.54,247.54,210.98,193.11,186.05,185.21
51077,VA-Grayson County,457,7188.63,8289.75,3423.97,4005.82,1458.33,1746.61,896.77,979.85,705.9,784.54,329.5,406.48,432.01,434.19
51079,VA-Greene County,301,5565.82,5647.32,2547.02,2552.11,1408.48,1520.77,1025.6,1004.05,266.46,258.56,,,149.97,147.27
51081,VA-Greensville County,23,4070.64,4302.13,,,1155.69,1300.48,289.1,311.94,,,,,,
51083,VA-Halifax County,999,5991.27,6597.58,2914.57,3325.33,1686.56,1759.17,833.21,903.16,170.11,188.72,137.17,167.28,263.63,264.43
51650,VA-Hampton city,2471,6498.92,7122.09,2865.35,3310.71,2209.64,2306.13,776.87,819.71,288.69,304.7,142.19,160.97,232.38,231.51
51085,VA-Hanover County,1987,6990.04,7596.88,3124.52,3604.99,2222.97,2308.21,840.91,856.94,301.19,308.49,324.79,341.04,174.93,176.82
51660,VA-Harrisonburg city,1057,7147.57,7568.65,3806.12,4050.09,1536.43,1650.69,1320.74,1353.87,130.37,135.2,198.03,216.14,162.04,163.63
51087,VA-Henrico County,6053,7138.68,7736.89,3442.14,3905.85,2144.15,2243.21,774.89,790.11,279.35,286.18,288.84,298.72,217.24,216.96
51089,VA-Henry County,1070,6191.69,6793.66,2908.38,3298.11,1586.81,1657.37,969.36,1053.42,425.95,470.33,61.21,74.95,217.54,218.26
51091,VA-Highland County,95,5036,5342.14,2062.02,2186.98,887.73,996.45,1421.82,1473.55,,,,,386.22,390.12
51670,VA-Hopewell city,619,7898.2,8691.91,4364.24,5020.37,1980.87,2117.84,634.93,647.1,313.4,319.73,317.72,303.94,288.56,286.36
51093,VA-Isle of Wight County,757,6578.79,7161.68,3155.51,3551.82,1993.82,2108.61,798.18,843.21,320.08,337.86,37.64,43.87,255.65,258.26
51095,VA-James City County,1199,6223.56,6763.85,2329.9,2720.6,2352.09,2433.78,784.98,820.15,330.99,348.23,205.48,227.14,178.16,177.28
51097,VA-King and Queen County,182,7191.48,8084.91,3679.14,4315.08,1731.55,1907.69,912.81,956.5,411.65,435.53,,,232.58,230.42
51099,VA-King George County,345,7152.39,7588.1,3480.93,3793.93,2251.98,2459.41,702.81,668.72,354.3,342.1,,,216.97,219.19
51101,VA-King William County,337,6509.09,7089.11,2929.94,3324.74,1821.9,1973.01,827.48,853.96,303.5,314.34,449.73,450.7,193.57,187.33
51103,VA-Lancaster County,670,6050.9,6857.46,2792.95,3293.33,1886.6,2076.47,771.21,837.37,298.61,326.87,102.07,122.69,211.23,211.01
51105,VA-Lee County,547,8765.28,9671,4547.28,5238.02,2007.5,2021.27,808.55,895.78,1000.51,1112.51,,,368.46,369.45
51107,VA-Loudoun County,2342,7905.18,7871.21,3467.79,3575.43,2596.48,2541.84,786.13,736.66,302.77,284.33,606.77,588.16,144.99,144.14
51109,VA-Louisa County,848,6441.32,6556.84,3405.18,3425.96,1632.75,1730.47,836.72,835.43,267.2,264.97,57.49,55.35,209.53,213.27
51111,VA-Lunenburg County,341,6654.21,7335.71,3311.62,3869.07,1919.14,1894.1,721.21,786.1,184.81,194.04,,,211.81,212.18
51680,VA-Lynchburg city,2167,6338.46,6955.04,3155.17,3649.49,1802.41,1840.73,787.78,829.94,244.73,260.68,141.4,160.12,217.66,219.74
51113,VA-Madison County,297,6735.59,6711,3732.96,3546.37,1436.77,1584.84,975.82,975,238.02,242.33,,,149.87,152.22
51683,VA-Manassas city,423,7972.97,7856.21,3857.18,3831.47,2303.36,2301.41,806.18,755.65,390.42,367.52,489.06,474.03,128.4,127.87
51685,VA-Manassas Park city,220,9385.71,9485.36,4605.37,4844.16,2273.73,2285.3,847.08,794.35,964.67,906.59,,,217.63,216.76
51690,VA-Martinsville city,952,5764,6399.84,2886.35,3289.14,1430.87,1540.24,894.3,979.08,318.91,353.25,,,214.59,214.79
51115,VA-Mathews County,377,5163.15,5671.32,2235.11,2607.89,1681.23,1743.29,574.54,605.82,275.35,288.3,196.11,227.39,192.32,192.99
51117,VA-Mecklenburg County,1003,6095.57,6664.37,2908.82,3282.25,1617,1702.25,1038.67,1112.28,164.14,178.7,107.83,129.58,243.49,242.28
51119,VA-Middlesex County,345,5521.34,6108.01,2686.74,3092.67,1619.62,1714.73,621.24,652.07,210.46,224.22,,,120.78,121.32
51121,VA-Montgomery County,1386,6975.93,7799.65,3492.89,4032.79,1841.82,1968.79,725.7,791.25,326.73,363.05,291.85,343.87,294.11,296.64
51125,VA-Nelson County,524,7118.15,7026.06,3642.1,3382.03,1416.39,1555.65,1345.47,1354.58,262.52,265.28,279.34,292.13,150.51,149.05
51127,VA-New Kent County,395,7261.09,7693.03,3708.99,3993.78,2185.88,2279.18,647.83,669.22,308.46,323.13,,,177.72,175.66
51700,VA-Newport News city,2920,6242.55,6815.55,2809.87,3187.93,1962.7,2072.38,774.23,815.8,262.6,277.54,183.61,211.39,259.33,259.24
51710,VA-Norfolk city,3471,7258.9,7910.46,3335.71,3787.59,2199.93,2299.85,921.92,974.15,381.34,402.86,161.13,180.54,280.53,279.3
51131,VA-Northampton County,463,5776.53,6510.2,2532.02,2982.68,1450.78,1567.79,1015.32,1112.8,411.59,452.24,,,164.32,165.48
51133,VA-Northumberland County,462,5282.16,5859.44,2214.97,2573.3,1759.17,1872.91,732.93,788.9,222.71,241.11,,,171.85,168.82
51720,VA-Norton city,118,9758.98,10608.58,5141.56,5895.48,2814.89,2795.77,602.79,648.37,815.52,908.36,,,372.7,375.2
51135,VA-Nottoway County,445,7816.25,8802.34,4179.48,4948.61,1928.07,2054.16,899.36,944.64,368.84,383.35,,,281.92,281.62
51137,VA-Orange County,942,7634.86,7585.68,3755.67,3662.37,2103.2,2145.4,1128.88,1117.31,283.21,279.21,108.41,123.17,189.56,191.33
51139,VA-Page County,619,6305.49,6922.33,3074.86,3331.68,1172.31,1400.75,1428.67,1500.08,274.33,296.4,,,210.26,215.31
51141,VA-Patrick County,586,6794.65,7593.04,3621.59,4160.65,1365.45,1465.43,1006.07,1097.6,376.21,416.16,,,281.83,285.62
51730,VA-Petersburg city,807,6822.83,7396.08,3429.94,3860.32,1886.02,2002.63,805.67,824.19,255.61,261.32,237.89,248.18,228.91,229.24
51143,VA-Pittsylvania County,1059,5293.75,5894.42,2547.07,2967.74,1640.53,1773.46,547.39,573.05,182.41,196.71,,,315.49,313.85
51735,VA-Poquoson city,256,7584.57,8014.92,3337.62,3650.49,2561.36,2580.41,826.24,870.58,329.28,346.39,,,186.42,184.76
51740,VA-Portsmouth city,1994,7169.11,7818.24,2935.01,3365.88,2456.12,2563.77,992.34,1047.37,414.7,438.02,155.75,177.89,269.73,264.54
51145,VA-Powhatan County,412,5311.18,5872.84,2237.77,2648.66,1746.71,1864.47,550.93,562.64,313.67,321.2,276.85,292.04,188.63,189.84
51147,VA-Prince Edward County,193,7213.56,8015.25,4142.47,4764.53,1754.39,1843.62,619.91,675.15,393.83,428.08,,,237.92,238.09
51149,VA-Prince George County,748,6934.94,7547.61,3588.68,4045.73,1818.01,1937.39,880.76,901.2,214.33,219.51,240.77,255.82,193.12,193.57
51153,VA-Prince William County,3092,7290.53,7221.43,3361.06,3386.38,2219.21,2221.24,787.4,740.26,381.24,357.3,342.29,314.02,204.65,204.2
51155,VA-Pulaski County,805,8142.86,9198.03,4142.31,4930.1,1977.26,2034.2,905.61,1002.3,508.33,568.09,262.77,320.07,355.09,354.74
51750,VA-Radford city,444,6309.27,7104.05,2810.2,3343.47,1861.14,1977.74,845.87,933.72,441.58,491.75,,,286.4,283.63
51157,VA-Rappahannock County,253,8271.93,8859.29,4391,4933.04,2151.57,2218.33,1026.1,1005.46,345.39,336.36,,,170.15,170.38
51760,VA-Richmond city,2830,6924.54,7502.79,3511.27,3909.75,1863.85,2011.26,802.02,819.49,297.9,305.43,276.22,294.32,189.33,188.98
51159,VA-Richmond County,385,5808.22,6477.31,2396.52,2780.76,1825.51,1972.59,785.22,854.96,196.13,216.39,,,217.07,216.81
51770,VA-Roanoke city,2250,6934.87,7478.66,3780.05,4159.66,1866.75,1930.17,651.83,703.94,278.86,300.79,135.96,157.76,222.05,224.13
51161,VA-Roanoke County,1926,6149.87,6726.68,3041.28,3463.01,1823.37,1884.8,686.23,737.66,280.02,303.51,145.32,160.64,171.01,173.5
51163,VA-Rockbridge County,726,5859.04,6279.87,2916.68,3027.92,1498.66,1676.18,920.73,1000.75,244.64,270.78,81.19,100.33,189.49,194.93
51165,VA-Rockingham County,1383,5967.51,6421.71,3246.85,3497.6,1319.71,1475.77,902.7,929,192.74,199.19,92.63,100.7,211.96,212.4
51167,VA-Russell County,649,8229.5,9024.84,3513.35,4093.26,2102.56,2063.57,712.88,786.44,1513.79,1683.35,230.31,278.18,284.89,290.02
51775,VA-Salem city,1096,6459.62,7195.04,3328.9,3845.1,1849.1,1960.46,626.02,676.19,262.81,284.85,170.82,199.74,221.54,224.55
51169,VA-Scott County,484,9134.58,10169.75,4590.33,5313.31,2059.02,2165.14,699.59,773.71,1394.91,1550.33,106.16,99.78,387.8,385.3
51171,VA-Shenandoah County,1231,6925.08,7077.28,3392,3363.39,1456.56,1531.93,1405.73,1468.04,207.36,205.47,258.45,301.07,197.35,198.42
51173,VA-Smyth County,955,6668.23,7495.27,2947.74,3531.4,1704.46,1757.9,851.9,936.9,616.17,684.68,262.15,307.31,311.23,317.29
51175,VA-Southampton County,261,7366.81,8108.45,3665.91,4250.2,2302.19,2345.67,796.95,867.43,402.5,432.46,,,191.21,189.99
51177,VA-Spotsylvania County,1591,8666.05,8931.22,4496.92,4711.7,2451.54,2568.66,789.16,742.31,348.95,330.75,366.37,364.67,218.13,217.72
51179,VA-Stafford County,1278,9040.17,9337.57,4857.79,5086.99,2429.32,2581.44,768.6,722.82,431.05,410.97,369.79,344.93,207.97,209.3
51790,VA-Staunton city,1107,7743.75,8281.54,4308.71,4560.68,1486.93,1615.76,1369.29,1489.04,201.21,214.59,148.32,168.3,227.01,227.01
51800,VA-Suffolk city,1369,8081.68,8943.45,4226.28,4871.7,2250.69,2385.23,845.71,892.76,397.56,419.78,141.2,155.7,218.09,217.97
51181,VA-Surry County,142,5957.68,6435.62,2470.33,2776.91,1990.4,2056.07,665.89,699.61,247,258.85,,,247.74,245.97
51183,VA-Sussex County,245,6201.31,6758.04,3285.76,3664.21,1587.85,1712.09,988.24,1044.41,121.68,125.76,,,210.14,209.43
51185,VA-Tazewell County,1254,8022.51,9013.06,3703.28,4333.86,1951.67,2060.5,849.46,943.46,866.77,964.22,387.25,469.17,333.15,334.49
51810,VA-Virginia Beach city,6875,7655.29,8494.64,3445.05,4056.71,2434.36,2557.91,877.07,924.8,404.48,428.03,260.87,299.09,223.61,222.13
51187,VA-Warren County,685,7725.45,7605.24,4232.05,4028.84,1659.87,1770.74,970.74,918.6,245.57,237.84,454.08,478.92,168.04,170.3
51191,VA-Washington County,1037,7153.85,7853.45,3267.23,3768.03,1852.64,1871.72,819.76,903.02,740.83,822.78,176.48,202.06,326.53,327.37
51820,VA-Waynesboro city,930,6267.09,6810.97,2927.36,3201.08,1306.36,1412.74,1501.45,1629.58,153.24,165.22,140.82,159.61,216.74,221.1
51193,VA-Westmoreland County,518,7002.69,7521.02,3272.07,3579.73,2129.48,2263.02,845.27,878.7,226.85,232.34,,,211.44,210.3
51830,VA-Williamsburg city,1344,6421.57,6944.38,2596.8,3024.46,2465.15,2488.68,700.1,731.38,313.44,330.02,174.57,199.72,161.45,161.98
51840,VA-Winchester city,621,6039.01,6232.59,2764.16,2885.94,1792.79,1878.2,592.81,572.13,213.49,207.36,495.06,509.55,165.46,164.32
51195,VA-Wise County,760,9793.45,10788.04,4887.13,5637.48,2418.39,2445.25,903.47,995.58,1192.96,1325.82,97.93,109.13,356.62,358.45
51197,VA-Wythe County,766,7509.79,8402.47,3688.43,4221.54,1965.21,2161.18,810.25,886.99,576.37,642.22,139.03,160.87,347.96,350.41
51199,VA-York County,913,6807.04,7492.24,2846.75,3357.08,2331.15,2411.4,868.19,914.93,291.1,307.28,272.7,312.98,168.33,167.3
