HRR #,HRR label,Medicare Enrollees (CMHS 5% Sample) (1998),Total Medicare reimbursements per enrollee (Part A and B) (1998),Total Part A Medicare reimbursements per enrollee (1998),Total Part B Medicare reimbursements per enrollee (1998),Medicare reimbursements for inpatient short stays per enrollee (1998),Medicare reimbursements for inpatient long stays per enrollee (1998),Medicare reimbursements for outpatient services per enrollee (1998),Part B Medicare reimbursements for professional & laboratory services per enrollee (1998),Part B Medicare reimbursements for medical & surgical services per enrollee (1998),Part B Medicare reimbursements for medical care per enrollee (1998),Part B Medicare reimbursements for surgical services per enrollee (1998),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1998)",Part B Medicare reimbursements for durable medical equipment per enrollee (1998),Medicare reimbursements for home health services per enrollee (1998),Medicare reimbursements for hospice services per enrollee (1998),Medicare reimbursements for skilled nursing facilities per enrollee (1998)
18,AR-Jonesboro,1374.99795532227,6183.09031680167,3810.15765523944,2373.26945285462,2880.86028673729,-298.793217172289,559.20742491103,1063.03736113982,813.430287356964,477.561547551731,334.977234931533,249.598738723539,206.333217801705,321.130652718464,-34.7427716861912,413.545905954834
19,AR-Little Rock,8889.48365783691,5606.9849206168,3444.60527669996,2162.43036328484,2618.31959581062,132.093513712705,485.781883033703,1084.87760752865,838.610900300427,519.390415554762,319.518438315297,246.30261038785,158.070497305656,345.453639176766,91.4386289227419,422.042940093957
21,AR-Springdale,2319.83012390137,4612.14876859749,2692.25766303227,1918.25033032068,1874.78715004954,-276.81149908472,485.372934097198,921.091459228672,730.804654809922,462.427088993158,268.104297340044,190.584549672506,132.921620301336,239.219463350719,-70.404296624131,337.254917813667
22,AR-Texarkana,1675.41323852539,6410.62676952971,4040.00522711499,2369.68595783351,2644.76856819108,-419.312164547425,512.151998902518,1074.28832585631,825.085249558401,526.514481089749,299.212359103638,249.182821081824,169.720701304854,658.087826731169,-76.072422644172,511.633980454038
23,CA-Orange County,6113.40107727051,7867.48689059253,4649.90812404666,3216.48939520385,3326.63442965168,75.8199436496,584.576646570577,1950.69824493048,1495.05687832628,1044.58998063812,452.218317297759,455.643599736372,150.806325802563,449.799279038924,70.8904005742471,929.741849619422
25,CA-Bakersfield,2478.65803527832,6190.15053765841,3436.34754161479,2754.54059764817,2710.27170238824,-88.5811924571403,594.771807483441,1475.58663354834,1091.21351025234,736.698790426187,354.884765295248,384.273658418813,198.678914347313,236.020729847572,-20.9771529770417,468.18722671193
31,CA-Chico,1557.74755859375,5392.17773622961,3194.49184084665,2197.86222885486,2435.4489822228,,599.475348689549,1085.9757708227,862.370417882549,523.546516522268,338.280823412258,223.677361536134,145.827049484853,362.570409041586,-72.2038684653535,413.122028301223
33,CA-Contra Costa County,1827.328125,6687.12335768164,4103.70609811555,2583.08125198107,2974.20826018683,-39.8717008145412,609.495585986994,1317.13353831624,1023.63806820204,675.118675895189,348.474848781779,293.103628143423,110.837974477071,496.212307084986,-35.5100240281031,788.852079531561
43,CA-Fresno,2961.32496643066,5723.58674813431,3201.04046824638,2522.40376230791,2418.56581533528,73.2468396489737,638.255757888716,1244.54363167377,951.367771953423,616.281734076257,335.206769261473,293.155464540278,145.853164294879,348.18021656316,41.8378209979547,485.699158064649
56,CA-Los Angeles,20092.7789459229,9011.34182473372,5503.79291249161,3507.49793958446,4204.94605694114,80.6297520701753,595.451396928947,2151.37164178522,1609.47617939604,1142.80846962846,466.004704952042,542.041922074494,179.333310051678,540.652129238154,49.7107996486213,861.48503254173
58,CA-Modesto,2169.82592773438,6648.43796804366,4295.19919716172,2355.57819066868,3183.25749384284,-110.49197844613,414.451342548453,1239.31286264315,953.036487365928,631.037062942907,322.305182846771,286.256052850045,130.24985480589,466.131777264295,-63.4444677904674,727.621349325575
62,CA-Napa,1434.49684143066,7035.79587665939,4433.03715081387,2602.33155608202,3529.13968187324,,793.202884782229,1279.65191540561,1025.50900002374,644.605495551539,380.562460008018,254.171388306241,107.943506030927,382.048860824662,,587.91424697888
65,CA-Alameda County,3006.99127197266,7367.58747392069,4894.5785550519,2463.90457962659,3837.27351252326,64.4546397611394,543.399559517478,1301.08054525662,1041.20630664336,708.938746478123,330.881059460864,259.074599592734,111.646684907309,449.068405215959,42.5841077091895,726.671411046754
69,CA-Palm Springs/Rancho Mirage,1354.07870483398,7690.22014018414,4266.84617246048,3425.39875915783,3255.21919086981,,923.659266450099,1818.90258094551,1311.69137869773,845.308135302701,466.335133158296,507.300345000199,149.31207710596,412.933208496902,-83.0529772690099,664.938578431902
73,CA-Redding,2026.32928466797,6387.45217250647,4017.43610892576,2371.9316048769,3082.74011140749,,500.604195637599,1230.77134494479,926.505870992258,551.829152543801,373.174534963112,304.078151434646,184.158656758069,474.438905922682,-58.7170040511942,546.230584206168
77,CA-Sacramento,5821.23310852051,6278.55781131565,4037.24429694249,2241.20621654669,3173.58274414568,41.0024442443694,434.042613748539,1202.19244985262,919.133798790967,592.763730133604,326.381924219961,283.045355812465,148.041806421395,399.010765620051,40.8249261861315,569.941618632163
78,CA-Salinas,1449.41401672363,6754.7631379641,4290.21638945321,2466.50149181174,3152.38737627132,,560.144299504888,1276.98888289555,1047.79018206958,629.953949310144,416.872726341416,229.65926295885,123.727093007864,586.860311322148,-45.9944535327497,670.791677054837
79,CA-San Bernardino,3478.56956481934,8122.55303635421,5192.95493540852,2929.32281446315,3819.96077814553,171.054493941607,491.357153528618,1629.01303542834,1274.10947339653,854.898887606888,419.812443303753,354.915605011394,201.876325656554,572.954256325352,148.630395567193,708.084067126012
80,CA-San Diego,6859.9758605957,7091.72150898076,4376.67157785476,2715.05149555674,3236.80294330941,79.2699918818782,565.465352823081,1468.8475106365,1122.60814833729,733.888207439726,388.789831837885,346.231004114066,146.505243726447,463.822099012086,158.805482604096,621.077664057694
81,CA-San Francisco,3755.65637207031,7006.01572951484,4564.26190675815,2438.0268421356,3595.27402978183,47.3692736208843,639.060253341649,1307.80898580494,1060.99228906794,725.529397767828,334.972229914844,246.444737648005,83.9380322343144,391.918619326574,52.0453516074389,620.662807474323
82,CA-San Jose,3183.65818786621,7135.31237448329,4697.91137536456,2438.55169493243,3553.56149994052,118.05764615578,549.856465350725,1394.06646070043,1116.42301041452,759.586787361456,358.102780240806,277.956157294425,85.468185539866,321.258509860652,56.5779576399128,754.159779539122
83,CA-San Luis Obispo,974.414367675781,4705.11215425464,2539.63113141984,2162.21004960245,1902.20152321783,,389.212288692046,1228.85940652114,992.597315739704,638.616075138514,353.868904691931,236.672157754163,121.633589327783,281.372745963483,-75.9696809197941,342.073871604039
85,CA-San Mateo County,1876.57870483398,6664.49352309095,4289.01225102059,2374.20789995839,3344.57762012435,,595.909340916091,1252.8590255097,1007.28736943645,648.793612615432,358.473060297293,245.494926749338,80.8179147974608,358.230651975711,-122.505280263123,535.435415218315
86,CA-Santa Barbara,1364.5803527832,5668.40092525425,3248.72156829653,2421.00236510238,2408.81475635239,,435.123976782498,1427.01946455813,1087.91006404514,698.306537837432,389.526382586432,339.11293673435,127.634191204888,317.068288013862,-16.584741166635,573.906626513156
87,CA-Santa Cruz,888.330490112305,5612.26330848305,3346.90744011151,2266.05126367913,2520.79201125862,,395.431428795039,1342.19423248509,1028.66434513502,635.681652917085,392.672326494975,313.530488661213,97.6542923370439,466.116547828713,,513.699330444543
89,CA-Santa Rosa,1309.74621582031,5709.58763033956,3473.74162349411,2236.00616063363,2535.70594492082,,474.181190755757,1201.18326605621,918.737070048582,629.15535984008,289.380374090076,282.314794894317,121.67194135421,412.981799872953,-73.2325629048843,587.993108085779
91,CA-Stockton,1326.07934570313,6117.07787039385,3839.0255220502,2277.53606394138,2645.72304226128,-140.288685118523,477.577457598394,1179.39585803443,922.415737515184,606.139384241438,316.815834138851,256.888655575942,167.821792379552,302.050830779481,-16.980193633419,843.238233195718
96,CA-Ventura,1924.57962036133,7001.06964785728,4091.61863277654,2908.41772865391,2958.88978734848,-216.592743426659,487.799544189382,1781.84030046732,1374.90781221253,906.038670521604,469.206043121705,407.004728986142,155.285785769573,373.210241793466,-101.478519601081,563.324332627119
101,CO-Boulder,536.664352416992,5957.16522278384,3312.15833170756,2649.25528494197,2178.3434061361,,659.232830374001,1301.10447106244,1058.27641929736,687.716592464107,370.576803119408,242.974933061013,196.243538031459,513.101985245787,-67.3636692146086,662.360897309712
102,CO-Colorado Springs,2181.99314880371,4921.86892245044,2798.90956367358,2121.29475337004,1842.71656535241,-180.200463824754,602.325229584574,950.592082067124,753.00294921524,452.959428342845,299.258598268056,197.790062624477,232.442996045392,310.74183332607,-83.0026009024274,503.551471506844
103,CO-Denver,5587.89976501465,6068.91908193988,3709.82174203542,2359.07661825518,2566.84505001397,142.956290915236,709.295546593233,1066.8124904456,830.505852869526,530.790180456013,299.605110713849,236.354725488191,204.468154215307,391.690809905585,95.0404619570366,700.349223484994
104,CO-Fort Collins,1181.57981872559,5263.19004901792,3276.81985809111,1987.15330144787,2193.38120322985,-115.059257272173,537.544657847524,946.35169145362,757.423277496591,442.692389964076,313.28951186155,189.26760135831,225.706638133533,352.213653655934,-110.652172268559,601.423967033142
105,CO-Grand Junction,1002.66464233398,4392.56619195499,2574.34451023963,1817.31780389582,1774.73625928198,,567.21556058063,721.632246646644,593.377447472763,352.079247438478,239.081231247802,128.588642784703,205.013968806604,434.17652830082,-70.8838149020141,476.022645401156
106,CO-Greeley,1305.41128540039,5659.46086774335,3361.86771922924,2297.60319988933,2394.26031028596,-65.9617865061827,650.197896905662,1055.02490497858,866.473776958794,521.439477909304,344.302715023115,188.939026598425,223.407503454676,465.284819705389,-34.867877147244,596.084865665762
107,CO-Pueblo,661.581436157227,5321.47346729749,3003.62822614788,2315.88930131445,2206.1925000661,,533.321746591201,1092.16733918925,862.361545968568,540.042082057527,321.974717601195,230.038816448777,252.524548823006,438.111393442973,,495.347348550564
109,CT-Bridgeport,3095.74125671387,6246.00531508194,3598.46514271344,2648.68099074988,2677.11104758745,44.2946787831362,538.485083403549,1466.81209393276,1079.50459743516,718.622381048132,360.817926485571,387.287820786632,83.5308442428012,601.30002163466,31.0971659123973,503.389931064203
110,CT-Hartford,7629.80438232422,6277.03171106509,3802.84769170284,2474.47819639179,2766.53142558909,42.669899192856,646.061700989233,1193.7586759959,916.955940242173,597.408200152942,319.545444781976,276.792926845098,98.670137252532,502.199851697221,93.7854767493386,636.298844717285
111,CT-New Haven,6781.80821228027,7202.21055394218,4427.6933559316,2774.16891116805,3216.21685702603,59.4458222227756,603.662216287241,1434.48373025368,1067.093767835,715.865243136207,351.234003067088,367.446624650185,114.498242613017,573.182751179812,98.3561441147228,751.881552971885
112,DE-Wilmington,3349.9917755127,6350.22782381864,3811.84798283807,2538.09650550713,3030.12712781932,71.4632931999473,570.765036508881,1411.30255037309,1049.15124941982,666.862646244732,382.374510374434,362.174972238624,107.826455263353,349.586420709087,63.9352171508184,449.659876902428
113,DC-Washington,8916.06329345703,6677.85218421137,4124.28857912196,2553.00258574121,3289.66531739009,109.286857859468,623.367099260287,1506.77752007312,1109.50989669637,725.453685877258,383.714657699593,398.195278635226,98.1593661176066,280.067752608477,46.0931625903451,494.897904542735
115,FL-Bradenton,2080.24435424805,5854.90553181095,3381.63466595771,2472.68533032619,2327.54058864951,,305.184410535679,1477.13492116943,1048.87682915188,652.936240866008,395.479687721987,428.015823258517,163.524256237712,441.825590627452,-108.840708476428,669.971490635158
116,FL-Clearwater,3317.98706054688,6304.10954224148,3634.20993979509,2674.65897364096,2317.44422602195,99.2667184815756,356.893052723809,1636.68703891932,1213.60752333303,781.531673525623,432.109318199093,423.368547428543,138.171248167932,478.316436731152,139.271809562139,749.580575811147
118,FL-Fort Lauderdale,13318.2968444824,7281.00854148745,3885.28630722177,3407.87512242517,2775.40957361858,113.968892460813,526.496106331546,2111.76910498626,1525.43715216433,983.338043089011,542.131951708863,587.243107217657,131.841809688685,614.143933012859,136.242410011618,505.329868010582
119,FL-Fort Myers,7397.31211853027,5798.86163868453,3079.10591292492,2714.59197019408,2220.43711773251,50.3280450464999,385.041377910966,1649.0959332087,1195.2240051657,697.963172795245,494.955922664307,453.382544910639,106.340048142849,412.166366500448,116.392991385527,456.089932968612
120,FL-Gainesville,2306.07763671875,6180.45991130951,3774.15024989473,2406.34662130655,2663.23804374038,-28.5978949071903,432.136165420266,1244.82741681697,928.572240552087,603.632673443037,324.940627300009,316.281715581078,208.000979927662,471.508682401314,-120.538046769859,698.435333131135
122,FL-Hudson,3203.48991394043,6169.84292630626,3361.84371999787,2805.85221615367,2428.48253970594,21.4408949109151,323.657008215368,1717.92212333807,1248.14454802417,801.395166067457,446.540803118006,469.532560318913,166.924998470689,457.343855843848,119.996190450152,500.84548293649
123,FL-Jacksonville,4830.81887817383,6158.3356099286,3547.89727632847,2610.50576482139,2544.35363514778,131.862140730683,533.684885864363,1462.23500441435,1114.54380616885,741.545836702823,372.696784098005,347.720369096836,172.413902761929,363.262161081799,56.8337763608057,616.811878550538
124,FL-Lakeland,1922.66081237793,5619.21183347105,3297.44429586817,2320.18736267746,2288.50471143292,,257.270577817984,1403.75712176583,1027.25702164013,640.590304534927,386.307040969562,376.237655376382,194.91516921802,417.375710810341,-24.9676749621546,768.688824077274
127,FL-Miami,8606.38174438477,9840.68727899949,5056.54708780766,4806.3826306646,3794.39249947017,189.808729194259,1082.36843298609,2456.75760505494,1703.72470995353,1220.66838832792,480.695012653132,754.468706045632,566.236789920996,744.018090801342,101.599245902816,569.208474865855
129,FL-Ocala,4230.90765380859,5817.95418020082,3258.65567600155,2553.55528052906,2307.43994579024,83.8866204610762,388.962892425798,1501.42086887292,1066.56242601987,656.074455614709,409.420888673657,434.165755786464,157.786601466368,289.132389497751,67.2565092981762,603.305770278012
130,FL-Orlando,15675.0422515869,6102.41085748779,3483.78392277534,2616.13329254253,2437.25414995714,103.318256845838,420.148633032581,1540.04908187415,1119.27463139321,709.690811394628,409.289280826994,420.453573243572,167.256201221632,431.734292660581,88.0644233863001,604.106016659597
131,FL-Ormond Beach,2196.82667541504,5733.6520260575,3291.01460632027,2441.8249018275,2321.16569139349,,496.982803453936,1354.07187144483,1053.35705653504,661.381960824169,391.618706905261,300.775580615042,143.776225094747,350.19401390182,-141.411248374126,618.982234382421
133,FL-Panama City,1187.66474914551,6319.75562001601,3883.61843780032,2436.85716330349,2497.97416589802,-309.813127374679,455.517137835712,1265.32903669786,1004.53451698161,603.992636232655,399.475056988038,261.192505047401,185.096727157661,392.167275385407,-107.456319033469,772.169334919711
134,FL-Pensacola,3766.1565246582,5413.25926535219,3325.36478390707,2088.40820952275,2431.54955007665,43.0363649697738,300.724448527564,1219.85955663613,952.432315622385,587.28477980179,364.651899514243,267.589667103461,136.885717501027,384.502511239229,118.533855860276,514.527976454311
137,FL-Sarasota,4282.32292175293,5944.43241795084,3183.24710104246,2762.41433045664,2156.7572000717,136.499523076486,433.241283580146,1637.17391115547,1186.90032724687,729.969069890503,456.36820882568,450.273266148835,137.986299353468,383.155785160966,66.8681360331292,598.410061847783
139,FL-St. Petersburg,2483.57524108887,6444.26010824868,3784.28552401264,2662.97565124444,2464.55804969109,-75.6541206722713,432.150354211756,1546.83173995895,1174.87701961072,757.449685613435,417.483479412442,372.037269583808,157.258526798323,488.598236353097,-174.5895335542,748.66134269445
140,FL-Tallahassee,3407.16064453125,5285.05190475019,3023.39561257114,2263.13618160125,2148.68419585836,177.415770522318,554.170553965592,1098.48120400171,850.158614836874,507.138196034464,344.963346724763,248.184997859546,209.008845608473,373.178899377234,60.4622788025189,426.783606108627
141,FL-Tampa,3530.3217010498,6148.91376859935,3627.62451777705,2520.71772369419,2567.78450634756,51.4697270491132,353.507251108206,1482.10926141511,1098.52618387606,722.249456776826,376.349781653693,383.500704230415,167.743317047398,466.911156460902,93.2103516152949,658.0644704391
142,GA-Albany,1040.9987487793,4837.38872804775,2726.63933078704,2113.01251623791,2360.97882034828,,586.565703743933,997.243058470663,779.813214961978,466.065898687809,316.909568301193,217.008843095555,179.413584283744,311.374381273929,,93.4974550528859
144,GA-Atlanta,16566.7031402588,5627.20283551225,3377.33885361489,2249.56549944055,2609.62729037358,52.6375520719785,473.952632824152,1183.79179804068,915.152400400042,591.196931140993,323.942620879167,268.624868824028,151.824561416487,434.389638210638,81.1796546873026,398.796982609173
145,GA-Augusta,3130.32827758789,5547.54661157117,3408.03909343686,2139.46835244768,2665.17416980835,133.302776634052,521.468049744519,1067.72854081081,813.390431975525,475.643383982915,340.238354007832,254.40640897439,144.333796490066,346.899553535155,66.3305908993548,350.40035813249
146,GA-Columbus,1649.74687194824,4398.33942018378,2344.84508894905,2052.74105310033,1808.62832857052,,405.984402541457,998.717959137518,758.980603281009,448.703295651278,312.724987515615,239.839277560515,124.049992873064,496.292924223796,-109.640779291233,215.225410688518
147,GA-Macon,3421.91084289551,5625.96806817895,3303.53920368644,2322.85174226286,2591.07544123136,115.481608574217,569.352908131504,1153.42952907187,897.605761479144,545.164712415853,354.127041850127,255.610444199113,184.07894081261,368.010321527711,62.0367711187416,310.603184884806
148,GA-Rome,1510.99769592285,5860.65581161796,3735.53067930563,2126.26336459659,3016.70890140117,-61.833567213788,438.345964648534,1074.30112838391,822.67421965982,504.799980992676,317.659816955211,251.624659347148,130.108650822399,485.456457220334,-50.2550227109219,355.719279977377
149,GA-Savannah,3641.91130065918,5339.26225495244,3028.20984720256,2310.18796943772,2367.97853575306,54.4519761782526,526.025114274026,1210.01373144033,921.183035934802,559.761215362144,362.623881026415,288.709276344529,139.391429644884,436.063909835797,84.5115914389251,329.275762135603
150,HI-Honolulu,4065.90606689453,4541.84955200038,2808.51830045495,1734.41809476531,2266.12876822376,110.339584543899,434.221008721363,994.485870250415,778.592972768848,544.372751410717,235.726791861716,216.136052431776,78.186358639183,143.243793589184,77.632718209959,214.832418753924
151,ID-Boise,3338.07423400879,4527.51460908681,2783.86631466303,1743.66853502318,1805.79812834742,207.001877421986,539.257894248413,834.701091265343,645.527009487233,343.582988110224,300.941770767784,189.205184670969,129.770390775012,224.762772498958,81.2443081673855,536.937603764698
152,ID-Idaho Falls,899.832092285156,4935.58746959109,2967.85357310626,1967.0748766698,2158.81054488772,-97.128436026716,496.71036472907,902.304027591795,680.70190749278,365.640246146125,312.487593438637,221.468353124848,200.445425375515,471.380737381286,,400.325359461015
154,IL-Aurora,710.74853515625,5400.79242111263,2984.11336889504,2413.42876652605,2213.72239876774,,586.199452995439,1006.47578779167,774.616925235919,492.674434913901,281.782669186789,231.89557717712,146.303178335061,480.440606742479,,433.535684644544
155,IL-Blue Island,4019.07409667969,6733.25453914503,4215.24853121597,2518.57357049232,3197.95518486302,116.64191993231,618.609577310705,1363.27249208397,1087.19548498047,743.324532591276,344.020267376128,276.211843704703,111.052014847319,410.609203649628,127.33610309059,507.262385170102
156,IL-Chicago,8950.89189147949,7504.38935746248,4951.54747503843,2544.47493132895,4054.34592102455,75.3555855962936,572.795580702305,1394.60497589331,1129.26366427227,781.569550547667,343.756120687216,263.472620404743,132.120914185051,466.142634970421,73.0294907861052,439.2730595728
158,IL-Elgin,2073.91201782227,6222.45336035236,3861.4480949592,2361.66316956575,2865.29144123778,,629.140862549385,1286.66527735373,1058.81961569329,714.636296609834,344.862684434078,228.671596460333,104.386903415811,279.896845889853,-159.091873301746,632.08481749263
161,IL-Evanston,5195.57423400879,6303.66572812624,3776.24284754579,2527.43413482997,2811.89959878705,49.940133352768,620.165431921148,1444.77752637783,1113.13821798044,750.234481016117,363.314015790717,331.657408898498,87.7042406562102,321.448895530688,82.1544924138652,613.795798725692
163,IL-Hinsdale,1471.83047485352,6225.74311444847,3792.7184294069,2433.03217335683,2735.41098274798,-163.842033385492,601.651458665051,1334.70602844493,1068.29440144217,699.025557406006,369.355680704211,266.640089381749,103.133404012959,394.417699858379,-102.145322492659,550.676458916454
164,IL-Joliet,2304.74346923828,6255.01000103198,3910.45228949527,2345.01184476938,3116.89735028039,-59.3350415138545,558.284528830838,1305.2564662732,1055.40033387914,700.605155534743,354.989124199265,250.144149943897,130.650468852832,321.124579991895,-124.236191458297,430.872239610624
166,IL-Melrose Park,5691.48667907715,6271.2781839163,3855.85096876744,2415.3904517353,2973.34760802925,123.39450640503,637.06404325917,1252.58233657739,1021.19973389707,664.301198070396,356.929351858457,231.601914408711,104.678232204328,374.469338492017,67.1985987309484,460.757096952394
170,IL-Peoria,4601.16030883789,4736.95944842261,2796.46471278709,1940.63775076173,2058.56653127637,18.5723013662387,609.030505048132,982.224277549636,790.445630816772,480.443909675197,309.590697518341,191.918040399537,97.3500543993319,221.274620533532,49.5779602729563,526.818938601499
171,IL-Rockford,4054.24369812012,4666.2896325136,2825.26128730111,1841.09911657468,2190.09975732937,35.5299158595406,504.935761046379,958.842542366335,776.707306768737,482.173897436418,294.320427114416,182.294379219356,105.188003783529,223.005203280654,35.9595507337149,415.150031686381
172,IL-Springfield,6009.82527160645,4903.63382357016,2939.20882191745,1964.62126975323,2378.2935615022,30.6309809812801,556.060667484213,1015.9947096969,807.086628155281,480.58000219697,325.941680088482,208.993717422749,119.990492461292,257.263462707816,39.0726726582868,349.107523092478
173,IL-Urbana,2587.99475097656,4611.74885403484,2623.93922366685,1987.34380825551,2067.64152437065,-60.0782597750797,574.257799738533,1036.62689507495,790.700871942698,494.246109486793,295.793642159927,246.072826201875,114.861801431271,210.109610482759,56.6385915216306,330.585109589364
175,IL-Bloomington,961.415084838867,4269.227998282,2406.83082622589,1863.18442844791,1858.32229109938,,456.344297204331,1001.85522794675,789.929054156229,494.659621555057,295.048731861224,212.018673179271,86.3535181055074,253.860660271774,-60.7335818617951,335.156181177547
179,IN-Evansville,4461.15882873535,5242.54532052866,3239.25246200181,2003.4484301256,2190.02557339855,197.093021078838,578.845107447771,942.039687569486,743.260807410934,457.379688545511,285.52438002419,198.937986150893,107.735331066193,350.139769952392,60.9521132837231,599.990980004129
180,IN-Fort Wayne,4811.82624816895,4807.10555488537,2854.663517792,1952.08208466058,2022.14233820819,124.328788498864,536.872843311255,973.328089034524,762.892870675161,457.25675947215,305.065509699492,210.546925624113,105.764535365021,257.865109699928,54.4826428218362,508.004870669943
181,IN-Gary,2632.91157531738,6149.39223249846,3819.35215033178,2330.7131402986,2995.1763632054,-48.9331638662366,536.211603078447,1221.98006940721,963.357077450507,644.500828955522,318.57263619524,258.564773746923,131.784930832332,474.615541135634,60.9512596136749,446.214459517742
183,IN-Indianapolis,13513.2256622314,5812.14232679491,3664.04742034404,2149.15298026735,2651.61163358333,134.672716713863,642.182702080084,1057.15156550475,837.496920155202,527.387526633863,309.937091038141,219.832330246356,121.358565743779,284.154329328501,52.3321532310955,658.406768585253
184,IN-Lafayette,916.998718261719,4425.32184952126,2570.02381322614,1854.17885971805,1938.31693984496,,506.40559407476,946.766525533151,734.315973232723,438.045955087055,295.159060839078,212.541970944626,102.873385432936,167.681792029509,,467.130891868863
185,IN-Muncie,1075.24877929688,5292.59144328604,3073.72476153209,2218.22747240729,2150.84068533505,,655.536240653036,978.648966666565,770.744368482012,448.462835245649,321.631931673118,208.051049174637,150.38957368258,394.745500245213,,654.328352106409
186,IN-Munster,1750.0792388916,6551.46071503803,4135.07642373542,2418.32857950549,3216.84584224902,-103.053538465342,633.857798782947,1273.9565244145,999.124191723118,672.06593465887,327.488170326261,274.990499996775,84.792194982286,445.740943037398,-39.0755694288982,493.09058916719
187,IN-South Bend,3935.57615661621,4837.24605201368,3034.14679299552,1803.34810927427,2175.80936463902,72.6403822549906,459.580232599318,945.339655365761,744.389977898297,466.202675660829,278.016948402188,201.029370968901,102.03431217303,288.745407005505,51.3410194562808,554.449779890791
