HRR Number,HRR Name,Medicare enrollees (2005),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2005),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2005)
101,CO-Boulder,24147,4.44089567535733,4.52303242466892
102,CO-Colorado Springs,77633,4.99544615827715,4.90356809391118
103,CO-Denver,232570,4.83385005536437,4.9413080316697
104,CO-Fort Collins,30225,4.59820991662681,4.64563128485008
105,CO-Grand Junction,38139,4.74000926162878,4.83281451050436
106,CO-Greeley,35630,4.96772793744527,5.08688105014812
107,CO-Pueblo,23379,4.9701835833317,4.99247063836136
109,CT-Bridgeport,83862,4.47042290208583,4.57958241689305
110,CT-Hartford,192294,4.78931162215991,4.79733738190298
111,CT-New Haven,183969,4.75027140211848,4.81081601166174
113,DC-Washington,250619,4.76460329250579,4.72200224004314
112,DE-Wilmington,85370,5.29502289662904,5.30773465631172
115,FL-Bradenton,50144,4.487886249678,4.70584238228962
116,FL-Clearwater,97347,4.67149041155555,4.94446746219517
118,FL-Fort Lauderdale,430738,4.36394666675149,4.42867283882102
119,FL-Fort Myers,200411,4.37329220801407,4.47066552202928
120,FL-Gainesville,66409,5.30062352360113,5.32848391476503
122,FL-Hudson,91703,4.93453501491175,5.27017261537709
123,FL-Jacksonville,160341,5.3251787411152,5.39782349218632
124,FL-Lakeland,49192,5.24965395387611,5.42218246799019
127,FL-Miami,360520,4.59672150366454,5.18732235285479
129,FL-Ocala,119047,4.56482457583484,4.61059159474414
130,FL-Orlando,465802,4.8308426833988,5.0185260114963
131,FL-Ormond Beach,77477,4.81992956755816,5.00419322818154
133,FL-Panama City,27072,5.54889611968039,5.56050871154154
134,FL-Pensacola,96570,5.37833569328382,5.48864335745555
137,FL-Sarasota,100823,4.06788022022752,4.15994702307194
139,FL-St. Petersburg,67677,5.31409910509279,5.492037567508
140,FL-Tallahassee,81250,5.45740191861673,5.58698715631255
141,FL-Tampa,139075,5.15175111854767,5.40906530472342
142,GA-Albany,22854,4.99395644875735,5.08451510740407
144,GA-Atlanta,459660,5.27362434766183,5.26095764990431
145,GA-Augusta,72129,5.63577553446815,5.69387835972824
146,GA-Columbus,35841,5.83096062396693,5.95422607722799
147,GA-Macon,78931,5.7378008108306,5.75495469958971
148,GA-Rome,34181,6.04046819056809,6.03285189548503
149,GA-Savannah,86142,5.14595102380569,5.16460241956202
150,HI-Honolulu,159531,3.97813668547746,4.16442213997504
190,IA-Cedar Rapids,37848,4.66329764910053,4.79016581970546
191,IA-Davenport,70968,5.01262122321243,5.11257202624278
192,IA-Des Moines,139978,4.80312898226393,4.88476976360077
193,IA-Dubuque,23599,4.70479987151246,4.98130051669555
194,IA-Iowa City,41854,4.88959188770122,4.95161858653658
195,IA-Mason City,25559,4.82992596388506,4.83888574575679
196,IA-Sioux City,37868,4.77844832053278,4.92105154168974
197,IA-Waterloo,31457,4.64430232520133,4.7125338236888
151,ID-Boise,87094,4.91390752693724,5.111321867443
152,ID-Idaho Falls,20219,4.75611058131373,4.78625663727471
154,IL-Aurora,21217,5.2840512778595,5.4368887224039
175,IL-Bloomington,19982,4.93445793124742,5.02181112210124
155,IL-Blue Island,105673,5.39065651980479,5.42430676497392
156,IL-Chicago,228022,4.94948465925742,5.02671809276712
158,IL-Elgin,60079,5.12397833221657,5.15428506542607
161,IL-Evanston,127650,4.3510007760004,4.3802935557152
163,IL-Hinsdale,41829,4.81483952659403,4.84277586646558
164,IL-Joliet,63319,5.04191073287793,5.06380493555854
166,IL-Melrose Park,138646,4.87817249057726,4.91042999026819
170,IL-Peoria,92608,5.31508613678165,5.45990148271248
171,IL-Rockford,91701,5.09006806782508,5.22158050734839
172,IL-Springfield,124788,5.25133770549267,5.28709785707427
173,IL-Urbana,57002,5.23166815172339,5.35538192098217
179,IN-Evansville,97003,5.41107064188259,5.47586643200504
180,IN-Fort Wayne,104389,5.04044024761067,5.17033036325921
181,IN-Gary,61917,5.58528384245485,5.58702642203275
183,IN-Indianapolis,314077,5.47461063403135,5.51425545485314
184,IN-Lafayette,23638,5.43900916193156,5.44676236823388
185,IN-Muncie,23363,5.49549043911094,5.52207340573394
186,IN-Munster,39440,5.33096204135401,5.35406059306789
187,IN-South Bend,85465,5.15194182121163,5.22099504789425
188,IN-Terre Haute,24459,5.60277190057379,5.62823101750153
200,KS-Topeka,55996,4.95441096605175,4.98934478575704
201,KS-Wichita,170777,5.02357158047036,5.0687516682004
203,KY-Covington,40274,6.12158077810352,6.20813548825497
204,KY-Lexington,168670,6.06703168728331,6.06647022649244
205,KY-Louisville,202703,5.64141125089022,5.68228008467269
207,KY-Owensboro,19243,5.53000155076524,5.56614985569583
208,KY-Paducah,57298,5.59750572349264,5.61646679525418
209,LA-Alexandria,35527,6.21367171618628,6.25283768273279
210,LA-Baton Rouge,85453,5.38216317876172,5.67092242586576
212,LA-Houma,28985,5.65817838937183,5.7109672664696
213,LA-Lafayette,66412,5.67041425112408,5.72917545481862
214,LA-Lake Charles,29136,6.0222706045055,6.03795321171207
216,LA-Metairie,53775,5.61779713045458,6.07371634660111
217,LA-Monroe,34509,5.83411021248086,5.83263107912506
218,LA-New Orleans,54402,9.11758730549345,10.5245641618928
219,LA-Shreveport,85725,5.65348174777521,5.69581581862877
220,LA-Slidell,20644,6.5981351441443,7.18824738407301
227,MA-Boston,593655,4.71684573797538,4.70109355257486
230,MA-Springfield,97661,4.89657359678758,5.11054835250111
231,MA-Worcester,93699,5.11368089975246,5.29379606376277
223,MD-Baltimore,285984,5.15119258694724,4.98935804344545
225,MD-Salisbury,66231,5.23578399566107,5.24812437244577
226,MD-Takoma Park,78727,4.43162142833559,4.29618414902418
221,ME-Bangor,59642,5.63265979027919,5.66460677892673
222,ME-Portland,142104,5.12669158401005,5.15894539973043
232,MI-Ann Arbor,149639,5.00310288936268,5.02674808203512
233,MI-Dearborn,69001,5.34390948920574,5.4177707365278
234,MI-Detroit,213277,5.16123402541224,5.16988342973836
235,MI-Flint,67790,5.33959875887567,5.40073262768505
236,MI-Grand Rapids,127163,5.01867449704829,5.12243489476055
238,MI-Kalamazoo,82532,5.10654196076736,5.13693802835091
239,MI-Lansing,74871,5.34943989484152,5.38114799728449
240,MI-Marquette,32508,5.09000905174735,5.14005401769933
242,MI-Muskegon,35877,5.11199662599253,5.15989404960887
243,MI-Petoskey,29010,4.7331368510823,4.78062471666767
244,MI-Pontiac,45734,5.06513079385228,5.10103364299955
245,MI-Royal Oak,87230,4.69381586309805,4.7401893496634
246,MI-Saginaw,102623,5.15008382055004,5.17590559254718
248,MI-St. Joseph,20495,5.41578284126372,5.41676496583561
249,MI-Traverse City,38887,4.67307009344958,4.69207622478649
250,MN-Duluth,52714,4.85836073422858,4.9737362488711
251,MN-Minneapolis,347788,4.52887048538809,4.57521717620002
253,MN-Rochester,57702,4.359857472428,4.43405366025654
254,MN-St. Cloud,30317,4.55215428153246,4.76988149539803
256,MN-St. Paul,103432,4.65096013910296,4.69107758463918
263,MO-Cape Girardeau,38017,5.73297403397271,5.75680943385874
264,MO-Columbia,90139,5.20705678040171,5.24043159785286
267,MO-Joplin,51567,5.58518838351183,5.62872695561064
268,MO-Kansas City,270351,5.22746669400779,5.38812658697396
270,MO-Springfield,123638,5.32237129514791,5.63768260987471
273,MO-St. Louis,421323,5.32702693321908,5.61526023782333
257,MS-Gulfport,20005,7.14482543375738,7.16402881402455
258,MS-Hattiesburg,35057,5.94214024109286,5.95435160756132
259,MS-Jackson,121280,5.53435718023013,5.54211887390547
260,MS-Meridian,26759,5.35282602269669,5.34514527581285
261,MS-Oxford,17482,5.50269475926835,5.50934625121912
262,MS-Tupelo,48219,5.49440691335874,5.51186533018714
274,MT-Billings,69687,4.82901780939331,4.87475100676926
275,MT-Great Falls,20869,5.21101956116157,5.29312842676238
276,MT-Missoula,49430,4.99762966656224,5.05361182947205
309,NC-Asheville,104697,5.06636101023306,5.16265003104953
311,NC-Charlotte,227217,5.37246547154791,5.4607680178424
312,NC-Durham,158997,5.19095720276284,5.32831189058421
313,NC-Greensboro,72032,5.29342268301148,5.74566074998036
314,NC-Greenville,95662,5.74201443911284,5.76299730361526
315,NC-Hickory,37562,5.50965327612481,5.65133887950334
318,NC-Raleigh,166578,5.36533161595198,5.49061231933588
319,NC-Wilmington,52868,5.29281745112965,5.30216879096225
320,NC-Winston-Salem,143314,5.52039806961006,6.05079181969826
321,ND-Bismarck,32133,4.55168178089771,4.58211228390468
322,ND-Fargo/Moorhead MN,72228,4.55080853663666,4.69021629256198
323,ND-Grand Forks,23115,4.71665238070232,4.82794937851746
324,ND-Minot,18662,4.3924332907979,4.41231514341456
277,NE-Lincoln,77954,4.61651337181728,4.66405630195483
278,NE-Omaha,156840,4.89748436467977,4.97695399454643
281,NH-Lebanon,58265,4.96264812438982,4.97697624592533
282,NH-Manchester,98135,5.01321690747482,5.04511626376533
283,NJ-Camden,388862,5.07990330531321,5.17880084090298
284,NJ-Hackensack,155359,4.52024327523034,4.64303565571991
285,NJ-Morristown,116282,4.79781222832092,4.86834864739399
288,NJ-New Brunswick,108930,4.6788343094753,4.7236784950415
289,NJ-Newark,151616,4.93694102113283,5.04503327523831
291,NJ-Paterson,43048,4.90924112218566,5.055906433221
292,NJ-Ridgewood,49149,4.50060900235288,4.5681743676016
293,NM-Albuquerque,175352,4.72049733838047,4.87592932453008
279,NV-Las Vegas,186507,5.80847032464759,5.89993170261233
280,NV-Reno,82100,5.46868310931193,5.51580860256665
295,NY-Albany,245541,5.06387878034334,5.24224650693653
296,NY-Binghamton,55655,5.00257436212784,5.09412875206002
297,NY-Bronx,114174,4.85141596752995,5.31870171039171
299,NY-Buffalo,204422,5.20001513946288,5.80511634428381
301,NY-East Long Island,564734,4.55768871658245,4.76210563697142
300,NY-Elmira,50738,5.21218850702301,5.30349392015421
303,NY-Manhattan,520015,4.48928785510037,4.67171958462944
304,NY-Rochester,164624,4.85470289674674,5.53490358664701
307,NY-Syracuse,135638,5.08370421934956,5.13582450842683
308,NY-White Plains,137617,4.34551082215105,4.52324533544849
325,OH-Akron,90138,5.4899763281233,5.79157892572949
326,OH-Canton,90697,5.25616914375891,5.68650707467723
327,OH-Cincinnati,190449,5.50784448363943,5.59135905958644
328,OH-Cleveland,291981,5.22680810528729,5.3517605062445
329,OH-Columbus,324387,5.6422139746159,5.72745243476902
330,OH-Dayton,144539,5.21269948852274,5.31145661102878
331,OH-Elyria,32495,5.24275826313027,5.24805431798665
332,OH-Kettering,55771,5.20242655189811,5.30499449580793
334,OH-Toledo,125946,5.26526526206561,5.38565342536099
335,OH-Youngstown,109417,5.21592956616288,5.53312364236441
336,OK-Lawton,24305,6.42093737141608,6.44244844643332
339,OK-Oklahoma City,216850,5.79319466710643,5.88433267948976
340,OK-Tulsa,164872,5.79937191152206,6.02615414358365
341,OR-Bend,28623,4.7991546124734,4.87760613527394
342,OR-Eugene,103323,4.9124589105518,5.24882899337822
343,OR-Medford,71369,4.87816661134077,5.1441007082823
344,OR-Portland,271107,5.06060382952009,5.32060490041362
345,OR-Salem,36132,4.67077659477349,5.25628184855029
346,PA-Allentown,165340,5.02787928388261,5.16436435958031
347,PA-Altoona,47872,5.40645551919071,5.78785602934609
350,PA-Danville,80867,5.26826950561332,5.46009655586491
351,PA-Erie,111301,5.31533325042612,5.49336615045854
352,PA-Harrisburg,140343,5.18085675966097,5.32728312667661
354,PA-Johnstown,41438,5.09948212702918,5.89391512341316
355,PA-Lancaster,82736,4.84876545056563,4.91481866602604
356,PA-Philadelphia,513884,5.18637427992307,5.48369115618939
357,PA-Pittsburgh,487990,5.30329879822773,5.82274856447804
358,PA-Reading,83529,5.23548541490052,5.39953520116599
359,PA-Sayre,29203,5.50452488685684,5.5561060432283
360,PA-Scranton,54088,5.55903632574652,5.78053563903388
362,PA-Wilkes-Barre,42204,5.44643717713209,5.55473328945618
363,PA-York,55524,4.92891876436456,4.99316492979182
364,RI-Providence,156813,5.05478381934569,5.40710634622173
365,SC-Charleston,113132,5.09900620604123,5.0947837505297
366,SC-Columbia,130404,5.36441517464597,5.43665970470033
367,SC-Florence,40728,5.59979000719284,5.56814397134759
368,SC-Greenville,104685,5.34818789697924,5.56189548171073
369,SC-Spartanburg,46289,5.82498085526891,5.9807033922163
370,SD-Rapid City,26563,4.82005937903477,4.84436328071952
371,SD-Sioux Falls,115446,4.38529141762836,4.42800973741529
373,TN-Chattanooga,85618,5.77081639224098,5.89480881015412
374,TN-Jackson,46434,6.05320555299082,6.06731111507979
375,TN-Johnson City,35323,5.60214418723527,5.92255043740749
376,TN-Kingsport,73146,6.13678020239121,6.52308249118071
377,TN-Knoxville,178191,5.67630178374989,6.00805595968635
379,TN-Memphis,183892,5.80978546045682,5.8994553118395
380,TN-Nashville,284688,5.67695405806724,5.88991228912373
382,TX-Abilene,43284,5.67036239991432,5.74329128061863
383,TX-Amarillo,52465,5.53699223622482,5.54949823538529
385,TX-Austin,112121,4.80179544457291,4.84982172357804
386,TX-Beaumont,59356,5.99720265097459,6.2008641977606
388,TX-Bryan,21802,5.05647314512208,5.19012648220889
390,TX-Corpus Christi,61303,5.2727091136004,5.54561292923057
391,TX-Dallas,356176,5.25552193478397,5.36741113939264
393,TX-El Paso,105366,4.96149441508174,5.00575749751824
394,TX-Fort Worth,175453,5.48266712429218,5.84803169962539
396,TX-Harlingen,49498,4.4480082869257,4.57947448157694
397,TX-Houston,467595,5.29538801119752,5.46436234197454
399,TX-Longview,25688,5.83989261497923,5.85624638746572
400,TX-Lubbock,78011,5.6927808407013,5.72078374579795
402,TX-McAllen,45388,4.74446537173944,4.79441020767294
406,TX-Odessa,36243,5.33317303141152,5.32399054797007
411,TX-San Angelo,21571,5.28341489068197,5.3527274718197
412,TX-San Antonio,253533,5.06235042193871,5.23316737454437
413,TX-Temple,38350,5.37573094120623,5.97445870236433
416,TX-Tyler,76544,5.31616300196829,5.33353200837257
417,TX-Victoria,20511,5.22893523202035,5.24309788555955
418,TX-Waco,42415,5.49802296325207,5.68175111097496
420,TX-Wichita Falls,28123,5.95296102360364,5.97555440177143
999,US-United States,34275975,5.05832729776469,5.20792221036176
421,UT-Ogden,35507,5.01360682409202,5.18821741071981
422,UT-Provo,33836,4.74875410388056,4.9893409262326
423,UT-Salt Lake City,165786,4.7596199681995,4.94763300932735
426,VA-Arlington,145966,4.4647243983644,4.49747046772145
427,VA-Charlottesville,69689,4.98110115801677,4.99305554941087
428,VA-Lynchburg,34979,4.82356214349748,4.88458632237838
429,VA-Newport News,63676,4.69740061671926,4.73512733939694
430,VA-Norfolk,127265,5.23613265869587,5.26489850561719
431,VA-Richmond,179058,5.21314692958587,5.22283584130995
432,VA-Roanoke,101501,5.43546905284117,5.43689895724173
435,VA-Winchester,48998,5.43089690994582,5.44881708215828
424,VT-Burlington,77277,5.0151930029153,5.04368365540652
437,WA-Everett,67285,4.98887692720706,5.34323693734886
438,WA-Olympia,47596,4.96696275150688,5.28485208946997
439,WA-Seattle,277593,4.55221565041836,4.71084695339957
440,WA-Spokane,175312,4.78595360893608,4.87350053490879
441,WA-Tacoma,74678,5.22663014306479,5.35330549040161
442,WA-Yakima,30164,4.92686261857106,4.99123305899819
446,WI-Appleton,41395,4.791209464123,5.34094420892094
447,WI-Green Bay,69347,4.69040626347716,4.87347361852248
448,WI-La Crosse,48898,4.47815330257612,4.86196194325365
449,WI-Madison,123812,4.72661988067773,4.87084813097091
450,WI-Marshfield,57888,4.74009841327015,5.07765669586662
451,WI-Milwaukee,297107,5.07810185800703,5.2195484245783
452,WI-Neenah,31844,4.76383518780582,5.19261076693232
456,WI-Wausau,29746,4.47400561111707,4.80209345530434
443,WV-Charleston,126677,6.01152513158242,5.98014839156891
444,WV-Huntington,51299,6.15582362816583,6.22792816029415
445,WV-Morgantown,54511,5.55341864850195,5.54071992503764
457,WY-Casper,24871,4.8045631486442,4.80442854811547
