HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2006),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2006),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2006),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2006),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2006),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2006)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2006),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2006)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
1,AL- BIRMINGHAM,10125,Lakeland Community Hospital,Haleyville,AL,"LifePoint Hospitals, Inc",100,,,,,,,,,,,,,,,,,28508.7981227381,24.0884538253979,1183.50468826294,1.01999999955297,=,1.10999999940395,x,0.92349723353982,,,,,,,,,66,12.7899932861328,11.7899932861328,1,53.2099914550781,123.879943847656,,,,,58.5869750976563,15.0033511478724,3.8546545995726,3.66641397539813,0.188240624174467,11.1486965482998,20.3399963378906,,,,,8.93999481201172,46.1997712414282,25.9972015150058,32.3062133789063,30.8653869628906,,,,,
1,AL- BIRMINGHAM,10064,Physicians Medical Center- Carraway,Birmingham,AL, ,180,,,,,,,,,,,,,,,,,27055.150696876,26.5431120517299,1019.29082870483,0.969999998807907,=,1.21999999880791,x,0.795359974727035,,,,,,,,,72.719970703125,17.489990234375,16.5499877929688,0.939999580383301,55.22998046875,73.0899658203125,,,,,67.18896484375,15.1564303110513,4.43166543597744,4.23785895301533,0.193806482962106,10.7247648750738,13.2999954223633,,,,,8.71999359130859,37.8979228886793,20.4692376827655,43.4497375488281,24.5851135253906,,,,,
1,AL- BIRMINGHAM,10103,Princeton Baptist Medical Ctr,Birmingham,AL,Baptist Health System,372,,,,,,,,,,,,,,,,,25363.1199827795,21.577274207359,1175.45523452759,0.909999998286366,=,0.989999998360872,x,0.917216185480356,,,,,,,,,59.1199951171875,14.8999938964844,14.8099975585938,0.0899999737739563,44.219970703125,53.6399841308594,,,,,55.4639892578125,12.7346043180842,3.87445055816943,3.85890331980878,0.0155472383606485,8.86015375991476,10.1499938964844,,,,,6.43999862670898,38.0152324575617,23.3801265117148,46.9906005859375,28.0161437988281,,,,,
1,AL- BIRMINGHAM,10118,Vaughan Regional Medical Center,Selma,AL,"LifePoint Hospitals, Inc",273,,,,,,,,,,,,,,,,,24972.8979921186,17.7858592049617,1404.08723831177,0.899999998509884,=,0.819999998435378,x,1.09561938419938,,,,,,,,,48.72998046875,11.4299926757813,11.1199951171875,0.299999952316284,37.2999877929688,69.5499877929688,,,,,44.9649963378906,10.8806430367707,3.28663848722143,3.240601175706,0.0460373115154317,7.59400454954927,11.2199935913086,,,,,7.34999847412109,41.6409210941979,23.4377847471564,31.4804229736328,20.7813568115234,,,,,
1,AL- BIRMINGHAM,10104,Trinity Medical Center,Birmingham,AL,"Community Health Systems, Inc",380,,,,,,,,,,,,,,,,,24723.5558662557,21.4252638609241,1153.9440536499,0.889999998733401,=,0.989999998360872,x,0.900430856272578,,,,,,,,,58.6999816894531,16.3399963378906,13.1499938964844,3.18999862670898,42.3599853515625,63.219970703125,,,,,54.6819763183594,12.4117062051457,4.40112245535096,3.75415726534514,0.646965190005816,8.01058374979477,11.5,,,,,6.14999771118164,36.4147155147324,25.8872055446582,46.1309814453125,23.7512512207031,,,,,
1,AL- BIRMINGHAM,10016,Shelby Baptist Medical Center,Alabaster,AL,Baptist Health System,302,,,,,,,,,,,,,,,,,24506.6251935289,20.5180642544062,1194.39265060425,0.879999998956919,=,0.939999999478459,x,0.931993188336492,,,,,,,,,56.2099914550781,19.0399932861328,18.2199859619141,0.819999694824219,37.1799926757813,60.3399963378906,,,,,56.0279846191406,12.0389431842547,4.53993306869242,4.376387907433,0.163545161259418,7.49901011556223,11.8999938964844,,,,,8.67999267578125,35.9488912523516,21.7967245654579,46.6951904296875,30.3501434326172,,,,,
1,AL- BIRMINGHAM,10086,Northwest Medical Center,Winfield,AL,"LifePoint Hospitals, Inc",117,,,,,,,,,,,,,,,,,23390.4306128043,19.8469014146773,1178.54319381714,0.839999999850988,=,0.909999998286366,x,0.91962574236095,,,,,,,,,54.3799743652344,11.0599975585938,10.5699996948242,0.489999771118164,43.3099975585938,118.659973144531,,,,,48.8299865722656,11.0012528476566,2.87617000701087,2.76694836117502,0.109221645835856,8.12508284064573,18.3999938964844,,,,,10.0599975585938,33.1603224549169,18.4779267593247,43.9856872558594,28.4240112304688,,,,,
1,AL- BIRMINGHAM,10046,Riverview Regional Med Ctr,Gadsden,AL,Health Management Associates,351,,,,,,,,,,,,,,,,,23244.9519692193,32.2428725547086,720.933034896851,0.829999998211861,=,1.47999999672174,x,0.56254923902452,,,,,,,,,88.3399658203125,10.8099975585938,10.0399932861328,0.769999980926514,77.5199584960938,75.4199829101563,,,,,73.9759521484375,19.3393593300762,2.96332797640944,2.87426108999172,0.0890668864177183,16.3760313536667,13.2199935913086,,,,,10.2599945068359,42.4501317495767,16.521355649983,37.0281982421875,23.5187530517578,,,,,
1,AL- BIRMINGHAM,10040,Gadsden Regional Medical Center,Gadsden,AL,"Community Health Systems, Inc",375,,,,,,,,,,,,,,,,,23093.6668837079,29.4114720373385,785.192485809326,0.829999998211861,=,1.34999999776483,x,0.612691352143884,,,,,,,,,80.5799560546875,11.129997253418,10.5999984741211,0.529999732971191,69.449951171875,69.5499877929688,,,,,68.5149536132813,18.5060582059891,2.98413532680738,2.91048230520624,0.0736530216011375,15.5219228791818,12.2299957275391,,,,,9.26999664306641,47.6090372012372,20.611428552503,30.9330596923828,16.6467895507813,,,,,
1,AL- BIRMINGHAM,10025,Lanier Health Services,Valley,AL, ,141,,,,,,,,,,,,,,,,,22625.6199851496,19.3777496175516,1167.60823059082,0.809999998658895,=,0.889999998733401,x,0.911093112081289,,,,,,,,,53.0899963378906,12.3999938964844,8.48999786376953,3.90999984741211,40.6899719238281,57.0999755859375,,,,,47.1609802246094,10.5902020709254,2.95956990052816,2.10024086202602,0.859329038502146,7.6306321703972,9.82999420166016,,,,,3.78999900817871,29.9284880543803,20.787206697976,57.8297729492188,32.5518493652344,,,,,
1,AL- BIRMINGHAM,10112,Bryan W. Whitfield Memorial Hosp,Demopolis,AL, ,113,,,,,,,,,,,,,,,,,22401.2088798685,23.5021068260735,953.15747833252,0.799999998882413,=,1.07999999821186,x,0.743755644187331,,,,,,,,,64.3899536132813,11.9299926757813,11.3399963378906,0.599999904632568,52.4599914550781,56.0099792480469,,,,,56.9449768066406,13.3334023776672,2.91971525053343,2.89623858006546,0.0234766704679719,10.4136871271337,11.1199951171875,,,,,8.06999969482422,44.7747310774661,23.9055489661376,54.9317626953125,38.5894165039063,,,,,
1,AL- BIRMINGHAM,10158,Russellville Hospital,Russellville,AL,"LifePoint Hospitals, Inc",99,,,,,,,,,,,,,,,,,22357.2435857919,19.9903397193018,1118.40238189697,0.799999998882413,=,0.919999999925494,x,0.872697433456779,,,,,,,,,54.7699890136719,13.0499954223633,12.25,0.809999942779541,41.7099914550781,45.5799865722656,,,,,50.4629821777344,11.1136308010626,3.19688861898267,3.05707935489597,0.139809264086708,7.9167421820799,7.64999771118164,,,,,11.0699996948242,36.5504159239763,24.5529346285441,39.890869140625,36.4717712402344,,,,,
1,AL- BIRMINGHAM,10089,Walker Baptist Medical Center,Jasper,AL,Baptist Health System,243,,,,,,,,,,,,,,,,,21940.7742246296,17.106933260266,1282.56618881226,0.78999999910593,=,0.78999999910593,x,1.00079563260078,,,,,,,,,46.8699951171875,9.84999847412109,9.81999969482422,0.0299999862909317,37.0199890136719,78.4299926757813,,,,,42.52197265625,11.5139391001862,3.11097287674925,3.09836423228796,0.0126086444612912,8.40296622343692,14.3699951171875,,,,,11.4799957275391,32.8630756192696,16.4331458019262,41.5115966796875,26.8536071777344,,,,,
1,AL- BIRMINGHAM,10038,Stringfellow Memorial Hospital,Anniston,AL,Health Management Associates,139,,,,,,,,,,,,,,,,,21827.4879931143,22.1533646953885,985.289966583252,0.779999999329448,=,1.01999999955297,x,0.768828857690096,,,,,,,,,60.6899719238281,11.75,8.94999694824219,2.79999923706055,48.9399719238281,66.7599487304688,,,,,52.9339904785156,12.1160424406902,2.78808868753004,2.02450852353053,0.763580163999503,9.32795375316017,9.47999572753906,,,,,13.1599960327148,37.0757536467935,20.4989024623805,35.4307250976563,21.0709381103516,,,,,
1,AL- BIRMINGHAM,10114,UAB Medical West,Bessemer,AL,UAB Health System,245,,,,,,,,,,,,,,,,,21827.0909645316,25.2849287751372,863.245101928711,0.779999999329448,=,1.15999999642372,x,0.673596370965242,,,,,,,,,69.2699584960938,28.2599945068359,27.6899871826172,0.569999694824219,41.0099792480469,60.1499938964844,,,,,72.866943359375,15.398014565829,6.58978857911943,6.52780506568174,0.0619835134376871,8.80822598670953,10.8299942016602,,,,,4.6099967956543,41.9293665797592,25.7906059959003,43.2958679199219,25.9347534179688,,,,,
1,AL- BIRMINGHAM,10012,DeKalb Regional Medical Center,Fort Payne,AL,"Community Health Systems, Inc",186,,,,,,,,,,,,,,,,,21627.9746097146,15.8480959842509,1364.70492172241,0.779999999329448,=,0.72999999858439,x,1.06488907709718,,,,,,,,,43.4199829101563,10.4399948120117,7.52999877929688,2.91999816894531,32.969970703125,71.0499877929688,,,,,38.9389953613281,8.94084839231376,2.21507124474418,1.67164507736837,0.543426167375807,6.72577714756958,14.629997253418,,,,,12.6199951171875,39.6168800862591,21.3551986484629,28.3229827880859,13.9939956665039,,,,,
1,AL- BIRMINGHAM,10050,St Vincent's Blount,Oneonta,AL,Ascension Health,85,,,,,,,,,,,,,,,,,21388.0369243726,20.5469232938365,1040.93622970581,0.769999999552965,=,0.949999999254942,x,0.812250038608909,,,,,,,,,56.2899780273438,30.2599945068359,13.3699951171875,16.8799896240234,26.0399932861328,96.0599975585938,,,,,56.4709777832031,11.0769800574355,6.76142632394253,3.24744535721752,3.513980966725,4.31555373349295,14.0499954223633,,,,,7.59999847412109,34.1005494169372,27.1879305704825,46.9626159667969,32.6698303222656,,,,,
1,AL- BIRMINGHAM,10035,Cullman Regional Medical Center,Cullman,AL, ,332,,,,,,,,,,,,,,,,,20965.5883715842,18.1706912822299,1153.81346893311,0.75,=,0.839999999850988,x,0.90032896026969,,,,,,,,,49.7799987792969,6.67999649047852,5.97999954223633,0.709999561309814,43.0999755859375,71.6399536132813,,,,,41.9959716796875,10.7467069375706,1.66244174057728,1.58792030404681,0.0745214365304654,9.08426519699331,11.7299957275391,,,,,8.82999420166016,40.9685407576994,18.9811712096962,48.99462890625,30.2075500488281,,,,,
1,AL- BIRMINGHAM,10009,Hartselle Medical Center,Hartselle,AL,Capella Healthcare,104,,,,,,,,,,,,,,,,,19905.1211447096,19.8808686274556,1001.21989059448,0.709999999031425,=,0.909999998286366,x,0.781259091570973,,,,,,,,,54.469970703125,8.45999908447266,7.46999740600586,0.979999542236328,46.0099792480469,70.4299926757813,,,,,46.7019958496094,9.34032454896589,1.34684700616014,1.1949469678714,0.151900038288737,7.99347754280575,12.1199951171875,,,,,13.1499938964844,25.1897764805407,11.7486683507485,40.2129211425781,28.7297515869141,,,,,
1,AL- BIRMINGHAM,10005,Marshall Medical Center South,Boaz,AL,Marshall County Hlth Care Auth,292,,,,,,,,,,,,,,,,,19827.5167608382,20.3098436453082,976.251569747925,0.709999999031425,=,0.929999999701977,x,0.761776130646467,,,,,,,,,55.6399841308594,6.92999649047852,5.79999923706055,1.1299991607666,48.719970703125,104.779968261719,,,,,46.364990234375,12.0482675012921,1.90212685588042,1.65543463566384,0.246692220216573,10.1461406454117,19.2299957275391,,,,,9.14999389648438,39.0311033941272,15.345232361359,37.0087890625,21.2635498046875,,,,,
1,AL- BIRMINGHAM,10019,Helen Keller Hospital,Sheffield,AL, ,250,,,,,,,,,,,,,,,,,19598.6565839433,19.3274702028716,1014.03113555908,0.699999999254942,=,0.889999998733401,x,0.791255798190832,,,,,,,,,52.9499816894531,11.1599960327148,5.58999633789063,5.56999969482422,41.7899780273438,93.8999633789063,,,,,45.2999877929688,9.80684080530909,2.34633448410375,1.28150442922713,1.06483005487662,7.46050632120533,14.3299942016602,,,,,13.0799942016602,39.7054389276729,20.636307184392,42.8838500976563,36.7691955566406,,,,,
1,AL- BIRMINGHAM,10143,Woodland Medical Center,Cullman,AL,Capella Healthcare,137,,,,,,,,,,,,,,,,,19584.7784073719,14.5953137701256,1341.85387802124,0.699999999254942,=,0.669999999925494,x,1.04705824330449,,,,,,,,,39.989990234375,5.93999862670898,5.64999771118164,0.279999971389771,34.0499877929688,88.5199584960938,,,,,34.3019714355469,8.43633221156732,1.61593222457715,1.60206156170525,0.0138706628719069,6.82039998699016,15.3899993896484,,,,,7.36999893188477,31.5402926252636,11.2853992084076,45.6542053222656,25.3531799316406,,,,,
1,AL- BIRMINGHAM,10157,Shoals Hospital,Muscle Shoals,AL,Coffee Health Group,134,,,,,,,,,,,,,,,,,19004.3477548581,23.1317459239856,821.569967269897,0.679999999701977,=,1.0599999986589,x,0.641076961532235,,,,,,,,,63.3699951171875,11.629997253418,8.64999389648438,2.97999954223633,51.739990234375,76.5399780273438,,,,,54.7649841308594,13.0839795287437,3.08626644795992,2.23358158580962,0.852684862150294,9.99771308078378,11.8899993896484,,,,,14.7999954223633,38.2051630503231,23.3722700338882,42.2542724609375,40.6193237304688,,,,,
1,AL- BIRMINGHAM,10065,Russell Medical Center,Alexander City,AL, ,156,,,,,,,,,,,,,,,,,18868.6942334893,15.481832548371,1218.76361465454,0.679999999701977,=,0.709999999031425,x,0.951010026037693,,,,,,,,,42.4199829101563,15.379997253418,8.59999847412109,6.78999710083008,27.0299987792969,67.2599487304688,,,,,39.9559936523438,10.4901492974595,3.69677354889662,2.43880245360595,1.25797109529066,6.79337574856286,13.3199996948242,,,,,6.01999664306641,39.811669952002,24.8737784267017,37.400146484375,19.3606414794922,,,,,
1,AL- BIRMINGHAM,10101,Citizens Baptist Medical Center,Talladega,AL,Baptist Health System,115,,,,,,,,,,,,,,,,,18828.0047429328,13.2404664938927,1422.00463485718,0.679999999701977,=,0.609999999403954,x,1.10960045829415,,,,,,,,,36.2799987792969,8.14999389648438,6.82999801635742,1.31999969482422,28.1299896240234,86.4099731445313,,,,,32.6559753417969,7.98570265809407,1.88093508544071,1.56419731198567,0.316737773455042,6.10476757265336,13.9799957275391,,,,,9.13999938964844,22.0578756253064,9.96293740093021,53.5677795410156,34.9759826660156,,,,,
1,AL- BIRMINGHAM,10164,Coosa Valley Medical Center,Sylacauga,AL, ,162,,,,,,,,,,,,,,,,,18575.502255445,15.9350818729974,1165.69857406616,0.669999999925494,=,0.72999999858439,x,0.909602994099259,,,,,,,,,43.6599731445313,10.0999984741211,9.27999877929688,0.809999942779541,33.5599975585938,77.3899536132813,,,,,39.9089965820313,8.68123611252941,2.74807061189904,2.5375343878213,0.210536224077738,5.93316550063036,11.359992980957,,,,,5.83999633789063,29.4462037167202,20.0527353693281,50.6038513183594,32.9109191894531,,,,,
