HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2003-07),,,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2003-07),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2003-07),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2003-07),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2003-07),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2003-07)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2003-07),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2003-07)",,,,,,,,,"Table 8. CMS Hospital Compare technical process quality measures (all patients, 2007)",,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Percent of enrollees' medical inpatient days at hospital to which they were assigned,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,,Composite quality score,AMI score,CHF score,Pneumonia score
10,AK- ANCHORAGE,20006,Mat-Su Regional Medical Center,Palmer,AK,"Community Health Systems, Inc",391,89.6299999998882,,,,,,,,,,,,,,,,,27833.843137663,13.2052121150909,2107.79219818115,1.04999999701977,=,0.599999999627471,x,1.73651523888111,,,,,,,,,36.1799926757813,11.0599975585938,6.21999740600586,4.83999633789063,25.1199951171875,8.62999725341797,,,,,33.0099792480469,7.58047225345765,2.42166671436256,1.48008341698615,0.941583297376419,5.15880553909509,1.58999919891357,,,,,6.14999771118164,27.7005674083348,16.3043813522578,45.4852600097656,22.4124908447266,,,,,,,,,
1,AL- BIRMINGHAM,10033,University of Alabama Hospital,Birmingham,AL,UAB Health System,2005,81.7299999995157,0.788637638092041,63355.9522966959,35193.2844076157,12272.3513706923,6149.61828422546,2536.54707214236,3811.690332,1010.6803130731,2046.53964796662,335.231168277845,11889.5360998624,2631.27996265222,2702.04832785055,1607.16363117319,602.333229798968,4346.72891819477,32481.3643574617,20.3768527408177,1594.03244018555,1.21999999880791,=,0.929999999701977,x,1.31325167044997,2655.93999999762,52.2043991991444,50.8799999952316,0.579999998211861,=,0.739999998360872,x,0.781532043591142,55.8299865722656,13.8099975585938,12.3399963378906,1.46999931335449,42.0199890136719,35.2899780273438,23.6522012020767,10.9850636463578,6.14854102706449,1.78699970245361,51.4909973144531,12.2241053387259,3.54115523209243,3.20677109934015,0.334384132752272,8.68295010663344,6.79999923706055,23.3471278306608,11.9861406779104,8.25875083313109,1.45099925994873,7.40999984741211,34.4431761583787,21.3706844748883,44.007080078125,22.6863708496094,33.3287477763387,8.42461955538324,4448.53826242685,3893.15671640635,555.381546020508,90.3636363636364,94.2,95,83.25
1,AL- BIRMINGHAM,10125,Lakeland Community Hospital,Haleyville,AL,"LifePoint Hospitals, Inc",479,88.6199999991804,0.961003303527832,61223.1280153201,27434.3177809715,7037.0546298027,10317.4351414442,3880.49739947915,7729.392543,1815.00193813443,2764.71914350986,244.617105765657,9819.55046968339,3408.13899377438,1756.21512214888,861.704441727067,502.701065653011,3290.71909186244,24261.5207745565,23.39225638707,1037.16034698486,0.909999998286366,=,1.06999999657273,x,0.85446978546679,3416.3599999845,57.2975074442951,59.6199998855591,0.75,=,0.819999998435378,x,0.915929963812232,64.0899658203125,9.43999481201172,8.43999481201172,0.989999771118164,54.6499938964844,108.349975585938,22.5434646237501,4.37260863370702,13.5573718622992,0.322999954223633,54.64697265625,13.0180826239632,2.61384805525979,2.3237915453861,0.290056509873691,10.4042345687034,17.8899993896484,26.7944361089341,5.58830348528088,18.6399342911274,0.299999952316284,9.63999938964844,43.7272145330293,21.335230671079,35.2339782714844,30.112548828125,16.5585245027567,5.49279315848315,3268.99142485857,2499.51960784197,769.471817016602,,,,
1,AL- BIRMINGHAM,10064,Physicians Medical Center- Carraway,Birmingham,AL, ,1051,90.4799999995157,1.0397777557373,60393.0013373916,29959.4641962051,9209.34231698513,9869.40326464176,2916.02271410823,4328.06668,1471.56363366544,2146.45625698566,492.657035194449,11239.8916462303,3814.29137750249,2394.16471095043,1075.31710446157,614.468916805982,3341.64486116171,26283.9733569982,23.3059357786877,1127.78021621704,0.989999998360872,=,1.0599999986589,x,0.929127423092723,3827.06999999285,66.9187858561648,57.1899999380112,0.839999999850988,=,0.949999999254942,x,0.878523303195834,63.8499755859375,16.3299865722656,15.6699981689453,0.659999847412109,47.5199890136719,61.8299865722656,25.631566817622,11.0550692784227,9.89801448935141,1.11699962615967,59.8079833984375,13.8491454147033,4.11763832255021,3.94998911364636,0.16764920890385,9.73150709215305,10.7299957275391,32.7954908090782,17.0481265690934,13.8673451887554,1.22899913787842,8.12999725341797,40.9722668895861,25.5514048219695,42.5591735839844,23.6081085205078,31.0873779992228,7.98605739095064,3414.05744591355,2837.10502281785,576.952423095703,90.4545454545455,97.6,92,80.75
1,AL- BIRMINGHAM,10139,Brookwood Medical Center,Birmingham,AL,TENET Healthcare Corporation,2133,90.0699999993667,1.39144515991211,58786.7987438626,27897.9366426468,9848.51376891136,9665.06557309628,3304.5600990355,4777.564766,822.34931936115,1847.31056658924,623.444539188828,13104.2235059006,5005.77763288274,2373.87361173538,1342.34935200571,741.537087874745,3640.71224600077,23057.1737846162,27.1275628618162,849.953748703003,0.869999999180436,=,1.23999999836087,x,0.7002386841923,5015.18999999762,91.3041542919795,54.9299999475479,1.09999999776483,=,1.29999999701977,x,0.843785667791963,74.3199462890625,18.3599853515625,15.9199981689453,2.43999862670898,55.9599914550781,50.0299987792969,33.01825194497,16.3053354825838,10.8167212874873,1.50699996948242,68.2909545898438,16.3785296940257,4.63924212752678,4.10009641133421,0.539145716192574,11.7392875664989,8.87999725341797,48.6211388849325,27.7676791246494,17.0112616056749,1.63199996948242,7.54999923706055,35.5123705749155,21.4389245447758,47.89794921875,22.2502593994141,46.7099399337206,10.8076294514477,3954.9879103303,3475.66067415476,479.327236175537,96.2727272727273,97.8,96,94.5
1,AL- BIRMINGHAM,10056,St Vincent's Birmingham,Birmingham,AL,Ascension Health,2020,92.6599999992177,1.18133354187012,56768.1514325329,25966.121899128,9961.90935635567,8956.2999330759,2934.64224085212,5483.201408,948.968880146742,1987.29203161597,529.699238664391,12062.2390978117,4156.442376722,2248.85247668355,1059.66866431106,619.118520075222,3978.11073023081,22195.4536067078,25.4725066168427,871.349409103394,0.829999998211861,=,1.15999999642372,x,0.717865606769919,4158.68999999762,75.2482864662581,55.2699999809265,0.909999998286366,=,1.06999999657273,x,0.848974710330367,69.7899780273438,10.7299957275391,10.5,0.229999899864197,59.0499877929688,47.3199768066406,27.7120443041895,12.2202620455682,10.5474442008472,1.1589994430542,60.2749938964844,15.269628836859,2.98943097756529,2.95379502275679,0.0356359548085009,12.2801978592937,8.95999908447266,38.4010339694614,19.18443840372,16.4423600130079,1.16699981689453,7.32999801635742,41.7799199730557,19.7039955254934,43.0290222167969,25.8616180419922,35.5182483703685,8.69696364136607,3564.63665643334,3046.80299249291,517.83366394043,93.5454545454545,95.2,94,91.25
1,AL- BIRMINGHAM,10104,Trinity Medical Center,Birmingham,AL,"Community Health Systems, Inc",2074,89.3499999996275,1.15191173553467,56537.4499904767,29076.9664247036,9455.68774271011,8454.16576147079,2284.21375250816,3907.793504,978.508840173483,2082.31058630347,297.756173181744,12088.1098784014,4390.88405984002,2350.02994483668,1200.91392372853,628.813897640401,3517.49190220237,24794.7612560358,23.1636157353957,1070.41843032837,0.929999999701977,=,1.0599999986589,x,0.881869625300169,4406.70999997854,79.6865746641054,55.2999999523163,0.959999999031425,=,1.12999999895692,x,0.849501388147473,63.4599914550781,15.7899932861328,13.6799926757813,2.10999870300293,47.6699829101563,49.6699829101563,29.3577155330409,13.5984766646675,10.2972347527,1.32099914550781,58.3879699707031,13.9157112521757,4.26370633687143,3.76489755622868,0.49880878064275,9.65200491530424,8.72999572753906,41.4324308536665,23.3651332264098,15.1100291076561,1.54599952697754,6.30999755859375,40.443148167049,26.4008443024875,42.1121520996094,20.5891265869141,46.5962696962055,10.7728400050635,3743.93768265843,3186.2361445725,557.701538085938,99,99.6,100,97.75
1,AL- BIRMINGHAM,10103,Princeton Baptist Medical Ctr,Birmingham,AL,Baptist Health System,1990,91.8499999996275,0.996443271636963,56293.8938930834,28340.6821308136,10431.2262381315,7155.65886962414,2896.44050532579,4163.848074,987.905057884753,2005.97550579906,312.129004017859,12936.5188197942,3756.54967613065,2429.59821482983,1056.34885198981,733.694458066393,4960.2953877449,24739.9013282609,22.8792557722712,1081.32456588745,0.929999999701977,=,1.03999999910593,x,0.890854699537158,3762.56999999285,66.6811344494677,56.4299999475479,0.819999998435378,=,0.949999999254942,x,0.866794573143125,62.6799926757813,12.9699935913086,12.75,0.21999990940094,49.7099914550781,52.6699829101563,26.5287397101306,10.6364709793898,10.5972936083209,1.00399971008301,56.6299743652344,13.7439420815661,3.46962054142535,3.45268858740056,0.0169319540247938,10.2743215401408,9.83999633789063,32.9587632214627,15.1232128998429,15.6107354653527,0.968999862670898,7.44999694824219,41.8893609012719,22.4392722106569,40.5692443847656,22.2746276855469,40.0942909154229,8.65625421577087,4163.07440769672,3598.94074073434,564.133666992188,94.3636363636364,97.2,93,91.5
1,AL- BIRMINGHAM,10046,Riverview Regional Med Ctr,Gadsden,AL,Health Management Associates,1675,91.7399999992922,1.44565677642822,55777.0289571867,28127.4336652756,7608.11549150944,10006.293900609,3135.5664486587,3512.285272,1061.18456798792,1985.12767349184,340.97520100927,11032.8699678263,4664.88720151685,1927.2662863511,816.464156873028,580.232174017562,3044.04991367459,23596.5481139644,31.162247029099,757.215873718262,0.889999998733401,=,1.41999999806285,x,0.623836116865277,4684.23999994993,87.3242266366195,53.6399999856949,1.01999999955297,=,1.23999999836087,x,0.824022529646754,85.3799438476563,11.6699981689453,9.63999938964844,2.02999877929688,73.7099609375,74.9099731445313,28.4776220284455,11.5158447784418,12.1987206029136,0.943999767303467,71.77197265625,18.9653149615106,3.14720389055754,2.69043410056953,0.456769789988008,15.8181110709531,13.0399932861328,47.234774026835,22.9079478834374,21.8230845926714,1.04999923706055,9.57999420166016,47.5785498584525,21.8694210382253,30.1622772216797,18.2527313232422,39.0072549006387,8.56423581567142,3496.43294334412,2931.90577507019,564.527168273926,90.8181818181818,92.4,96,86.25
1,AL- BIRMINGHAM,10157,Shoals Hospital,Muscle Shoals,AL,Coffee Health Group,628,90.5699999993667,0.970006465911865,55070.1547487889,21475.4458832741,10142.6978135109,6888.66331321001,4781.05911952257,9003.064047,504.844757951796,2081.28158056736,193.048258710689,11220.222263924,3223.9097535326,1746.50633334025,967.907726994781,608.812681313482,4673.07809412479,18835.2092459525,22.9625743447821,820.256864547729,0.709999999031425,=,1.04999999701977,x,0.67577275633812,3237.29999998212,65.3794186161654,49.5199999809265,0.709999999031425,=,0.929999999701977,x,0.760636892169714,62.9099731445313,10.7399978637695,8.32999420166016,2.40999984741211,52.1699829101563,64.1299438476563,21.8491252276206,8.03115302363226,10.1072013092682,0.794999599456787,54.0349731445313,13.6521883313749,2.72212974426586,2.111325271155,0.61080447311086,10.9300585871091,11.6699981689453,29.2130271647995,12.9848143236076,14.0446753625362,0.924999713897705,14.6499938964844,43.8217218209678,20.4546068617229,41.3881225585938,30.1470031738281,18.6793315318782,6.34931609062173,3500.29307937622,2946.93798446655,553.355094909668,,,,
1,AL- BIRMINGHAM,10019,Helen Keller Hospital,Sheffield,AL, ,1209,91.7299999995157,0.881312370300293,54474.44552936,22178.106348753,9760.92794799805,7112.57487773895,4436.66233915091,7480.959076,1248.07039675117,2012.97440473735,244.155242960575,10996.7414168817,3101.88295285447,2324.25494754245,989.434435775171,630.055614400343,3951.18665349483,19512.8327129862,20.6852576563764,943.320747375488,0.72999999858439,=,0.939999999478459,x,0.777159556746483,3110.76999998093,62.9503813895654,49.4199999570847,0.679999999701977,=,0.899999998509884,x,0.759110247716308,56.6699829101563,9.98999786376953,6.09999847412109,3.88999938964844,46.6799926757813,79.9199829101563,22.4466661408386,8.16049130052094,9.94654779341233,0.819999694824219,48.0489807128906,11.5116097733102,2.31074778153193,1.44882279724445,0.86192498428748,9.20086199177826,13.6799926757813,29.638183017389,13.0290756911317,14.6082883995929,0.8919997215271,14.609992980957,41.274068660453,21.8486144173199,37.7247009277344,30.5126342773438,21.9762393027814,6.90264164104555,3651.40195861459,3091.80973449349,559.592224121094,,,,
1,AL- BIRMINGHAM,10016,Shelby Baptist Medical Center,Alabaster,AL,Baptist Health System,1518,91.5999999996275,0.936323165893555,54392.8640214633,25460.2888357639,8927.10931313038,7377.00985962152,3233.75829684734,5637.043571,1322.96209689975,1834.75609731674,599.88401172657,11791.9437051802,3981.97851350197,2292.45848072419,1111.33676795018,705.854977724958,3700.30289280415,21867.8112921272,20.1784961338976,1083.71858215332,0.819999998435378,=,0.919999999925494,x,0.892827024683356,3983.02999997139,67.0961680131745,59.3599998950958,0.869999999180436,=,0.959999999031425,x,0.911906722933054,55.2799987792969,17.3699951171875,16.6999969482422,0.659999847412109,37.9199829101563,55.8599853515625,25.4098541185519,9.67151372953748,11.232860166724,0.860999584197998,54.156982421875,11.9641250834539,4.15976227012779,4.03992343950212,0.119838830625675,7.8043628133261,10.1199951171875,31.2568467139025,13.721324929212,15.61564376006,0.878999710083008,7.41999816894531,36.5206294020689,22.9747750002261,45.4104919433594,27.3001251220703,38.0015897294147,8.70779472937841,3525.87857887149,3027.87462684512,498.003952026367,94.1818181818182,95.2,92,94
1,AL- BIRMINGHAM,10086,Northwest Medical Center,Winfield,AL,"LifePoint Hospitals, Inc",572,89.6399999996647,0.883485794067383,53936.5507082979,24812.1594347954,8878.23773407936,9453.23342168331,3895.15710127354,3861.172058,494.264793932438,2322.72472536564,219.59187346599,9502.37971132393,3315.66209244385,2295.64305202613,897.602291427032,399.907679469849,2593.48115843534,21880.5444252702,20.2945591274598,1078.1482963562,0.819999998435378,=,0.929999999701977,x,0.888237915933132,3325.86999997497,62.5587845133037,53.1599999666214,0.72999999858439,=,0.889999998733401,x,0.816680293530226,55.5999755859375,11.0899963378906,10.8699951171875,0.21999990940094,44.5099792480469,90.0799560546875,22.5964755574174,7.85735970785998,9.97286434363944,0.787999629974365,49.9099731445313,12.2120005672093,3.00963987666888,2.96647028723543,0.0431695894334528,9.20236069054038,15.879997253418,31.9835694681687,11.6061862838337,17.5465747739315,0.660999774932861,11.8399963378906,36.4528506836023,20.9509498047315,34.6397094726563,19.9136657714844,26.1053282851045,7.06253638144159,3048.41601920128,2440.56637167931,607.849647521973,,,,
1,AL- BIRMINGHAM,10038,Stringfellow Memorial Hospital,Anniston,AL,Health Management Associates,655,87.7799999993294,1.14564895629883,53891.6889493834,29203.4396288395,6293.30916905403,7225.6730555892,3772.26792538166,3004.62422,2093.92107966542,2075.41267567873,222.950418862713,11008.1744410008,3710.71102427216,1972.34214779411,936.40780133654,513.595464393879,3875.03777858615,25132.8782286136,26.3800967478813,952.721229553223,0.939999999478459,=,1.19999999925494,x,0.784904191270471,3716.79999998212,70.0354337883185,53.0699999332428,0.809999998658895,=,1,x,0.815240619704127,72.2699584960938,12.4499969482422,11.109992980957,1.33999919891357,59.8199768066406,62.8799743652344,28.1309130669258,9.00874428990285,14.1443107961204,0.636999607086182,62.8729858398438,14.9033696680446,2.91931672770272,2.6531115500787,0.266205177624018,11.9840529403419,10.8999938964844,32.9318682717747,10.9102653286331,20.4069561594455,0.534999847412109,11.0399932861328,42.3393169827468,21.3877732559237,33.754150390625,18.9618988037109,39.6338854734837,8.65039223769125,3751.62547883391,3166.13235291839,585.493125915527,91,91,91,91
1,AL- BIRMINGHAM,10009,Hartselle Medical Center,Hartselle,AL,Capella Healthcare,530,89.1999999992549,0.830801486968994,53740.6630161658,23377.2408382893,7031.66716194153,10129.7489458323,4256.21362370253,4619.425671,1669.69963613153,2381.87164103985,274.883026527243,8636.09500811042,3560.67416549605,1309.86377052382,729.415544968348,502.497686983814,2533.66666918993,20527.705421814,19.9491023450761,1029.00396347046,0.769999999552965,=,0.909999998286366,x,0.84775010868907,3561.39999997616,56.1531611344442,63.4199999570847,0.779999999329448,=,0.799999998882413,x,0.974275283515453,54.6599731445313,8.75,7.57999801635742,1.16999912261963,45.9099731445313,80.6799926757813,21.4516100984256,5.83351931516154,11.5219136242176,0.505999565124512,46.9669799804688,10.702400886567,1.94158259897267,1.77015090887954,0.171431690093135,8.76081828759432,14.3099975585938,24.7058243840272,7.42670559288574,14.8553196641523,0.5,10.2899932861328,32.9607053939592,15.8730021253637,35.4177856445313,21.6785736083984,15.1816867042486,5.77372136748015,2632.47236683965,2007.57425741851,624.898109436035,,,,
1,AL- BIRMINGHAM,10050,St Vincent's Blount,Oneonta,AL,Ascension Health,550,88.4099999992177,0.86732292175293,53489.9740199842,23998.6627421379,6570.06508433819,10383.0936768055,2652.92859807611,5468.4599,2074.32035183907,1895.81740692258,446.541871142431,8363.92449121588,2954.1357367684,1531.08679040778,927.839135570684,557.644838182153,2393.21797147393,21087.1166468027,21.7951999156635,967.511960983276,0.78999999910593,=,0.989999998360872,x,0.797089610248804,3410.96999999881,54.0933345876529,63.0599999427795,0.75,=,0.769999999552965,x,0.968655256554484,59.7099914550781,21.9799957275391,12.1199951171875,9.85999298095703,37.739990234375,81.5499877929688,20.1244691262347,5.98190826872152,10.341713925603,0.577999591827393,56.3379821777344,12.6917349427437,5.21005620772496,2.92060275394785,2.28945345377711,7.48167873501878,15.0399932861328,26.4534865353682,8.71389561616912,15.8090825100329,0.550999641418457,7.45999908447266,34.8144592250811,23.1738668531986,38.2753295898438,24.0363006591797,31.1905943386046,7.30193839266963,2314.21892783046,1811.58620688319,502.632720947266,,,,
