HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2007),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2007),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2007),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2007),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2007),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2007)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2007),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2007)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
1,AL- BIRMINGHAM,10104,Trinity Medical Center,Birmingham,AL,"Community Health Systems, Inc",315,,,,,,,,,,,,,,,,,28273.2904879017,22.4681069301272,1258.37439346313,0.969999998807907,=,1.03999999910593,x,0.934503043070436,,,,,,,,,61.5599975585938,18.4599914550781,14.7599945068359,3.70999908447266,43.0899963378906,56.25,,,,,58.1629943847656,12.8085110087205,4.56297934923528,3.87060132557558,0.692378023659704,8.24553165948524,8.42999267578125,,,,,8.23999786376953,39.8735008777265,28.3424564036184,50.1665344238281,26.1007843017578,,,,,
1,AL- BIRMINGHAM,10118,Vaughan Regional Medical Center,Selma,AL,"LifePoint Hospitals, Inc",229,,,,,,,,,,,,,,,,,26484.7294198793,19.1275560709442,1384.63739395142,0.909999998286366,=,0.879999998956919,x,1.02826938033104,,,,,,,,,52.3999938964844,9.84999847412109,9.55999755859375,0.289999961853027,42.5599975585938,89.699951171875,,,,,46.5459899902344,11.4234718255938,2.87976262255622,2.81331908909706,0.0664435334591672,8.54370920303763,15.5699996948242,,,,,10.6199951171875,40.1945236660517,26.5266106341216,35.7949829101563,23.0070648193359,,,,,
1,AL- BIRMINGHAM,10038,Stringfellow Memorial Hospital,Anniston,AL,Health Management Associates,123,,,,,,,,,,,,,,,,,25887.4745844393,21.9848141400678,1177.5161895752,0.889999998733401,=,1.00999999791384,x,0.874455541372299,,,,,,,,,60.22998046875,11.109992980957,9.48999786376953,1.61999988555908,49.1199951171875,68.1399536132813,,,,,52.6939697265625,13.1538347688822,2.55346590122026,2.52988986662092,0.0235760345993348,10.6003688676619,12.7899932861328,,,,,10.6899948120117,43.6349489534118,22.3350369719182,36.3813171386719,17.8220825195313,,,,,
1,AL- BIRMINGHAM,10078,NE Alabama Regional Med Ctr,Anniston,AL, ,371,,,,,,,,,,,,,,,,,25730.6167496955,25.2178376830053,1020.3339805603,0.879999998956919,=,1.15999999642372,x,0.757727758958936,,,,,,,,,69.0899658203125,9.27999877929688,8.76999664306641,0.509999752044678,59.8099975585938,68.8099975585938,,,,,58.5239868164063,14.625883611913,2.31957476903295,2.23604014783108,0.0835346212018737,12.3063088428801,11.5599975585938,,,,,10.7799987792969,38.1772637620437,18.7594988022881,34.4807739257813,20.9665374755859,,,,,
1,AL- BIRMINGHAM,10025,Lanier Health Services,Valley,AL, ,141,,,,,,,,,,,,,,,,,25473.0311843785,23.2917988110029,1093.64808273315,0.869999999180436,=,1.06999999657273,x,0.812172805890441,,,,,,,,,63.8099975585938,13.7099990844727,10.9499969482422,2.7599983215332,50.0999755859375,45.0699768066406,,,,,56.7629699707031,13.046490790325,3.39423851199557,2.82249559191095,0.57174292008462,9.65225227832943,7.67999649047852,,,,,5.94999694824219,32.5970758062407,17.8844327822099,53.6881103515625,27.65576171875,,,,,
1,AL- BIRMINGHAM,10103,Princeton Baptist Medical Ctr,Birmingham,AL,Baptist Health System,350,,,,,,,,,,,,,,,,,24997.2718023464,21.0333760021005,1188.45742034912,0.859999999403954,=,0.969999998807907,x,0.882580796256661,,,,,,,,,57.6299743652344,12.3099975585938,12.109992980957,0.199999928474426,45.3199768066406,58.719970703125,,,,,52.3489990234375,11.8125524949514,3.09109992257124,3.06750325151587,0.023596671055369,8.72145257238016,10.0299987792969,,,,,8.59999847412109,37.9807243926778,21.3842494919527,49.2297058105469,28.6719207763672,,,,,
1,AL- BIRMINGHAM,10073,Clay County Hospital,Ashland,AL, ,91,,,,,,,,,,,,,,,,,23841.6734520496,21.7515938272145,1096.08857345581,0.819999998435378,=,1,x,0.813985178247094,,,,,,,,,59.5899963378906,16.7299957275391,14.609992980957,2.11999893188477,42.8599853515625,69.97998046875,,,,,56.1839904785156,10.968610445322,4.37626309108323,3.82748901444572,0.548774076637511,6.59234735423876,11.6599960327148,,,,,9.56999969482422,41.3215728523113,26.0039397263915,25.2911071777344,12.0612106323242,,,,,
1,AL- BIRMINGHAM,10011,St Vincent's East,Birmingham,AL,Ascension Health,353,,,,,,,,,,,,,,,,,23776.0577738262,23.4092271160967,1015.67034339905,0.809999998658895,=,1.07999999821186,x,0.7542644161731,,,,,,,,,64.1299438476563,35.0899963378906,12.5,22.5899963378906,29.0399932861328,50.5799865722656,,,,,63.1239929199219,14.2321957505296,8.15415383906375,3.23752743330418,4.91662640575956,6.07804191146582,9.72999572753906,,,,,7.90999984741211,33.2447298988721,25.0750243097636,50.8930053710938,27.9598846435547,,,,,
1,AL- BIRMINGHAM,10089,Walker Baptist Medical Center,Jasper,AL,Baptist Health System,207,,,,,,,,,,,,,,,,,23737.4445279517,17.6458245706466,1345.21593856812,0.809999998658895,=,0.809999998658895,x,0.998993936926126,,,,,,,,,48.3399963378906,11.2699966430664,11.1499938964844,0.129999995231628,37.0699768066406,87.949951171875,,,,,44.6499938964844,10.1877081115297,2.63129336513579,2.61720218324466,0.0140911818911235,7.55641474639391,14.109992980957,,,,,9.62999725341797,28.3425043594573,13.5746008775622,46.5761108398438,26.4556579589844,,,,,
1,AL- BIRMINGHAM,10035,Cullman Regional Medical Center,Cullman,AL, ,267,,,,,,,,,,,,,,,,,23596.2299913024,19.5085220149914,1209.53447723389,0.809999998658895,=,0.899999998509884,x,0.898233192041516,,,,,,,,,53.4499816894531,6.29999923706055,5.44999694824219,0.849999904632568,47.1499938964844,77.2699584960938,,,,,44.3879699707031,11.2363673164293,1.48651648519294,1.35398369012755,0.132532795065395,9.74985083123636,12.0199966430664,,,,,7.83999633789063,31.6103395760812,13.8216864223276,51.9552612304688,31.4239807128906,,,,,
1,AL- BIRMINGHAM,10114,UAB Medical West,Bessemer,AL,UAB Health System,231,,,,,,,,,,,,,,,,,23472.0673448288,23.4188435698381,1002.27268981934,0.799999998882413,=,1.07999999821186,x,0.744314953684807,,,,,,,,,64.1599731445313,27.75,27.25,0.5,36.4099731445313,71.0899658203125,,,,,68.6859741210938,14.2074251189489,6.80306996717307,6.72554905435424,0.0775209128188255,7.40435515177578,12.5999984741211,,,,,6.41999816894531,38.5448220921898,28.9261632642506,45.8035278320313,36.2232055664063,,,,,
1,AL- BIRMINGHAM,10050,St Vincent's Blount,Oneonta,AL,Ascension Health,90,,,,,,,,,,,,,,,,,23245.9439277522,21.4705807734718,1082.68817520142,0.799999998882413,=,0.989999998360872,x,0.804033679887652,,,,,,,,,58.8199768066406,33.3299865722656,14.5599975585938,18.7699890136719,25.489990234375,107.199951171875,,,,,59.7309875488281,13.3827667142909,7.84797802516946,3.95443462715461,3.89354339801485,5.53478868912146,20.6299896240234,,,,,3.8799991607666,29.6626864511188,20.7589972877953,51.8990783691406,30.3973236083984,,,,,
1,AL- BIRMINGHAM,10046,Riverview Regional Med Ctr,Gadsden,AL,Health Management Associates,315,,,,,,,,,,,,,,,,,23110.2849756054,27.5996548940188,837.33963394165,0.78999999910593,=,1.26999999955297,x,0.621831182390451,,,,,,,,,75.6199951171875,10.5099945068359,9.19999694824219,1.30999946594238,65.0999755859375,66.219970703125,,,,,63.9389953613281,16.8204120153726,2.82365179173736,2.61320678647278,0.210445005264587,13.9967602236352,11.7999954223633,,,,,10.6899948120117,42.0958413618907,23.2395579385213,39.5161743164063,26.6296539306641,,,,,
1,AL- BIRMINGHAM,10040,Gadsden Regional Medical Center,Gadsden,AL,"Community Health Systems, Inc",370,,,,,,,,,,,,,,,,,22924.1903227225,28.4911088620561,804.608568191528,0.78999999910593,=,1.3099999986589,x,0.597524201497436,,,,,,,,,78.0599975585938,11.1699981689453,10.9399948120117,0.229999899864197,66.8899536132813,62.239990234375,,,,,66.8049926757813,17.2273880654694,2.96667090639185,2.9085175836631,0.0581533227287525,14.2607171590776,12.0499954223633,,,,,10.8299942016602,45.6434809851862,23.3198206993623,35.7024841308594,22.6484222412109,,,,,
1,AL- BIRMINGHAM,10158,Russellville Hospital,Russellville,AL,"LifePoint Hospitals, Inc",134,,,,,,,,,,,,,,,,,22469.1850403255,20.838204638776,1078.26875686646,0.769999999552965,=,0.959999999031425,x,0.800751699134707,,,,,,,,,57.0899963378906,12.75,11.5799942016602,1.17999935150146,44.3399963378906,59.1899719238281,,,,,51.7939758300781,13.7059427227366,3.37531853561125,3.30080819266177,0.0745103429494757,10.3306241871254,12.7299957275391,,,,,13.0199966430664,34.1599463272348,21.275864276076,43.6857604980469,35.7490539550781,,,,,
1,AL- BIRMINGHAM,10016,Shelby Baptist Medical Center,Alabaster,AL,Baptist Health System,273,,,,,,,,,,,,,,,,,22390.9415797207,20.4587749113164,1094.44195175171,0.769999999552965,=,0.939999999478459,x,0.812762353569269,,,,,,,,,56.0499877929688,17.75,16.6399993896484,1.10999965667725,38.2999877929688,70.3299560546875,,,,,54.7959899902344,13.149405537112,4.5340483157066,4.3480641926272,0.185984123079398,8.6153572214054,13.0999984741211,,,,,8.06999969482422,35.3462837989512,21.7302333254786,48.5527038574219,28.0667572021484,,,,,
1,AL- BIRMINGHAM,10012,DeKalb Regional Medical Center,Fort Payne,AL,"Community Health Systems, Inc",169,,,,,,,,,,,,,,,,,22386.8267599441,15.7672674553975,1419.82920074463,0.769999999552965,=,0.72999999858439,x,1.054403770715,,,,,,,,,43.1999816894531,14.9699935913086,9.13999938964844,5.81999969482422,28.2299957275391,70.8199462890625,,,,,40.7109985351563,9.69575731553626,3.89659129274065,2.33795477564439,1.55863651709626,5.79916602279561,14.7399978637695,,,,,12.6599960327148,32.965834521552,22.0203469312028,41.8841552734375,22.8162689208984,,,,,
1,AL- BIRMINGHAM,10086,Northwest Medical Center,Winfield,AL,"LifePoint Hospitals, Inc",99,,,,,,,,,,,,,,,,,21747.6368438526,19.1649177395936,1134.76285552979,0.75,=,0.879999998956919,x,0.842705754563212,,,,,,,,,52.5099792480469,12.3499984741211,12.2599945068359,0.0899999737739563,40.1599731445313,94.239990234375,,,,,48.5979919433594,12.2464046331957,3.7017882300012,3.7017882300012,,8.54461640319454,19.1699981689453,,,,,11.1699981689453,34.8033702925876,26.0513337997382,44.5852966308594,27.1881256103516,,,,,
1,AL- BIRMINGHAM,10009,Hartselle Medical Center,Hartselle,AL,Capella Healthcare,82,,,,,,,,,,,,,,,,,21669.0458963156,19.2779286273669,1124.03392791748,0.739999998360872,=,0.889999998733401,x,0.834738161414862,,,,,,,,,52.8199768066406,10.9299926757813,8.43999481201172,2.48999977111816,41.8899841308594,81.43994140625,,,,,46.56298828125,10.6971901908898,2.23531112958426,2.04319844521534,0.192112684368925,8.46187906130556,14.5299987792969,,,,,14.6799926757813,24.1903037743122,,46.8656005859375,32.0186767578125,,,,,
1,AL- BIRMINGHAM,10065,Russell Medical Center,Alexander City,AL, ,167,,,,,,,,,,,,,,,,,21636.9043446479,15.8014344457531,1369.30000686646,0.739999998360872,=,0.72999999858439,x,1.01687942072749,,,,,,,,,43.2899780273438,16.8599853515625,9.03999328613281,7.81999969482422,26.4299926757813,64.7099609375,,,,,41.2059936523438,8.97104949961024,3.71518173236569,1.97953957953531,1.73564215283038,5.25586776724455,10.9899978637695,,,,,6.2599983215332,32.5718194483745,21.1982264223623,38.8740539550781,23.8426055908203,,,,,
1,AL- BIRMINGHAM,10101,Citizens Baptist Medical Center,Talladega,AL,Baptist Health System,100,,,,,,,,,,,,,,,,,21485.6264945745,15.1667721303698,1416.6248626709,0.739999998360872,=,0.699999999254942,x,1.05202414095402,,,,,,,,,41.5499877929688,8.69999694824219,7.75,0.959999561309814,32.8499755859375,67.8299560546875,,,,,37.2129821777344,8.20178817244566,2.3686480619106,2.14830870731427,0.220339354596335,5.83314011053506,11.7599945068359,,,,,10.4899978637695,20.6829045042504,12.7575966869294,56.594482421875,28.2183074951172,,,,,
1,AL- BIRMINGHAM,10005,Marshall Medical Center South,Boaz,AL,Marshall County Hlth Care Auth,253,,,,,,,,,,,,,,,,,21461.813722131,19.3817927171476,1107.31829452515,0.739999998360872,=,0.889999998733401,x,0.822324678301811,,,,,,,,,53.0999755859375,9.38999938964844,7.72999954223633,1.65999984741211,43.7099914550781,94.0799560546875,,,,,46.0389709472656,11.1196043446637,2.36646819594977,2.00447668919056,0.361991506759209,8.75313614871389,15.1599960327148,,,,,11.0199966430664,39.0233669707906,17.322883820959,41.2235412597656,20.2789764404297,,,,,
1,AL- BIRMINGHAM,10143,Woodland Medical Center,Cullman,AL,Capella Healthcare,126,,,,,,,,,,,,,,,,,21222.1901673669,14.5369545985421,1459.87868499756,0.72999999858439,=,0.669999999925494,x,1.08414560556412,,,,,,,,,39.8299865722656,8.42999267578125,6.64999771118164,1.77999973297119,31.3999938964844,76.7099609375,,,,,35.3039855957031,8.99865652403669,2.53269755510609,1.96839476651228,0.564302788593812,6.4659589689306,13.3099975585938,,,,,9.5,23.7766906118846,14.9268567747974,54.4512329101563,33.8338928222656,,,,,
1,AL- BIRMINGHAM,10112,Bryan W. Whitfield Memorial Hosp,Demopolis,AL, ,84,,,,,,,,,,,,,,,,,21161.1394053275,21.2472400596801,995.947677612305,0.72999999858439,=,0.97999999858439,x,0.739617826417089,,,,,,,,,58.2099914550781,11.0099945068359,10.8099975585938,0.189999938011169,47.1999816894531,45.3299865722656,,,,,51.8169860839844,12.7170664674657,2.39947128192372,2.32741508727136,0.072056194652364,10.3175951855419,9.84999847412109,,,,,10.7599945068359,35.1601288579203,15.3015847154003,64.5723266601563,49.9170227050781,,,,,
1,AL- BIRMINGHAM,10019,Helen Keller Hospital,Sheffield,AL, ,235,,,,,,,,,,,,,,,,,20708.9646779756,19.0947301655554,1084.5382194519,0.709999999031425,=,0.879999998956919,x,0.805407572537661,,,,,,,,,52.3099975585938,12.25,5.43999862670898,6.81999969482422,40.0599975585938,71.3299560546875,,,,,45.0159912109375,10.9474610198154,3.03910233506734,1.46837727941742,1.57072505564993,7.90835868474801,11.4799957275391,,,,,16.2799987792969,38.2326521980012,24.7467747674512,43.7601928710938,35.18994140625,,,,,
1,AL- BIRMINGHAM,10164,Coosa Valley Medical Center,Sylacauga,AL, ,163,,,,,,,,,,,,,,,,,20471.8252533393,16.9337569676314,1208.93581008911,0.699999999254942,=,0.779999999329448,x,0.897788608446717,,,,,,,,,46.3899841308594,10.6899948120117,10.3099975585938,0.389999866485596,35.6999816894531,63.0699768066406,,,,,42.6219787597656,9.50926910820146,2.68969869679972,2.61760368018447,0.0720950166152503,6.81957041140174,10.4499969482422,,,,,4.26999664306641,33.9646270668535,23.7517122625669,50.53369140625,47.8235168457031,,,,,
1,AL- BIRMINGHAM,10157,Shoals Hospital,Muscle Shoals,AL,Coffee Health Group,110,,,,,,,,,,,,,,,,,18816.7106302549,21.8739895412833,860.232221603394,0.639999998733401,=,1.00999999791384,x,0.638831838965416,,,,,,,,,59.9299926757813,10.629997253418,7.57999801635742,3.04999923706055,49.2999877929688,74.9199829101563,,,,,51.39599609375,13.5344958355678,2.56142518855712,1.9748392675135,0.586585921043615,10.9730706470106,12.1599960327148,,,,,17.6299896240234,46.3127385692188,25.074836884795,47.1861877441406,34.4957885742188,,,,,
2,AL- DOTHAN,10001,Southeast Alabama Medical Center,Dothan,AL, ,521,0.84145450592041,54996.3790893555,24022.9421951771,10809.8588389158,7717.19178372622,2646.55788046122,6954.739348,832.149834252894,1607.68745686114,404.635965987652,10452.0163269043,3289.14788444056,2368.03937525113,741.787455956711,822.192570006354,3230.89829900861,20941.920013942,18.0673770467002,1159.1012878418,0.719999998807907,=,0.829999998211861,x,0.860780134797096,3332.01999998093,61.8467910911892,53.8799999952316,0.659999998286366,=,0.899999998509884,x,0.730366040021181,49.5,6.88999938964844,6.42999649047852,0.449999809265137,42.6099853515625,44.5599975585938,24.320871244429,9.21391572468398,10.0793635195368,0.913999557495117,42.06298828125,10.1330522313231,1.81307152568929,1.71963275528707,0.093438770402223,8.31998070563382,7.70999908447266,29.6372857346842,13.8567244555266,14.00441184188,0.988999843597412,8.00999450683594,29.3566733030418,15.6672175352584,58.4501953125,35.0886535644531,41.8904121732496,8.62392486383044,3815.46322852373,3348.59182739258,466.87140114978
