HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2005),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2005),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2005),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2005),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2005),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2005)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2005),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2005)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
376,TN- KINGSPORT,490053,Johnston Memorial Hospital,Abingdon,VA, ,290,,,,,,,,,,,,,,,,,19393.8402413487,20.1056406760011,964.596977233887,0.739999998360872,=,0.919999999925494,x,0.800018921494484,,,,,,,,,55.0799865722656,9.69999694824219,6.77999877929688,2.92999839782715,45.3799743652344,64.5499877929688,,,,,47.1279907226563,11.628869636098,2.20295273998634,1.79951751821855,0.403435221767793,9.42591689611167,10.8399963378906,,,,,15.5999984741211,36.371976810232,19.462270741812,35.6993103027344,16.0133666992188,,,,,
376,TN- KINGSPORT,490038,Smyth County Community Hospital,Marion,VA,Mountain States Hlth Alliance,147,,,,,,,,,,,,,,,,,18378.7346363128,16.5463521390204,1110.74238204956,0.699999999254942,=,0.759999999776483,x,0.921229224652052,,,,,,,,,45.3299865722656,7.45999908447266,5.15999984741211,2.29999923706055,37.8699951171875,40.739990234375,,,,,38.4429931640625,9.75217668786977,1.492458819716,1.16773974597026,0.32471907374574,8.25971786815378,8.02999877929688,,,,,11.3499984741211,43.7468951022878,19.5472339247225,21.4951171875,5.50754928588867,,,,,
426,VA- ARLINGTON,490063,Inova Fairfax Hospital,Falls Church,VA,Inova Health System,800,1.13077354431152,61464.3221435547,31169.1578609943,13250.3663556576,7547.31431549788,2648.29491269588,4543.997086,438.270802900195,1341.72217449546,525.224268333657,15896.0205993652,5671.28641130312,2748.12077575917,1690.55317636003,951.185258828616,4834.85259592533,26538.6335767942,23.5537560398249,1126.72617721558,1.00999999791384,=,1.07999999821186,x,0.934485889971256,5674.04999995232,83.3148348792504,68.0999999046326,1.25,=,1.16999999806285,x,1.07401414588094,64.5299682617188,29.8199920654297,9.20999908447266,20.6199951171875,34.7099914550781,56.739990234375,32.3556371180428,16.2031823969083,9.89491477892726,1.63799953460693,60.4579772949219,13.646204864066,7.04547318266177,2.4986399735449,4.54683320911688,6.60073168140419,10.7899932861328,41.3501766319548,25.3423221646474,13.6343081607154,1.85899925231934,5.95999908447266,29.6081921776325,23.4667067384587,48.1023254394531,18.8912963867188,54.0194986327888,12.0330299878677,4736.20681637526,4388.51806640625,347.688749998808
426,VA- ARLINGTON,490040,Inova Alexandria Hospital,Alexandria,VA,Inova Health System,423,1.45569610595703,61226.5418243408,33854.9139699936,10219.889764905,9244.80993688107,2886.62879452109,2818.477337,565.019647359848,1183.20209348202,453.707573807286,14550.8642578125,6549.20709433073,2280.96671345256,1718.20561160199,816.443671855107,3186.17806816101,28347.6765834901,29.6372515333331,956.488037109375,1.07999999821186,=,1.35999999940395,x,0.79329351708293,6549.20999997854,97.1632127205472,67.3999998569489,1.43999999761581,=,1.35999999940395,x,1.06298187747598,81.199951171875,36.6399841308594,11.9399948120117,24.6899871826172,44.5599975585938,70.239990234375,34.6016191363554,14.9935963669866,13.9023998047234,1.07799911499023,76.0279541015625,17.1650729735503,8.47769548928219,2.99092823506966,5.48676725421253,8.68737748426814,11.1899948120117,46.7350969093182,24.2080501350687,19.7635407582561,1.22499942779541,5.92999649047852,36.1847286257708,29.6829650135564,41.4990844726563,12.4156494140625,56.1292050364473,12.2044268972749,4247.55615055561,3940.41430664063,307.141843970865
426,VA- ARLINGTON,490050,Virginia Hospital Center,Arlington,VA, ,527,1.21647262573242,60214.1551818848,33198.0533103943,9988.69564378262,8712.3502509594,3193.62534311414,3402.593312,401.483223505318,1018.48284121603,296.011982673918,10874.3796691895,5512.61874673655,1875.0420381891,937.510924220809,674.529368423713,1874.74928684533,28608.9842779165,27.9278121993759,1024.39045333862,1.07999999821186,=,1.2799999974668,x,0.849610529839993,5514.00999999046,75.6195442771954,72.9199998378754,1.21999999880791,=,1.0599999986589,x,1.14993223175406,76.5099487304688,16.6899871826172,12.7599945068359,3.92999839782715,59.8199768066406,64.1399536132813,30.5055639561011,12.9026899530191,12.3198444242013,1.04699993133545,67.9409790039063,16.6307119811855,3.94377207093552,3.1963871973629,0.747384873572622,12.68693991025,11.0999984741211,39.7267390942769,20.7349696894475,17.4785995930014,1.18599987030029,6.08999633789063,32.9326626198892,18.4276457178041,44.1018981933594,14.7910308837891,54.7848433060797,10.6450245183783,3025.17239645123,2759.32040405273,265.851992409676
426,VA- ARLINGTON,490122,Inova Mount Vernon Hospital,Alexandria,VA,Inova Health System,282,,,,,,,,,,,,,,,,,28124.7195545369,28.1995251109787,997.347274780273,1.06999999657273,=,1.28999999910593,x,0.827181413769722,,,,,,,,,77.2599487304688,38.8799743652344,12.6999969482422,26.1799926757813,38.3799743652344,55.2899780273438,,,,,74.0169677734375,16.9729768993669,8.9453799047699,3.41525978034131,5.53012012442859,8.027596994597,10.2099990844727,,,,,6.78999710083008,29.7421962607756,23.809259823668,46.6685791015625,15.1552200317383,,,,,
426,VA- ARLINGTON,490101,Inova Fair Oaks Hospital,Fairfax,VA,Inova Health System,211,,,,,,,,,,,,,,,,,28039.5464813259,26.0344195990002,1077.01830291748,1.0599999986589,=,1.18999999761581,x,0.893259095028043,,,,,,,,,71.3299560546875,35.469970703125,11.5399932861328,23.9399871826172,35.8499755859375,63.7099914550781,,,,,68.1319580078125,16.2809199486654,8.77762929322159,3.36841109479796,5.40921819842363,7.50329065544385,13.3399963378906,,,,,7.11999893188477,33.9806190182613,29.1641296253073,49.2435607910156,18.0546722412109,,,,,
426,VA- ARLINGTON,490113,Potomac Hospital,Woodbridge,VA, ,190,,,,,,,,,,,,,,,,,26915.5863721933,23.933596990534,1124.59428024292,1.01999999955297,=,1.08999999985099,x,0.932717733085155,,,,,,,,,65.5699462890625,13.5599975585938,11.2899932861328,2.26999855041504,52.0099792480469,51.0499877929688,,,,,58.2149963378906,13.533323963296,3.44701665748221,3.13941335234721,0.307603305135003,10.0863073058138,11.4699935913086,,,,,6.21999740600586,28.2286940764839,19.4462198248976,50.7771911621094,13.8277206420898,,,,,
426,VA- ARLINGTON,490023,Fauquier Hospital,Warrenton,VA, ,187,,,,,,,,,,,,,,,,,26024.5007116275,22.8446106875727,1139.19650650024,0.989999998360872,=,1.03999999910593,x,0.944828547537327,,,,,,,,,62.5899963378906,13.129997253418,10.629997253418,2.5,49.4599914550781,53.0099792480469,,,,,55.5389709472656,13.5709628922975,3.30241327914154,2.82816128458881,0.474251994552725,10.2685496131559,10.2199935913086,,,,,4.11999893188477,36.1724894637852,23.453780347854,43.2366943359375,15.9336929321289,,,,,
426,VA- ARLINGTON,490107,Reston Hospital Center,Reston,VA,HCA,217,,,,,,,,,,,,,,,,,25369.7233676241,24.964983647909,1016.21229553223,0.959999999031425,=,1.13999999687076,x,0.842827714979649,,,,,,,,,68.3999633789063,26.1999969482422,8.83999633789063,17.3599853515625,42.1999816894531,56.8199768066406,,,,,62.2669982910156,14.6989208565106,6.07572434770661,2.2585473918617,3.81717695584491,8.62319650880398,9.56999969482422,,,,,5.92999649047852,31.8009921885926,19.5539036438229,53.7137145996094,24.5076141357422,,,,,
426,VA- ARLINGTON,490043,Inova Loudoun Hospital,Leesburg,VA,Inova Health System,275,,,,,,,,,,,,,,,,,23562.0521588726,23.7037665932999,994.021436691284,0.889999998733401,=,1.07999999821186,x,0.824423026293516,,,,,,,,,64.93994140625,11.1599960327148,9.94999694824219,1.20999908447266,53.7799987792969,63.469970703125,,,,,56.4739990234375,14.066056337168,3.12472122740695,2.9339900747051,0.190731152701854,10.941335109761,10.9599990844727,,,,,5.65999984741211,35.1988330485301,20.4103636787986,60.4844665527344,26.7239379882813,,,,,
426,VA- ARLINGTON,490045,Prince William Hospital,Manassas,VA, ,282,,,,,,,,,,,,,,,,,20731.502049655,17.0886023295058,1213.17715835571,0.78999999910593,=,0.779999999329448,x,1.00618673488498,,,,,,,,,46.8199768066406,9.19999694824219,7.02999877929688,2.16999816894531,37.6199951171875,60.719970703125,,,,,40.9269714355469,10.2048958073402,2.31760425277084,1.89139612814541,0.426208124625421,7.88729155456935,11.3299942016602,,,,,3.75,31.068001785288,17.5587892278391,41.8561706542969,14.6692276000977,,,,,
427,VA- CHARLOTTESVILLE,490009,University of Virginia Med Ctr,Charlottesville,VA, ,537,0.751656532287598,63437.5413665771,40327.1129417419,9964.15817046165,6926.50597685575,2111.6950584352,1994.997104,490.599234182388,1485.53192123771,136.887172584111,5987.91264343262,2609.90357987287,1409.61242941785,906.058924643085,287.508418288037,774.845213316381,38197.4961056695,20.9625334048507,1822.17937850952,1.44999999925494,=,0.959999999031425,x,1.51128192991018,2743.45999997854,52.0877237560429,52.6699999570847,0.609999999403954,=,0.72999999858439,x,0.830619169399142,57.4299926757813,19,18,1,38.4299926757813,60.4299926757813,21.4973484701029,10.3656629650199,6.14070510386851,1.6879997253418,56.8219909667969,13.0404761537364,5.39652533276558,5.23113114975319,0.165394183012394,7.6439508209708,10.9299926757813,24.6386269415983,13.918356038179,8.8110610773613,1.57999992370605,6.20999908447266,37.6566511588404,24.2172042401475,31.7951049804688,12.8460693359375,38.8120054900679,9.7696956206843,2500.4889357388,2072.53921508789,427.949720669538
427,VA- CHARLOTTESVILLE,490018,Augusta Health Care,Fishersville,VA, ,520,0.773710250854492,49733.9594421387,24950.6009640694,11152.5393285751,8226.0629696846,1729.77147814631,1796.803272,183.286869818345,1511.75343734026,183.149189541979,9662.92678833008,3112.64130040795,1829.71065682577,556.624153106204,395.830798671821,3768.11989295483,22581.5364241152,19.5265167497966,1156.45492172241,0.859999999403954,=,0.889999998733401,x,0.959142358973622,3134.27999997139,58.2845659507983,53.7799999713898,0.689999999478459,=,0.819999998435378,x,0.848054558038712,53.5,20.3099975585938,6.3599967956543,13.9599990844727,33.1799926757813,86.1399536132813,21.7282609276768,6.34072719464491,10.9105216932777,0.580999851226807,48.3789978027344,11.0715013776227,4.24924616716048,1.53920050964272,2.71004565751776,6.82225521046226,15.2199935913086,25.2363784894253,7.75301691188045,15.3132356048853,0.505999565124512,5.90999984741211,35.0330638564346,18.8230842742276,31.9126434326172,11.6815490722656,34.0025840677223,8.40559558545042,2951.5026409328,2554.81033325195,396.692307692021
427,VA- CHARLOTTESVILLE,490077,Martha Jefferson Hospital,Charlottesville,VA, ,451,0.614840030670166,48657.3301010132,22942.9267714024,11238.0205893517,6834.37627601624,2277.05088537931,3122.849286,388.313932798803,1678.76668940485,174.950167437911,10018.1432189941,2927.71076726087,1913.01813196725,523.51460494297,468.847589006015,4185.13071596622,21049.6720624968,15.8799964481867,1325.54639434814,0.799999998882413,=,0.72999999858439,x,1.0993837043643,2930.50999999046,51.2765707738869,57.1499999761581,0.649999998509884,=,0.719999998807907,x,0.901288272812963,43.5099792480469,5.04999923706055,4.86999893188477,0.179999947547913,38.4599914550781,56.5899963378906,19.0783276126597,8.39260531619754,7.52246866196348,1.11599922180176,36.3279724121094,9.59129144891327,1.1869067615099,1.16288914860223,0.0240176129076691,8.40438468740337,10.5599975585938,23.9987637137261,11.9406737188748,11.0686549113029,1.07899951934814,7.30999755859375,32.0451309458722,9.70808949438379,41.4568481445313,16.3326110839844,30.27002890824,8.47241424042281,2831.43168765306,2391.11904907227,440.312638580799
427,VA- CHARLOTTESVILLE,490004,Rockingham Memorial Hospital,Harrisonburg,VA, ,550,0.824699401855469,48100.3320465088,25502.4212932587,9492.94561290741,8710.04714250565,1356.71663720906,1241.280522,388.63697623834,1146.66759055853,261.540929028371,7089.87977600098,3550.96334767619,1257.21103961174,599.080876367434,554.686157036645,1127.84137934446,22841.5181912679,19.7490570629733,1156.58778381348,0.869999999180436,=,0.899999998509884,x,0.959252553060651,3633.21999999881,61.129356815347,59.4299999475479,0.799999998882413,=,0.849999999627471,x,0.937303639948368,54.1099853515625,11.25,4.23999786376953,7.0099983215332,42.8499755859375,85.3599853515625,22.9401387496418,9.32600667493582,9.77125262562938,0.953999996185303,45.5149841308594,11.224365983345,2.68454699093213,1.24658627668935,1.43796071424278,8.53981899241285,15.5399932861328,29.8772811086176,12.8164317601328,14.5264013843437,0.881999969482422,3.67999839782715,36.0746975617953,17.6996313119671,24.7985382080078,8.31620025634766,47.5888102649651,10.0340568106877,2232.50586774945,1930.72041320801,301.78545454517
427,VA- CHARLOTTESVILLE,490019,Culpeper Regional Hospital,Culpeper,VA, ,169,,,,,,,,,,,,,,,,,24783.3309848409,18.8842275811922,1312.38256072998,0.939999999478459,=,0.859999999403954,x,1.08846586197615,,,,,,,,,51.739990234375,8.84999847412109,8.00999450683594,0.839999675750732,42.8899841308594,64.199951171875,,,,,45.0199890136719,11.3822060685437,2.44348370205264,2.23637522053386,0.207108481518778,8.93872236649109,13.609992980957,,,,,3.60999870300293,32.7156043697595,17.4687157353805,27.3845367431641,9.65475463867188,,,,,
428,VA- LYNCHBURG,490021,Centra Health,Lynchburg,VA, ,986,0.820256233215332,46627.3781738281,23929.8473813534,9234.46713709831,8464.56944847107,1634.46340744197,1093.99975,387.79553925246,1769.84424845874,112.45498863136,8713.9817199707,2988.51947181172,1915.13027181539,750.727653493466,523.508584043971,2536.05615651608,21228.0511851435,20.4049803855453,1040.33675765991,0.809999998658895,=,0.929999999701977,x,0.86283609829843,3022.06999999285,58.2578966635117,51.8699998855591,0.669999999925494,=,0.809999998658895,x,0.818065959960222,55.8999938964844,16.9799957275391,8.1199951171875,8.85999298095703,38.9299926757813,80.43994140625,21.3717987304782,7.55241057719027,9.97510671700465,0.756999969482422,50.2309875488281,11.8645066457196,3.76801006351101,2.07158625504718,1.69642380846383,8.09649658220854,16.0099945068359,28.267978272541,10.8413453211928,15.8456452316727,0.683999538421631,4.46999740600586,35.9000975901919,21.936641300733,22.0342102050781,7.22343444824219,41.6670639637632,9.53677196224482,3050.08922433853,2564.64703369141,485.442190665752
428,VA- LYNCHBURG,490088,Bedford Memorial Hospital,Bedford,VA,Carilion Clinic,112,,,,,,,,,,,,,,,,,17236.026014298,17.6474663260031,976.685586929321,0.649999998509884,=,0.809999998658895,x,0.810044990852475,,,,,,,,,48.3499755859375,10.6399993896484,7.41999816894531,3.22999954223633,37.7099914550781,59.9299926757813,,,,,42.6319885253906,9.45049333602414,2.13033777436595,1.61447122810693,0.515866546259021,7.32015556165819,11.7999954223633,,,,,3.18999862670898,35.1601143190554,19.8549921196357,22.6941375732422,14.8993453979492,,,,,
429,VA- NEWPORT NEWS,490093,Sentara CarePlex Hospital,Hampton,VA,Sentara Healthcare,440,1.04777717590332,45319.2742004395,25657.5298118591,7606.53601306677,6019.31453835964,2346.19405832887,1556.255913,577.026966609061,1349.69326071441,206.673925295097,10201.9420776367,4135.75625591621,1901.5932659161,748.915093692985,646.553008051546,2769.15180233121,21878.3963202807,22.5630290902946,969.656875610352,0.829999998211861,=,1.0299999974668,x,0.804215509444475,4172.75,76.3540650984011,54.6499999761581,0.919999999925494,=,1.06999999657273,x,0.861844373866916,61.8199768066406,18.9799957275391,9.42999267578125,9.54999542236328,42.8299865722656,51.0699768066406,25.7821619977136,11.9646599036699,8.44679250405384,1.41599941253662,55.8259887695313,14.647812236447,4.98456796009907,2.67140246903385,2.31316549106523,9.66324427634789,9.72999572753906,42.4023622149337,23.6282036472661,16.5583217564907,1.42699909210205,8.14999389648438,45.7505283231296,31.1531534698073,22.4006805419922,8.94374084472656,54.6584021115078,12.5986891520838,3207.00725650787,2818.86407470703,388.143181815743
429,VA- NEWPORT NEWS,490052,Riverside Regional Med Ctr,Newport News,VA,Riverside Health System,595,0.855918884277344,43842.1620559692,23417.9112362862,7938.0660045743,6779.50453591347,1979.82845179737,1402.489007,668.139456175268,1426.49507685006,229.749422949329,9565.78045654297,3433.93058061066,1902.12681869643,676.221952246862,655.292027820333,2898.14403036237,20520.5071528849,19.1986472711913,1068.85171890259,0.779999999329448,=,0.879999998956919,x,0.886485880240798,3446.66999998689,64.483290468905,53.4499999284744,0.759999999776483,=,0.899999998509884,x,0.84293045848608,52.5999755859375,18.0199890136719,8.64999389648438,9.3699951171875,34.5799865722656,66.2899780273438,23.5024809590924,9.89167610605463,8.71765068198856,1.13499927520752,48.281982421875,12.0480309753997,4.25671301438417,2.30998070079506,1.9467323135891,7.79131796101551,13.2799987792969,30.034139350076,14.8551055250777,12.7914004102102,1.1609992980957,6.34999847412109,35.5501958825798,22.6991742206602,25.9512786865234,10.123908996582,46.6980255119362,10.0784180527434,2986.0316028595,2590.7626953125,395.268907561898
429,VA- NEWPORT NEWS,490130,Riverside Walter Reed Hospital,Gloucester,VA,Riverside Health System,202,,,,,,,,,,,,,,,,,20668.4923977789,21.6309057761863,955.507484436035,0.779999999329448,=,0.989999998360872,x,0.792480265721679,,,,,,,,,59.2599792480469,23.1999969482422,11.6499938964844,11.5499954223633,36.0599975585938,71.75,,,,,56.0709838867188,13.0476558891886,5.36860788643313,2.82398007721402,2.54462780921912,7.67904800275545,15.1599960327148,,,,,6.13999938964844,35.9569706397424,25.1063415530501,23.2808074951172,8.13127136230469,,,,,
429,VA- NEWPORT NEWS,490041,Mary Immaculate Hospital,Newport News,VA,"Bon Secours Health System, Inc",204,,,,,,,,,,,,,,,,,19145.9840521487,19.4684452214367,983.436725616455,0.72999999858439,=,0.889999998733401,x,0.815644262358546,,,,,,,,,53.3399963378906,13.2199935913086,10.6199951171875,2.60999870300293,40.1199951171875,54.9099731445313,,,,,48.6179809570313,13.3078577577655,3.92621047650361,3.29782195110787,0.628388525395739,9.38164728126187,11.6999969482422,,,,,5.55999755859375,46.2420021087831,24.9904589165474,15.8757705688477,6.23200225830078,,,,,
429,VA- NEWPORT NEWS,490066,Sentara Williamsburg Regional Med Ctr,Williamsburg,VA,Sentara Healthcare,292,,,,,,,,,,,,,,,,,17563.8991625915,17.7110486498425,991.691654205322,0.669999999925494,=,0.809999998658895,x,0.822490748018026,,,,,,,,,48.5199890136719,16.7799987792969,5.83999633789063,10.9399948120117,31.739990234375,52.1099853515625,,,,,43.5049743652344,10.8119238293891,3.729216730389,1.40203435258254,2.32718237780646,7.08270709900009,11,,,,,8.69999694824219,39.9712522019718,23.2533804108472,28.6033935546875,7.01602172851563,,,,,
