HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2003),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2003),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2003),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2003),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2003),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2003)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2003),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2003)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
426,VA- ARLINGTON,490040,Inova Alexandria Hospital,Alexandria,VA,Inova Health System,457,1.43977832794189,53700.0131378174,30531.5963542461,9110.10676372051,7367.8959825635,2367.47469753027,2797.960519,285.912864390761,936.527690470219,302.6206170528,12891.4877929688,5933.04644531116,2329.71861285278,1191.50778606072,599.578733636696,2837.58799049258,25219.5824775034,31.3337717855546,804.869028091431,1.01999999955297,=,1.40999999642372,x,0.727748276665807,5934.29999995232,90.1328806303116,65.8399999141693,1.41999999806285,=,1.29999999701977,x,1.09385149553418,85.8499755859375,35,12.7899932861328,22.2099914550781,50.8499755859375,64.5899658203125,32.6690330466892,15.0024808180841,11.4522538769362,1.30999946594238,79.5289916992188,18.8688147519004,8.27029404995432,3.12064581082899,5.14964823912534,10.598520701946,12.7999954223633,49.2691656897617,27.1665171108446,19.0253102806433,1.42799949645996,5.82999801635742,40.8195907984653,29.7357338797287,32.0149841308594,10.6906433105469,60.1052072677307,13.2119355412943,3723.30411872268,3481.79208374023,241.512035010383
426,VA- ARLINGTON,490063,Inova Fairfax Hospital,Falls Church,VA,Inova Health System,742,1.12140274047852,50037.9649391174,28332.6212568283,7084.95210719109,6756.86569219828,2680.07435536385,3520.054441,206.952355151996,1108.79576823115,344.887537720215,10904.0307922363,5158.00702617636,1951.32172721633,1170.42205152786,624.106099023046,2000.16805946827,23904.8943134204,24.0220193610029,995.124261856079,0.969999998807907,=,1.07999999821186,x,0.899773677811027,5158.00999999046,75.2009768070388,68.5899999141693,1.22999999672174,=,1.07999999821186,x,1.13954327628016,65.8099975585938,29.4799957275391,7.41999816894531,22.0599975585938,36.3399963378906,55.97998046875,27.7674556374648,12.7754655002077,10.3671002131898,1.23199939727783,60.4389953613281,14.476677803222,6.66361739299926,1.88469181196725,4.778925581032,7.8130604102227,10.859992980957,40.7608911096342,23.100655961976,15.4226406839391,1.49799919128418,6.53999710083008,31.1233004264737,21.3400890583578,44.7841186523438,16.9449310302734,46.979659056354,10.3877119149961,3255.70833042264,2965.13690185547,290.571428570896
426,VA- ARLINGTON,490101,Inova Fair Oaks Hospital,Fairfax,VA,Inova Health System,247,,,,,,,,,,,,,,,,,28281.5992930406,26.9394948810883,1049.81921005249,1.14999999850988,=,1.20999999716878,x,0.949227878823876,,,,,,,,,73.8099975585938,35.0599975585938,14.3199996948242,20.75,38.739990234375,58.3899841308594,,,,,71.2789916992188,15.9887981940479,7.70163465749769,3.48389917730988,4.21773548018781,8.28716353655019,10.5899963378906,,,,,5.25,33.6469184613719,25.0629266762328,43.1349182128906,14.9807891845703,,,,,
426,VA- ARLINGTON,490122,Inova Mount Vernon Hospital,Alexandria,VA,Inova Health System,266,,,,,,,,,,,,,,,,,25113.0803324569,27.5376465586115,911.954484939575,1.01999999955297,=,1.23999999836087,x,0.824573043733835,,,,,,,,,75.449951171875,33.0699768066406,11.5399932861328,21.5299987792969,42.3799743652344,45.8499755859375,,,,,70.6199951171875,17.0675798520139,7.98437171500934,3.33946354949274,4.6449081655166,9.08320813700452,9.04999542236328,,,,,6.8599967956543,36.4094488145179,27.808835460738,35.0942993164063,10.3634033203125,,,,,
426,VA- ARLINGTON,490107,Reston Hospital Center,Reston,VA,HCA,198,,,,,,,,,,,,,,,,,24484.0851538143,26.2493315327686,932.750804901123,0.989999998360872,=,1.17999999970198,x,0.843376707285643,,,,,,,,,71.9199829101563,25.9199981689453,9.80999755859375,16.1099853515625,45.989990234375,56.4099731445313,,,,,65.324951171875,15.166013462992,5.92099777098445,2.7377659566922,3.18323181429225,9.2450156920076,9.21999359130859,,,,,5.42999649047852,32.6451949890421,25.3430477370655,45.9395446777344,15.6607284545898,,,,,
426,VA- ARLINGTON,490023,Fauquier Hospital,Warrenton,VA, ,209,,,,,,,,,,,,,,,,,24053.5498841824,22.6557808866243,1061.69590759277,0.97999999858439,=,1.01999999955297,x,0.959966577589512,,,,,,,,,62.0699768066406,11.7299957275391,8.84999847412109,2.8799991607666,50.3399963378906,64.489990234375,,,,,53.9129943847656,12.8930483645183,3.0366968844414,2.22512423077074,0.811572653670659,9.85635148007691,12.0699996948242,,,,,3.95999908447266,29.8855010319998,15.5523631690618,41.3977966308594,16.4237213134766,,,,,
426,VA- ARLINGTON,490113,Potomac Hospital,Woodbridge,VA, ,205,,,,,,,,,,,,,,,,,23605.8158639675,23.5968750731693,1000.37889671326,0.959999999031425,=,1.0599999986589,x,0.904524825513363,,,,,,,,,64.6499633789063,12.9899978637695,10.1499938964844,2.84999847412109,51.6599731445313,42.219970703125,,,,,56.8089904785156,14.1163263263056,3.36970265572564,3.09187814215353,0.277824513572103,10.74662367058,8.01999664306641,,,,,7.34999847412109,36.568145586402,21.0595484911939,42.400390625,12.8362808227539,,,,,
426,VA- ARLINGTON,490043,Inova Loudoun Hospital,Leesburg,VA,Inova Health System,235,,,,,,,,,,,,,,,,,20816.3853254184,26.4478003262042,787.074352264404,0.849999999627471,=,1.18999999761581,x,0.711658645421267,,,,,,,,,72.4599609375,9.64999389648438,7.8599967956543,1.78999996185303,62.8099975585938,55.1199951171875,,,,,60.6889953613281,15.9547350368529,2.56463743499879,2.1948878889863,0.369749546012493,13.3900976018541,10.0799942016602,,,,,5.44999694824219,34.1414144802181,16.1160751943085,52.5422973632813,24.3091583251953,,,,,
426,VA- ARLINGTON,490045,Prince William Hospital,Manassas,VA, ,236,,,,,,,,,,,,,,,,,20330.0055518968,18.7084690304603,1086.67392730713,0.829999998211861,=,0.839999999850988,x,0.982551259920001,,,,,,,,,51.2599792480469,7.69999694824219,5.58999633789063,2.10999870300293,43.5599975585938,55.489990234375,,,,,43.1589965820313,10.1548913153788,2.06347974060733,1.58729210815949,0.476187632447846,8.09141157477146,9.65999603271484,,,,,4.12999725341797,30.4930010792166,12.5890066484029,41.1461486816406,16.0416870117188,,,,,
427,VA- CHARLOTTESVILLE,490009,University of Virginia Med Ctr,Charlottesville,VA, ,541,0.615917682647705,49120.4873962402,29571.9726684093,7718.8057949543,5931.72520279884,2610.50374975801,1636.888194,277.363496031612,1271.11729995906,102.126982092349,4911.12185668945,1966.30547429247,1265.65799482357,596.104112431745,218.085684903216,864.989430248737,27786.2155888853,16.7194320069287,1661.91145324707,1.12999999895692,=,0.75,x,1.50267080962658,2090.97999998927,45.2596661049558,46.1999999284744,0.5,=,0.649999998509884,x,0.767556328326464,45.8099975585938,7.41999816894531,6.68999862670898,0.729999542236328,38.3899841308594,55.6599731445313,18.157588219687,7.91653238756672,5.25493214802284,1.50599956512451,39.552978515625,10.5950923339804,1.81930704006831,1.63141865600877,0.187888384059547,8.7757852939121,10.8099975585938,23.6765538048151,12.3419742790475,8.53206514594905,1.44699954986572,7.92999649047852,35.6676845669677,18.405120449682,30.3107147216797,10.9313812255859,41.0340518908394,9.60737690520432,2169.16039195657,1804.79440307617,364.365988906473
427,VA- CHARLOTTESVILLE,490004,Rockingham Memorial Hospital,Harrisonburg,VA, ,539,0.932748794555664,47777.1519622803,26501.2219898701,8442.87741959095,7816.087649405,1746.39928096533,1280.799256,433.266504973173,1360.52028115094,195.982559200719,6652.17401123047,3426.7465616375,1422.95130877222,591.149606745424,423.774447267335,787.525845758617,23463.9734864749,23.4690141356771,999.785219192505,0.949999999254942,=,1.04999999701977,x,0.903988033533096,3463.36999997497,57.7191468954587,60,0.829999998211861,=,0.829999998211861,x,0.996899394318461,64.2999877929688,13.129997253418,6.20999908447266,6.91999816894531,51.1699829101563,81.3299560546875,20.8490436191305,7.67048856637663,8.75009531997699,0.876999855041504,54.6129760742188,12.8289259754851,2.55585453098423,1.4315821547976,1.12427237618663,10.2730714445008,14.7799987792969,26.4862719855308,11.6764186888986,12.9043617324842,0.904999732971191,5.01999664306641,38.3081510572593,19.712532077033,22.3992156982422,8.62126159667969,42.3791561984837,8.80923580931992,2160.99789535999,1812.19641113281,348.80148422718
427,VA- CHARLOTTESVILLE,490077,Martha Jefferson Hospital,Charlottesville,VA, ,503,0.61286735534668,45115.8845672607,21637.7437129021,9694.5547221899,6852.37306088209,2203.35977259278,2860.70579,313.350647486746,1394.9761479646,158.868245778854,7380.97860717773,2723.73503028716,1503.60870096858,403.032929202398,349.366850443657,2401.29319608212,19683.1095241375,15.4052589675904,1277.68767547607,0.799999998882413,=,0.689999999478459,x,1.15526249632239,2762.36999997497,49.4620522815629,55.8499999046326,0.659999998286366,=,0.709999999031425,x,0.927860591560602,42.2099914550781,5.54999923706055,4.83999633789063,0.709999561309814,36.6599731445313,58.8899841308594,17.2328561391355,6.06959580018875,8.05936537476413,0.752999782562256,35.4619750976563,8.76586514838055,1.27287557811472,1.15086890610659,0.122006672008135,7.49298957026583,12.4599990844727,25.3804997465183,10.6035049627719,13.0892578392491,0.809999942779541,5.63999938964844,31.8979131468598,13.548035993502,39.536376953125,16.648193359375,33.680057363457,8.59203878899263,2252.92074203491,1890.21696472168,362.703777335584
427,VA- CHARLOTTESVILLE,490018,Augusta Health Care,Fishersville,VA, ,538,0.745123386383057,39958.3362045288,21467.7581441402,6552.10485434532,7551.81643402576,1345.15366303921,1541.346161,,1342.87092395127,140.167240478362,6659.05851745605,2971.18984737936,1233.75079144861,499.357493242387,206.447609746691,1748.38084730506,19008.8074948151,18.2043835024948,1044.1884765625,0.769999999552965,=,0.819999998435378,x,0.94413666985929,2985.09999999404,54.3283110674456,54.9499999284744,0.709999999031425,=,0.779999999329448,x,0.91286263987422,49.8799743652344,17.0699920654297,4.27999877929688,12.7899932861328,32.8099975585938,80.97998046875,20.7645914968572,4.4564034990243,11.8775665970589,0.375,43.81298828125,10.3093222396531,3.41311975733069,0.839629230199104,2.57349052713159,6.89620248232239,16.1999969482422,27.5511212612763,6.22321849974066,19.5768038313409,0.317999839782715,4.79999923706055,34.7897042511905,18.3235391089916,24.8622131347656,10.7715072631836,37.6507341181431,8.50258611369593,2361.41638630629,2002.00932312012,359.407063193619
427,VA- CHARLOTTESVILLE,490019,Culpeper Regional Hospital,Culpeper,VA, ,157,,,,,,,,,,,,,,,,,23740.705156077,16.7840298253214,1414.48182296753,0.959999999031425,=,0.75,x,1.27894933521748,,,,,,,,,45.97998046875,6.81999969482422,6.26999664306641,0.549999713897705,39.1599731445313,54.0299987792969,,,,,39.3299865722656,9.2190463956948,1.39956982945217,1.34548017420764,0.0540896552445283,7.81947656624263,10.0799942016602,,,,,3.36999893188477,38.4733211520787,15.2237598206518,18.1374664306641,7.70341491699219,,,,,
428,VA- LYNCHBURG,490021,Centra Health,Lynchburg,VA, ,969,0.78212833404541,41425.2335891724,22098.996683836,8092.95676708221,6857.50858145952,1344.90812672675,1059.360682,334.821513496339,1554.63039812446,82.0678493770737,7796.63708496094,2801.49311586957,1542.54168250634,585.039134335567,346.013067200656,2521.56604033709,19720.2678319738,20.2415938903076,974.24481010437,0.799999998882413,=,0.909999998286366,x,0.880894849076867,2828.8599999845,49.9706713189413,56.6099998950958,0.679999999701977,=,0.719999998807907,x,0.940522879362106,55.4599914550781,16.989990234375,7.88999938964844,9.09999847412109,38.469970703125,67.6199951171875,17.426133318986,6.70436069358266,7.50925392196221,0.892999649047852,49.7829895019531,12.2564342033033,3.53116123064247,1.87367214409058,1.6574890865519,8.72527297266085,12.4499969482422,24.0590916790385,10.1820624750613,12.3936826553531,0.821999549865723,3.27999877929688,41.7317428415911,25.9421034960262,17.6604156494141,8.02834320068359,28.8515890120963,7.80625218807971,2464.85893008113,2041.01579284668,423.843137253076
428,VA- LYNCHBURG,490088,Bedford Memorial Hospital,Bedford,VA,Carilion Clinic,137,,,,,,,,,,,,,,,,,17044.3022541929,17.8226452053869,956.328426361084,0.689999999478459,=,0.799999998882413,x,0.86469517275691,,,,,,,,,48.8299865722656,15.2899932861328,10.25,5.04999923706055,33.5299987792969,31.8399963378906,,,,,45.5679931640625,10.2691410953011,3.53250319194004,2.29550666755358,1.23699652438646,6.73663790336105,7.72999954223633,,,,,2.6299991607666,39.191210426619,19.5478170571649,16.9371185302734,10.1852188110352,,,,,
429,VA- NEWPORT NEWS,490052,Riverside Regional Med Ctr,Newport News,VA,Riverside Health System,660,0.929003715515137,40304.4172592163,21070.0381500721,8384.95294427872,6255.51298904419,1664.62484447658,717.1160627,578.892778985202,1387.79630665481,245.505801990918,8631.36413574219,3278.83426193768,1766.24635210495,556.965703221058,541.967334459277,2487.37815618515,18217.1326674255,21.6790154752625,840.311805725098,0.739999998360872,=,0.969999998807907,x,0.759795006364584,3338.31999999285,63.7927765863976,52.3299999237061,0.799999998882413,=,0.919999999925494,x,0.86941771581769,59.3899841308594,19.1099853515625,7.7599983215332,11.3499984741211,40.2799987792969,59.3299865722656,21.4431926077346,9.11075539823786,7.59368638225787,1.19999980926514,53.2019958496094,13.4705440725172,4.45596379426541,1.97014612837509,2.48581766589032,9.01458027825181,12.3399963378906,35.3722072801739,17.3874440166035,15.1193145380006,1.14999961853027,5.80999755859375,39.7152722703515,21.2360049139813,15.6061019897461,5.09975814819336,44.9296052841526,10.6019117453196,2823.336373806,2437.83334350586,385.50303030014
429,VA- NEWPORT NEWS,490093,Sentara CarePlex Hospital,Hampton,VA,Sentara Healthcare,427,0.929662704467773,36618.9342651367,19502.2248730659,8557.7068811655,3890.41075098515,1837.65190093219,924.8981422,247.273250432685,1475.45801906288,183.392952748011,9488.27587890625,3743.17305989749,1740.6556325222,710.302309398145,488.350235710312,2805.91836297512,16225.1635399048,21.476067107689,755.499759674072,0.659999998286366,=,0.969999998807907,x,0.683109460398555,3743.16999998689,64.1631465234858,58.3399999141693,0.889999998733401,=,0.919999999925494,x,0.969229511916637,58.8399963378906,14.5799942016602,9.18999481201172,5.38999938964844,44.2599792480469,38.0699768066406,21.4519566487635,9.98080470052513,7.05580215577545,1.41499996185303,52.3679809570313,14.1903048581093,3.76383692346711,2.37959953139593,1.38423739207118,10.4264679346422,8.70999908447266,35.0631554192508,19.6881015956832,12.976933584236,1.51699924468994,7.14999771118164,44.002048193965,23.6961978414314,19.6332855224609,8.04563140869141,45.8710590783462,10.1714580621602,3172.67769625783,2717.08987426758,455.587822012603
429,VA- NEWPORT NEWS,490066,Sentara Williamsburg Regional Med Ctr,Williamsburg,VA,Sentara Healthcare,315,,,,,,,,,,,,,,,,,18513.861405409,18.1603278073905,1019.4673576355,0.75,=,0.819999998435378,x,0.921784272417426,,,,,,,,,49.75,16.8299865722656,6.83999633789063,9.98999786376953,32.9199829101563,44.72998046875,,,,,44.9439697265625,11.3869951216977,3.65538011105634,1.80808008203299,1.84730002902335,7.73161501064132,8.62999725341797,,,,,9.42999267578125,39.682362245845,21.6528745780861,25.38427734375,6.2296142578125,,,,,
429,VA- NEWPORT NEWS,490130,Riverside Walter Reed Hospital,Gloucester,VA,Riverside Health System,182,,,,,,,,,,,,,,,,,17974.1208530962,21.1224477357985,850.948766708374,0.72999999858439,=,0.949999999254942,x,0.769412755966187,,,,,,,,,57.8699951171875,11.609992980957,9.00999450683594,2.58999824523926,46.2599792480469,60.5399780273438,,,,,50.8109741210938,12.5842978043434,2.77583388437921,2.24417215249207,0.531661731887148,9.80846391996417,13.2199935913086,,,,,7.14999771118164,38.0525221820211,24.2099757452375,17.7596435546875,5.57174682617188,,,,,
429,VA- NEWPORT NEWS,490041,Mary Immaculate Hospital,Newport News,VA,"Bon Secours Health System, Inc",241,,,,,,,,,,,,,,,,,15142.2872678006,21.3831239345691,708.141958236694,0.619999999180436,=,0.959999999031425,x,0.640289377421141,,,,,,,,,58.5799865722656,12.0399932861328,9.65999603271484,2.3799991607666,46.5399780273438,61.0599975585938,,,,,51.7809753417969,14.2301691050766,3.43588395293144,2.88094037855017,0.554943574381272,10.7942851521451,14.6999969482422,,,,,4.33999633789063,37.2051854322861,17.7752977349708,11.9176025390625,2.83153343200684,,,,,
