HRR #,HRR label,Medicare Enrollees (CMHS 5% Sample) (2002),Total Medicare reimbursements per enrollee (Part A and B) (2002),Total Part A Medicare reimbursements per enrollee (2002),Total Part B Medicare reimbursements per enrollee (2002),Medicare reimbursements for inpatient short stays per enrollee (2002),Medicare reimbursements for inpatient long stays per enrollee (2002),Medicare reimbursements for outpatient services per enrollee (2002),Part B Medicare reimbursements for professional & laboratory services per enrollee (2002),Part B Medicare reimbursements for medical & surgical services per enrollee (2002),Part B Medicare reimbursements for medical care per enrollee (2002),Part B Medicare reimbursements for surgical services per enrollee (2002),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2002)",Part B Medicare reimbursements for durable medical equipment per enrollee (2002),Medicare reimbursements for home health services per enrollee (2002),Medicare reimbursements for hospice services per enrollee (2002),Medicare reimbursements for skilled nursing facilities per enrollee (2002)
15,AZ-Tucson,4209.82066345215,5583.02369054375,3011.84123848475,2567.15433409494,2008.90947115532,419.251908627574,521.226444323998,1488.6630353913,1119.50112878505,753.804662093495,365.086226571908,369.056734667865,136.134632559819,165.884191897385,219.430507649761,256.288744021193
16,AR-Fort Smith,2118.74652099609,5826.12490222796,3354.46900652254,2471.25134796138,2116.73436098246,737.624475631059,446.722419413919,1164.57902816401,893.302900250673,637.997503355148,255.745103845714,271.400928683741,256.784974911239,501.074509641859,66.9724474092732,290.214088302656
18,AR-Jonesboro,1373.58152770996,6003.75558148527,3432.88611669082,2570.00548335171,2192.90313920371,605.298530403591,641.621743021949,1144.1644170785,862.896634003186,569.211814825677,292.98416358693,281.195583779445,283.985283504211,309.989311620072,-84.2190017436769,442.803841892046
19,AR-Little Rock,9322.56925964355,6015.64332577394,3448.98625565426,2566.53531970109,2280.68391581728,574.448332788424,551.457368897676,1364.34498790127,1048.85751054459,739.338192494182,309.446480279787,315.482752353741,211.486375351691,261.677157410913,133.699600055603,311.06468218096
21,AR-Springdale,2364.74618530273,5402.10820326302,3146.3650916256,2256.14408553937,2056.78306417652,454.066004954018,528.495722068791,1125.07995121841,875.610448844889,600.208273722896,275.154771256718,249.718406212447,187.486947853241,223.98991292196,99.9394956037732,415.29550849846
22,AR-Texarkana,1636.24784851074,6315.01249987541,3588.92172784121,2726.71894901573,2251.04077005439,802.642028620238,522.804158859852,1327.07643280075,1030.65462356386,722.947899764146,307.580226506656,296.238855760494,268.550874931518,408.741202132772,-50.1005305177242,327.440312347449
23,CA-Orange County,7055.81411743164,8279.54456737769,4410.06201780984,3863.41155315077,3106.8440926051,435.106628375685,642.470370858669,2299.85717694816,1743.45173061678,1273.64458171277,471.313749239554,556.376187134455,200.406806764712,408.611255394142,112.853057484051,532.44593414282
25,CA-Bakersfield,2866.24172973633,6900.15037269873,3817.08361503133,3080.9851830467,2966.04608963914,293.021273611008,554.372282123769,1691.6115029966,1233.63692328443,862.003298029725,371.685464550781,457.633561957724,248.850612278427,174.300811964278,37.5250911229534,404.439545725495
31,CA-Chico,1846.74630737305,6044.30301209118,3522.12310799607,2522.17692368712,2702.38018340448,145.564709525295,674.915309185528,1287.08956959936,995.620893362781,667.323271822635,327.892094800338,291.477034698977,206.940396220741,266.111732120729,77.6406870989588,424.721733661298
33,CA-Contra Costa County,2316.99369812012,7497.25349553017,4645.67116074054,2850.50294305578,3576.45626728748,173.435275469292,622.937408658201,1614.80226730415,1283.46248677715,894.481776165014,388.983555160387,331.338665839814,114.001195117897,311.351127163915,136.209339543618,582.971248416777
43,CA-Fresno,3383.2424621582,5395.43465335295,2747.4890838143,2644.98428216839,2162.86561292217,133.458301395659,582.58696541812,1444.01411492841,1091.66766131401,771.770463387133,320.03598677569,352.325210835047,192.865819038033,160.423748497482,34.5434107427476,326.038446427942
56,CA-Los Angeles,21186.698638916,9964.33478791199,5699.80539596933,4264.93651817381,4182.54185642245,498.202902705653,627.422558926169,2603.96722350375,1893.37691266422,1418.07707155555,474.856455309793,710.868701196429,229.717989002933,598.574244263968,98.336516327143,698.553912807142
58,CA-Modesto,2817.07730102539,7794.35883221641,5146.79832810368,2660.35575110535,4394.93541266089,71.3127560916973,653.554846573229,1441.88845975928,1092.62433836865,758.366563662103,334.19785555261,349.241672369301,174.267820853314,155.481234051407,78.5795195746986,486.320081254959
62,CA-Napa,1464.49717712402,6745.42226756412,3937.39147947364,2808.12265499406,3056.66232975006,216.10793818121,826.398901648076,1366.40958738972,1123.07689437223,743.191199139973,379.096893679442,243.486779027067,123.021439196809,297.417879486127,-80.5392635424635,417.086757296162
65,CA-Alameda County,3198.98924255371,7506.56219990055,4730.0529085341,2764.85835961625,3479.40870209801,275.350938101194,646.432308229023,1523.42793592332,1216.80901035688,868.494633595553,347.686529001978,305.634467400899,129.513018524188,293.873764627157,83.8357243227402,702.165456908507
69,CA-Palm Springs/Rancho Mirage,1524.5789642334,7930.58608944337,4225.3617688261,3702.06550293129,3319.45223320574,183.066593094554,888.777007475758,2051.07436665883,1502.5327634769,1033.18329531661,469.053717724794,548.302476103838,181.379019232635,324.92036656368,-146.806596830692,415.426891603945
73,CA-Redding,2174.74592590332,7433.83938020685,4681.25441629024,2758.39834062765,3892.94307280739,147.903767627579,659.472053917564,1450.76551003991,1089.67970207899,697.467642369135,390.650813662559,360.97758046544,212.617866639907,266.612635020645,58.434829547198,405.589185006021
77,CA-Sacramento,6524.73538208008,6073.00174560217,3550.74164598622,2522.44319845735,2755.85600420144,119.961403216626,570.477503847841,1381.07526150589,1046.41714285869,715.967710873429,330.271131200578,334.650437432009,150.53051514164,235.563009248498,68.9699327204757,451.583372932771
78,CA-Salinas,1655.08117675781,6474.53453128786,3800.36203106742,2674.51156545761,2854.73424259487,,664.189919496586,1387.24933246273,1110.18653088664,759.704997183792,350.338350704893,277.102755972303,150.260459254182,365.454655693158,-68.6807043658858,511.150384763233
79,CA-San Bernardino,4313.89225769043,8109.34823722925,5086.86489847714,3026.66341809696,3670.39409842177,361.5270129377,523.831084215434,1702.74623779809,1337.32443559982,965.333434210096,372.333303051713,365.680050204816,215.554364855147,375.801985271269,255.909313149521,625.524034227654
80,CA-San Diego,7964.71865844727,6856.25468477192,3898.27399606877,2957.21565097915,2720.9840109177,303.182811596353,629.768190909847,1659.83359877611,1254.29382222705,864.539277403929,389.594096435801,405.508999359949,172.692555509183,280.117225923633,221.558428993992,485.970387541551
81,CA-San Francisco,4184.98893737793,6875.70634042963,4163.95291598225,2708.45623783396,3139.99621680288,273.061093732963,690.299654046932,1475.42234438729,1201.92506345762,857.688088472456,344.037397194035,272.918081134066,100.17609329261,331.162682686098,70.8375370875084,485.372141267933
82,CA-San Jose,3547.90574645996,7164.46731669359,4336.08337318781,2831.53226812695,3290.37856400069,126.003170509454,629.251629415662,1645.00098443211,1285.01328852182,905.891628496772,379.393007086244,360.342167421161,123.315824623423,254.750078957468,85.3885143336226,661.155575571705
83,CA-San Luis Obispo,1283.3311920166,5579.79232181032,2825.75282951071,2750.60789933187,2097.16915576446,207.647279300379,470.718776085077,1528.32017334323,1201.20280203455,825.773894039141,375.187420163713,327.368017837857,168.861322921848,210.952864910992,-103.44763722764,295.26861206039
85,CA-San Mateo County,2325.16027832031,6644.39146704623,3787.37526397583,2857.90779738392,2962.28931424947,133.530753777444,699.061065479217,1578.93512990054,1272.8617328391,882.725582686623,390.132401707617,305.630791948184,95.7741249741231,282.299256074942,98.0312511013746,448.261431468559
86,CA-Santa Barbara,1782.99531555176,5744.93267048917,2854.40604598916,2883.19476096411,1918.51949476038,268.881728315496,478.792018946254,1689.5625448173,1280.4119983393,874.612258142632,405.413891905893,409.131234202275,162.258757196824,217.151873996054,51.1402495363222,477.18628072866
87,CA-Santa Cruz,884.331207275391,6100.9850366451,3676.55195994027,2424.8545182601,2745.56640173667,,429.543925442923,1486.64549249904,1146.8823822461,790.010298336229,356.713662278322,339.835020020435,97.2563677168089,229.529868972774,,509.305183598094
89,CA-Santa Rosa,1393.07556152344,5968.49845527435,3191.57429908568,2784.96549209508,2438.27267817138,,568.325380949418,1608.25736221038,1245.31929047511,895.54170529352,349.785994615135,362.717082008931,119.131325357447,217.648731404343,-132.56620371616,427.797171809664
91,CA-Stockton,1424.91287231445,6888.33954489123,4303.5114810596,2586.13509266427,3334.6500820347,141.067514335147,563.111503811828,1435.77411966283,1114.9129353073,760.979208708141,353.834687367275,320.90178370495,135.943804184278,205.612305826231,-55.3427504499427,654.656641710422
96,CA-Ventura,2472.32740783691,7138.71446115843,3827.30142534992,3308.66008619634,2764.49725901346,285.927589176664,508.10777952884,2075.38685239459,1574.37533525917,1123.75056309539,451.234378042805,501.001437202058,165.392653105665,298.362484052823,80.6842200032236,509.003225310364
101,CO-Boulder,648.831802368164,5906.07800259316,3333.6195319964,2572.10505497299,2231.3981689918,,670.738315320605,1304.33002898122,1004.58152430488,680.603945247445,323.518868610319,299.882299850059,174.752236176068,194.120926909996,-134.466775035668,591.112580581545
102,CO-Colorado Springs,2788.24461364746,5841.50285277589,3486.32740502419,2358.4468449004,2227.24654963787,547.012269495792,557.329209133404,1183.08146848406,933.731290485759,610.898176439295,321.741393566447,249.861301516141,267.364957083257,238.249355073719,193.336852926951,371.652246462788
103,CO-Denver,5957.98487854004,5947.76716787598,3342.62150402754,2604.70341477448,2268.15533364169,357.368894344136,668.589670644587,1351.3369887805,1037.24204331964,711.266775147683,325.817173360974,314.146430646894,212.025335747102,254.417350274558,122.20522352395,444.948648263246
104,CO-Fort Collins,1326.5816192627,5494.44457784825,3058.95362341429,2433.46359192078,1949.55949935061,214.283115713088,596.102347461136,1233.01179989856,943.505449213607,595.668366980647,346.898170043654,289.665740985156,235.095315271295,217.472356228186,-184.846568887283,550.224178277766
105,CO-Grand Junction,1115.74711608887,4101.06472279463,2043.76806915934,2050.3315228214,1317.18795798885,82.6383955525279,680.851706631452,793.755236857478,642.979564019496,401.716416261849,239.750707364832,151.214970728947,242.563022600999,202.866294957721,-223.922542827678,342.338370482644
106,CO-Greeley,1361.33111572266,5797.68356243224,3216.29301883256,2580.33417906927,2106.05703616139,202.39612029108,703.293492725515,1254.66428447815,1022.80576718179,687.556027823032,334.681268244257,232.368872894868,257.607493253063,231.540905212246,-138.072858939758,631.922911964531
107,CO-Pueblo,816.331192016602,5896.98939420216,3314.61854160072,2580.2330529439,2082.37932885021,-331.185107955568,589.132261371046,1251.95129162789,989.025076691888,661.853751011337,326.448664757795,263.44490682161,307.305185885744,258.071502142872,,600.372657447147
109,CT-Bridgeport,3362.48881530762,6930.8757155052,3927.46277667331,3004.52396260523,2766.07761198302,195.416901117207,549.782695323928,1789.66262219705,1317.36407579392,963.095701865879,354.001919462197,472.462209640315,117.961559003111,342.49181663096,92.0554230182911,699.205521682716
110,CT-Hartford,8777.15208435059,6841.53425769011,4076.09612315205,2763.68435773746,2836.69914200502,131.495932409859,683.808864391058,1424.08556262234,1087.53850456423,750.013341675339,337.509092730487,336.519528696018,118.480640856464,366.626595647444,80.7037908035615,832.080951736459
111,CT-New Haven,7957.90211486816,7484.20851509,4525.87734252872,2956.16234366213,3092.71042014862,177.2671225667,642.926930371762,1597.59766771796,1178.34825499381,827.385581724211,351.053631665052,419.370971346064,142.317010525337,389.546417977091,105.320135529531,943.961067547865
112,DE-Wilmington,3873.74369812012,7022.09260378291,4120.28612727782,2902.1868328837,3139.78274961898,228.500360242712,604.456985473725,1728.44658998359,1281.60064833437,880.788727246176,400.872827719818,446.830296364418,135.633443797347,265.517969293371,89.5522446041759,472.726926297751
113,DC-Washington,10161.5670318604,6861.88557686763,3946.52864688707,2916.10317170996,3050.07320660235,138.932358362578,751.654686494169,1692.0971357943,1237.86437092011,866.890805234333,370.667381366099,455.387296897693,104.314337164531,216.50157530231,95.249677303462,502.64081002696
115,FL-Bradenton,2459.9134979248,6408.31047123637,3319.49385197511,3086.84171243545,2310.53828022815,185.283075984754,451.437135880054,1840.71400010935,1308.9563754906,879.50806988899,428.957791767623,531.513396070261,181.757562162827,324.93099172017,67.665112447206,567.304867129529
116,FL-Clearwater,3404.32289123535,7061.79095490392,3733.20738077518,3336.75289791843,2405.02058063673,221.721365987737,529.343274607495,2028.41485421782,1526.66216036225,1070.80575008564,455.892379839718,501.850541371748,203.61562049511,401.194795172535,287.568009632769,551.202785737608
118,FL-Fort Lauderdale,13937.7984313965,8150.13927539825,3871.85927922062,4304.01375148003,2601.93656044889,316.288675457156,690.249689960728,2656.79836973888,1885.73687641637,1278.02533837595,607.903292535681,772.799958153931,162.546624318096,512.509152772763,217.019960133575,469.314225000582
119,FL-Fort Myers,8930.15238952637,6476.59191220263,3110.83848054683,3353.21046715299,2176.9203635985,165.986046116667,489.887707125675,2048.68769399209,1439.30627319119,930.712215000666,506.643846691268,608.29321782166,147.357679836087,266.405163522609,214.168221586077,373.47321903679
120,FL-Gainesville,2714.57817077637,6252.76723028387,3529.21469951505,2722.47316397104,2531.90128520339,157.348920844899,517.937725660325,1528.11530308458,1111.10557036423,743.386819740729,367.695889712516,416.902969668383,254.776839085246,239.507745443176,221.473847545406,482.167130166854
122,FL-Hudson,3374.57391357422,6979.61184307797,3540.47004469438,3437.33497055676,2512.80960804198,102.430493255906,502.599724498836,2075.36260828695,1488.91783685944,1031.47541813598,457.338181691935,586.250490690237,196.641643465744,335.0724103536,214.737456187206,499.595843639149
123,FL-Jacksonville,6109.06785583496,6995.39166970614,3853.66249746288,3140.99044971633,2690.26212593007,321.78381012475,587.270952183184,1828.37348995016,1392.5329572168,993.429315814007,398.795754951556,435.832396815297,216.679197739505,305.221315668884,133.838045855091,556.110999539615
124,FL-Lakeland,2063.41302490234,6142.73427506325,3325.90758630695,2812.81643926875,2181.83304146663,83.3020649274134,351.54767970648,1722.12591263609,1222.10543011488,812.625924852408,409.047142197176,499.483345700781,220.051247666801,323.139766972811,194.246940844095,719.731043724617
127,FL-Miami,8199.88430786133,10801.1844455898,5231.38654280296,5598.30021376073,3763.05508589036,520.079992074405,963.548487355453,2733.52175626032,1935.76546882592,1416.32411100869,518.309504915805,799.104929487589,1083.41877799807,614.721355187033,209.967643258345,507.860827583983
129,FL-Ocala,4810.74290466309,6285.79624959571,3230.84234628146,3044.36206783333,2330.99292944279,78.6564717490058,460.742599932035,1844.23273178707,1283.43405455402,848.976658524533,433.201027303387,559.592320520537,207.476160842048,248.996952256962,111.26063921782,583.108779033187
130,FL-Orlando,18771.6286621094,6938.78724373285,3730.06855645797,3204.00960604852,2562.79306704047,194.302622296674,527.085436349276,1943.37141726731,1412.01678945396,974.386596222834,437.498458633892,530.9784939825,199.936329568317,312.699701049935,215.62573803318,578.3608249948
131,FL-Ormond Beach,2389.0774230957,5581.62497173618,2767.99945458543,2809.39740357993,1835.08607127552,141.152042274695,757.146993493401,1502.77832052821,1111.48200215049,735.467259151665,375.421602414197,391.169991879575,155.098899638906,236.216374038841,124.826139064345,523.015646441549
133,FL-Panama City,1279.66430664063,6747.43078771723,3764.4202653835,2978.45616996663,2422.99939756569,485.805351937531,562.170810661093,1556.42163419521,1207.31257596917,807.9511443406,398.738041204654,349.465525658717,281.505163700063,335.969503801918,-235.485155182852,486.249053285748
134,FL-Pensacola,4319.65853881836,6545.55380999977,3671.68833307662,2869.73621192287,2541.35760643175,177.651233576816,639.294083045011,1534.12363468896,1212.40169189291,821.836033405351,390.204722682148,322.408568629265,196.369371735267,259.501570345056,290.487583704914,528.939222809744
137,FL-Sarasota,4798.99424743652,6284.21121706845,2976.60276789599,3305.43453867624,2077.98827897708,247.746602463743,579.671123052643,1990.70362461847,1402.32030908354,896.121235111801,504.99701230221,588.220177002102,141.705650155941,262.900384644362,85.9858255547173,408.763021950201
139,FL-St. Petersburg,2494.49185180664,7265.32644665024,3953.65418158714,3318.68483317668,2566.55966295595,195.931106652806,570.008982842646,1947.69477873886,1510.97294698993,1059.36674488506,451.540936761389,436.392705859945,170.34808938964,331.635270197151,299.029237660481,681.316725079479
140,FL-Tallahassee,3411.90937805176,6073.27481512152,3433.81524511902,2640.58291303355,2239.71995628738,355.098858980659,580.726056343214,1361.97496888586,1037.04414622694,666.438190699744,372.970659179751,324.892352202722,280.518983793816,258.721617809666,256.76131338029,459.726525510928
141,FL-Tampa,4244.568359375,7039.10853364294,3937.20511346205,3101.51111095241,2543.56057875633,255.728438906165,499.847193967949,1867.36637660103,1374.04873612366,963.888315274952,410.204114599921,493.212385420207,200.438032999383,398.987915480884,397.831868656019,522.457882678697
142,GA-Albany,1057.08186340332,6020.83379303854,3491.30552893317,2529.30796778604,2650.48991314881,280.027635367783,818.266354774237,1207.24383272923,921.035866554325,562.275684028032,365.346511828218,286.099923884261,206.192697102513,191.156116019772,,309.490582525631
144,GA-Atlanta,18139.9661254883,5941.99393427524,3342.591650144,2598.89645183379,2398.79656245344,242.809231749063,531.975657958005,1454.06458961149,1108.93360517945,780.155685471736,328.656542004729,345.129671597511,191.222104212509,287.301912633132,122.26005619771,417.932090255452
145,GA-Augusta,3240.07913208008,5696.53356590805,3264.13877554007,2432.92796042066,2344.80737168261,341.942709348221,543.189108168132,1284.27991192506,985.034672857322,661.211133892913,325.196758910162,299.081143809583,182.800477539346,260.155763857091,92.6765095177729,357.268407637888
146,GA-Columbus,1683.74740600586,4893.8177335136,2550.83594859612,2348.38769406748,1735.11788048522,183.422940514892,547.043363408417,1198.57343001511,914.823951056893,618.629992855296,297.556889011559,283.644726755193,188.22157623929,198.900557612668,-199.447505661035,346.322055366796
147,GA-Macon,3559.82580566406,6259.02206476036,3641.29445108938,2617.37068797684,2582.51369069297,358.925986514312,658.883915661339,1344.69389301536,1022.16989087355,683.200382564914,340.553971549883,322.504346511793,240.901366589507,226.514300295496,162.523819540926,401.072154364398
148,GA-Rome,1530.41389465332,5522.6462731055,2963.51355802805,2555.41492455325,2206.90604737287,244.270663108749,522.580223771251,1354.53815313857,995.652562613503,673.059525223738,322.423018879409,358.618885755502,222.437020668183,310.480415558092,-89.5395253037427,268.114858253501
149,GA-Savannah,3865.4937286377,5964.28595971728,3240.90539147036,2724.70739235879,2376.55625724552,251.13919232353,560.13548440609,1543.04538583568,1132.67023704461,766.706399898757,366.765505044466,410.779177024283,179.48808212727,273.402643982605,205.838448519582,280.379767981129
150,HI-Honolulu,4321.15756225586,4857.98102624386,2713.45576809946,2141.23651403068,2099.96374258877,162.000517118629,585.701573275233,1153.28481679016,898.591466747246,672.485341297286,227.66713276123,255.001733825729,88.0277665125318,126.571752239745,77.1687581454324,287.508799760317
151,ID-Boise,3326.65983581543,4656.93800142886,2511.74363287493,2143.74138579598,1588.50174561593,292.284105581808,748.48594503969,913.609196403288,700.808706194312,404.327157604861,294.704790754484,212.849084257309,140.51278505521,208.55287718391,119.280519994862,404.519075556235
152,ID-Idaho Falls,928.582290649414,5069.53511362665,2774.51848000832,2291.35385833982,1989.99577375582,-277.412385395974,544.33225388415,1088.48022732051,827.480781312125,510.88928656386,314.376238093221,261.013257211788,264.738684149774,285.31680951469,-92.7706841346025,294.446742787016
154,IL-Aurora,831.165130615234,6341.58048278876,3858.97803882547,2486.30162648932,2639.00190383731,-272.865903442152,661.509699391735,1312.81647480393,1016.98968700481,672.721130137922,343.490355088403,296.048737222909,153.124900716148,244.262101463799,-205.882000191027,595.241149199183
155,IL-Blue Island,4638.32373046875,7190.70977245645,4442.61496770723,2746.99680573805,3105.31767317647,259.275352815842,583.721308010872,1587.06819964791,1257.57728199182,925.304498230231,331.75834492517,329.328907104547,122.172167123323,370.502289191433,183.211235248034,652.009579344564
156,IL-Chicago,9123.3108215332,7827.97673075421,5098.1193122148,2701.11254933475,3677.70591624488,450.579982742448,584.131748629853,1520.86851363707,1235.91923405204,913.263360221352,317.382132280707,281.807497700638,128.269053282863,421.377876853765,149.578389433195,561.069909565692
158,IL-Elgin,2404.9115447998,7424.87509216074,4659.24317133914,2769.92872479632,3225.8184238085,272.61715712255,598.694028633535,1626.82479633537,1335.44285550448,999.360196894163,337.795412837441,292.445535702354,145.581839613461,317.03065737707,211.363302277401,722.982290785606
161,IL-Evanston,5515.82376098633,6915.47868726522,4084.40717088479,2830.8895205483,2834.57643979909,224.368093176499,652.056185818642,1710.46546945178,1332.71216227616,967.409799455676,365.802818059041,377.800569611037,99.8172840372446,255.359315578181,142.71125806042,705.977329755966
163,IL-Hinsdale,1690.83029174805,7108.0301931061,4317.38028585968,2789.41528617333,2744.19018494843,499.794703794596,611.210143644594,1639.27805655424,1275.23095505034,903.662774098758,371.775672696154,364.116421043442,118.641367340625,319.66458742997,-182.742207345099,635.283882942796
164,IL-Joliet,2589.49612426758,7075.05933651877,4406.84964014903,2671.40092006923,3143.3732513864,324.987391998852,623.998736047702,1553.97531838237,1240.60519251736,903.442833412844,337.621533165863,313.70676112389,137.594446945692,305.725233312971,151.372805154199,563.892604668827
166,IL-Melrose Park,6032.40270996094,6851.67392344858,4206.14140608152,2644.06019702575,2990.66636035398,361.251413576084,670.498377036371,1463.91944207952,1182.89832665549,837.833562288728,345.123492851143,280.984707846765,124.946294197838,329.832309991271,122.233058060332,507.619618303408
170,IL-Peoria,4414.90933227539,5098.46644646587,2870.24785915146,2228.38067228023,2042.13270684905,155.349571672424,624.216708598322,1158.0190974397,942.215031220163,642.217736763242,299.81383888532,215.96935071758,128.031771483703,173.951518549204,67.7394058680606,498.511380269396
171,IL-Rockford,4178.2444152832,5531.49170097173,3245.57046148676,2285.72985106197,2318.69757502292,193.257425626487,662.063613347965,1193.7402663774,950.158392257698,645.051489578114,304.911056104327,243.656768018325,122.151684999163,186.788712768065,99.8948266062475,516.228636774734
172,IL-Springfield,5944.32487487793,5407.76417135108,3019.44844033865,2388.65655923581,2316.42444022753,125.485091811368,707.31778313278,1198.93562636249,954.53979900085,653.584729440848,300.817832069267,244.507080366,153.592809675323,176.561206659776,66.6911996077133,413.488154988334
173,IL-Urbana,2428.57925415039,5038.45208366492,2859.85093711577,2178.7631588938,2069.7323090075,207.870536848684,612.612446840326,1167.85753870332,899.973921214786,619.499477036467,280.419532079537,267.919668343466,147.017194333973,138.815238515553,35.9317471314482,458.089984346519
175,IL-Bloomington,905.415420532227,4874.31510871711,2509.34288161783,2363.51647343678,1932.28651762836,,474.64782956223,1421.41266717688,1162.88602363485,860.540396491879,303.289703263169,259.093529894036,106.609545256897,155.363536339368,-98.0880262567256,347.521568155243
179,IN-Evansville,4388.07650756836,5521.77756516473,3235.79832146971,2286.286540272,2026.39308138862,434.810444108895,651.880625243872,1118.35138744722,881.999791647469,608.258506249455,273.644450041208,236.574522977545,150.342134384369,230.063535900232,137.855920611338,498.893243901976
180,IN-Fort Wayne,4928.9927520752,5031.01371098445,2892.21865878229,2138.76984852806,1916.65966565589,208.810847239162,593.065297927081,1116.37675532773,853.786114528057,571.685210128279,281.83346605287,262.614633516899,143.210268325661,161.48911471013,138.801571470143,529.805674761942
181,IN-Gary,2711.82891845703,6390.91337417395,3805.193058608,2585.10918117843,2761.21836069389,309.904143553419,624.032337238516,1363.4757653437,1066.1954810472,744.264740599044,321.885350817978,297.033776276856,189.418622870339,296.157658167685,71.1360721808614,500.995756922854
183,IN-Indianapolis,13767.6447601318,5797.77653092296,3368.32335901643,2429.60719457279,2261.08493812602,310.547755541971,690.210673942687,1244.66577651951,962.239690984724,645.53391735484,316.512286516826,282.525849516869,166.056463466719,168.274497574587,122.857314077756,575.915241040416
184,IN-Lafayette,929.831726074219,5491.31346365702,2857.90371163989,2629.33005235031,1945.49646509985,-148.256218152041,691.173307565647,1328.57397549948,1011.15489703515,662.408901431023,347.61192399937,317.444231356565,190.620863735828,91.6629114079824,,651.389555930003
185,IN-Muncie,1066.58134460449,5735.7958012804,3322.99716490697,2412.84868746489,2387.48404439829,231.371459173951,582.38990352962,1244.79880151827,963.395147301196,616.748431492261,345.874447513818,281.564734115977,231.61940536654,122.533768792825,-100.739081616735,513.057792744341
186,IN-Munster,1700.2469329834,6736.27774356936,3989.79073467821,2746.88328290245,2958.63889583222,344.815903338322,681.608256348012,1462.28174904097,1154.6224127123,859.114347318038,295.671498022174,307.7588703794,144.951595791284,333.292241886137,-82.0102056361651,441.632440087464
187,IN-South Bend,3933.32727050781,5265.49483461032,3026.07896941633,2239.32254305057,2071.67841979904,313.936900807937,540.169625681846,1252.25401905095,996.201316603586,697.657402691393,298.581060979345,256.217352867321,133.709555139054,172.892679268396,90.133759134092,437.315007496969
