County ID,County name,Medicare enrollees (2011),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)"
19099,IA-Jasper County,5240,6926.63,7250.7,3296.76,3525.63,1881.34,1957.71,1084.97,1134.15,176.13,182.46,252.07,217.54,222.23,221.76
19101,IA-Jefferson County,1922,7371.22,7859.54,3536.41,3792.79,1345.91,1432.21,1803.67,1907.94,187.77,200.78,274.04,300.46,229.04,228.99
19103,IA-Johnson County,8409,6937.97,7135.63,3280.54,3342.76,1611.07,1713.05,1251.24,1274.42,141.14,143.88,432.33,442.24,200.18,196.51
19105,IA-Jones County,2857,8688.7,8989.45,4074.54,4164.41,1784.51,1859.62,1928.77,2019.38,220.15,230.83,442.65,478.38,225.38,222.3
19107,IA-Keokuk County,1469,8146.1,7917.35,4154.03,3687.32,1463.92,1579.75,2006.85,2112.7,89.47,93.84,224.63,240.5,246.62,246.4
19109,IA-Kossuth County,3004,7198.43,7597.57,3463.26,3663.94,1376.61,1450.94,2011.79,2134.89,121.15,129.32,92.55,89.44,187.24,186.04
19111,IA-Lee County,5291,7515,8012,3703.78,3951.5,1528.85,1629.79,1554.34,1648.59,273.85,292.9,233.42,264.33,224.31,225.97
19113,IA-Linn County,18328,7493.08,8218.57,3397.25,3927.36,1992.29,2092.12,1143.64,1194.37,231.92,242.58,485.01,516.89,215.52,215.66
19115,IA-Louisa County,1192,7862.35,8343.96,4103.66,4391.65,1670.01,1757.95,1418.91,1476.41,133.66,142.52,320.05,354.56,208.17,208.07
19117,IA-Lucas County,1494,7958.6,8311.35,3385.38,3525.11,1774.81,1857.29,1992.58,2102.45,180.94,193.19,419.03,430.78,192.88,194.15
19119,IA-Lyon County,1621,7948.89,8353.87,4160.27,4352.08,1522.56,1601.94,1913.37,2017.01,70.78,74.96,153.11,175,168.73,166.71
19121,IA-Madison County,2097,7106.36,7616.85,3140.61,3567.51,1794.81,1847.64,1510.67,1529.06,142.6,144.7,287.39,299.64,217.2,216.23
19123,IA-Mahaska County,2837,7144.11,7588.74,3388.11,3620.87,1502.09,1591.6,1648.52,1744.33,169.99,181.22,209.54,225.86,249.99,248.49
19125,IA-Marion County,4593,8380.41,8792.82,3663.85,3802.14,1708.36,1799.69,2129.8,2254.66,236.95,252.12,415.7,458.77,220.01,220.09
19127,IA-Marshall County,5611,6971.13,7495.78,3014.16,3333.45,2085.9,2183.18,1213.5,1272.58,86.58,90.18,334.91,377.62,224.78,224.86
19129,IA-Mills County,1611,8629.13,9063.79,4329.65,4654.62,2360.48,2437.62,1098.09,1113.2,287.15,294.33,317.21,326.05,220.54,220.09
19131,IA-Mitchell County,1899,6994.83,7156.23,3633.25,3573.81,1021.48,1121.12,1970.21,2076.31,110.62,118.49,103.72,109.36,208.43,210.71
19133,IA-Monona County,1884,7871.6,8511.01,3662.58,4088.63,1599.46,1663.35,1977.01,2093.84,234.81,250.92,168.84,187.91,264.05,260.83
19135,IA-Monroe County,1398,7581.78,7643.39,3312.71,3145.86,1335.55,1401.35,2221.89,2352.62,137.51,146.8,323.63,350.12,241.21,238.69
19137,IA-Montgomery County,2071,8827.46,9210.38,4722.27,4974.52,1799.25,1796.74,1769.56,1867.07,170.32,182.37,137.24,152.28,266.91,267.92
19139,IA-Muscatine County,4414,7592.8,7852.32,3695.95,3701.45,1836.23,1957.47,1306.31,1376.42,161.43,172.67,370.45,420.65,208.93,205.29
19141,IA-O'Brien County,2729,7215.21,7742.43,3056.92,3328.92,1434.89,1511.32,2239.1,2380.73,173.47,185.84,201.63,229.23,182.97,183.18
19143,IA-Osceola County,1085,6434.61,6991.51,2886.02,3209.67,1443.41,1537.35,1695.52,1797.89,47.33,50.71,206.96,239.49,168.08,168.07
19145,IA-Page County,2735,9406.1,9687.08,4833.06,4843.55,1467.62,1542.86,2486.61,2639.02,182.16,194.16,193.2,222.57,303.04,300.99
19147,IA-Palo Alto County,1867,8069.86,8515.47,3677.88,3862.71,1442.34,1533.87,2554.61,2716.58,79.03,83.23,139,147.8,252.3,251.77
19149,IA-Plymouth County,3170,7903.73,8424.97,3471.46,3791.67,1883.64,1911.14,1778.47,1885.39,147.17,156.07,404.29,458.89,210.64,210.61
19151,IA-Pocahontas County,1730,7888.85,8433.84,3484.6,3768.6,1574.78,1646.69,2235.88,2377.76,106.75,113.35,284.55,324.1,220.81,220.68
19153,IA-Polk County,34261,7587.25,7950.84,3518.46,3776.64,2269.24,2370.61,856.83,865.66,310.97,314.14,402.62,397.14,214.33,212.56
19155,IA-Pottawattamie County,9711,8509.27,8909.55,4291.31,4562.06,2059.51,2153.82,1249.66,1263.96,352.6,358.45,309.37,322.57,244.11,243.84
19157,IA-Poweshiek County,3001,6695.79,7086.56,2943.67,3145.76,1704.9,1805.3,1380.53,1454.44,83.03,88.38,310.59,323.77,259.8,257.18
19159,IA-Ringgold County,923,8203.74,8066.75,3468.26,3047.34,1172.45,1241.32,3153.98,3351.54,59.62,63.68,160.47,182.63,260.16,262.52
19161,IA-Sac County,2003,8686.44,9522.74,4327.15,4948.22,1614.56,1687.63,2221.41,2365.55,140.04,149.86,200.94,188.85,240.5,239.71
19163,IA-Scott County,16365,8221.45,9086.59,3923.14,4545.95,2198.17,2287.59,1087.38,1158.97,469.81,502.65,312.44,354.54,230.5,235.02
19165,IA-Shelby County,2115,8123.07,8741.17,4143.17,4574.06,1303.4,1353.92,2160.83,2278.94,214.1,227.01,148.66,153.11,202.51,198.9
19167,IA-Sioux County,3942,7147.72,7621.79,2993.1,3209.14,1251.89,1322.05,2346.94,2498.48,121.6,129.41,275.52,307.95,196.3,195.46
19169,IA-Story County,7448,7372.39,7911.19,3250.74,3729.76,2519.83,2587.92,1020.11,1029,162.31,164.29,229.75,212.08,185.32,187.52
19171,IA-Tama County,2730,7590.74,8094.42,3303.15,3579.86,1972.21,2065.38,1628.84,1723.47,107.25,113.95,256.79,288.08,336.46,336.71
19173,IA-Taylor County,1234,8639.46,8417.34,4087.36,3587.18,1109.85,1159.43,2894.06,3078.17,131,140.17,231.78,267.5,224.65,227.44
19175,IA-Union County,1971,7081.37,7288.97,2742.01,2670.16,1085.2,1140.65,2431.65,2582.01,78.32,83.7,503.93,570.2,220.03,221.95
19177,IA-Van Buren County,1340,7437.49,8072.9,3823.38,4244.15,1213.42,1277.31,1865.67,1980.18,155.19,166.52,164.95,186.69,213.83,212.72
19179,IA-Wapello County,4889,8193.65,8687.74,4139.1,4411.78,1847.63,1963.91,1293.06,1368.81,178.5,190.91,426.79,442.62,296.3,293.62
19181,IA-Warren County,4608,7626.59,7840.47,3462.26,3670.5,2404.27,2396.85,903.37,914.02,245.2,248.2,384.34,387.91,199.17,198
19183,IA-Washington County,3516,7188.16,7599.23,3277.75,3562.56,1635.11,1714.46,1529.53,1557.52,70.55,72.51,418.01,432.62,239.76,239.7
19185,IA-Wayne County,1185,7981.03,8426.06,3388.66,3578.07,1407.68,1476.87,2124.95,2250.67,413.86,443.38,421.34,456.69,234.36,232.25
19187,IA-Webster County,5527,7816.81,8412.19,3558.92,3905.61,1977.36,2097.42,1351.03,1429.64,204.94,218.77,411.95,447.59,303,301.84
19189,IA-Winnebago County,2019,6701,6995.88,3414.63,3518.05,1467.65,1590.47,1309.7,1367.7,170.01,181.22,129.92,129.23,239.04,239.13
19191,IA-Winneshiek County,2815,6688.1,6896.43,2929.1,2888.05,1461.78,1590.89,1867.21,1959.27,132.27,141.6,147.94,170.79,202.97,203.97
19193,IA-Woodbury County,9477,7906.17,8575.23,3672.16,4161.45,2227.08,2299.26,978.34,1022.07,274.82,287.31,493.63,539.87,236.16,236.76
19195,IA-Worth County,1195,6676.22,7110.45,3230.07,3460.68,1502.64,1617.31,1452.48,1524.93,66.91,71.42,214.07,225.85,225.37,224.56
19197,IA-Wright County,2269,9003.95,8452.4,4410.21,3619.73,1560.05,1636.41,2434.64,2585.89,246.72,263.93,119,124.24,305.85,307.2
16001,ID-Ada County,21816,7561.76,8142,3287.89,3601.73,1678.94,1850.75,1396.87,1425.29,432.84,442.87,523.77,578.45,230.04,230.61
16003,ID-Adams County,669,7605.89,8102.37,3145.9,3000.55,1517.65,1848.88,1946.35,2118.12,222.76,239.68,482.68,590.5,224.29,225.96
16005,ID-Bannock County,5928,8249.55,8409.94,3889.39,3640.99,1687.2,1957.12,1227.67,1290.34,753.17,782.61,419.93,461.09,299.03,301.14
16007,ID-Bear Lake County,744,8753.84,9140.96,4350.85,4194.43,1468.4,1715.44,2105.33,2326.31,288.3,318.73,,,388.59,398.48
16009,ID-Benewah County,1250,7454.65,7866.79,3276.8,3273.86,1504.05,1676.21,1788.12,1964.76,176.68,183.29,359.85,406.41,272.92,275.51
16011,ID-Bingham County,3685,8099.56,8604.51,3542.7,3231.35,1642.5,2208.07,1590.11,1722.19,575.6,589.55,420.5,506.56,334.47,340.28
16013,ID-Blaine County,2156,6742.84,6556.57,2877.93,2255.72,1543.08,1762.89,1759.67,1914.92,222.2,242.02,96.81,96.18,127.46,127.77
16015,ID-Boise County,422,8132.58,8673.38,4458.95,4793.74,1644.36,1752.1,1058.34,1081.82,327.58,332.29,590.34,674.89,154.03,156.9
16017,ID-Bonner County,4754,6647.17,6980.74,3010.83,2993.83,1579.72,1782.13,1331.85,1407.83,193.21,205.96,211.86,252.08,269.46,281.96
16019,ID-Bonneville County,8608,7728.34,8547.55,3080.04,3303.73,2024.44,2527.44,1146.61,1171.42,569.65,583.75,565.85,611.3,345.97,350.93
16021,ID-Boundary County,1248,6020.86,6324.32,2884.85,2915.58,1171.71,1262.02,1402.97,1535.22,112.7,119.03,141.82,173.66,252.7,258.22
16023,ID-Butte County,441,11007.92,11591.76,5124.12,5053.19,1575.88,1693.93,2764.51,3056.7,245.84,249.39,952.68,1192.46,341.94,348.48
16025,ID-Camas County,113,7837.6,7694.08,4450.11,3766.22,1172.2,1416.28,1724.52,1909.98,,,,,97.16,103.62
16027,ID-Canyon County,9575,8103.3,8765.43,3741.39,4075.07,1751.8,1970.09,1251.74,1278.14,394.47,404.78,671.32,742.37,292.62,294.55
16029,ID-Caribou County,991,7153.64,7255.33,3432.24,3038.64,1423.04,1718.6,1489.51,1621.49,315.67,325.82,151.12,183.9,329.07,336.85
16031,ID-Cassia County,2357,6679.73,7328.89,3053.76,3116.4,1208.64,1522.55,1624.61,1803.79,299.85,337.43,258.57,312.63,235.76,233.81
16033,ID-Clark County,86,7010.78,7614.57,3451.77,3772.03,2096.57,2345.04,631.34,649.63,,,,,414.15,405.6
16035,ID-Clearwater County,1404,7736.08,8747.18,3851.1,4120.71,1487.76,2020.18,2027.34,2206.36,,,,,240.02,243.73
16037,ID-Custer County,607,7281.68,8175.5,3550.27,3543.93,1362.75,1998.62,1545.11,1700.1,157.64,161.42,319.19,389.32,309.23,314.41
16039,ID-Elmore County,2134,8005.17,9044.91,3960.64,4285.75,1501.83,1990.62,1680.27,1821.86,342.77,349.86,215.81,265.77,276.79,284.68
16041,ID-Franklin County,1018,7421.47,8047.57,2768.15,3013.09,1874.64,2127.2,1636.19,1698.91,392.54,405.68,400.4,452.62,327.68,332.8
16043,ID-Fremont County,1189,6637.14,7789.83,2635.83,2938.35,1622.42,2313.73,1344.36,1412.65,344.87,349.06,330.91,395.93,334.22,339.68
16045,ID-Gem County,1623,6894.09,7645.34,2878.95,3031.88,1381.09,1862.25,1387.57,1418.35,310.51,315.18,688.37,770.76,245.24,239.87
16047,ID-Gooding County,1392,8871.07,9553,4478.89,4487.22,1177.11,1462.63,2196.21,2464.45,419.06,456.51,301.87,374.18,309.08,311.22
16049,ID-Idaho County,2218,7210.05,7979.32,3670.37,3729.8,1126.63,1581.55,1960.72,2161.5,,,142.1,162.55,225.21,233.05
16051,ID-Jefferson County,1770,6956.65,7875.79,2724.4,2988.54,1721.74,2265.92,1218.75,1257.7,443.81,456.77,477.35,520.39,369.97,374.68
16053,ID-Jerome County,1703,7587.22,8630.44,3791.85,4131.28,1201.61,1579.3,1553.54,1736.86,350.2,388.95,413.48,510.64,286.79,287.36
16055,ID-Kootenai County,13264,7794.3,8277.74,3384.88,3608.55,2029.1,2205.27,1200.59,1229.75,394.62,402.56,504.7,547.51,271.52,277.24
16057,ID-Latah County,3167,7308.44,7356.31,3643.25,3297.13,1595.34,1859.46,1456.88,1555.27,224.82,214.9,165.02,194.09,212.74,212.86
16059,ID-Lemhi County,1422,7089.88,7738.76,2967.31,2887.45,1209.16,1644.95,2256.04,2495.94,134.41,150.49,,,365.35,375.07
16061,ID-Lewis County,967,8222.83,9135.69,4424.13,4775.57,1347.86,1692.24,1994.75,2179.52,,,89.48,104.87,258.3,256.51
16063,ID-Lincoln County,436,7352.94,8289.72,3511.63,3791.83,1286.17,1612.83,1632.3,1830.4,396.21,449.8,,,278.33,291.47
16065,ID-Madison County,1312,6955.13,8088.21,2721.35,3023.8,1553,2136.82,1406.69,1487.26,317.32,322.85,623.49,769.35,320.23,329.75
16067,ID-Minidoka County,2211,5601.35,6166.39,2546.13,2606.05,953.5,1218.44,1426.98,1596.81,299.31,338.48,161.07,189.14,224.5,226.73
16069,ID-Nez Perce County,5079,7726.82,7944.61,3930.04,3711.42,1946.15,2344.63,1453.71,1479.33,82.43,82.98,79.16,86.15,232.38,235.76
16071,ID-Oneida County,536,7418.47,7902.12,2801.06,2820.22,1397.15,1510.4,2255.28,2498.41,418.45,462.14,274.51,331.48,270.1,283.76
16073,ID-Owyhee County,878,7881.26,8543.69,3971.24,4320.03,1499.7,1694.51,1344.4,1387.13,319.41,326.89,530.49,599.47,233.51,234.91
16075,ID-Payette County,2106,7449.42,8094.43,3613.28,3848.76,1551.13,1812.54,1189.94,1202.96,313.02,341.4,551.88,653.18,250.19,259.36
16077,ID-Power County,634,6947.45,7354.83,3079.87,2997.91,1261.92,1621.5,1613.04,1683.11,423.74,436.34,329.7,363.09,237.2,242.37
16079,ID-Shoshone County,1781,8429.77,9170.04,3960.45,4099.19,1691.22,2079.33,1712.27,1830.3,604.74,666.99,201.25,227.24,270.47,273.73
16081,ID-Teton County,595,10170.5,9226.84,5121.68,3478.49,1714.12,2059.96,2371.83,2620.51,313.59,317.9,295.85,336.36,310.79,318.18
16083,ID-Twin Falls County,8454,7453.82,8442.54,3435.67,3887.46,1377.9,1603.4,1603.34,1785.22,419.25,468.19,341.8,419.73,282.17,283.39
16085,ID-Valley County,1209,7154.44,7727.26,2901.44,2778.78,1301.16,1717.9,2145.25,2359.12,207.27,211.33,325.55,353.38,184.99,184.34
16087,ID-Washington County,1290,7956.06,8115.49,3899.12,3602.85,1256.34,1420.2,1748.47,1886.87,343.65,386.58,468.17,565.17,250.71,260.78
17001,IL-Adams County,10447,8857.34,9327.92,4520.24,4808.55,2402.08,2453.08,1409.59,1515.2,148.65,160.5,92.43,101.46,307.44,309.42
17003,IL-Alexander County,1204,8107.82,9058.88,4148.9,4930.68,1957.66,2047.89,1228.41,1291.22,282.94,307.59,122.8,120.67,344.07,337.46
17005,IL-Bond County,2715,8632.76,9061.91,4252.36,4570.73,1840.74,1846.84,1705.02,1777.25,416.1,432.8,182.86,199.23,241.25,239.76
17007,IL-Boone County,4772,9001.21,9324.23,4193.78,4524.01,2105.39,2172.99,1501.17,1458.13,508.82,492.6,447.32,438.04,247,243.95
17009,IL-Brown County,726,7055.9,7565.02,3072.28,3389.93,1782.98,1817.85,1770.25,1908.71,82.57,89.74,61.08,73.58,272.74,274.61
17011,IL-Bureau County,5502,8480.69,8885.44,4153.49,4373.63,1884.86,1917.86,1788.36,1916.71,291.08,296.15,148.14,162.8,230.18,232.45
17013,IL-Calhoun County,904,8866.38,9421.16,4843.29,5323.47,1831.62,1820.01,1612.55,1680.13,286.66,298.01,43.87,48.37,231.45,231.23
17015,IL-Carroll County,2841,8411.41,8900.5,4360.48,4660.08,2049.95,2119.76,1262.17,1331.03,265.62,277.49,224.91,259.46,238.05,238.97
17017,IL-Cass County,1887,8325.92,8891.6,4135.8,4497.34,1943.92,2003.46,1646.7,1752.71,208.42,223.53,109.19,129.15,273.63,275.44
17019,IL-Champaign County,13530,8009.82,8232.93,4028.15,4217.04,2389.92,2447.57,1002.3,985.72,192.03,190.28,177.68,176.05,215.06,210.91
17021,IL-Christian County,5772,8970.08,9891.94,4430.75,5159.9,2173.19,2219.01,1806.04,1925.9,239.55,249.07,98.55,113.68,229.19,229.88
17023,IL-Clark County,2592,8801.51,9554.69,4461.66,4985.19,2017.75,2121.07,1733.74,1817.64,196.27,212.32,125.86,147.77,258.34,260.62
17025,IL-Clay County,2449,10096.3,11442.13,4848.85,6038.4,2425.89,2370.48,1934.23,2094.18,410.33,445.36,123.78,143.78,365.96,367.29
17027,IL-Clinton County,4333,8283.65,8766.69,3783.3,4175.99,2016.13,2010.78,1510.41,1573.98,475.66,494.97,270.89,291.98,226.33,222.28
17029,IL-Coles County,6160,8266.36,8952.96,4188.67,4691.19,1990.19,2026.55,1421.09,1523.42,291.56,314.13,121.53,144.51,259.77,257.58
17031,IL-Cook County,454306,11240.8,10737.11,5557.44,5307.23,2823.95,2702.44,1215.06,1170.54,1072.27,1029.38,293.75,256.75,221.89,218.47
17033,IL-Crawford County,3141,8210.54,9047.91,3795.34,4379.07,1705.75,1782.54,2165.5,2329.25,183,198.29,56.01,58.49,292.83,289.98
17035,IL-Cumberland County,1695,7817.81,8437.88,3615.15,4138.77,2069.86,2011.94,1436.84,1542.86,239,258.39,164.04,198.67,284.26,281.86
17039,IL-De Witt County,2214,8432.18,8723.95,3911.94,4083.67,2060.62,2040.02,1845.93,1965.33,220.02,227.25,98.41,114.86,266.36,265.58
17037,IL-DeKalb County,9926,9664.81,9726.44,4783.13,4907.11,2500.61,2515.24,1509.13,1452.08,394.45,378.99,229.74,227.53,248.86,243.98
17041,IL-Douglas County,2191,8330.75,8871.18,4320.41,4709.18,2264.96,2338.29,1156.68,1202.24,201.88,211.44,151.24,170.75,247.35,245.68
17043,IL-DuPage County,93440,9993.83,10062.74,4775.95,5063.91,2794.88,2676.82,1163.16,1119.67,669.11,644.68,381.45,354.81,210.41,206.54
17045,IL-Edgar County,2850,9792.61,10362.87,4914.36,5245.83,1838.4,1902.69,2482.7,2631.93,182.2,197.02,100.89,113.96,279.8,274.46
17047,IL-Edwards County,949,8812.89,9732.04,4308.3,4951.29,2119.35,2215.76,1734.18,1879.73,358.26,389.3,38.96,43.18,273.45,271.79
17049,IL-Effingham County,4977,8152.54,8967.32,3907.42,4605.11,2306,2297.18,1375.86,1479.28,176.1,190.49,65.68,76.68,308.33,308.62
17051,IL-Fayette County,3114,10002.81,11449.71,4912.27,6168.65,2478.45,2480.76,1794.49,1933.06,378.65,408.43,142.33,166.31,285.08,286.33
17053,IL-Ford County,2063,10041.41,9746.83,5210.29,4936.54,1787.57,1798.27,2325.22,2295.44,153.62,158.7,348.68,340.04,224.65,221.74
17055,IL-Franklin County,6216,9599.21,10253.49,4841.86,5312.51,2292.52,2303.58,1593.14,1726.14,403.09,436.53,122.75,135.76,335.02,330
17057,IL-Fulton County,5072,8279.06,8698.95,4102.71,4317.02,1766.47,1800.98,1647.25,1763.1,266.74,287.3,258.41,293.95,231.4,228.36
17059,IL-Gallatin County,969,8201.54,9214.44,3817.55,4568.7,1935.93,2032.07,1758.22,1903.32,202.92,223.01,98.48,106.59,316.7,315.42
17061,IL-Greene County,2275,9533.42,10326.29,5018.92,5619.37,1922.13,1951.15,1772.55,1883.11,389.74,419.99,128.97,148,301.31,303.43
17063,IL-Grundy County,5573,10424.02,10644.28,4989.25,5329.41,2965.86,2962.97,1476.18,1418.2,457.9,439.26,295.7,260.02,217.04,214.8
17065,IL-Hamilton County,1347,7972.98,9174.94,3820.6,4821.97,1850.98,1872.22,1668.68,1811.12,239.45,258.37,107.76,126.87,303.05,302.17
17067,IL-Hancock County,3315,7939.81,8359.42,3738.31,3965,1816.43,1829.43,1602.01,1723,387.7,419.16,154.98,183,244.36,245.71
17069,IL-Hardin County,819,9088.62,10521.38,4605.09,5761.4,1923.07,2006.44,1822.48,1983.66,214.57,232.74,111.72,130.68,352.71,356.1
17071,IL-Henderson County,1173,7679.54,8237.33,3522.76,3807.75,1619.18,1709.42,1689.31,1808.33,261.64,284.1,336.3,376.95,225.7,227.96
17073,IL-Henry County,7194,8107.94,8637.07,3655.61,3977.78,2006.74,2047.51,1601.19,1703.9,329.76,352.94,292.07,337.29,209.78,207.4
17075,IL-Iroquois County,4679,9025.98,9305.34,4664.9,4840.68,1822.85,1862.25,1802.99,1851.54,170.58,178.25,312.4,317.7,245.79,244.21
17077,IL-Jackson County,5780,9049.73,9438.95,4292.68,4460.66,2164.75,2202.76,1690.74,1830.86,389.36,421.28,216.9,230.5,294.61,292.61
17079,IL-Jasper County,1577,9071.91,9987.51,4557.53,5353.06,2419.62,2400.45,1476.88,1577.04,201.99,218.98,91.16,107.16,333.64,336.41
17081,IL-Jefferson County,5660,8997.79,9706.02,4238.21,4789.68,2614.61,2612.01,1257.2,1356.56,335.11,362.05,218.24,255.84,325.23,322.72
17083,IL-Jersey County,3799,8989.59,9596.57,4607.03,5133.14,1963.27,1953.95,1625.46,1688.58,381.23,396.23,169.23,186.56,239.22,235.42
17085,IL-Jo Daviess County,3020,7696.47,7941.48,3476.68,3532.38,1848.82,1902.34,1636.28,1724.18,250.59,265.74,264.37,297.61,182.93,183.64
17087,IL-Johnson County,2049,8138.44,9037.56,3810.75,4515.27,2356.31,2426.68,1081.47,1177.73,400.8,435.67,154.88,165.92,293.65,288.18
17089,IL-Kane County,33375,10429.43,10453.22,5026.39,5278.24,2905.6,2793.95,1195.51,1149.58,650.97,625.05,429.37,393.11,224.97,219.83
17091,IL-Kankakee County,13732,11060.68,11059.05,5605.8,5639.44,2612.32,2651.35,1528.31,1489.1,549.63,532.22,500.35,482.73,262.04,260.7
17093,IL-Kendall County,7088,9335.29,9169.42,4373.75,4375.36,2534.95,2473.29,1252.31,1203.12,533.43,512.87,406.71,375.17,232.74,229.02
17095,IL-Knox County,7294,9280,9836.24,4704.87,4966.85,2231.82,2316.62,1211.02,1300.42,415.81,450.99,444.43,526.01,268.59,268.38
17099,IL-La Salle County,16152,8849.91,9222.51,4522.86,4777.8,2196.31,2201.98,1491.16,1580.9,282.26,289.81,138.93,150.32,237.87,237.83
17097,IL-Lake County,67024,10152.38,10081.63,4736.68,4870.23,2838.17,2745.34,1310.94,1260.6,690.86,663.68,361.89,332.41,214.57,211.68
17101,IL-Lawrence County,2433,10285.86,12070.91,5659.29,6960.33,1698.19,1930.38,1928.29,2080.01,544.45,591.36,181.81,218.85,308.2,314.37
17103,IL-Lee County,5136,8928.46,9341.85,4411.13,4652.33,1946.71,1978.63,1816.63,1925.35,185.4,196.78,364.19,385.73,184.02,180.54
17105,IL-Livingston County,4612,8804.68,9149.49,4102.45,4318.12,2466.33,2483.27,1427.91,1497.8,279.14,282.02,261.84,302.68,268.93,264.63
17107,IL-Logan County,4211,8410.6,8751.21,4210.76,4364.71,1943.41,1980.11,1718.49,1831.29,240.18,257.51,116.44,136.78,202.79,199.65
17115,IL-Macon County,15385,8546.69,9387.62,4126.74,4762.67,2503,2564.45,1393.66,1508.93,203.63,218.35,100.17,112.32,224.92,224.18
17117,IL-Macoupin County,6919,9282.08,9829.58,4713.77,5129.19,2085.11,2121.01,1743.85,1816.11,347.2,359.09,157.44,165.74,249.58,249.73
17119,IL-Madison County,28586,9128.25,9739.7,4470.31,5009.73,2345.58,2349.77,1294.37,1344.32,410.24,426.66,354.81,361.07,248.08,244.43
17121,IL-Marion County,7138,10478.98,11361.99,5784.52,6485.82,2307.68,2328.31,1543.22,1666.38,375.22,398.2,98.32,111.25,385.92,382.96
17123,IL-Marshall County,1856,9277.03,9673.63,4718.07,5075.02,2379.99,2368.4,1365.23,1427.79,274.42,280.08,325.52,308.36,200.45,198.56
17125,IL-Mason County,2791,9496.14,9908.73,4450.37,4618.3,1895.69,1918.93,2214.86,2359.16,351.98,376.32,341.72,396.17,230.18,229.21
17127,IL-Massac County,2454,8890.59,10354.97,4450.11,5523.82,2229.56,2422.28,1363.35,1496.29,344.13,373.61,236.19,269.51,263.78,264.94
17109,IL-McDonough County,4130,7547.35,8076.9,3616.94,3917.58,1745.42,1802.19,1478.43,1586.02,243.72,263.93,270.12,313.45,199.68,195.85
17111,IL-McHenry County,33884,10349.06,10484.47,4907.9,5208.46,2821.35,2781.82,1256.41,1206.33,685.75,657.83,457.37,415.82,235.56,232.41
17113,IL-McLean County,13810,7855.97,8223.54,3390.53,3781.3,2645.06,2607.75,1046.55,1059.28,320.72,319.79,206.07,214.3,239.98,237.2
17129,IL-Menard County,1807,8530.76,8968.64,4231.4,4572.28,2411.98,2472.38,1256.13,1285.34,263.51,270.5,95.86,95.58,234,234.82
17131,IL-Mercer County,2683,7952.15,8510.54,3607.5,3980.87,1988.58,2014.49,1670.09,1784.93,336.77,361.81,159.21,182.99,195.17,192.83
17133,IL-Monroe County,3225,8607.38,9532.32,3986.25,4812.73,2628.88,2639.18,1024.23,1068.78,429.59,455.52,294.74,318.95,233.34,231.5
17135,IL-Montgomery County,4665,7839.48,8695.13,3826.25,4507.42,1860.04,1896.26,1594.11,1705.8,232.47,242.64,114.3,130.54,231.25,228.54
17137,IL-Morgan County,5259,8143.49,8702.92,4141.05,4525.23,1955.61,2028.84,1377.36,1467.97,243.44,249.38,161.43,166.86,263.91,261.35
17139,IL-Moultrie County,1900,8397.76,9103.41,3991.03,4486.54,2240.61,2290.35,1439.03,1550.46,337.4,363.47,145.69,171.09,261.18,257.91
17141,IL-Ogle County,6209,9261.15,9422.07,4591.45,4645.67,2022.12,2056.09,1731.58,1781.02,307.09,301.32,362.21,388.84,238.09,236.27
17143,IL-Peoria County,19414,8489.72,8930.16,4225.88,4595.51,2161.49,2169.72,1132.99,1161.32,402.26,414.36,334.95,356.94,228.78,225.27
17145,IL-Perry County,3414,10010.15,10739.41,4863.55,5325.99,1910.01,1927.13,2445.87,2650.54,332.75,360.42,157.45,178.95,288.54,285.02
17147,IL-Piatt County,2173,8879.06,8840.27,4542.11,4420.8,1908.21,1970.02,1842.54,1849.29,184.25,191.74,149.87,155.69,249.18,244.32
17149,IL-Pike County,2855,8688.13,9181.99,4448.39,4756.57,1878.57,1893.83,1775.03,1914.42,165.41,178.51,111.52,124.62,330,332.04
17151,IL-Pope County,573,8847.95,10260.68,4450.75,5568.97,2052.06,2163.68,1427.92,1563.21,280.49,300.1,191.63,232.43,398.03,396.6
17153,IL-Pulaski County,925,7783.3,8839.65,3849.38,4672.12,2001.09,2100.86,1222.65,1311.14,257.88,280.17,134.6,157.32,309.63,305.62
17155,IL-Putnam County,948,8951.54,9480.25,4362.91,4728.63,2191.38,2212.2,1780.22,1894.8,294.42,300.37,130.08,152.58,187.74,185
