Provider ID,Hospital Name,City,State,Number of deaths among cancer patients assigned to hospital (2012),Point estimate - Percent of cancer patients dying in hospital (2012),Lower conf. Limit - Percent of cancer patients dying in hospital (2012),Upper conf. Limit - Percent of cancer patients dying in hospital (2012),Point estimate - Percent of cancer patients admitted to hospital during the last month of life (2012 deaths),Lower conf. Limit - Percent of cancer patients admitted to hospital during the last month of life (2012 deaths),Upper conf. Limit - Percent of cancer patients admitted to hospital during the last month of life (2012 deaths),Point estimate - Hospital days per cancer patient during the last month of life (2012 deaths),Lower conf. Limit - Hospital days per cancer patient during the last month of life (2012 deaths),Upper conf. Limit - Hospital days per cancer patient during the last month of life (2012 deaths),Point estimate - Percent of cancer patients admitted to intensive care during the last month of life (2012 deaths),Lower conf. Limit - Percent of cancer patients admitted to intensive care during the last month of life (2012 deaths),Upper conf. Limit - Percent of cancer patients admitted to intensive care during the last month of life (2012 deaths),Point estimate - ICU days per cancer patient during the last month of life (2012 deaths),Lower conf. Limit - ICU days per cancer patient during the last month of life (2012 deaths),Upper conf. Limit - ICU days per cancer patient during the last month of life (2012 deaths),Point estimate - Percent of cancer patients receiving life-sustaining treatment during the last month of life (2012 deaths),Lower conf. Limit - Percent of cancer patients receiving life-sustaining treatment during the last month of life (2012 deaths),Upper conf. Limit - Percent of cancer patients receiving life-sustaining treatment during the last month of life (2012 deaths),Point estimate - Percent of cancer patients enrolled in hospice during the last month of life (2012 deaths),Lower conf. Limit - Percent of cancer patients enrolled in hospice during the last month of life (2012 deaths),Upper conf. Limit - Percent of cancer patients enrolled in hospice during the last month of life (2012 deaths),Point estimate - Hospice days per cancer patient during the last month of life (2012 deaths),Lower conf. Limit - Hospice days per cancer patient during the last month of life (2012 deaths),Upper conf. Limit - Hospice days per cancer patient during the last month of life (2012 deaths),Point estimate - Percent of cancer patients enrolled in hospice during the last three days of life (2012 deaths),Lower conf. Limit - Percent of cancer patients enrolled in hospice during the last three days of life (2012 deaths),Upper conf. Limit - Percent of cancer patients enrolled in hospice during the last three days of life (2012 deaths),Point estimate - Percent of cancer patients seeing ten or more physicians during the last six months of life (2012 deaths),Lower conf. Limit - Percent of cancer patients seeing ten or more physicians during the last six months of life (2012 deaths),Upper conf. Limit - Percent of cancer patients seeing ten or more physicians during the last six months of life (2012 deaths)
490044,Sentara Obici Hospital                                                       ,Suffolk             ,VA,86,21.3464095748142,13.7665613498728,33.0997109703021,68.8899362153448,53.5888628623595,88.5598808831548,4.83382839179234,3.63847025002016,6.02918653356453,39.0348267782851,28.1461299166863,54.1359578073785,2.27318449121159,1.51361636489687,3.0327526175263,,,,57.9859476629884,43.688734574398,76.9619481802344,8.17103728472676,5.88000737743659,10.4620671920169,,,,64.8494720772626,49.8933967815775,84.2887896991708
490046,Sentara Leigh Hospital                                                       ,Norfolk             ,VA,143,32.5462557111543,24.367245202597,43.4705996516566,70.4949418030345,57.9350252162714,85.7777622649157,5.05441424164145,4.12715258581649,5.9816758974664,32.0655448831223,24.0097117544629,42.8243028973644,1.31500585921236,0.725794664754557,1.90421705367015,9.04199356506076,5.24723252338273,15.5810986584398,53.2976403010386,42.5573432012483,66.7484915171015,6.36390912010123,4.58671439398437,8.1411038462181,12.3219568549064,7.655922434504,19.8317867027883,77.5025586854792,64.326260384509,93.3778299389943
490048,Lewis-Gale Medical Center-Salem                                              ,Salem               ,VA,135,34.505140978069,25.914992336363,45.9427013700405,67.578728856132,55.0788031882654,82.9154652870813,5.20874521634594,4.2545758561458,6.16291457654608,22.002329625144,15.3798978321002,31.4763150066638,0.828982032843631,0.222672837475925,1.43529122821134,10.6640148726378,6.31245588074371,18.015367608469,45.8305786702257,35.7252593029743,58.794309187082,6.93878973204019,5.11002355356457,8.76755591051582,,,,74.3081578149466,60.9448716358236,90.6015907432864
490050,Virginia Hosp Center - Arlington                                             ,Arlington           ,VA,110,17.4433860629101,11.2514943428436,27.042782768962,60.5580407085254,47.9051097408993,76.5529254455388,4.25213561845413,3.19550205024091,5.30876918666735,15.1434964843057,9.41276310403448,24.3632484144733,0.36918376156949,,1.04060193455242,,,,75.5680624237081,60.9316606244347,93.7202761249447,12.2121633067207,10.1870136706173,14.2373129428241,14.2837108223814,8.74768239664184,23.3232513031952,82.8049634868602,66.850420978576,102.567222130997
490052,Riverside Regional Med Ctr                                                   ,Newport News        ,VA,150,27.3316922187599,20.331359481231,36.7423241043293,62.3973842775966,51.1274198131077,76.1515753957115,4.67046686152743,3.76519405898252,5.57573966407234,34.3571397432343,26.3687890981199,44.7655387945096,1.6040292643328,1.02879047822868,2.17926805043692,11.3533145666061,7.23690068603372,17.8111815044066,52.5933769339552,42.0578602189133,65.7680462800435,7.49329083677982,5.7582400662953,9.22834160726435,7.32881927632365,4.05712502591422,13.2388308573039,69.9698419395915,57.7205790641757,84.8186012757794
490057,Sentara Virginia Beach General                                               ,Virginia Beach      ,VA,159,31.2629707467902,23.6186020011704,41.3815068252654,68.2738570269842,56.4275880823615,82.6071025140651,6.52061691204556,5.64124214281225,7.39999168127887,38.1107949049011,29.580545459488,49.100943397836,2.08679440575705,1.52801204384105,2.64557676767304,9.55784455179359,5.75889129087916,15.8628437075958,48.8937896258097,39.1550374727983,61.0547918804506,5.73041046360629,4.0449960044359,7.41582492277669,12.9186626378487,8.33015920189788,20.0346524364775,85.2770509669631,72.149382489089,100.793314796863
490059,Bon Secours-St. Mary's Hospital                                              ,Richmond            ,VA,118,24.1559231326809,16.7826422421914,34.7685789860343,59.619511604746,47.3926128025709,75.0008483135505,4.6419499009561,3.62172594928551,5.66217385262669,39.6718450060622,29.8006522235017,52.8127798808321,2.12204011480822,1.47375775631526,2.77032247330117,9.00534671464256,4.98533588602694,16.2669620071584,58.1653931920244,45.9339840287017,73.6538107181996,8.43478016733985,6.47941340006639,10.3901469346133,,,,73.8843409607371,59.4940240382597,91.755364130218
490063,INOVA Fairfax Hospital                                                       ,Falls Church        ,VA,273,24.3029301075122,19.0885384801437,30.9417304224213,63.659469712921,54.9771197788416,73.7129937041546,5.44426705383894,4.77321689768024,6.11531720999764,43.8212163029434,36.6050477269416,52.4599506765838,2.20378884971456,1.77738249335597,2.63019520607316,14.2544513285121,10.3232139277694,19.6827639239696,65.5312513932865,56.6379481414143,75.8209831056722,10.72068201194,9.43454363773519,12.0068203861447,7.89843131848043,5.19914129330747,11.999138660274,85.0143648502665,74.4732450165254,97.0474998006395
490066,Sentara Williamsburg Reg Med Ctr                                             ,Williamsburg        ,VA,88,24.6626390067969,16.2356407273554,37.4636131085822,64.7088597181212,50.0201252154789,83.7110364674524,4.77986826768641,3.59860950211862,5.96112703325421,23.6724772559418,15.4320774035607,36.3130746936108,1.14927386643616,0.398664926821677,1.89988280605065,,,,71.3817811009751,55.7552625064943,91.3879415876489,9.78535752685416,7.52135056058023,12.0493644931281,16.7227893214346,10.0779309074578,27.7489184294905,74.3653454322506,58.0838331190151,95.2107377267343
490067,Southside Regional Med Ctr                                                   ,Petersburg          ,VA,94,18.5402956077177,11.6761517730337,29.4397133493448,68.8048098174691,53.9409571447278,87.7645133607128,6.50385118478825,5.36017308682227,7.64752928275423,43.0046654658703,31.7654173670033,58.220587202248,3.84159071992558,3.11486171744328,4.56831972240788,,,,69.237421266048,54.0720183732397,88.6562153179149,7.29568414781377,5.10370449319059,9.48766380243694,20.4812683014453,12.8932786450629,32.5349635871259,72.2006720684041,56.9068945101135,91.6046656913037
490069,Bon Secours-Memorial Reg Med Ctr                                             ,Mechanicsville      ,VA,134,25.113005429833,17.9372135847507,35.1594766232241,69.4713192179567,56.6827676964977,85.1451753330924,5.63170972423464,4.67392556425331,6.58949388421598,39.0512931702457,29.8234844193812,51.1343167291825,2.19264871596265,1.58404256322221,2.8012548687031,8.67958710398675,4.92644599891264,15.2920040760258,57.8149759007472,46.2324653897705,72.2992254517226,7.38089586254202,5.54520153917142,9.21659018591262,14.4976869677279,9.24234639915812,22.7412951578371,73.8531562294026,60.6309919517017,89.9587572208848
490075,Danville Regional Medical Center                                             ,Danville            ,VA,81,35.2518512156557,24.6377444723391,50.4385868408492,67.8054402791724,52.1718103165748,88.1237914412906,5.3830641027462,4.15153422302941,6.61459398246298,44.6960257944538,32.5113682405051,61.4472669079965,2.22184387431112,1.43929108904273,3.0043966595795,19.4268347374219,12.0681009237417,31.2726841033155,40.4451985396543,28.5972810382393,57.2017347636896,5.90010053176229,3.5397436750552,8.26045738846938,,,,65.0847205207446,49.5836776093569,85.4317599964399
490077,Martha Jefferson Hospital                                                    ,Charlottesville     ,VA,96,28.3293010984503,19.4223684999128,41.3208770459823,62.2892673631574,48.4581501613004,80.0681168332652,3.7055213550866,2.57439536442132,4.83664734575188,,,,,,,,,,63.9658477916439,49.8625549052988,82.0581635151822,10.7526725376798,8.58475032008785,12.9205947552718,,,,52.3243274338936,39.42463956383,69.4447754424401
490093,Sentara Careplex Hospital                                                    ,Hampton             ,VA,113,27.0241742139448,19.1017567549349,38.2323993188199,66.2900479927537,53.0068308213963,82.9019655539905,5.36539726299629,4.32221312705136,6.40858139894122,51.3522648621729,39.9347685187401,66.0340651589671,3.39174583232733,2.72887385124375,4.05461781341092,,,,52.9550726714495,40.9287673755016,68.5151276585234,7.93197223996898,5.93259985880359,9.93134462113437,,,,74.7097263882991,60.227288668925,92.6746552994736
490112,Cjw Medical Center                                                           ,Richmond            ,VA,228,20.2935838324052,15.2873530471299,26.9392316310884,63.4021529510162,53.9268956446343,74.5422659838203,5.71265567765235,4.97807666669461,6.44723468861008,35.0156147421851,28.1902309125687,43.4935520597836,2.15609333213035,1.68931874509648,2.62286791916421,7.44292014483515,4.68654741594246,11.8204416526217,71.6767294456592,61.4318648052536,83.6301089070452,10.3898850586184,8.98198693623916,11.7977831809976,14.1849198051304,10.0253038252494,20.0704091751528,82.6751824381051,71.6113377640012,95.4483745814059
490118,Henrico Doctors' Hospital                                                    ,Richmond            ,VA,150,25.358243210055,18.5193358066671,34.7226544954598,61.5727709750492,50.2368760277201,75.4665979519491,5.66045187430897,4.75494038590596,6.56596336271198,36.9240126496018,28.4696658298913,47.8889607729955,2.09230838573096,1.51691793113212,2.6676988403298,9.52573663901246,5.73876368170914,15.8117085052716,63.5304879690028,51.8888586093688,77.7839985258583,8.33932778080146,6.60381954370485,10.0748360178981,12.2469034145086,7.71137943083849,19.4500406301487,79.6086973042909,66.4933322264846,95.3109804288306
490120,Chesapeake Regional Med Ctr                                                  ,Chesapeake          ,VA,104,39.0153504511488,28.8216470957799,52.8143851656846,73.5729548325449,58.9193995677795,91.8709240504856,7.31275260330003,6.22583316327204,8.39967204332801,42.7572572040033,32.0158848294592,57.102374441549,2.85050167853072,2.15983891089096,3.54116444617048,13.2443124331292,7.97956645789614,21.9826243382887,38.7369211763553,28.410085796325,52.8174773205811,4.81397178841013,2.7307760858842,6.89716749093606,,,,79.8053828904095,64.257203197945,99.1157227722068
