HRR Number,HRR Name,Medicare enrollees (2000),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2000),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2000)
292,NJ-Ridgewood               ,47564,4.87773611165762,5.17452456919342
293,NM-Albuquerque             ,155930,4.80030561284196,5.17016237254776
279,NV-Las Vegas               ,154800,5.6507113210814,5.99401588141955
280,NV-Reno                    ,71144,5.25209954928386,5.52573249706633
295,NY-Albany                  ,243009,5.29109825505034,5.53487397048716
296,NY-Binghamton              ,55293,5.36770974603507,5.48809752899063
297,NY-Bronx                   ,105347,5.11410897986271,5.68684156815997
299,NY-Buffalo                 ,211735,5.4417253590295,5.98841297968719
301,NY-East Long Island        ,544392,4.84392709536563,5.21296343799646
300,NY-Elmira                  ,52643,5.49058120899175,5.60216564007119
303,NY-Manhattan               ,467924,4.71480720758525,4.97533615215434
304,NY-Rochester               ,159925,5.15521176755557,5.75106293412643
307,NY-Syracuse                ,135051,5.27668883661601,5.38272114941685
308,NY-White Plains            ,134555,4.5473629259727,4.8036409068787
325,OH-Akron                   ,91328,5.61786365083151,6.01472136275452
326,OH-Canton                  ,88427,5.457107302782,5.82191011382882
327,OH-Cincinnati              ,187837,5.70748135746227,6.09222962283159
328,OH-Cleveland               ,299553,5.33504635789533,5.70385667838038
329,OH-Columbus                ,310313,5.8836057929997,6.09361589605273
330,OH-Dayton                  ,142416,5.6837835223896,5.84802111034288
331,OH-Elyria                  ,30774,5.32096601278236,5.58155419498507
332,OH-Kettering               ,51838,5.54112548034923,5.83305292958373
334,OH-Toledo                  ,125902,5.57241323237408,5.90078300482396
335,OH-Youngstown              ,114327,5.44789984069711,5.95136723748292
336,OK-Lawton                  ,24473,5.8086941848698,5.94204703437758
339,OK-Oklahoma City           ,211672,5.93719499156654,6.1517645756832
340,OK-Tulsa                   ,158922,5.76797555560739,6.06990070984069
341,OR-Bend                    ,23719,5.23314006711655,5.59571983336692
342,OR-Eugene                  ,94414,5.10310916524374,5.72143823497195
343,OR-Medford                 ,66565,5.16259976091928,5.51239937843434
344,OR-Portland                ,253738,5.25372893050139,5.7112475524924
345,OR-Salem                   ,34705,5.07254274497942,5.50743451189098
346,PA-Allentown               ,161820,5.42058053825619,5.80152125471175
347,PA-Altoona                 ,47891,5.68283014693259,6.14894409506006
350,PA-Danville                ,80149,5.3879628260394,6.0946271189086
351,PA-Erie                    ,112375,5.48209544880532,5.75510163296359
352,PA-Harrisburg              ,133756,5.30488095259968,5.59391456733987
354,PA-Johnstown               ,43315,5.36440859993941,5.73349082791763
355,PA-Lancaster               ,76918,5.08057828222117,5.39254719897939
356,PA-Philadelphia            ,531847,5.46348569002695,6.04009001536635
357,PA-Pittsburgh              ,509137,5.42355606673824,5.92226526049932
358,PA-Reading                 ,85568,5.3808869249268,5.75748153169523
359,PA-Sayre                   ,28505,5.6271082916729,5.90775316723698
360,PA-Scranton                ,56403,5.65721377391837,6.06543243485384
362,PA-Wilkes-Barre            ,46388,5.77690087480641,6.20837533141623
363,PA-York                    ,51769,5.24829855229741,5.46186675124945
364,RI-Providence              ,161149,5.16485652200296,5.80612853359452
365,SC-Charleston              ,94617,5.58219747434267,5.65965347060644
366,SC-Columbia                ,120271,5.74541243583687,5.79587634272262
367,SC-Florence                ,41099,6.05943806900342,6.12084144566274
368,SC-Greenville              ,95301,5.59533706620885,5.68036767054041
369,SC-Spartanburg             ,44430,6.00244394471605,6.09579026947815
370,SD-Rapid City              ,24560,4.88317687204878,4.97930812190525
371,SD-Sioux Falls             ,115903,4.62639370214449,4.72021433479053
373,TN-Chattanooga             ,79608,6.07769864106202,6.33932735901637
374,TN-Jackson                 ,46181,5.90686427254804,5.99554073285396
375,TN-Johnson City            ,32767,5.55589352772418,5.76776963308619
376,TN-Kingsport               ,69699,5.84791762848185,6.24138145973434
377,TN-Knoxville               ,163575,5.90412269634709,6.09810554133725
379,TN-Memphis                 ,181481,6.2178375353846,6.29602544748917
380,TN-Nashville               ,260538,5.84196430489572,6.0816679509069
382,TX-Abilene                 ,43848,5.66552871620224,5.80324859111779
383,TX-Amarillo                ,52926,5.49571477579299,5.60224156958837
385,TX-Austin                  ,94535,5.24403305663819,5.52739344029879
386,TX-Beaumont                ,60250,5.88477802635512,6.30221471582973
388,TX-Bryan                   ,20208,5.42499413042606,5.62126473669924
390,TX-Corpus Christi          ,58913,5.67836338254581,6.09199255204215
391,TX-Dallas                  ,319540,5.80855104823446,6.18446756099327
393,TX-El Paso                 ,94977,4.93967911383618,5.13125783034259
394,TX-Fort Worth              ,156578,6.03814405457127,6.79138007105887
396,TX-Harlingen               ,45386,4.52209822331246,4.61286786835006
397,TX-Houston                 ,416750,5.63012369548188,6.03924599674624
399,TX-Longview                ,24577,5.89048418749348,5.98930090344208
400,TX-Lubbock                 ,78317,5.61417840256368,5.72462176870455
402,TX-McAllen                 ,39574,4.3676178523762,4.44596493748036
406,TX-Odessa                  ,34903,5.76317228878785,5.8577449927671
411,TX-San Angelo              ,21477,5.65720821871343,5.74137475971738
412,TX-San Antonio             ,232084,5.2644499430884,5.64617156881149
413,TX-Temple                  ,34874,5.52806120326803,6.4803150854568
416,TX-Tyler                   ,71590,5.68468370944346,5.82036249256924
417,TX-Victoria                ,20166,5.37966173526962,5.50918813543178
418,TX-Waco                    ,42201,5.45570980645103,5.72233752793732
420,TX-Wichita Falls           ,28858,5.67185192064676,5.81076287534422
999,US-United States           ,32813787,5.29732517615233,5.57995983120333
421,UT-Ogden                   ,32189,5.0411741732885,5.12684940040908
422,UT-Provo                   ,29763,4.94133487203769,5.11321424332506
423,UT-Salt Lake City          ,149145,4.86923640033718,4.9881300823988
426,VA-Arlington               ,127179,5.01034483310647,5.14371306649782
427,VA-Charlottesville         ,63992,5.39439016477069,5.48570856115488
428,VA-Lynchburg               ,32899,5.43072180360878,5.52143420049143
429,VA-Newport News            ,57189,5.44511142337656,5.52578868288795
430,VA-Norfolk                 ,120725,5.49884885153905,5.57193705526081
431,VA-Richmond                ,165944,5.65999705140378,5.81349551342021
432,VA-Roanoke                 ,97842,5.69496328538042,5.754001074445
435,VA-Winchester              ,43654,5.56040852406973,5.65649255921995
424,VT-Burlington              ,73671,5.40337372502891,5.4998723654867
437,WA-Everett                 ,60135,5.0430107423856,5.61029562455133
438,WA-Olympia                 ,42506,5.26120169815914,5.91097006212378
439,WA-Seattle                 ,260806,4.87065962500041,5.27369232321309
440,WA-Spokane                 ,160158,5.07309963413628,5.31965308347466
441,WA-Tacoma                  ,68672,5.54065728718557,6.1211372868617
442,WA-Yakima                  ,28814,4.84084243367429,4.93474017331618
446,WI-Appleton                ,39790,5.01220166877687,5.21281700720324
447,WI-Green Bay               ,66791,4.97101958994581,5.06533692740584
448,WI-La Crosse               ,48221,4.94160248272273,5.20192184729645
449,WI-Madison                 ,117382,5.02942924893895,5.13502583222709
450,WI-Marshfield              ,55752,4.61581582832829,4.71128336043218
451,WI-Milwaukee               ,292452,5.34833365724499,5.58771497555187
452,WI-Neenah                  ,31112,4.66639281268628,4.81926669785567
456,WI-Wausau                  ,27891,4.88389659895205,4.97515714687892
443,WV-Charleston              ,125826,6.17042361861597,6.19072783367865
444,WV-Huntington              ,50480,6.45880477859535,6.54960784253727
445,WV-Morgantown              ,55272,6.02290466855154,6.17861288779895
457,WY-Casper                  ,23467,5.32905849237147,5.44430095375948
