HRR #,HRR label,Medicare Enrollees (2008),"All Surgical Discharges per 1,000 Medicare Enrollees (2008)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2008)","Back Surgery per 1,000 Medicare Enrollees (2008)","Coronary Angiography per 1,000 Medicare Enrollees (2008)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2008)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2008)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2008)","Cholecystectomy per 1,000 Medicare Enrollees (2008)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2008)","Hip Replacement per 1,000 Medicare Enrollees (2008)","Knee Replacement per 1,000 Medicare Enrollees (2008)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2008)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2008)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2008)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2008)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2008)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2008)"
58.0,CA-Modesto,62077.0,93.3599998950958,1.23999999836087,4.25999999046326,16.1099999547005,3.65999999642372,7.80999998748302,2.93999999761581,3.92999999970198,7.21999999880791,3.04999999701977,8.88999998569489,1.13999999687076,1.38999999687076,1.56999999657273,4.45999999344349,0.679999999701977,1.41999999806285
62.0,CA-Napa,31819.0,98.5999999046326,0.969999998807907,3.54999999701977,16.5699999928474,2.53999999910593,9.97999998927116,2.66999999433756,3.25,6.86999998986721,4.19999998807907,7.81999999284744,-1.43999999761581,1.22999999672174,1.06999999657273,3.45999999344349,-1.15999999642372,1.35999999940395
65.0,CA-Alameda County,77555.0,70.8299999237061,0.389999999664724,4.02999998629093,10.0,1.71999999880791,5.45999999344349,1.14999999850988,2.90999999642372,5.04999999701977,3.28999999910593,5.54999999701977,0.819999998435378,1.35999999940395,0.929999999701977,2.22999999672174,0.809999998658895,0.849999999627471
69.0,CA-Palm Springs/Rancho Mirage,40347.0,105.489999771118,0.759999999776483,4.87999999523163,20.039999961853,3.31999999284744,9.54999998211861,2.18999999761581,4.26999999582767,6.70999999344349,4.81999999284744,8.78999999165535,-1.44999999925494,1.39999999850988,0.72999999858439,3.63999999314547,1.7799999974668,1.64999999850988
73.0,CA-Redding,47500.0,91.7199997901917,0.849999999627471,4.70999999344349,12.6899999976158,2.91999999433756,6.07999999821186,3.62999999523163,2.95999999344349,6.63999998569489,4.36999998986721,10.0699999928474,-0.75,1.0299999974668,0.75,4.11999998986721,1.66999999806285,1.28999999910593
77.0,CA-Sacramento,166209.0,78.3499999046326,0.629999998956919,4.02999998629093,11.7399999797344,2.96999999880791,5.25999999046326,1.71999999880791,2.75,6.6499999910593,3.69999999552965,7.88999998569489,1.38999999687076,1.12999999895692,0.909999998286366,2.88999999314547,1.23999999836087,1.37999999895692
78.0,CA-Salinas,37097.0,84.1699998378754,0.619999999180436,6.11999998986721,11.7299999892712,3.14999999850988,6.18999999761581,1.2799999974668,3.94999999552965,5.58999998867512,3.85999999940395,7.72999998927116,,1.25,0.969999998807907,0.899999998509884,-0.719999998807907,1.65999999642372
79.0,CA-San Bernardino,113495.0,83.8599998950958,0.589999999850988,3.66999999433756,16.1699999570847,3.0,7.25,1.72999999672174,3.19999999552965,6.40999999642372,2.91999999433756,6.35999999940395,0.809999998658895,1.03999999910593,0.849999999627471,3.09999999403954,1.51999999955297,1.17999999970198
80.0,CA-San Diego,206227.0,82.7999999523163,0.549999998882413,4.62999999523163,14.1399999856949,2.5,8.22999998927116,1.34999999776483,3.29999999701977,6.1799999922514,2.75,6.76999999582767,1.04999999701977,0.909999998286366,0.919999999925494,3.46999999880791,1.66999999806285,1.35999999940395
81.0,CA-San Francisco,99592.0,68.6099998950958,0.53999999910593,3.38999999314547,10.369999974966,1.78999999910593,5.85999999940395,1.2799999974668,2.71999999880791,5.16999998688698,2.94999999552965,4.81999999284744,0.25,1.18999999761581,0.779999999329448,3.80999999493361,0.97999999858439,1.0299999974668
82.0,CA-San Jose,97060.0,67.8299999237061,0.459999999962747,3.46999999880791,10.4499999880791,1.7799999974668,5.52999998629093,0.919999999925494,3.23999999463558,5.0,2.61999999731779,5.27999998629093,0.849999999627471,1.28999999910593,0.429999999701977,2.28999999910593,0.919999999925494,1.31999999657273
83.0,CA-San Luis Obispo,29831.0,77.8999998569489,0.639999998733401,4.09999999403954,10.8599999845028,2.57999999821186,6.1799999922514,1.82999999821186,2.13999999314547,6.31999999284744,4.8999999910593,9.27999997138977,-0.97999999858439,0.969999998807907,1.04999999701977,1.17999999970198,-2.43999999761581,1.2799999974668
85.0,CA-San Mateo County,53921.0,75.0699999332428,0.609999999403954,3.35999999940395,10.7699999809265,2.22999999672174,5.95999999344349,1.07999999821186,2.02999999374151,5.26999999582767,4.33999998867512,6.16999998688698,0.989999998360872,1.0299999974668,0.649999998509884,3.88999999314547,1.11999999731779,1.58999999985099
86.0,CA-Santa Barbara,40657.0,82.8899998664856,0.769999999552965,6.32999999821186,11.3599999845028,2.80999999493361,6.03999999165535,2.00999999791384,3.21999999880791,6.53999999165535,4.05999998748302,7.66999998688698,-1.0299999974668,1.0,0.819999998435378,2.69999999552965,-2.25,1.41999999806285
87.0,CA-Santa Cruz,22063.0,83.2699999809265,-0.619999999180436,5.63999998569489,13.2999999821186,2.53999999910593,5.56999999284744,1.01999999955297,4.28999999165535,5.85999999940395,3.75,7.26999999582767,-0.989999998360872,1.25,-0.579999998211861,2.79999999701977,-2.27999999374151,2.00999999791384
89.0,CA-Santa Rosa,37450.0,79.8099999427795,0.629999998956919,3.09999999403954,8.56999999284744,1.98999999836087,4.88999998569489,1.09999999776483,3.13999999314547,6.38999998569489,4.29999999701977,8.64999997615814,-1.23999999836087,1.47999999672174,0.849999999627471,2.75,-1.00999999791384,1.3099999986589
91.0,CA-Stockton,36404.0,85.0099999904633,0.759999999776483,4.03999999165535,13.0999999940395,3.26999999582767,6.78999999165535,2.20999999344349,3.46999999880791,7.12999999523163,2.96999999880791,7.96999999880791,-1.25,1.25999999791384,1.38999999687076,2.29999999701977,,1.5599999986589
96.0,CA-Ventura,64892.0,94.2299997806549,0.899999998509884,6.68999999761581,12.8199999928474,2.31999999284744,6.10999999940395,1.90999999642372,3.69999999552965,6.73999999463558,3.91999999433756,7.83999998867512,0.949999999254942,1.0599999986589,1.18999999761581,6.57999999821186,1.84999999776483,1.63999999687076
101.0,CO-Boulder,19449.0,95.4099998474121,,6.88999998569489,21.4199999570847,2.48999999463558,10.5399999916554,1.35999999940395,3.36999999731779,6.90999999642372,4.97999998927116,8.88999998569489,,-1.56999999657273,,-3.79999999701977,,1.0299999974668
102.0,CO-Colorado Springs,69124.0,89.0499999523163,0.809999998658895,4.6499999910593,12.9699999988079,2.55999999493361,6.6799999922514,2.25999999791384,4.1499999910593,7.10999999940395,4.61999998986721,9.64999997615814,0.479999999515712,1.22999999672174,0.759999999776483,1.20999999716878,2.3399999961257,1.14999999850988
103.0,CO-Denver,149171.0,88.5599999427795,0.779999999329448,6.65999999642372,11.4099999964237,1.98999999836087,6.47999998927116,1.44999999925494,3.20999999344349,7.20999999344349,4.63999998569489,10.4699999988079,0.579999998211861,1.01999999955297,0.679999999701977,1.7799999974668,1.44999999925494,1.08999999985099
104.0,CO-Fort Collins,29827.0,95.4499998092651,1.12999999895692,7.32999999821186,13.4599999785423,2.81999999284744,8.77999997138977,1.35999999940395,3.0899999961257,7.13999998569489,4.21999999880791,10.1299999952316,-0.859999999403954,1.08999999985099,0.489999999292195,2.03999999910593,-2.5899999961257,1.22999999672174
105.0,CO-Grand Junction,37999.0,86.039999961853,0.859999999403954,6.34999999403954,8.58999997377396,2.15999999642372,4.43999999761581,1.71999999880791,3.87999999523163,6.28999999165535,4.72999998927116,10.089999973774,-0.589999999850988,1.29999999701977,0.629999998956919,1.78999999910593,1.7799999974668,0.859999999403954
106.0,CO-Greeley,31856.0,99.6199998855591,0.75,10.119999974966,11.8299999833107,1.62999999895692,7.30999998748302,1.88999999687076,4.32999999821186,8.00999999046326,4.54999999701977,10.9899999797344,-1.07999999821186,1.22999999672174,0.699999999254942,0.919999999925494,-1.70999999716878,1.13999999687076
107.0,CO-Pueblo,19319.0,88.6499998569489,-0.679999999701977,5.34999999403954,10.0099999904633,1.56999999657273,5.12999999523163,2.05999999493361,4.54999999701977,7.53999999165535,3.30999999493361,11.5999999940395,,-1.47999999672174,-0.859999999403954,1.48999999836087,,0.839999999850988
109.0,CT-Bridgeport,67620.0,92.2599999904633,0.75,3.48999999463558,15.4599999785423,2.48999999463558,9.61999997496605,1.63999999687076,2.52999999374151,5.68999999761581,3.93999999761581,7.66999998688698,0.769999999552965,1.46999999880791,1.2799999974668,4.86999998986721,1.54999999701977,1.79999999701977
110.0,CT-Hartford,171357.0,88.8599998950958,0.939999999478459,3.51999999582767,13.7899999916554,3.43999999761581,6.79999999701977,1.90999999642372,2.89999999850988,6.13999998569489,4.40999999642372,8.01999998092651,1.12999999895692,1.41999999806285,1.16999999806285,3.17999999970198,0.939999999478459,1.62999999895692
111.0,CT-New Haven,162578.0,89.8299999237061,1.00999999791384,3.29999999701977,13.1999999880791,3.23999999463558,6.55999998748302,2.13999999314547,2.78999999910593,5.97999998927116,3.8399999961257,7.25999999046326,1.07999999821186,1.25999999791384,1.09999999776483,2.8399999961257,1.45999999716878,1.70999999716878
112.0,DE-Wilmington,87072.0,101.479999780655,1.14999999850988,4.06999999284744,20.4899999499321,4.1799999922514,9.95999997854233,2.69999999552965,3.36999999731779,7.1799999922514,3.77999999374151,9.31999999284744,0.659999998286366,1.47999999672174,1.41999999806285,1.39999999850988,1.0599999986589,1.73999999836087
113.0,DC-Washington,258708.0,88.2099997997284,0.779999999329448,4.32999999821186,15.5599999725819,3.54999999701977,8.34999999403954,1.76999999955297,2.81999999284744,6.28999999165535,4.09999999403954,8.13999998569489,0.839999999850988,1.20999999716878,0.879999998956919,2.63999999314547,1.44999999925494,1.20999999716878
115.0,FL-Bradenton,45317.0,106.179999828339,1.2799999974668,8.15999999642372,19.089999973774,4.75999999046326,9.34999999403954,2.71999999880791,3.26999999582767,7.03999999165535,4.65999999642372,9.60999998450279,-1.39999999850988,1.35999999940395,0.919999999925494,1.36999999731779,0.709999999031425,1.45999999716878
116.0,FL-Clearwater,62499.0,98.5199999809265,1.10999999940395,5.06999999284744,18.0299999713898,3.20999999344349,9.66999998688698,2.35999999940395,4.34999999403954,7.00999999046326,4.20999999344349,8.26999998092651,1.0299999974668,1.34999999776483,1.17999999970198,2.66999999433756,1.79999999701977,1.36999999731779
118.0,FL-Fort Lauderdale,291747.0,100.179999828339,0.819999998435378,5.37999999523163,19.3799999952316,3.50999999791384,9.64999997615814,2.0,3.79999999701977,6.82999999821186,4.48999999463558,7.12999999523163,0.609999999403954,1.28999999910593,0.75,2.96999999880791,1.36999999731779,1.69999999925494
119.0,FL-Fort Myers,182412.0,104.759999990463,1.32999999821186,6.61999998986721,15.6599999964237,3.62999999523163,8.90999999642372,3.27999999374151,4.0,6.53999999165535,4.86999998986721,10.7299999892712,0.639999998733401,1.19999999925494,0.899999998509884,1.86999999731779,2.32999999821186,1.5599999986589
120.0,FL-Gainesville,66356.0,103.989999771118,1.28999999910593,6.12999999523163,23.4799999594688,3.39999999850988,13.1799999773502,2.64999999850988,4.06999999284744,7.26999999582767,2.85999999940395,7.83999998867512,1.20999999716878,1.14999999850988,0.97999999858439,2.48999999463558,0.839999999850988,1.25
122.0,FL-Hudson,53951.0,108.519999980927,1.18999999761581,7.75,22.2299999594688,3.41999999433756,9.87999999523163,3.04999999701977,4.58999998867512,7.30999998748302,3.40999999642372,8.19999998807907,1.04999999701977,1.44999999925494,0.829999998211861,1.93999999761581,0.97999999858439,1.8099999986589
123.0,FL-Jacksonville,151580.0,101.649999856949,1.18999999761581,5.09999999403954,21.3999999761581,4.06999999284744,8.39999997615814,3.62999999523163,3.59999999403954,7.52999998629093,3.41999999433756,8.60999998450279,0.719999998807907,1.14999999850988,1.09999999776483,2.50999999791384,0.919999999925494,1.62999999895692
124.0,FL-Lakeland,35446.0,104.959999799728,1.16999999806285,3.71999999880791,22.4499999880791,2.89999999850988,9.35999998450279,2.43999999761581,3.25999999791384,7.16999998688698,3.26999999582767,9.69999998807907,-1.10999999940395,1.33999999985099,1.09999999776483,3.44999999552965,-0.739999998360872,1.25999999791384
127.0,FL-Miami,186525.0,90.3299999237061,0.549999998882413,2.70999999344349,16.8699999451637,2.43999999761581,7.96999999880791,1.15999999642372,4.00999999046326,6.59999999403954,2.01999999582767,5.21999999880791,0.72999999858439,1.25,0.769999999552965,3.11999999731779,1.14999999850988,1.19999999925494
129.0,FL-Ocala,111904.0,108.489999771118,1.21999999880791,8.94999998807907,22.0999999642372,3.90999999642372,11.0,3.63999999314547,4.1799999922514,6.85999999940395,4.03999999165535,10.1999999880791,0.739999998360872,1.34999999776483,1.12999999895692,1.70999999716878,1.89999999850988,1.42999999970198
130.0,FL-Orlando,377308.0,103.429999828339,1.23999999836087,4.83999998867512,19.039999961853,4.01999999582767,9.55999997258186,2.76999999582767,4.25,6.8999999910593,3.73999999463558,8.90999999642372,0.919999999925494,1.44999999925494,1.0299999974668,2.11999999731779,1.28999999910593,1.48999999836087
131.0,FL-Ormond Beach,52281.0,89.1099998950958,1.07999999821186,4.93999999761581,14.7199999988079,3.96999999880791,5.47999998927116,2.86999999731779,3.34999999403954,7.0,3.95999999344349,8.94999998807907,0.959999999031425,1.29999999701977,1.09999999776483,1.42999999970198,0.859999999403954,1.5299999974668
133.0,FL-Panama City,27149.0,113.349999904633,1.35999999940395,6.83999998867512,26.789999961853,5.46999999880791,9.53999999165535,3.66999999433756,4.21999999880791,7.77999998629093,2.65999999642372,8.62999999523163,-0.809999998658895,1.10999999940395,1.06999999657273,7.32999999821186,-3.5899999961257,1.41999999806285
134.0,FL-Pensacola,90334.0,108.989999771118,1.44999999925494,7.00999999046326,22.4199999570847,4.27999998629093,11.0699999928474,2.89999999850988,4.32999999821186,7.77999998629093,3.03999999910593,8.86999997496605,0.919999999925494,1.28999999910593,1.69999999925494,3.10999999940395,1.46999999880791,1.26999999955297
137.0,FL-Sarasota,86859.0,93.8199999332428,1.10999999940395,6.44999998807907,12.6099999845028,4.70999999344349,4.97999998927116,2.25999999791384,3.30999999493361,6.87999999523163,4.94999998807907,9.75999999046326,0.479999999515712,1.16999999806285,1.00999999791384,3.18999999761581,1.69999999925494,1.59999999776483
139.0,FL-St. Petersburg,44358.0,103.30999994278,1.03999999910593,3.87999999523163,17.7299999594688,2.93999999761581,10.0799999833107,4.32999999821186,4.36999998986721,7.41999998688698,3.26999999582767,7.75999999046326,-1.25,1.35999999940395,0.799999998882413,2.80999999493361,-1.26999999955297,1.29999999701977
140.0,FL-Tallahassee,71321.0,90.8699998855591,1.08999999985099,6.60999999940395,17.8199999928474,3.03999999910593,7.75,2.09999999403954,4.01999999582767,7.98999999463558,2.26999999582767,6.70999999344349,1.56999999657273,1.17999999970198,1.07999999821186,4.57999999821186,1.09999999776483,1.0599999986589
141.0,FL-Tampa,92806.0,103.089999914169,1.04999999701977,4.01999999582767,19.1699999570847,3.69999999552965,8.81999999284744,2.50999999791384,4.56999999284744,7.46999999880791,2.90999999642372,7.88999998569489,0.829999998211861,1.48999999836087,1.13999999687076,3.43999999761581,1.42999999970198,1.42999999970198
142.0,GA-Albany,20568.0,92.4099998474121,-1.5299999974668,4.60999999940395,14.5599999725819,2.68999999761581,7.60999999940395,1.22999999672174,5.08999998867512,7.93999999761581,2.94999999552965,9.12999999523163,,1.29999999701977,-1.14999999850988,-5.19999998807907,,-1.33999999985099
144.0,GA-Atlanta,438941.0,89.0199999809265,0.969999998807907,4.40999999642372,15.839999973774,3.65999999642372,8.46999999880791,2.60999999940395,3.42999999970198,8.3299999833107,3.25,7.77999998629093,0.859999999403954,1.0599999986589,0.909999998286366,2.14999999850988,1.03999999910593,1.13999999687076
145.0,GA-Augusta,65197.0,91.9699997901917,0.719999998807907,5.48999999463558,17.6399999856949,3.63999999314547,10.7599999904633,1.73999999836087,3.5899999961257,7.12999999523163,3.15999999642372,7.70999999344349,1.03999999910593,1.0299999974668,0.629999998956919,3.02999999374151,0.659999998286366,1.29999999701977
146.0,GA-Columbus,31473.0,101.949999809265,1.09999999776483,8.29999998211861,18.2999999523163,3.61999999731779,9.8299999833107,2.25999999791384,3.0,8.20999997854233,3.0,9.44999998807907,-0.969999998807907,1.37999999895692,1.42999999970198,3.97999999672174,-1.01999999955297,1.16999999806285
147.0,GA-Macon,72829.0,109.089999914169,1.0599999986589,7.21999999880791,27.2799999713898,5.27999998629093,12.5399999916554,2.65999999642372,3.66999999433756,8.72999998927116,2.85999999940395,8.35999998450279,0.389999999664724,1.23999999836087,0.97999999858439,3.56999999284744,0.839999999850988,1.25
148.0,GA-Rome,32973.0,106.789999961853,1.46999999880791,4.65999999642372,29.2399999499321,4.90999999642372,12.619999974966,2.71999999880791,4.78999999165535,10.6799999773502,2.91999999433756,8.88999998569489,-0.799999998882413,1.00999999791384,0.899999998509884,3.30999999493361,-1.7799999974668,1.60999999940395
149.0,GA-Savannah,84739.0,94.1899998188019,0.869999999180436,6.81999999284744,14.169999986887,3.10999999940395,6.03999999165535,2.23999999463558,3.76999999582767,7.94999998807907,3.41999999433756,10.3099999725819,1.20999999716878,1.33999999985099,0.879999998956919,1.93999999761581,1.38999999687076,1.17999999970198
150.0,HI-Honolulu,137283.0,42.3599998950958,0.419999999925494,1.57999999821186,6.51999999582767,1.97999999672174,2.68999999761581,0.379999999888241,2.28999999910593,2.97999999672174,1.25,3.57999999821186,0.75,0.609999999403954,0.5,2.04999999701977,1.17999999970198,0.709999999031425
151.0,ID-Boise,66091.0,87.0499999523163,0.549999998882413,8.69999998807907,12.0099999904633,2.26999999582767,6.20999999344349,1.50999999791384,2.77999999374151,6.95999999344349,4.6499999910593,11.419999986887,0.689999999478459,1.0599999986589,0.619999999180436,1.53999999910593,1.85999999940395,1.15999999642372
152.0,ID-Idaho Falls,18385.0,97.4199998378754,-1.00999999791384,7.25,13.5099999904633,3.04999999701977,8.47999998927116,1.62999999895692,3.21999999880791,6.69999998807907,4.20999999344349,11.2599999904633,-1.22999999672174,-1.22999999672174,,8.79999998211861,-1.26999999955297,1.38999999687076
154.0,IL-Aurora,20843.0,95.8299999237061,-0.959999999031425,3.59999999403954,17.7799999713898,5.33999998867512,9.12999999523163,1.47999999672174,3.90999999642372,6.08999998867512,3.57999999821186,7.91999998688698,-1.04999999701977,-1.01999999955297,-0.599999999627471,4.98999999463558,-1.36999999731779,2.23999999463558
155.0,IL-Blue Island,99244.0,106.329999923706,1.01999999955297,3.34999999403954,23.6199999451637,4.46999999880791,10.5299999713898,2.36999999731779,3.95999999344349,6.43999999761581,4.18999999761581,9.56999999284744,1.28999999910593,1.72999999672174,0.959999999031425,3.05999999493361,1.51999999955297,1.62999999895692
156.0,IL-Chicago,198177.0,96.0599999427795,0.739999998360872,3.0,20.1099999547005,3.43999999761581,8.55999997258186,1.56999999657273,3.41999999433756,6.33999998867512,3.25,6.01999999582767,0.879999998956919,1.45999999716878,1.16999999806285,4.15999999642372,1.36999999731779,1.16999999806285
158.0,IL-Elgin,67315.0,107.489999771118,0.939999999478459,3.22999999672174,22.2699999809265,4.56999999284744,9.92999997735024,2.0,4.0,6.73999999463558,4.59999999403954,9.86999997496605,1.08999999985099,1.40999999642372,0.759999999776483,3.03999999910593,1.84999999776483,1.28999999910593
161.0,IL-Evanston,128594.0,89.5299999713898,0.72999999858439,4.1499999910593,14.0499999821186,2.85999999940395,6.88999998569489,1.22999999672174,3.02999999374151,6.32999999821186,4.75,8.68999999761581,0.639999998733401,1.08999999985099,0.759999999776483,2.75,2.00999999791384,1.33999999985099
