HSA #,HSA label,Medicare Enrollees (2001),"All Surgical Discharges per 1,000 Medicare Enrollees (2001)","Back Surgery per 1,000 Medicare Enrollees (2001)","Coronary Angiography per 1,000 Medicare Enrollees (2001)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2001)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2001)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2001)","Cholecystectomy per 1,000 Medicare Enrollees (2001)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2001)","Hip Replacement per 1,000 Medicare Enrollees (2001)","Knee Replacement per 1,000 Medicare Enrollees (2001)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2001)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2001)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2001)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2001)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2001)"
4049.0,AR-Mountain Home,13760.0,128.1329099577,3.39574329747156,37.3678879687498,6.82480620518444,16.2134380576799,4.47930763595339,4.3433103244208,9.57561285968178,3.13046042584672,7.50381099266107,,,,12.3949247760088,
4050.0,AR-Mountain View,1921.0,113.960700091217,,39.4454229362762,,,,,,,,,,,,
4051.0,AR-Murfreesboro,766.0,94.6264240483744,,,,,,,,,,,,,,
4052.0,AR-Nashville,2406.0,105.714009215345,,17.0647024947251,,,,,,,,,,,,
4053.0,AR-Newport,2674.0,121.833281875841,,31.0663890650437,,,,,,,,,,,,
4054.0,AR-North Little Rock,10841.0,107.128489257398,3.85047885554643,23.5601482065102,7.39114758937423,8.18042653561884,3.16297331836915,4.44090969000241,9.7784390741918,2.97706032529008,5.34672424359156,,,,8.76768634638658,
4055.0,AR-Osceola,1754.0,117.255614370659,,49.8675822359944,,,,,,,,,,,,
4056.0,AR-Ozark,1634.0,93.5641623566356,,24.1368595269675,,,,,,,,,,,,
4057.0,AR-Paragould,6198.0,118.049401219331,,30.51814799004,7.61433081811958,12.7017599238082,,8.34607892180919,8.40209121204505,,5.44779126567805,,,,,
4059.0,AR-Piggott,1287.0,82.0382441979762,,25.593099227751,,,,,,,,,,,,
4060.0,AR-Pine Bluff,11825.0,109.033953871418,4.31490389054822,29.464198697774,7.53060844555704,12.5770705461098,3.62662617059598,5.35143499293461,9.07248141043021,3.07722860657498,5.45085337665409,,,,5.45648444113958,
4061.0,AR-Pocahontas,2664.0,100.592257643131,,33.7580244106343,,,,,,,,,,,,
4062.0,AR-Prescott,1028.0,114.473742292338,,,,,,,,,,,,,,
4063.0,AR-Rogers,7392.0,99.9683158968597,1.92587053471229,23.158819555877,6.6415767783131,7.64523027354722,,4.30799399804267,10.8711546556939,,5.10544395580459,,,,,
4064.0,AR-Russellville,6808.0,105.390381815696,4.25896603611134,28.1048881561647,9.00940358281822,9.35035190935077,,4.99239603545931,8.54364360472663,,6.33860450092849,,,,,
4065.0,AR-Salem,1022.0,112.003287693403,,,,,,,,,,,,,,
4066.0,AR-Searcy,11633.0,109.61703780922,6.5393507246362,28.3834234572653,10.2511476210747,5.8165404902811,5.28769843109031,4.98584068496702,9.26195484054838,2.22007963730448,4.44375126864767,,,,9.87379704827659,
4067.0,AR-Siloam Springs,4215.0,109.180933981117,,29.8163085916147,,10.1061025682187,,,11.2564297967015,,,,,,,
4068.0,AR-Springdale,8197.0,99.635720586089,1.99083775581055,26.0323001458756,5.17240536805139,9.12936464518467,3.06237896196223,5.97250158756367,8.79595199382664,,3.81483520443336,,,,,
4069.0,AR-Stuttgart,3690.0,98.8813700696263,,24.6484841233835,,9.73250514309842,,,11.6049133545289,,,,,,,
4070.0,AR-Texarkana,5448.0,114.636574517976,,34.6746818292721,9.52053037294262,9.56130103437544,,,9.40316449615473,,2.68463997679221,,,,,
4072.0,AR-Waldron,1321.0,104.802200607618,,37.4808759200285,,,,,,,,,,,,
4074.0,AR-Warren,2129.0,98.1709095213152,,28.3676118785051,,,,,,,,,,,,
4075.0,AR-West Memphis,5663.0,108.497508921276,,38.070509401989,9.63617617361933,16.0385014920928,,,7.06627121999323,,5.22280580761394,,,,,
4076.0,AR-Wynne,2384.0,98.4952515175824,,26.8178876105975,,,,,,,,,,,,
5001.0,CA-Alameda,3268.0,65.8788776076862,,6.13105030227455,,,,,6.39916193455549,,,,,,,
5003.0,CA-Alturas,893.0,87.7912722861285,,,,,,,,,,,,,,
5004.0,CA-Anaheim,20335.0,88.1867498502876,2.05563751523228,17.3311268462825,3.42919684939767,7.76505259148604,2.04501391219996,3.31018478638555,7.54212746229863,2.00962249832965,4.10465564718171,,1.89933837592447,1.45759626933353,7.23349945330895,1.01075305447493
5005.0,CA-Antioch,5093.0,97.0676290883626,,21.4962196989646,6.79259226977454,8.02365370100029,,,8.89878448608559,,3.50126372104396,,,,,
