Provider ID,Hospital Name,City,State,Number of deaths among cancer patients assigned to hospital (2010),Point estimate - Percent of cancer patients dying in hospital (2010),Lower conf. Limit - Percent of cancer patients dying in hospital (2010),Upper conf. Limit - Percent of cancer patients dying in hospital (2010),Point estimate - Percent of cancer patients admitted to hospital during the last month of life (2010 deaths),Lower conf. Limit - Percent of cancer patients admitted to hospital during the last month of life (2010 deaths),Upper conf. Limit - Percent of cancer patients admitted to hospital during the last month of life (2010 deaths),Point estimate - Hospital days per cancer patient during the last month of life (2010 deaths),Lower conf. Limit - Hospital days per cancer patient during the last month of life (2010 deaths),Upper conf. Limit - Hospital days per cancer patient during the last month of life (2010 deaths),Point estimate - Percent of cancer patients admitted to intensive care during the last month of life (2010 deaths),Lower conf. Limit - Percent of cancer patients admitted to intensive care during the last month of life (2010 deaths),Upper conf. Limit - Percent of cancer patients admitted to intensive care during the last month of life (2010 deaths),Point estimate - ICU days per cancer patient during the last month of life (2010 deaths),Lower conf. Limit - ICU days per cancer patient during the last month of life (2010 deaths),Upper conf. Limit - ICU days per cancer patient during the last month of life (2010 deaths),Point estimate - Percent of cancer patients receiving life-sustaining treatment during the last month of life (2010 deaths),Lower conf. Limit - Percent of cancer patients receiving life-sustaining treatment during the last month of life (2010 deaths),Upper conf. Limit - Percent of cancer patients receiving life-sustaining treatment during the last month of life (2010 deaths),Point estimate - Percent of cancer patients receiving chemotherapy during the last two weeks of life (2010 deaths),Lower conf. Limit - Percent of cancer patients receiving chemotherapy during the last two weeks of life (2010 deaths),Upper conf. Limit - Percent of cancer patients receiving chemotherapy during the last two weeks of life (2010 deaths),Point estimate - Percent of cancer patients enrolled in hospice during the last month of life (2010 deaths),Lower conf. Limit - Percent of cancer patients enrolled in hospice during the last month of life (2010 deaths),Upper conf. Limit - Percent of cancer patients enrolled in hospice during the last month of life (2010 deaths),Point estimate - Hospice days per cancer patient during the last month of life (2010 deaths),Lower conf. Limit - Hospice days per cancer patient during the last month of life (2010 deaths),Upper conf. Limit - Hospice days per cancer patient during the last month of life (2010 deaths),Point estimate - Percent of cancer patients enrolled in hospice during the last three days of life (2010 deaths),Lower conf. Limit - Percent of cancer patients enrolled in hospice during the last three days of life (2010 deaths),Upper conf. Limit - Percent of cancer patients enrolled in hospice during the last three days of life (2010 deaths),Point estimate - Percent of cancer patients seeing ten or more physicians during the last six months of life (2010 deaths),Lower conf. Limit - Percent of cancer patients seeing ten or more physicians during the last six months of life (2010 deaths),Upper conf. Limit - Percent of cancer patients seeing ten or more physicians during the last six months of life (2010 deaths)
490040,Inova Alexandria Hospital,Alexandria,VA,81,41.1738814022214,29.412442300647,57.6384814424913,69.4681751894537,53.4551316089109,90.2780934010116,6.42639842873869,5.17387842497442,7.67891843250296,52.815711049819,39.160750560506,71.2320191460071,2.98623919643191,2.20826350160026,3.76421489126356,16.3389805936327,9.67223932861793,27.6008768775216,,,,52.4528561646653,38.7594090066336,70.9841091581192,6.65264523719366,4.29589033969067,9.00940013469664,,,,78.1485496502543,61.1576482771035,99.8598864489806
490044,Sentara Obici Hospital,Suffolk,VA,87,38.9275791997714,28.0701559613067,53.9846100051355,74.8102454180094,58.8703599669464,95.0660539980574,6.5475372026979,5.33877581832251,7.7562985870733,43.2234792216967,31.6957283068038,58.9438784287979,2.97203191916205,2.22123594379327,3.72282789453084,,,,,,,41.2650765736349,29.6240744819482,57.4804976832467,5.61135454343914,3.33693632738058,7.88577275949771,,,,68.9756568663499,53.5455458626427,88.8522315628072
490046,Sentara Leigh Hospital,Norfolk,VA,113,45.4791899280292,34.7339846647279,59.5485008839241,71.0372637036322,57.0506075235486,88.4529201975007,5.7776529521578,4.71704024891114,6.83826565540446,30.442730326872,21.8528990777667,42.4090106514766,1.27275529511517,0.613978666976873,1.93153192325347,,,,10.8753681236058,6.31020293371814,18.743237430916,36.7391976074508,27.0487336372207,49.9013617030098,6.7040786983725,4.7084186089382,8.6997387878068,,,,72.2539796198811,58.332355519818,89.4981442869475
490048,Lewis-Gale Medical Center-Salem,Salem,VA,145,25.5449741107719,18.583236611821,35.1147497043069,62.2884627145197,50.7704015965695,76.4195764722937,4.63761569664283,3.70128938925541,5.57394200403026,17.518101455319,11.9256027605114,25.7331964481507,0.400004094758285,-0.181574728246266,0.981582917762836,,,,9.2227992575084,5.45839126790833,15.5833508389905,49.9575978060175,39.649299637318,62.9459183737708,7.86595578518359,6.10415429381874,9.62775727654843,,,,57.5983445906621,46.3816900051008,71.5275639852667
490050,Virginia Hosp Center - Arlington,Arlington,VA,96,14.3594666893346,8.50323308072582,24.2489276307724,64.7993995093634,50.7139489359438,82.7969871184306,4.61525024302974,3.46477985930308,5.76572062675641,20.4797600579962,13.2108083884274,31.7482897110599,0.635421320758963,-0.0791684610194325,1.35001110253736,,,,,,,81.6369707557825,65.3817682668053,101.93353852077,10.7739304788745,8.60919322666994,12.9386677310791,18.3336099875143,11.5474323725538,29.1078782130981,78.6157470084079,62.4924046110009,98.8989896638099
490052,Riverside Regional Med Ctr,Newport News,VA,120,32.783769894151,24.2217465249204,44.3723398462149,62.0568893554671,49.6289430029599,77.5970085892622,5.05353709230821,4.02437035673194,6.08270382788448,27.5178199223279,19.7536593365172,38.3336778455942,1.16282701400904,0.523582368174023,1.80207165984406,,,,10.1872352162072,5.91159680805068,17.5552840831432,52.9236671878947,41.2570075638785,67.8894256758288,7.8530201663487,5.91652914255102,9.78951119014637,,,,67.7577666645149,54.5622691351298,84.1445016150707
490057,Sentara Virginia Beach General,Virginia Beach,VA,147,36.7266640748515,28.1898598562711,47.8486895977571,65.9366081300865,54.0317119064247,80.4645297789208,6.56378477521562,5.63386952945641,7.49370002097484,28.3710419002079,20.962704012412,38.397528201837,1.51442537951323,0.936828648698683,2.09202211032778,8.20732540028417,4.65943850716522,14.4567183626448,,,,43.8361467846772,34.3072503541639,56.0117102096625,7.33871285052493,5.58897448058334,9.08845122046652,,,,84.7466417684376,71.1567690297558,100.931975818416
490059,Bon Secours-St. Mary's Hospital,Richmond,VA,155,26.2139972045235,19.2245222310258,35.7446412025658,59.3997854000088,48.4697305142159,72.7945971255659,5.10972547564385,4.20409894911705,6.01535200217064,23.6745708270743,17.0742127685421,32.8264214253443,0.990969708320469,0.428459389830374,1.55348002681056,10.5793128277996,6.47883652315269,17.2749936672246,,,,62.9020757334986,51.5969453854546,76.6842126413592,8.9351412361865,7.23110477745835,10.6391776949147,11.1504222565222,6.92985801386521,17.941481088066,69.731570019459,57.5300971029789,84.5208352190827
490063,Inova Fairfax Hospital,Falls Church,VA,266,31.2710160228247,25.2118417471834,38.7863946198616,60.7413657737774,52.1155580549543,70.7948576924638,5.47689042890217,4.7854508119892,6.16833004581514,40.8086472217682,33.7864533211734,49.2903375278838,2.58386708769902,2.15439433294433,3.01333984245371,12.015350746822,8.44644836748799,17.0922318219405,4.76787255110098,2.76714113271286,8.2151966861392,63.0526639253739,54.2214468749024,73.3222489849558,9.748268346054,8.44724824370846,11.0492884483995,9.94602582102262,6.81888194937772,14.5072799861972,81.3557229584843,71.0518519010759,93.1538514620676
490066,Sentara Williamsburg Reg Med Ctr,Williamsburg,VA,102,20.6722648560985,13.6095043867702,31.4003010055315,60.4679866974643,47.2330495007291,77.4114196287132,4.4778506676965,3.36174165838335,5.59395967700965,30.4295496700419,21.5155730911341,43.0366176722062,1.33781503648178,0.644568078813489,2.03106199415008,,,,9.78239510011469,5.41451535870934,17.6738355245074,67.6062730523102,53.2992017115924,85.7537825942603,10.0205773278632,7.92049480148377,12.1206598542425,15.6745753670173,9.60030196816156,25.5921442628699,67.5215371031766,53.3230366470055,85.5007190036259
490069,Bon Secours-Memorial Reg Med Ctr,Mechanicsville,VA,129,26.8605670765859,19.2805894163325,37.4205398028236,65.4900889683232,52.8735811907203,81.1171034095122,4.52260428128847,3.52982893394277,5.51537962863416,13.7783506917513,8.67949265335943,21.8725858027433,0.537513339049571,-0.0791275835239568,1.1541542616231,9.8964599043499,5.74381001742817,17.05138546387,8.89670866760362,4.92363761879303,16.075802332426,56.2983088819225,44.6801962989694,70.9374587738208,8.95965327292291,7.09163667043714,10.8276698754087,,,,60.8128706918539,48.7697686701051,75.8298704839064
490075,Danville Regional Medical Center,Danville,VA,87,47.4643802690984,35.1903052045683,64.0195468960331,75.677997623596,59.5552351986072,96.165505941129,6.31930368780891,5.11070858058967,7.52789879502814,35.6274165112927,25.1890685320621,50.3914150558399,1.62117954086449,0.870486844952884,2.37187223677609,17.6020900539768,10.9361785954412,28.3310638688238,,,,22.2057492554944,14.1629315055758,34.8159065659369,3.92286654950817,1.64876120230674,6.1969718967096,,,,68.4331966697947,53.1265307485766,88.1499759246423
490077,Martha Jefferson Hospital,Charlottesville,VA,112,27.1610625557872,19.3038266261961,38.2164289725989,68.0813790852998,54.6757863770103,84.7737999815074,4.46262700314505,3.39728064105889,5.5279733652312,15.0256090796504,9.46501425983449,23.8529939857081,0.362490488914069,-0.299226348972325,1.02420732680046,11.5340463773926,6.82732084011414,19.4855681974395,,,,54.9218255662148,42.6382231919084,70.7441984613036,9.63673020326477,7.63216321125042,11.6412971952791,,,,55.0930925762636,42.7703719543546,70.9661550957759
490093,Sentara CarePlex Hospital,Hampton,VA,117,29.7244239311732,21.529143259375,41.0393190010177,67.5910799306039,54.3538536852376,84.0520731545865,5.39627945644306,4.35370599336757,6.43885291951855,49.5498000138759,38.538117981063,63.7079029811869,3.1114765413592,2.46390459687004,3.75904848584835,10.2953226117477,6.09366581742551,17.3940729366652,,,,51.8188189974805,40.1415706297846,66.8929979611028,7.61871891511276,5.65700165093703,9.58043617928849,9.809307795945,5.43029639616725,17.7195704277767,60.7201754315642,48.1863528732556,76.5141888645873
490112,CJW Medical Center,Richmond,VA,233,31.8048908394566,25.3160496417521,39.9569085866171,71.3187451918558,61.1868863217863,83.1283257165808,5.9945045596073,5.2554932690347,6.7335158501799,38.8174838725197,31.5977479137803,47.6868496547561,1.8030105895776,1.34398971921722,2.26203145993797,14.2481543835693,10.2231927456983,19.8577791095104,9.94184322903247,6.60132894021071,14.9727801304663,61.290436909172,52.0153297408353,72.2194336791465,8.39865411115612,7.00812264408761,9.78918557822462,12.4038485747251,8.56067891279754,17.972343202209,77.9200198298112,67.5246868277868,89.9157001018434
490118,Henrico Doctors' Hospital,Richmond,VA,142,17.620595684062,11.9043123384873,26.0817578901526,65.3829096003356,53.4096722662133,80.0402752238933,5.69168779561954,4.74557759512192,6.63779799611716,24.5134162476153,17.5973696729771,34.1475792857619,1.5330593417368,0.945403465257902,2.1207152182157,,,,,,,65.5877689902963,53.5185863624784,80.3787194973522,8.75464232348961,6.97443135528223,10.534853291697,14.1756448790602,9.14275166338498,21.9790403519312,63.3307115807469,51.3824947619717,78.05730429991
490120,Chesapeake Regional Med Ctr,Chesapeake,VA,114,26.335645846564,18.5155471302709,37.4585874927638,63.1711287911662,50.2137751315513,79.4720473076453,5.10431155642288,4.0482458890218,6.16037722382397,21.2592722426986,14.361839530679,31.4692735094087,1.01797875894918,0.362026423724971,1.67393109417339,,,,,,,56.0207021305865,43.7562233959109,71.7228047495794,8.83621785260828,6.84911351395319,10.8233221912634,,,,68.1027937769985,54.4602205894828,85.1629036759366
