HSA #,HSA name,State,Medicare enrollees (20% sample) (2006),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)"
49015,Farmville,VA,813,6078.27,6863.88,2924.62,3515.19,1566.95,1659.52,938.32,1002,170.2,181.39,224.07,249,253.04,251.1
49016,Franklin,VA,626,6142.72,6806.07,2728.38,3139.48,1972.19,2075.88,972.26,1067.35,275.84,303.77,,,168.03,171.14
49017,Fredericksburg,VA,4453,7724.83,8115.24,4217.63,4444.68,2212.01,2310.49,503.52,540.61,335.27,364.72,264.65,263.46,205.79,205.17
49018,Front Royal,VA,702,7257.19,7610.43,4097.95,4222.36,1604.75,1721.9,883.68,964.21,253.3,278.77,271.57,272.74,147.91,149.02
49019,Galax,VA,1599,6679.15,7480.46,3378.11,3851.82,1605.75,1795.13,672.53,731.12,582.68,642.32,119.45,143.71,349.05,348.11
49020,Gloucester,VA,1338,6072.22,6709.45,2799.3,3232.29,1850.98,1931.09,659.55,716.9,264.14,289.83,295.67,336.56,205.62,206.16
49021,Grundy,VA,513,8702.13,9459.38,4337.7,4895.45,2130.2,2160.59,1035.61,1134.2,662.58,730.55,,,412.64,410.89
49022,Hampton,VA,1602,6971.08,7812.36,3281.17,3907.91,2268.72,2351.2,813.72,892.14,246.71,272,138.1,157.04,233.87,234.16
49023,Harrisonburg,VA,3102,6283.37,6660.03,3480.92,3694.8,1389.31,1504.62,955.84,974.62,155.88,160.78,112.53,130.41,189.1,189.77
49024,Hopewell,VA,793,6596.4,7236.21,3486.4,3914.9,1819.6,2017.58,590.2,596,332.53,341.27,,,278.06,274.76
49025,Hot Springs,VA,156,10062.29,10099.86,5720.79,5365.97,1267.98,1365.74,2037.04,2210.22,382.88,422.42,,,295.84,291.67
49026,Kilmarnock,VA,1458,5515.56,6184.38,2389.06,2877.92,1703.7,1785.24,748.85,805.51,255.33,280.29,147.08,161.9,270.41,269.6
49027,Lebanon,VA,717,8861.55,9978.35,3983.64,4823.04,1989.45,2034.84,786.74,860.11,1608.54,1768.26,308.04,353.09,368.55,368.75
49028,Leesburg,VA,1867,6942.15,7321.41,3073.02,3397.85,2234.68,2214.19,758.37,827.98,312.68,344.17,418.73,394.75,142.57,141.56
49029,Lexington,VA,936,6238.24,6570.25,3211.2,3230.53,1456.53,1638.21,1075.31,1160,207.87,229.01,107.12,129.36,171.81,172.11
49030,Low Moor,VA,765,6842.4,7833.7,3789.34,4536.34,1681.86,1774.97,585.64,637.23,360.05,396.57,164.25,192.07,264.66,301.41
49031,Luray,VA,539,7970.7,8077.39,4464.95,4324.85,1374.14,1490.43,1597.99,1708,229.86,248.45,,,208.58,211.68
49032,Lynchburg,VA,5479,6031.29,6564.69,3122.18,3537.98,1711.95,1788.37,648.64,663.58,196.03,202.91,136.7,155.25,214.07,215.05
49033,Manassas,VA,1967,6832.74,6933.69,3219.8,3295.16,2037.78,2008.03,755.1,822.19,297.4,326.02,337.19,293.99,187.91,186.42
49034,Marion,VA,1025,7028.31,7807.7,3166.56,3636.61,1776.63,1902.25,802.06,876.12,697.94,767.32,256.2,308.91,367.22,368.41
49035,Martinsville,VA,2131,5880.38,6495.68,3075.79,3505.35,1436.11,1517.95,751.88,813.86,313.71,343.94,62.26,73.99,227.42,226.12
49036,Nassawadox,VA,1137,7043.1,7723.58,3264.22,3644.83,1607.41,1676.45,1106.17,1205.9,405.91,445.81,456.27,535.01,184.79,185.87
49037,Newport News,VA,5680,6414.32,7033.37,2969.98,3395.16,2080.59,2158.73,739.92,811.44,260.16,285.85,139.06,155.29,230.2,228.08
49038,Norfolk,VA,5670,7230.19,8036.43,3326.35,3871.89,2212.13,2314.62,893.42,984.59,353.68,389.85,185.9,209.14,266.41,264.42
49039,Norton,VA,590,10364.71,11136.02,5844.15,6406.05,2220.59,2253.8,830.36,909.06,1086.77,1195.42,128.63,130.38,344.74,341.15
49040,Pearisburg,VA,576,6829.38,7734.21,3518.68,4001.98,1697.22,1972.13,975.68,1075.37,308.21,341.62,,,314.35,318.13
49041,Pennington Gap,VA,455,9081.02,10006.74,5113.96,5868.41,1840.76,1854.73,777.47,851.47,1058.37,1163.05,,,379.29,375.68
49042,Petersburg,VA,2587,6232.54,6700.56,2967.6,3306.38,1838.71,1944.15,771.68,781.92,246.68,251.55,199.85,209.49,218.65,217.8
49043,Portsmouth,VA,3531,6485.69,7235.16,2691.5,3144.59,2178.84,2320.04,854.43,940.35,324.42,356.91,204.04,227.41,260.44,260.61
49044,Pulaski,VA,561,6537.14,7332.47,3116.05,3644.95,1730.11,1850.71,808.47,885.33,372.68,413.24,,,360.54,359.94
49045,Radford,VA,903,6145.45,7099.55,3015.45,3696.73,1675.42,1807.25,665.73,731.72,363.78,403.03,153.46,185.57,277.4,281.75
49046,Reston,VA,1658,7301.32,7330.57,3213.39,3345.16,2440.91,2290.52,659.87,715.2,350.27,382.23,456.59,418.45,180.61,181.16
49047,Richlands,VA,688,7930.24,8842.3,3486.5,4109.18,1788.2,1849.6,813.63,889.74,1174.88,1292.1,438.12,514.81,387.34,388.71
49048,Richmond,VA,19706,6500.5,7081.26,3157.29,3581.13,1907.58,2039.5,728.01,737.4,293.19,299.34,214.35,223.11,206.03,206.78
49049,Roanoke,VA,6909,6179.94,6740.81,3165,3553.81,1775.58,1861.95,616.66,658.09,280.6,302.03,133.04,154.85,207.96,208.43
49050,Rocky Mount,VA,684,6205.5,6997.12,3365.75,3772.46,1668.15,1958.56,693.92,744.69,164.56,177.18,,,163.89,166.31
49051,Salem,VA,1501,6328.46,7228.18,3409.77,4104.21,1807.42,1930.28,556.86,594.26,241.41,260.84,112.69,134.26,201.99,202.35
49052,South Boston,VA,1730,5780.07,6294.5,2940.35,3299.64,1593.78,1655.59,709.92,759.38,149.79,164.17,153.25,181.83,240.98,240.16
49053,South Hill,VA,885,6550.9,7154.55,3319.9,3733.78,1647.59,1761.05,1008.66,1066.14,209.49,226.44,,,286.81,283.24
49054,Staunton,VA,3363,6547.95,7054.98,3465.32,3687.33,1332.02,1492.42,1154.32,1236.83,232.92,252.19,128.54,148.28,235.91,236.64
49055,Stuart,VA,472,6008.47,6630.66,3079.59,3469.81,1289.75,1385.55,881.49,960.86,505.55,557.83,,,232.39,234.02
49056,Suffolk,VA,1554,6777.1,7538.54,3430.25,3961.72,1961.48,2075.51,699,767.04,341.3,374.52,84.25,96.09,256.85,255.35
49057,Tappahannock,VA,858,5379.04,5949.29,2400.9,2794.1,1631.53,1701.72,806.89,864.64,162.27,177.34,178.67,204.57,198.59,202.77
49058,Tazewell,VA,379,7061.78,8049.85,3539.99,4288.57,1737.28,1839.93,907.27,990.76,572.98,630.7,,,263.98,257.19
49059,Virginia Beach,VA,5085,6925.29,7760.14,2962.58,3562.12,2402.87,2504.21,799.89,879.37,345.29,380.18,182.52,206.79,220.15,217.86
49060,Warrenton,VA,1318,7362.4,7726.41,3765.74,3944.52,1835.45,1904.38,1123.29,1215.98,332.09,365.26,127.42,115.75,160.78,160.99
49062,Williamsburg,VA,2540,6254.93,6793.83,2669.83,3073.02,2315.41,2358.64,686.44,743.51,276.45,303.83,132.76,142.42,153.85,153.73
49063,Winchester,VA,3258,6553.17,6842.25,3541.52,3650.49,1719.73,1813.87,670.7,729.54,211.82,231.7,217.18,219.18,187.99,189.72
49065,Woodbridge,VA,1623,7442.47,7571.18,3465.34,3503.39,2342.28,2310.52,719.84,788.64,449.18,494,183.1,160.8,271.36,292.5
49066,Woodstock,VA,786,6380.51,6402.75,3302.71,3014.69,1284.82,1436.23,1300.88,1412.4,185.29,202.64,128.8,152.63,175.14,174.97
49067,Wytheville,VA,966,7651.84,8712.38,3861.46,4545.42,1999.17,2221.02,771.66,838.71,533.96,587.3,168.69,200.4,334.57,339.81
