County ID,County name,Medicare enrollees (20% sample) (2006),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)"
51027,VA-Buchanan County,529,8619.18,9424.36,4122.23,4733.28,2167.32,2182.72,1009.14,1103.04,867.42,955,,,358.18,357.35
51029,VA-Buckingham County,91,5890.3,6051.07,1958.82,1927.46,1036.24,1136.52,1093.16,1092.16,,,,,182.15,179.08
51530,VA-Buena Vista city,243,5429.43,5825.99,2783.35,2919.47,1261.83,1401.07,860.02,931.73,176.69,195.5,,,204.97,204.53
51031,VA-Campbell County,732,6261.05,6870.86,3256.63,3748.47,1772.27,1844.5,604.86,623.06,245.39,253.22,146.07,164.8,230.58,232.97
51033,VA-Caroline County,486,6858.76,7429.24,3517.22,3820.18,1705.15,1902.94,697.59,715.14,321.9,345.93,384.79,422.5,229.55,227.52
51035,VA-Carroll County,775,6806.57,7577.75,3399.56,3878.72,1757.58,1917.33,630.43,687.3,586.75,646.07,93.85,112.06,362.6,363.94
51036,VA-Charles City County,130,4552.21,5122.64,1491.9,1814.64,1954.67,2130.51,514.71,533.84,284.51,305.36,,,253.81,248.96
51037,VA-Charlotte County,580,5102.89,5558.8,2484.68,2796.51,1341.27,1416.59,770.55,807.18,118.32,126.75,,,206.22,205.44
51540,VA-Charlottesville city,857,6013.17,6058.46,2990.5,2916.82,1400.88,1565.13,969.27,929.94,276.38,265.57,212,219.97,154.8,156.84
51550,VA-Chesapeake city,3452,6954.69,7778.55,3032.16,3575.26,2217.13,2347.19,774.34,851.75,407.57,448.61,223.53,252.32,303.13,300.41
51041,VA-Chesterfield County,4800,6242.37,6809.6,2867.44,3300.7,1922.96,2039.23,705.71,713.46,325.32,330.4,211.7,216.29,203.15,204.74
51043,VA-Clarke County,368,6926.62,7236.77,3899,4053.98,1810.58,1910.8,517.47,565.32,237.85,262.05,,,155.26,157.61
51560,VA-Clifton Forge city,187,9992.86,11230.34,6104.36,7063.04,1996.34,2107.68,793.98,866.46,555.75,613.1,,,308.16,309.48
51570,VA-Colonial Heights city,692,6032.79,6355.84,2763.76,2998.38,1900.89,1983.05,749.5,756.91,288.96,293.6,188.37,183.87,139.84,140.15
51580,VA-Covington city,434,5974.07,6842.35,3129.23,3816.22,1643.14,1723.3,545.02,591.9,280.52,308.61,,,249.94,252.12
51045,VA-Craig County,130,5220.99,6063.25,2747.94,3379.82,1464.33,1590.71,469.86,500.56,,,,,164.1,165.73
51047,VA-Culpeper County,871,7844.96,7780.7,3976.37,3710.88,2057.14,2114.1,1103.11,1161.16,256.02,278.19,247.87,264.12,198.24,246.58
51049,VA-Cumberland County,778,6070.08,6605.65,3017.66,3389.45,1511.58,1595.54,852.9,891.3,202.46,214.41,234.44,264.38,245.77,243.46
51590,VA-Danville city,1859,5919.99,6341.75,2770.76,3044.84,2108.52,2215.66,555.27,579.02,219.35,232.46,27.58,32.2,272.71,271.36
51051,VA-Dickenson County,369,9527.29,10613.62,3982.8,4740.16,2271.54,2322.88,1146.93,1257.18,1542.34,1696.09,361.54,433.82,397.78,398.17
51053,VA-Dinwiddie County,330,5952.88,6264.18,2557.13,2734.66,1667.65,1759.53,791.71,801.69,256.7,262.96,,,412.31,414.54
51595,VA-Emporia city,355,6794.91,7661.77,3634.23,4220.42,1725.32,1918.43,835.48,904.33,267.74,292.01,,,303.9,303.38
51057,VA-Essex County,371,6586.02,7389.28,3002.56,3499.34,1709.09,1853.9,1048.53,1120.42,225.74,244.44,400.59,461.04,203.28,211.3
51059,VA-Fairfax County,13390,7024.76,6979.27,3096.96,3202.18,2527.15,2317.26,703.73,766.21,281.93,309.06,272.74,247.2,127.9,127.16
51610,VA-Falls Church city,256,6076.03,6017.21,2552.55,2605.36,2231.97,2026.7,776.91,849.01,296.2,324.67,,,109.41,108.05
51061,VA-Fauquier County,1119,7541.12,7927.6,3842.38,4031.71,1875.83,1947.8,1158.67,1256.2,355.29,390.69,130.37,120.73,162.54,162.7
51063,VA-Floyd County,360,5134.64,5767.19,2426.77,2829.18,1580.81,1722.32,502.99,544.55,260.15,287.7,,,268.43,270.5
51065,VA-Fluvanna County,590,6292.45,6248.27,3061.16,2944.36,1645.01,1741.49,887.23,862.4,274.52,264.85,,,150.13,150.07
51620,VA-Franklin city,349,6019.78,6702.43,2688.97,3102.1,1940.09,2070.32,983.99,1078.76,227,249.56,,,164.38,167.12
51067,VA-Franklin County,1297,6395.81,7056.15,3449.64,3797.82,1712.09,1936.71,706.15,752.42,184.93,198.83,146.16,169.03,185.53,187.74
51069,VA-Frederick County,1478,6671.81,6945.33,3538.67,3623.96,1764.35,1855.44,716.71,777.53,208.99,229.67,254.28,264.14,183.48,186.13
51630,VA-Fredericksburg city,475,6779.24,7288.69,3530.21,3898.85,1994.66,2099.1,354.05,382.47,291.99,320.44,415.2,396.21,191.17,189.34
51640,VA-Galax city,571,6578.57,7741.07,3400.56,4166.11,1637.75,1910.47,618.19,674.21,529.04,583.49,75.66,94.16,335.95,334.12
51071,VA-Giles County,514,6850.54,7786.2,3614.99,4131.25,1664.85,1941.34,913.33,1007.01,335.17,372.12,,,306,307.16
51073,VA-Gloucester County,866,6166.48,6850.25,2793.95,3261.51,1904.38,1990,751.05,817.29,210.28,230.8,307.98,348.28,200.33,201.71
51075,VA-Goochland County,390,5558.44,6250.37,2455.42,2912.85,1584.3,1789.62,526.04,531.81,306.22,309.48,515.55,536.92,191.21,189.6
51077,VA-Grayson County,467,6483.25,7151.35,3112.64,3497.87,1378.43,1516.83,774.68,837.94,746.06,821.21,,,442.49,440.7
51079,VA-Greene County,294,6330.79,6176.06,3043.63,2844.72,1632.43,1723.84,1091.28,1051.99,240.7,231.73,,,196.42,193.58
51081,VA-Greensville County,80,7098.75,7449.94,4002.16,4177.53,1816.1,1923.52,817.69,881.13,249.47,272.66,,,223.08,225.8
51083,VA-Halifax County,1082,5577.85,6077.27,2812.95,3160.87,1556.17,1611.44,658.33,706.69,161.4,177.06,141.36,170.39,256.48,256.36
51650,VA-Hampton city,2532,6652.74,7461.77,3007.22,3598.72,2244.58,2330.58,792.04,868.16,256.78,283.05,133.28,152.25,236.96,236.04
51085,VA-Hanover County,1985,6557.6,7226.02,3044.02,3508.28,2030.89,2199.72,812.84,820.49,299.66,305.73,179.79,189.98,183.94,195.03
51660,VA-Harrisonburg city,1065,6454.16,6813.46,3566.76,3748.92,1486.65,1637.93,1078.49,1090.59,126.19,128.21,49.57,56.87,161.76,161.35
51087,VA-Henrico County,6203,6809.56,7379.63,3346.81,3780.57,2010.11,2125.8,762.69,770.72,276.42,281.32,216.29,222.79,206.75,205.46
51089,VA-Henry County,1118,6052.08,6664.97,3252.05,3682.42,1440.52,1521.16,680.66,736.28,357.52,392.61,,,231.04,228.71
51091,VA-Highland County,101,8306.68,8086.86,5178.69,4746.65,1133.69,1209.04,1323.08,1403.71,,,,,265.56,263.05
51670,VA-Hopewell city,614,7251.25,7980.72,3984.29,4488.21,1899.05,2109.77,604.05,610.09,354.69,365.01,,,299.77,295.05
51093,VA-Isle of Wight County,742,7494.07,8111.49,3901.72,4314.53,2072.76,2157.05,746.64,819.04,370.28,407.46,,,298.92,297.76
51095,VA-James City County,1060,6243.38,6782.86,2489.61,2910.39,2435.9,2473.04,680.73,736.91,344,378.19,99.44,93.18,150.36,150.85
51097,VA-King and Queen County,115,6097.78,6776.55,2797.77,3265.04,1641.19,1725.85,585.02,608.91,,,,,282.55,277.93
51099,VA-King George County,342,5925.59,6524.49,3232.76,3575.98,1867.5,2066.98,342.99,368.23,252.01,272.98,,,139.33,141.33
51101,VA-King William County,379,5783.24,6291.01,2399.98,2744.97,1697.46,1792.83,801.23,821.06,322.25,344.52,376.92,393.55,198.29,199.42
51103,VA-Lancaster County,682,5477.21,6136.67,2206.27,2650.49,1679.88,1782.56,834.77,900.87,239.61,263.02,138.61,158.06,393.64,392.67
51105,VA-Lee County,577,8283.02,9148.42,4633.54,5300.5,1695.57,1743.77,713.44,781.89,968.38,1063.86,,,342.6,341.35
51107,VA-Loudoun County,2245,6885.96,7254.64,3065.93,3387,2212.34,2189.54,724.34,792.34,304.31,335.25,419.38,390.96,160.49,161.12
51109,VA-Louisa County,843,6956.58,7065.5,3449.54,3449.76,2065.01,2182.77,853.33,844.08,241.44,236.87,123.41,129,199.06,199.11
51111,VA-Lunenburg County,341,5758.64,6538.67,2743.29,3346.8,1606.52,1711.72,772.06,825.92,287.36,298.52,,,241.86,241.99
51680,VA-Lynchburg city,2238,5675.91,6216.59,2879.13,3320.98,1726.93,1785.61,620.24,638.64,178.79,185.2,83.17,94.78,201.84,202.69
51113,VA-Madison County,290,6596.1,6495.61,3357.79,3178.87,1593.55,1647.72,906.25,908.41,229.1,234.28,,,124.75,123.59
51683,VA-Manassas city,433,7054.44,7142.4,3468.61,3541.41,2107.09,2100.11,626.39,684.08,318.76,349.54,400.26,330.32,140.31,141.12
51685,VA-Manassas Park city,213,8077.12,8185.49,4213.69,4268.69,2001.37,1995.98,787.1,864.01,362.08,399.08,,,292.84,289.82
51690,VA-Martinsville city,1013,5705.57,6322.28,2900.63,3327.51,1431.27,1514.43,828.16,896.96,275.51,301.58,,,223.71,223.46
51115,VA-Mathews County,359,6403.54,6914.54,3253.75,3602.93,1862.38,1916.54,547.27,596.24,335.86,368.25,,,197.94,195.53
51117,VA-Mecklenburg County,1020,6579.25,7156.25,3419.33,3829.28,1688.72,1775.85,968.2,1023.26,149.97,164.95,,,255.43,252.19
51119,VA-Middlesex County,341,4850.71,5488.8,2332.06,2852.2,1524.64,1572.22,537.92,579.56,209.76,229.7,,,132.56,133.78
51121,VA-Montgomery County,1375,6380.97,7232.11,2931.74,3537.67,1881.41,2003.47,692.78,752.57,370.39,406.72,188.68,219.43,317.75,317.12
51125,VA-Nelson County,516,6819.54,6566.17,3629.12,3250.49,1335.79,1456.34,1134.04,1117.96,273.18,268.04,302.5,326.78,143.52,143.39
51127,VA-New Kent County,380,6612.73,7732.97,2954.26,3462.03,2094.64,2633.22,834.1,858.54,302.33,323.64,,,194.69,196.65
51700,VA-Newport News city,2978,6486.84,7114.81,3058.37,3483.9,2068.17,2151.57,727.99,799.6,253.64,278.44,152.59,171.79,240.26,239.02
51710,VA-Norfolk city,3727,7040.89,7784.34,3207.41,3696.65,2141.54,2232.54,871.86,960.71,343.97,378.96,220.84,247.36,276.63,274.32
51131,VA-Northampton County,458,6437.74,7199.29,2967.18,3403.36,1421.58,1533.77,1046.76,1148.31,415.4,455.75,365.23,421.04,185.41,186.34
51133,VA-Northumberland County,456,5740.68,6466.4,2555.85,3094.73,1775.95,1862.15,757.37,810.61,301.69,330.98,,,157.16,156.78
51720,VA-Norton city,124,8888,9660.6,5096.69,5690.09,1854.1,1867.02,609.91,666.38,657.3,725.39,,,423.25,421.38
51135,VA-Nottoway County,464,5592.63,6282.18,2592.62,3100.29,1460.5,1553.14,808.15,843.65,235.3,247.22,275.08,306.15,221.59,220.85
51137,VA-Orange County,952,7331.6,7203.11,3948.53,3731.43,2053.92,2112.66,757.81,766.71,276.05,280.82,70.57,78.31,190.42,193.13
51139,VA-Page County,647,7673.2,7807.08,4338.29,4232.75,1318.13,1431.93,1453.24,1549.17,252.65,272.5,,,203.97,207.28
51141,VA-Patrick County,571,6079.98,6671.12,3048.03,3391.34,1337.32,1438.01,878.38,955.23,469.17,517.64,,,229.29,231.09
51730,VA-Petersburg city,844,5989.52,6507.74,2888.69,3268.58,1815.12,1946.19,734.93,743.18,232.8,235.87,97.39,102.06,236.34,232.75
51143,VA-Pittsylvania County,1101,5784.18,6334.93,3031.16,3389.51,1787.91,1947.46,439.47,459.11,215.44,226.72,31.04,36.1,280.91,280.93
51735,VA-Poquoson city,267,6916.46,7582.06,2744.33,3267.68,2154.85,2186.88,1326.65,1454.18,309.59,341.19,,,190.15,184.56
51740,VA-Portsmouth city,2084,6522.59,7297.35,2720.22,3197.72,2241.72,2385.97,913.13,1005.4,309.45,340.67,134.07,144.71,256.49,258.19
51145,VA-Powhatan County,407,6098.41,6848.19,3126.31,3783.8,1916.89,2004.78,440.18,444.79,298.3,302.49,,,234.65,244
51147,VA-Prince Edward County,178,6957.23,7868.44,3999.95,4746.55,1583.75,1673.61,711.96,756.83,270.43,293.66,,,255.56,254.93
51149,VA-Prince George County,765,6116.74,6643.41,2910.02,3280.67,1731.08,1850.59,785.57,794.52,219.18,222.85,293.35,317.46,189.28,189.94
51153,VA-Prince William County,2942,7058.39,7174.91,3252.71,3307.59,2199.09,2162.76,752.35,821.16,378.55,415.71,229.61,204,234.92,246.02
51155,VA-Pulaski County,830,6496.58,7413.6,3059.04,3682.84,1745.19,1883.2,746.91,819.48,431.9,478.28,167.46,203.15,353.18,357.54
51750,VA-Radford city,462,6134.89,6993.69,3026.92,3631.69,1669.13,1785.47,726.87,797.78,312.38,346.88,141.4,170.85,266.02,267.1
51157,VA-Rappahannock County,251,5776.24,6141.55,2887.72,3086.73,1582.38,1657.41,804.01,861.81,249.97,275.71,,,167.08,168.22
51760,VA-Richmond city,3122,6550.21,7066.58,3399.83,3792.75,1793.57,1909.21,678.36,686.34,290.9,295.09,182.85,190.36,205.06,202.85
51159,VA-Richmond County,377,5160.09,5677.27,2412.3,2823.24,1701.02,1748.75,639.92,686.24,156.76,172.88,,,207.4,207.85
51770,VA-Roanoke city,2403,6165.51,6738.19,3220.43,3630.81,1736.28,1812.76,585.39,627.16,313.31,336.94,96.35,113.34,215.55,215.47
51161,VA-Roanoke County,1995,6293.06,6865.24,3172.04,3585.98,1910.25,1983.37,597.25,636.09,284.78,306.63,136.95,159.89,188.12,188.7
51163,VA-Rockbridge County,758,6375.62,6698.33,3259.02,3262.7,1490.23,1676.73,1129.67,1217.56,222.97,245.4,96.05,115.99,169.09,169.81
51165,VA-Rockingham County,1448,5948.85,6300.51,3304.78,3519.64,1313.7,1412.06,834.98,847.52,155.53,158.41,131,148.79,206.62,206.96
51167,VA-Russell County,651,8674.85,9775.73,4007.52,4843.39,1915.06,1963.12,730.25,797.78,1602.25,1760.49,252.96,283.93,338.5,338.02
51775,VA-Salem city,1129,6672.48,7679.4,3689.28,4487.66,1920.33,2054.44,561.35,598.01,219.47,236.01,87.86,104.41,194.62,194.06
51169,VA-Scott County,487,8800.09,9634.82,4589.27,5180.54,2172.41,2270.17,646.49,701.69,1063.31,1160.4,,,332.57,327.94
51171,VA-Shenandoah County,1246,6220.05,6318.65,3186.36,3023.94,1362.82,1487.88,1161.9,1258.71,176.5,193.35,117.81,135.31,208.18,208.75
51173,VA-Smyth County,984,7091.74,7892.79,3224.23,3700.9,1805.26,1944.62,805.2,879.48,692.42,761.16,251.86,302.36,348.5,352.06
51175,VA-Southampton County,250,5932.3,6592.76,2557.19,2985.22,1945.35,2022.22,955.29,1050.28,285.07,314.33,,,174.07,178.11
51177,VA-Spotsylvania County,1560,7912.41,8251.46,4262.22,4441.8,2306.65,2395.55,542.28,585.57,331.58,360.6,247.56,246.64,228.27,226.46
51179,VA-Stafford County,1245,8648.67,9144.63,5029.67,5369.38,2249.38,2344.39,485.74,523.37,420.23,455.74,312.12,301.52,191.69,190.71
51790,VA-Staunton city,1130,6334.4,6821.48,3195.27,3456.7,1337.8,1440.28,1136.47,1212.4,225.06,242.37,169.97,198.05,273.24,273.95
51800,VA-Suffolk city,1378,6428.97,7179.12,3080.86,3572.4,1937.84,2073.21,678.05,745.45,331.99,365.16,146.05,166.25,260.41,257.3
51181,VA-Surry County,154,6262.15,6908.28,3108.16,3610.82,2214.15,2282.11,511.91,556.46,250.26,272.31,,,187.41,186.35
51183,VA-Sussex County,249,6303.76,6870.48,3540.33,3952.97,1704.79,1815.69,582.82,607.54,216.27,230.21,,,123.32,123.65
51185,VA-Tazewell County,1247,8367.85,9274.55,4146.73,4759.21,1956.89,2053.35,873.64,957.19,763.02,840.16,332.32,388.81,354.91,352.3
51810,VA-Virginia Beach city,6983,7096.27,7954.7,3116.41,3729.25,2384.75,2492.36,834.38,918.21,354.65,390.82,162.89,184.96,227.06,225.01
51187,VA-Warren County,678,7400.39,7754.29,4196.09,4320.53,1628.54,1745.31,900.04,982.28,249.3,274.32,281.81,283.03,146.32,146.96
51191,VA-Washington County,1037,6340.88,7111.17,2815.81,3346.87,1589.98,1670.31,741.99,804.89,716.53,782.34,205.86,245.93,302.89,301.33
51820,VA-Waynesboro city,935,6224.75,6764.63,3234.7,3408.98,1278.87,1512.49,1186.08,1279.73,206.36,221.98,105.41,122.34,207.96,209.24
51193,VA-Westmoreland County,508,6309.67,6660.67,3324.12,3513.81,1881.08,1955.8,567.57,612.55,175.16,193.16,129.93,152.52,223.77,227.42
51830,VA-Williamsburg city,1360,6213.07,6738.48,2727.17,3108.17,2258.15,2301.46,682.52,740.87,223.46,245.9,163.85,184.57,153.51,153.13
51840,VA-Winchester city,654,6221.09,6520.49,3347.49,3468.54,1799.03,1901.6,576.11,630.31,127.18,140.19,173.6,181.02,191.08,190.71
51195,VA-Wise County,786,10162.58,11026.68,5411.29,6043.45,2322.69,2358.12,915.22,1001.71,1063.66,1169.16,197.62,218.61,327.45,324.61
51197,VA-Wythe County,786,8002.52,8989.75,4195.21,4786.52,1973.09,2204,765.16,830.17,574.74,632.22,193.86,234.4,324.95,327.37
51199,VA-York County,870,5925.41,6394.09,2753.08,3067.02,2031.93,2093.22,643.65,703.95,210.67,230.58,113.91,131.33,140.03,137.67
