County ID,County name,Medicare enrollees (2013),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)"
2170,AK-Matanuska-Susitna Borough,7163,8562.14,6991.43,4271.86,3256.65,2398.6,2064.91,1205.94,1035.75,233.46,201.3,251.02,233.58,162.45,155.12
2180,AK-Nome Census Area,495,12141.12,8258.48,6216.41,3408.08,1582.32,1241.75,2962.94,2498.16,,,,,175.32,172.42
2185,AK-North Slope Borough,472,10140.36,6382.32,5613.19,2591.63,2434.64,2072.87,1551.32,1313.99,,,,,50.91,49.47
2188,AK-Northwest Arctic Borough,330,10103.83,6945.97,4892.51,2680.17,3344.45,2800.43,1629.18,1371.24,,,,,29.76,29.59
2220,AK-Sitka City and Borough,892,11759.96,9081.85,5033.31,3303.23,1825.09,1583.77,4001.19,3414.62,258.26,219.13,,,94.14,84.72
2240,AK-Southeast Fairbanks Census Area,898,7377.49,5742.02,3698.75,2500.34,2144.57,1873.44,1113.51,964.92,119.11,105.39,,,106.81,101.73
2261,AK-Valdez-Cordova Census Area,877,9129.1,7169.94,4793.3,3407.53,1619.33,1403.27,2193.63,1878.77,115.19,109.36,,,106.89,100.26
2270,AK-Wade Hampton Census Area,343,11397.82,8568.48,6968.22,5023.3,3167.73,2620.39,1078.19,907.13,,,,,53.2,51.09
2282,AK-Yakutat City and Borough,74,5641.14,4684.73,,,1893.48,1607.49,1235.01,1102.51,,,,,,
2290,AK-Yukon-Koyukuk Census Area,534,8820.26,6857.89,4331.6,3058.8,3615.16,3120.75,829.38,702.16,78.87,67.18,,,79.06,74.58
1001,AL-Autauga County,4576,8860.36,10165.85,3697.19,4503.71,2332.47,2502.22,1599.32,1803.72,464.35,526.33,504.84,598.49,267.65,253.36
1003,AL-Baldwin County,21994,8064.08,9489.87,2807.31,3705,2696.99,2870.65,1299.88,1511.75,571.6,676.95,423.62,495.47,251.61,237.46
1005,AL-Barbour County,3004,8602.31,10077.19,3481.1,4329.75,2260.01,2439.58,1454.25,1690.91,541.16,631.12,633.15,760.38,255.39,242.56
1007,AL-Bibb County,1798,9660.43,10674.38,4076.39,4720.07,2460.45,2591.36,1591.51,1713.82,970.64,1042.6,383.9,439.41,207.17,209.64
1009,AL-Blount County,4272,9010.54,10092.8,3615.58,4257.17,2690.8,2848.64,1262.99,1403.02,621.9,683.58,596.46,691.55,246.53,254.5
1011,AL-Bullock County,1032,7950.88,9293.84,3501.65,4331.17,1905.96,2053.18,1573.45,1808.44,331.08,380.76,361.08,428.94,268.23,255.79
1013,AL-Butler County,2727,9176.76,10754.38,3349.01,4169.42,2062.69,2188.75,1642.22,1893.06,796.64,946.7,1034.3,1261.97,310.71,295.88
1015,AL-Calhoun County,15393,9353.83,11040.74,3940.97,5078.31,2684.08,2884.86,1269.73,1449.27,637.28,718.27,586.07,703.53,263.8,251.07
1017,AL-Chambers County,4716,7661.58,8961.23,3228.23,3992.21,1949.09,2120.71,1441.41,1667.1,361.93,423.84,464.58,547.37,220.82,211.12
1019,AL-Cherokee County,2991,8891.5,10078.71,3530.85,4226.9,2519.5,2637.31,1098.57,1243.18,911.63,1060.22,663.33,805.75,266.4,254.14
1021,AL-Chilton County,3121,9325.64,10570.85,3644.95,4453.17,2885.55,3050.41,1066.99,1161.31,833,910.07,732.69,846.88,208.86,216.09
1023,AL-Choctaw County,2259,10583.56,12249.15,4452.76,5340.17,2326.77,2425.85,1866.34,2177.88,468.11,556.09,1339.92,1636.25,221.58,211.6
1025,AL-Clarke County,3358,8036.78,9573.4,3254.68,4233.6,2047.15,2161.05,1094.79,1275.23,564.83,666.97,822.67,986.2,286.38,275.97
1027,AL-Clay County,1934,8832.85,10274.04,3705.22,4644.22,2603.5,2742.55,1447.02,1665.67,520.69,615.61,360.15,435.09,191.26,177.49
1029,AL-Cleburne County,1960,9053.77,10475.63,3662.04,4628.04,2467.56,2607.88,1132.99,1247.53,708.05,795.94,823.15,984.25,320.11,306.86
1031,AL-Coffee County,6348,8092.36,9512.65,3040.56,3841.21,2425.67,2621.41,1048.06,1219.23,662.22,785.73,730.64,887.35,237.36,230.11
1033,AL-Colbert County,8264,8862.11,10500.38,3517.31,4552.41,2485.47,2668.3,1166.86,1332.49,796.73,941.72,686.71,824.02,249.34,236.09
1035,AL-Conecuh County,1825,9216.7,11064.89,3898.99,5144.75,2239.17,2353.97,1445.06,1686.22,750.18,889.74,547.2,662.93,329.08,302.64
1037,AL-Coosa County,1508,9278.26,10805.28,3255.63,3973,2320.74,2482.31,1612.64,1877.72,563.54,664.9,1419.01,1729.03,262.01,264.24
1039,AL-Covington County,6116,8896.69,10505.33,3582.81,4606.04,2489.68,2657.06,1302.01,1499.67,856.6,1016.15,452.94,534.97,228.73,219.08
1041,AL-Crenshaw County,1918,8709.83,10045.73,3528.74,4268.06,2110.38,2247.62,1530.82,1756.28,595.53,706.99,687.88,822.25,258.93,247.44
1043,AL-Cullman County,9861,9264.74,10227.39,3682.56,4161.71,2704.9,2788.46,1239.9,1432.79,625.13,723.48,714.1,866.9,324.57,309.47
1045,AL-Dale County,5341,8488.75,10019.95,3397.79,4320.02,2437.35,2639.28,1171.6,1361.82,474.82,558.97,778.62,944.03,275.32,262.35
1047,AL-Dallas County,4539,8707.88,9833.76,4095.72,4710.52,2148.03,2306.93,1242.35,1431.82,397.84,469.63,484.35,582.2,334.43,320.7
1049,AL-DeKalb County,7693,8599.3,9944.91,3674.45,4543.89,2347.82,2487.63,1188.51,1371.8,669.4,769.59,519.44,608.35,238,227.16
1051,AL-Elmore County,8109,9023.91,10370.71,3805.53,4603.06,2279.99,2460.18,1670.59,1890.78,506.08,577.39,542.96,644.78,226.15,215.28
1053,AL-Escambia County,4973,8982.42,10548.62,3470.65,4427.78,2202.81,2292.84,1630.25,1890.06,998.25,1184.67,416.43,492.69,253.45,236.61
1055,AL-Etowah County,13715,10255.29,11913.82,4471.88,5560.15,2684.51,2864.78,1205.44,1366.56,788.68,893.72,881.47,1042.89,283.03,266.36
1057,AL-Fayette County,2410,8388.51,9444.82,3655.41,4274.7,2042.38,2184.94,1416.69,1586.05,764.44,871.74,250.91,287.54,267.25,257.05
1059,AL-Franklin County,4445,9379.75,11236.26,3978.69,5187.05,2253.12,2413.23,1289.81,1490.46,1007.57,1199.01,708.34,859.66,240.23,228.57
1061,AL-Geneva County,4120,8264.32,9679.91,3376.87,4281.03,2426.02,2595.08,1055.17,1216.56,745.29,869.03,460.54,544.41,227.77,218.58
1063,AL-Greene County,1107,7936.23,8886.38,3404.3,3972.38,1939.97,2086.38,1342.53,1433.82,524.43,590.03,496.99,555.33,205.43,198.66
1065,AL-Hale County,1899,9766.52,10597.42,4429.32,5040.46,2526.87,2614.95,1432.77,1528.46,593.03,641.04,522.36,512.22,264.15,248.74
1067,AL-Henry County,2739,8143.14,9551.56,3195.25,4041.08,2447.13,2635.11,1118.1,1289.86,558.67,648.36,610.64,738.46,247.83,236.45
1069,AL-Houston County,12764,8301.74,9708.74,3375.53,4230.07,2528.37,2732.76,1101.16,1269.02,534.76,623.14,551.59,659.37,231.57,220.98
1071,AL-Jackson County,7955,9092.59,10486.09,3726.34,4580.78,2474.75,2624,1399.85,1577.37,622,734.46,704.8,857.83,226.37,219.07
1073,AL-Jefferson County,44970,8299.84,9303.91,3500.63,4131.24,2599.41,2774.26,1134.24,1225.82,424.83,459.92,445.7,510.35,212.52,214.61
1075,AL-Lamar County,2368,8836.28,10056.84,3808.2,4561.34,2219.96,2365.95,1449.79,1640.96,671.2,772.42,387.22,442.09,311.71,297.01
1077,AL-Lauderdale County,13340,7760.49,9207.43,3248.43,4216.44,2275.5,2441.7,966.07,1099.27,618.27,728.84,456.62,549.91,211.3,200.53
1079,AL-Lawrence County,5153,8985.41,10413.72,3445.25,4370.29,2821,2918.62,1126.43,1296.61,712.49,847.89,734.47,888.56,222.22,213.68
1081,AL-Lee County,11202,7511.48,8554.17,2967.96,3542.27,2007.63,2192.33,1415.81,1589.68,376.98,433.2,534.74,599.98,222.97,212.23
1083,AL-Limestone County,8467,8692.46,9740.5,3272.47,3950.88,2734.34,2891.51,1356.58,1473.97,648.88,718.33,412.83,462.69,264.69,253.63
1085,AL-Lowndes County,1360,7433.74,8581.9,2676.08,3275.73,2023.63,2192.58,1631.13,1844.36,433.25,510.26,397.04,478.82,286.89,271.89
1087,AL-Macon County,1914,6480.19,7607.02,2564.67,3212.28,1778.73,1931.27,1218.4,1385.86,279.24,320.4,521.28,617,180.44,173.39
1089,AL-Madison County,34880,8737.28,9808.84,3456.12,4171.51,2939.92,3109.43,1235.83,1337.23,436.17,482.36,440.34,495.51,233.6,222.95
1091,AL-Marengo County,2855,8481.38,9796.57,3589.55,4393.7,2343.11,2480.29,1206.88,1364.25,408.76,485.39,771.65,910.06,212.35,202.43
1093,AL-Marion County,4535,8742.64,10095.5,3573.26,4410.87,2260.39,2404.46,1318.49,1516.74,857.81,991.84,404.96,484.36,360.24,345.15
1095,AL-Marshall County,12270,9726.88,11209.83,4132.7,5052.67,2384.5,2548.39,1629.84,1881.86,768.01,874.97,596.39,672.02,263.77,250.99
1097,AL-Mobile County,29152,8295.07,9880.95,3178.63,4234.66,2708.97,2892.36,1004.91,1153.03,527.15,609.75,644.99,765.62,257.83,245.83
1099,AL-Monroe County,2749,7549.58,9005.73,2955.86,3884.03,2058.93,2188.93,1187.08,1387.85,712.57,843.44,338.03,396.88,287.52,273.57
1101,AL-Montgomery County,18463,7896.03,9048.63,3157.69,3809.56,2283.54,2476.77,1454.25,1637.52,363.84,413.68,428.45,502.76,232.45,222.36
1103,AL-Morgan County,14545,8732.14,10097.62,3514.51,4449.98,2807.65,2924.51,1086.86,1244.46,538.93,633.74,521.84,616.19,272.02,260.28
1105,AL-Perry County,1428,7837.05,8816.38,3514.46,4080.74,1950.78,2059.01,1193.78,1354.33,439.46,501.97,505.91,575.71,226.6,219.21
1107,AL-Pickens County,2852,8876.05,9736.14,4062.44,4472.5,2179.5,2305.18,1277.46,1426.44,665.17,786.84,410.28,472.39,267.8,254.7
1109,AL-Pike County,3655,8351.29,9676.42,3262.25,3987.41,2238.61,2397.16,1501.56,1730.28,569.9,675.42,542.14,655.54,244.68,234.7
1111,AL-Randolph County,3185,8560.73,9876.29,3794.25,4620.14,2097.42,2237.53,1369.29,1554.08,508.24,587.88,538.17,644.97,270.45,258.94
1113,AL-Russell County,5103,8759.47,9629.22,3535.95,4097.63,2409.07,2562.04,1420.98,1501.96,500.61,569.3,696.35,704.65,233.89,222.07
1117,AL-Shelby County,15230,8983.81,10020.62,3664.96,4323.48,2907.81,3077.59,1108.65,1199.92,564.65,616.7,505.51,582.44,235.84,238.59
1115,AL-St. Clair County,5915,9095.17,10283.93,3725.98,4481.45,2854.87,3063.21,1193.19,1297.37,496.53,542.19,553.18,646.54,279.07,281.07
1119,AL-Sumter County,1497,8435.79,9856.77,3533.32,4393.37,1970.3,2063.35,1129.95,1279.09,542.43,638.08,1060.78,1240.02,187.91,181.62
1121,AL-Talladega County,8467,8982.65,10385.06,3557.75,4361.38,2434.27,2594.42,1357.7,1555.39,526.47,609.8,896.04,1081.99,267.7,255.13
1123,AL-Tallapoosa County,5727,9217.36,10728.4,3298.85,4020.88,2288.47,2492.31,1998.85,2340.36,657.76,778.83,706.11,846.12,285.14,271.8
1125,AL-Tuscaloosa County,18652,8873.46,9752.54,3828.78,4391.53,2465.32,2661.98,1263.01,1344.73,637.33,680.42,442.75,449.76,242.84,229.11
1127,AL-Walker County,7359,9591.31,10674.25,3993.46,4647.91,2608.49,2756.95,1404.33,1524.68,732.9,796.41,683.68,790.89,208.75,215.15
1129,AL-Washington County,2250,9143.3,10910.28,3755.45,4913.61,2342,2487.29,1250.29,1457.49,620.97,724.13,1028.38,1227.87,280.12,267.02
1131,AL-Wilcox County,1464,7235.88,8518.3,2849.47,3560.65,1726.04,1825.57,1130.33,1308.12,519.01,615.9,762.69,940.24,259.76,247.97
1133,AL-Winston County,3791,9782.74,11206.73,4367.11,5320.85,2622.17,2761.62,1305.58,1471.9,775.4,890.31,481.75,579.04,284.78,274.39
5001,AR-Arkansas County,2690,7547.45,8549.44,3478.41,4159.09,1820.13,1923.47,1477.58,1659.59,304.98,345.37,193.79,201.28,268.62,255.13
5003,AR-Ashley County,3162,9796.02,11254.42,4749.19,5768.94,2297.45,2416.6,1737.3,1966.31,424.84,488.13,301.35,341.85,266.72,257.72
5005,AR-Baxter County,8566,7517.08,8703.06,3290.08,4102.31,2078.88,2211.21,1235.13,1401.45,453.09,521.08,232.23,256.12,223.45,216.35
5007,AR-Benton County,17984,8344.93,8983.88,3624.88,4102.32,2380.65,2522.64,1297.95,1338.32,427.05,450,313.09,280.66,295.36,286.28
5009,AR-Boone County,5276,7465.2,8428.18,3529.53,4152.74,1843.87,1982.45,1403.05,1575.43,247.31,284.64,176.14,180.28,250.31,238.69
5011,AR-Bradley County,1627,9765.74,11548.04,4308.78,5621.13,2273.62,2370.26,1815.3,2052.48,775.83,893.99,275.24,294.48,294.25,277.9
5013,AR-Calhoun County,637,8712.53,9983.41,3794.86,4617.07,2393.46,2495.31,1337.25,1517.85,577.16,664.46,302.95,363.82,304.01,319.91
5015,AR-Carroll County,3638,7686.89,8617.42,3476.54,4092.69,1955.04,2055.53,1526.53,1694.27,314.96,359.38,162.82,180.54,224.67,214.7
5017,AR-Chicot County,1797,9061.49,10496.16,4635.44,5653.93,1879.96,1970.61,1645.25,1878.31,281.68,322.82,371.92,422.47,217.32,208.46
5019,AR-Clark County,2850,7592.77,8951.42,3745.35,4881.36,2104.59,2198.96,1054.91,1155.16,246.73,278.36,170.62,177.59,262.03,249.08
5021,AR-Clay County,2654,8674.54,10353.96,4295.48,5580.92,1690.21,1758.67,1710.08,1932.24,557.83,643.34,177.14,210.88,270.58,264.23
5023,AR-Cleburne County,5048,6951.5,7839.71,3024,3605.93,1981.24,2087.43,1132.17,1264.73,283.64,325.31,266.13,308.46,243.24,236.36
5025,AR-Cleveland County,1173,9130.08,10295.18,4251.66,5066.42,2402.48,2496.5,1419.05,1578.94,428.28,485.35,412.68,473.11,219.71,211.36
5027,AR-Columbia County,3335,8343.28,9518.52,3735.01,4517.63,2221.17,2338.62,1550.31,1734.87,295.1,336.58,290.9,340.04,257.18,248.95
5029,AR-Conway County,2689,7701.58,8825.49,3557.75,4384.06,2084.02,2180.14,1250.75,1382.35,298.93,341.6,272.32,309.07,233.71,223.77
5031,AR-Craighead County,9899,8476.35,9616.37,4208.32,5052.62,2059.44,2173.81,1358.94,1499.63,379.16,419.79,209.08,222.32,258.64,249.91
5033,AR-Crawford County,5138,9313.46,10673.35,4720.44,5743.8,2145.98,2253.55,1304.3,1455.04,537.08,603.07,379.88,409.94,253,243.56
5035,AR-Crittenden County,4280,9165.83,9691.82,4441.49,4694.13,2414.05,2572.61,1286.61,1346.24,496.36,543.79,290.88,294.11,224.44,231.67
5037,AR-Cross County,2217,8337.45,9659.14,4277.26,5310.05,1901.91,1973.96,1263.73,1406.48,334.93,382.97,261.29,304.91,294.3,279.55
5039,AR-Dallas County,1100,8449.25,9718.42,3945.48,4881.11,2231.84,2318.44,1413.6,1583.75,342.11,391.92,225.27,254.66,286.61,275.72
5041,AR-Desha County,1808,9292.76,10645.94,4336.96,5241.86,2006.99,2089.27,1894.33,2146.89,505.65,581.37,249.96,283.11,253.14,244.34
5043,AR-Drew County,2116,9500.61,10884.61,4322.14,5256.51,2298.03,2412.8,1441.99,1625.6,629.04,722.06,484.44,552.95,322.72,308.08
5045,AR-Faulkner County,10596,8371.65,9322.2,3597.49,4258.21,2414.76,2527.11,1368.9,1471.92,314.82,340.65,459.39,508.6,205.17,213.8
5047,AR-Franklin County,2082,8922.99,9805.13,4699.8,5259.56,1900.82,1993.47,1494.09,1672.44,412.05,463.78,224.36,227.55,204.67,197.51
5049,AR-Fulton County,1624,8183.9,10170.29,3582.48,5065.32,1530.65,1634.79,1472.23,1675.74,1284.41,1483.71,192.82,233.79,227.01,223.73
5051,AR-Garland County,12952,8579.59,9572.7,3709.05,4473.01,2421.85,2573.67,1251.19,1324.23,438.94,463.55,484.27,478.7,273.45,261.96
5053,AR-Grant County,2055,8378.57,9238.7,3446.45,4039.76,2706.15,2825.21,1145.21,1239.22,329.46,358.82,471.91,500.04,254.9,264.71
5055,AR-Greene County,4715,8604.9,9816.09,4442.03,5310.24,1885.36,1997.62,1458.65,1633.38,342.81,390.23,211.12,234.42,269.35,259.03
5057,AR-Hempstead County,2377,8217.35,9624.1,3852.74,4894.45,1993.04,2082.23,1036.64,1143.21,536.1,617.56,540.07,636.94,264.99,255.73
5059,AR-Hot Spring County,3885,8847.29,10087.5,4156.6,5110.94,2417.14,2533.28,1216.02,1328.18,438.96,485.63,337.45,368.55,280.19,266.55
5061,AR-Howard County,1816,8524.14,9945.93,3706.24,4751.09,2113.29,2182.69,1393.56,1561.73,694.53,799.44,351.04,410.61,271.71,254.7
5063,AR-Independence County,4959,9716.05,11028.77,4568.7,5335.65,2099.39,2251.31,1950.6,2234.83,672.95,777.22,145.55,169.84,295.61,282.85
5065,AR-Izard County,2520,8101.38,9642.91,3648.3,4759.3,1750.73,1820.89,1438.5,1644.88,820.81,948.22,313.43,376.05,185.68,178.37
5067,AR-Jackson County,2748,8799.74,10043.51,4243.34,5072.22,1979.49,2098.1,1544.43,1745.53,518.27,597.24,230.52,258.43,281.25,273.75
5069,AR-Jefferson County,7501,7572.17,8374.86,3313.26,3824.58,2256.17,2376.14,1189.55,1306.43,254.99,281.6,351.34,383.84,230.21,221.41
5071,AR-Johnson County,2595,7005.01,7946.15,3330.47,3952.21,1760.23,1859.76,1185.62,1344.17,218.95,250.41,248.68,290.13,252.91,245.42
5073,AR-Lafayette County,995,8826,10113.32,4241.58,5169.74,2076.38,2152.07,1268.54,1414.4,452.17,515.79,431.92,517.69,341.32,325
5075,AR-Lawrence County,2313,8547.74,10922.09,3720.47,5651.58,1722.16,1807.18,2008.89,2266.77,445.23,510.64,341.37,404.93,314.54,303.31
5077,AR-Lee County,952,7919.17,8740.99,3690.53,4188.21,2101.64,2192.39,1120.31,1232.33,418.12,474.66,349.97,418.38,234.44,225.02
5079,AR-Lincoln County,1240,8617.91,9723.94,3948.6,4701.03,2222.77,2319.63,1220.94,1360.64,402.16,453.54,570.89,644.12,267.19,261.04
5081,AR-Little River County,1848,10411.96,11587.05,4885.63,5574.49,2351.2,2423.43,1296.16,1443.74,743.64,854.4,946.75,1141.68,286.9,277.96
5083,AR-Logan County,2902,7968.32,8982.3,3877.36,4517.88,1716.7,1808.41,1527.1,1734.31,387.09,443.68,223.1,255,241.36,230.65
5085,AR-Lonoke County,7031,8906.75,9938.26,4319.9,5083.17,2478.64,2605.13,1149.19,1242.29,296.57,320.69,437.47,458.57,231.87,244.32
5087,AR-Madison County,1640,7695.43,8270.92,3612.24,4050.75,1905.15,1995.78,1041.79,1086.96,664.3,700,211.18,187.82,289.88,282.58
5089,AR-Marion County,2634,7947.76,9251.08,3866.37,4792.46,1841.41,1965.45,1274.71,1445.71,503.13,579.71,240.54,270.68,240.72,232.39
5091,AR-Miller County,4535,8858.38,10049.67,4219.36,5056.56,2163.77,2245.64,1015.37,1111.16,537.67,600.68,713.29,852.55,253.24,243.55
5093,AR-Mississippi County,4318,8773.43,9784.9,4345.41,5052.84,2315.6,2422.28,1260.31,1399.26,321.43,366.09,252.36,275.38,268.01,260.48
5095,AR-Monroe County,1188,7270.47,8180.64,3209.53,3811.66,1932.98,1997.17,1195.64,1337.23,383.22,441.2,293.34,339.12,253.16,244.24
5097,AR-Montgomery County,1460,6846.26,7765.13,3090.2,3837.35,1868.27,1945.63,1185.63,1273.08,299.48,337.62,116.38,98.7,271.86,261.03
5099,AR-Nevada County,1152,7886.67,9210.98,3864.02,4920.88,2059.99,2128.51,1010.07,1117.77,455.52,524.91,224.37,257.78,267.89,256.43
5101,AR-Newton County,1175,6033.58,6778.44,2621.05,3095.65,1468.63,1560.31,1068.19,1192.94,328.89,376.75,204.01,231.72,337.03,323.17
5103,AR-Ouachita County,3192,7989.21,9112.05,3616.72,4324.88,1980.47,2098.42,1335.99,1510.7,304.48,350.16,427.98,511.94,325.41,313.29
5105,AR-Perry County,1476,7423.24,8397.46,3223.3,3939.7,2222.07,2299.36,1188.7,1293.66,278.47,312.11,301.03,341.71,184.96,197.18
5107,AR-Phillips County,2265,7888.3,8801.4,3506.48,4011.23,1953.99,2087.87,1379.46,1533.72,446.9,510.41,337.06,393.54,249.16,240.29
5109,AR-Pike County,1579,8375.41,9646.49,3795.26,4778.86,2092.85,2192.3,1403.12,1521.66,393.75,444.06,383.05,438.22,307.24,290.48
5111,AR-Poinsett County,3232,9806.97,11046.61,4716.47,5652.62,2374.75,2471.17,1601.53,1761.37,485.76,539.76,275.53,296.32,345.64,328.84
5113,AR-Polk County,3495,8007.97,9072.19,3576.74,4248.84,1865.05,1936.87,1176.29,1317.54,595.02,685.27,588.81,716.1,261.53,249.93
5115,AR-Pope County,6605,8216.13,9322.23,4057.24,4856.19,2058.87,2162.06,1271.76,1430.56,276.3,317.72,257.88,276.58,286.92,275.42
5117,AR-Prairie County,1305,8364.92,9482.3,4052.49,4843.21,1927.52,2027.11,1295.64,1444.38,396.88,446.44,335.28,386.81,358.48,342.77
5119,AR-Pulaski County,36553,8191.72,9070.81,3765.07,4391.27,2473.62,2602.8,1098.91,1180.25,291.88,313.62,370.58,380.12,198.41,208.11
5121,AR-Randolph County,2590,8056.05,9209.17,3612.7,4354.35,1844.14,1945.66,1566.59,1757.76,682.48,787.48,150.87,177.91,224.1,217.39
5125,AR-Saline County,17617,8454.5,9407.08,3678.37,4397.35,2462.94,2609.33,1309.1,1398.69,327.47,350.09,414.21,386.74,245.48,250.24
5127,AR-Scott County,1063,8438.55,9647.78,4311.55,5168.71,1675.89,1762.3,1594.03,1808.47,369.93,426.43,263.37,277.2,235.41,223.15
5129,AR-Searcy County,1421,7193.04,8250.23,2911.89,3606.93,1844.86,1914.52,1408.69,1599.87,468.9,538.35,312.18,356.13,243.64,243.6
5131,AR-Sebastian County,11332,8501.03,9725.82,4078.29,4954.34,2122.99,2251.94,1270.23,1419.08,472.67,531.04,331.16,351.02,228.87,222.25
5133,AR-Sevier County,1814,10292.91,12615.42,4807.7,6604.4,2301.48,2398.81,1174.91,1319.03,1014.34,1172.47,776.05,950.6,301.46,289.68
5135,AR-Sharp County,3684,8353.06,9716.02,3832.91,4740.51,1860.61,1979.94,1476.81,1684.76,763.41,880.33,196.01,231.83,256.17,247.5
5123,AR-St. Francis County,2630,8452.31,9310.3,3795.9,4314.07,2108.41,2213.33,1328.34,1448.05,506.67,570.82,372.55,440.34,330.62,314.9
5137,AR-Stone County,2207,8722.55,9894.37,3873.93,4590.32,1915.14,2000.51,1634.53,1866.51,808.17,931.23,250.87,299.76,274.13,263.69
