year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,Pace,ALL,69,CA- PALM SPR/RANCHO MIR.,39566,323,323,276.806719957018,1.16687918577322,8.1635747864328,7.8164928438956,0.359977626299029,7.00849789927348,8.7176398219374,1000,hrr,11,26,0
2012,Pace,ALL,73,CA- REDDING,53026,342,342,347.250808089771,0.984878917579325,6.44966620148606,6.59664736598923,0.29521186390409,5.93301939949996,7.33450432925944,1000,hrr,11,26,0
2012,Pace,ALL,77,CA- SACRAMENTO,179783,1023,1023,1184.82102032998,0.863421548442048,5.69019317733045,5.78656314157657,0.149844050103514,5.44221609016436,6.15269817234348,1000,hrr,11,26,0
2012,Pace,ALL,78,CA- SALINAS,41606,252,252,283.901310090532,0.8876323956365,6.05681872806807,5.94802352701541,0.310070132288001,5.25694480813368,6.72995155345545,1000,hrr,11,26,0
2012,Pace,ALL,79,CA- SAN BERNARDINO,108975,782,782,701.480488335208,1.11478510522208,7.1759577884836,7.47865474116275,0.221406555657497,6.97206129340964,8.0220575212648,1000,hrr,11,26,0
2012,Pace,ALL,80,CA- SAN DIEGO,208612,1450,1450,1397.73263389401,1.03739439492114,6.95070274001496,6.95163204185189,0.151301926261531,6.60224545288636,7.31950794470618,1000,hrr,11,26,0
2012,Pace,ALL,81,CA- SAN FRANCISCO,96062,394,394,657.002887768801,0.599692950114777,4.10151776977369,4.02190842376362,0.167704651958545,3.6435700505727,4.43953242139485,1000,hrr,11,26,0
2012,Pace,ALL,82,CA- SAN JOSE,104043,658,658,707.403810795181,0.930161797206538,6.32430821871726,6.23110689807783,0.201137768804337,5.77232785704228,6.72634925403695,1000,hrr,11,26,0
2012,Pace,ALL,83,CA- SAN LUIS OBISPO,34710,162,162,233.230051721627,0.694593165864216,4.66724286949006,4.6516113022484,0.302399709132786,3.98759943573178,5.42619389332776,1000,hrr,11,26,0
2012,Pace,ALL,85,CA- SAN MATEO CO.,53141,265,265,364.48307279639,0.727057083795044,4.98673340735026,4.8709599275598,0.247624772685694,4.31822950779503,5.49443946253067,1000,hrr,11,26,0
2012,Pace,ALL,86,CA- SANTA BARBARA,47193,424,424,323.979480693785,1.30872485841395,8.98438327718094,8.76688121799716,0.352426359133605,7.9704249928403,9.64292448138109,1000,hrr,11,26,0
2012,Pace,ALL,87,CA- SANTA CRUZ,28726,159,159,185.987408381928,0.854896583501457,5.53505535055351,5.72531045308942,0.375680912990757,4.90096562373524,6.68831048834669,1000,hrr,11,26,0
2012,Pace,ALL,89,CA- SANTA ROSA,40154,245,245,269.788459641605,0.908118902956284,6.10150918961996,6.08092574496417,0.321493550869538,5.36500093383596,6.89238610986206,1000,hrr,11,26,0
2012,Pace,ALL,91,CA- STOCKTON,37465,230,230,245.683084373136,0.93616538797064,6.13906312558388,6.27694801423179,0.342476361726102,5.51579176039027,7.14314065594468,1000,hrr,11,26,0
2012,Pace,ALL,96,CA- VENTURA,68729,491,491,462.608973283934,1.06137154347553,7.14400034919757,7.10976660890731,0.265608964115402,6.50751812337475,7.76775112643391,1000,hrr,11,26,0
2012,Pace,ALL,101,CO- BOULDER,19791,96,96,126.216295330904,0.760599094976721,4.85068970744278,5.09394314099798,0.430132136113026,4.17032008877986,6.22212592110937,1000,hrr,11,26,0
2012,Pace,ALL,102,CO- COLORADO SPRINGS,72375,406,406,467.076158581972,0.869237259363874,5.60967184801382,5.82581328213816,0.239288541744981,5.28559044284101,6.42125052354502,1000,hrr,11,26,0
2012,Pace,ALL,103,CO- DENVER,152628,696,696,983.25734207011,0.707851312388545,4.56010692664518,4.74389536968923,0.148861686279204,4.40399621860187,5.11002783869406,1000,hrr,11,26,0
2012,Pace,ALL,104,CO- FORT COLLINS,32530,156,156,214.899342265422,0.72592125390186,4.79557331693821,4.86201999862395,0.322091365305713,4.15577763919549,5.688282800327,1000,hrr,11,26,0
2012,Pace,ALL,105,CO- GRAND JUNCTION,32656,142,142,206.267229145071,0.688427340535655,4.34835864772171,4.61085905481345,0.320144486065625,3.91145955294536,5.43531664729761,1000,hrr,11,26,0
2012,Pace,ALL,106,CO- GREELEY,34463,183,183,231.985419845627,0.788842678655304,5.310042654441,5.2826049058259,0.323125431463623,4.56992759833945,6.10642378693173,1000,hrr,11,26,0
2012,Pace,ALL,107,CO- PUEBLO,17845,99,99,119.485332040151,0.828553583185699,5.54777248529,5.55009437423765,0.461506031428742,4.5576400333425,6.75866179373397,1000,hrr,11,26,0
2012,Pace,ALL,109,CT- BRIDGEPORT,62668,393,393,451.337530940405,0.870745225155876,6.27114316716666,5.83839917532795,0.243790056612331,5.28845114626726,6.44553650732494,1000,hrr,11,26,0
2012,Pace,ALL,110,CT- HARTFORD,156781,1113,1113,1129.01453708161,0.985815473091247,7.09907450520152,6.60586876094383,0.164107189593079,6.22827869934101,7.00635026037462,1000,hrr,11,26,0
2012,Pace,ALL,111,CT- NEW HAVEN,149555,937,937,1070.29337913485,0.875460895364416,6.26525358563739,5.86658590104618,0.158788157912515,5.50218567452073,6.25511972337278,1000,hrr,11,26,0
2012,Pace,ALL,112,DE- WILMINGTON,93158,545,545,609.903528614458,0.893583943083749,5.85027587539449,6.00252311343873,0.212842037309895,5.51884812785326,6.52858764957197,1000,hrr,11,26,0
2012,Pace,ALL,113,DC- WASHINGTON,251017,1396,1396,1636.47218268038,0.853054524711497,5.56137632112566,5.74478611485034,0.127573941467919,5.45034507432663,6.05513358426293,1000,hrr,11,26,0
2012,Pace,ALL,115,FL- BRADENTON,44647,337,337,314.567795625688,1.07131119169301,7.54809953636303,7.17759564425876,0.32361866167697,6.45039397301511,7.98678025683465,1000,hrr,11,26,0
2012,Pace,ALL,116,FL- CLEARWATER,56231,409,409,413.796239350975,0.98840917607541,7.2735679607334,6.61890863328702,0.270957221561785,6.00709223799914,7.2930379225197,1000,hrr,11,26,0
2012,Pace,ALL,118,FL- FORT LAUDERDALE,279967,2336,2336,2060.07930399371,1.13393692925869,8.34384052406177,7.59875829052541,0.130616521928911,7.29551171622973,7.91460966738998,1000,hrr,11,26,0
2012,Pace,ALL,119,FL- FORT MYERS,188235,1420,1420,1302.87019684169,1.08990136042888,7.54376178712779,7.30289861310387,0.160667916283389,6.93198671683571,7.69365700366192,1000,hrr,11,26,0
2012,Pace,ALL,120,FL- GAINESVILLE,66631,416,416,439.543715052526,0.946436010239134,6.24334018700005,6.35190346153832,0.257749858342771,5.76966582365112,6.9928967843012,1000,hrr,11,26,0
2012,Pace,ALL,122,FL- HUDSON,49854,399,399,357.990408681489,1.11455500014526,8.0033698399326,7.46568166931688,0.309399590849519,6.76747500665322,8.23592295986,1000,hrr,11,26,0
2012,Pace,ALL,123,FL- JACKSONVILLE,162553,1206,1206,1043.40669582499,1.1558292704327,7.41911868744348,7.76042844340928,0.185087401855778,7.33406937318432,8.2115734881749,1000,hrr,11,26,0
2012,Pace,ALL,124,FL- LAKELAND,32413,236,236,225.523464853186,1.04645430201081,7.28102921667232,7.01648881827285,0.377961211985016,6.17579171044849,7.97162819686041,1000,hrr,11,26,0
2012,Pace,ALL,127,FL- MIAMI,167736,1173,1173,1158.41808269873,1.01258778459958,6.99313206467306,6.79222574155061,0.164321305799602,6.41385457253349,7.19291808107829,1000,hrr,11,26,0
2012,Pace,ALL,129,FL- OCALA,110599,1053,1053,749.814945972402,1.40434650663626,9.5208817439579,9.4127336626363,0.240320202413806,8.86023350986974,9.99968622779887,1000,hrr,11,26,0
2012,Pace,ALL,130,FL- ORLANDO,368804,2854,2854,2553.31613551608,1.11776209780742,7.73852778169434,7.49516488050499,0.116527590437421,7.2241045611409,7.77639583016823,1000,hrr,11,26,0
2012,Pace,ALL,131,FL- ORMOND BEACH,54110,359,359,369.305470741174,0.972094995721317,6.6346331546849,6.51773940355738,0.284704603377518,5.87693365697687,7.22841696234782,1000,hrr,11,26,0
2012,Pace,ALL,133,FL- PANAMA CITY,29034,211,211,190.104102771618,1.10991818126874,7.26734173727354,7.44510029224892,0.424099035190196,6.5051569812451,8.52085791648885,1000,hrr,11,26,0
2012,Pace,ALL,134,FL- PENSACOLA,96466,783,783,627.995212127832,1.24682479241676,8.11684945991334,8.36596719299615,0.24753507207034,7.79957876493244,8.97348551552117,1000,hrr,11,26,0
2012,Pace,ALL,137,FL- SARASOTA,87446,681,681,633.227225612176,1.07544333606572,7.78766324360177,7.20345207475263,0.228632296147509,6.68163053207218,7.76602680201853,1000,hrr,11,26,0
2012,Pace,ALL,139,FL- ST PETERSBURG,40190,279,279,285.433743398052,0.977459765893621,6.94202537944762,6.55259934016517,0.324665374813484,5.82681855693321,7.36878241414326,1000,hrr,11,26,0
2012,Pace,ALL,140,FL- TALLAHASSEE,67899,462,462,439.722603751901,1.05066238591789,6.80422392082358,7.06641661815161,0.272147427118977,6.45017337404036,7.74153513799438,1000,hrr,11,26,0
2012,Pace,ALL,141,FL- TAMPA,92863,636,636,627.263792526822,1.01392748565637,6.84879876807771,6.79954014710292,0.223218267387497,6.29072392303529,7.34951124508361,1000,hrr,11,26,0
2012,Pace,ALL,142,GA- ALBANY,20438,77,77,127.836411951854,0.602332299728501,3.76749192680301,4.06153930682123,0.382974769557923,3.24838568271942,5.07824598187614,1000,hrr,11,26,0
2012,Pace,ALL,144,GA- ATLANTA,443246,2663,2663,2777.92977975238,0.958627543219387,6.00795043835703,6.44101801333598,0.103526599019858,6.20034898198449,6.69102870961955,1000,hrr,11,26,0
2012,Pace,ALL,145,GA- AUGUSTA,66568,383,383,419.418290968903,0.913169521327331,5.7535152024997,6.1457094844274,0.259936590340193,5.55970596322372,6.7934788848223,1000,hrr,11,26,0
2012,Pace,ALL,146,GA- COLUMBUS,30875,229,229,198.446265119259,1.15396477662293,7.417004048583,7.77694146144635,0.425369710220584,6.8317023777185,8.85296448100852,1000,hrr,11,26,0
2012,Pace,ALL,147,GA- MACON,68223,561,561,431.797561058209,1.29921993682677,8.22303328789411,8.74280732501494,0.305614626793839,8.047902450228,9.49771451568346,1000,hrr,11,26,0
2012,Pace,ALL,148,GA- ROME,31758,211,211,203.086363593697,1.03896685265455,6.6439952138044,6.96758558232832,0.39688753686686,6.08795037730947,7.97431743662219,1000,hrr,11,26,0
2012,Pace,ALL,149,GA- SAVANNAH,87558,532,532,552.181836714201,0.963450741454492,6.07597249822975,6.47659834663536,0.232432310991674,5.94866999464967,7.05137891013739,1000,hrr,11,26,0
2012,Pace,ALL,150,HI- HONOLULU,88501,385,385,606.536617067739,0.634751454679286,4.35023333069683,4.25087596580852,0.179322621108605,3.84655718292098,4.69769344829204,1000,hrr,11,26,0
2012,Pace,ALL,151,ID- BOISE,69312,332,332,464.265085315226,0.715108696521039,4.78993536472761,4.78910035037861,0.217531358998473,4.30047725115838,5.33324113267165,1000,hrr,11,26,0
2012,Pace,ALL,152,ID- IDAHO FALLS,18667,95,95,126.45217663185,0.751272160989215,5.0891948358065,5.03162138625991,0.427114068790503,4.1149473467222,6.15250005442591,1000,hrr,11,26,0
2012,Pace,ALL,154,IL- AURORA,22942,135,135,143.146145060537,0.943092110115214,5.88440414959463,6.32283758862254,0.450229350154255,5.34125763567654,7.48480562050895,1000,hrr,11,26,0
2012,Pace,ALL,155,IL- BLUE ISLAND,99379,668,668,663.694119031967,1.00648774916721,6.72174201793135,6.76569626836554,0.216769042767364,6.27112463309652,7.29927224762762,1000,hrr,11,26,0
2012,Pace,ALL,156,IL- CHICAGO,187516,1064,1064,1215.86950147134,0.875093913213913,5.67418246976258,5.90766303386399,0.150443130194216,5.56176514698356,6.27507303874768,1000,hrr,11,26,0
2012,Pace,ALL,158,IL- ELGIN,75806,427,427,484.977830355019,0.880452617158649,5.6327995145503,5.89817662038731,0.236237617949439,5.36420637454503,6.48529997100161,1000,hrr,11,26,0
2012,Pace,ALL,161,IL- EVANSTON,126180,762,762,911.865516536222,0.835649540619218,6.03899191631003,5.59704248134459,0.167960610694604,5.21291861085718,6.0094712533455,1000,hrr,11,26,0
2012,Pace,ALL,163,IL- HINSDALE,48983,265,265,320.802737162936,0.826052802240917,5.41004021803483,5.53495181443771,0.281359355086718,4.90691872494015,6.24336641901909,1000,hrr,11,26,0
2012,Pace,ALL,164,IL- JOLIET,74350,576,576,486.754152778503,1.18334891795388,7.74714189643578,7.9336341041489,0.273634398969037,7.31110706403533,8.60916815295189,1000,hrr,11,26,0
2012,Pace,ALL,166,IL- MELROSE PARK,133655,787,787,903.46142100181,0.871094195839961,5.88829448954398,5.83932071302852,0.172363512746127,5.44490076803542,6.26231181103906,1000,hrr,11,26,0
2012,Pace,ALL,170,IL- PEORIA,83224,441,441,568.846348328001,0.775253284645709,5.29895222531962,5.1938501918916,0.204726067277201,4.73076271437346,5.70226862866132,1000,hrr,11,26,0
2012,Pace,ALL,171,IL- ROCKFORD,87706,504,504,593.263638714563,0.849537991392878,5.74647116502862,5.69218855470756,0.20988922842729,5.21601084153224,6.21183726926949,1000,hrr,11,26,0
2012,Pace,ALL,172,IL- SPRINGFIELD,127148,794,794,872.936393887195,0.909573716435752,6.24469122597288,6.0938309701002,0.179104765019628,5.6839242545111,6.53329886700724,1000,hrr,11,26,0
2012,Pace,ALL,173,IL- URBANA,49007,405,405,330.829979041319,1.22419377220169,8.26412553308711,8.20455206859142,0.337434181322666,7.44280136503804,9.04426590805352,1000,hrr,11,26,0
2012,Pace,ALL,175,IL- BLOOMINGTON,19631,114,114,131.90298309919,0.864271582957857,5.80714176557486,5.78989185029658,0.448662021249839,4.81877112835894,6.9567212771002,1000,hrr,11,26,0
2012,Pace,ALL,179,IN- EVANSVILLE,88175,627,627,596.196666985824,1.0516663958722,7.11085908704281,7.0456412814239,0.232965133192582,6.51475445458414,7.61979003392437,1000,hrr,11,26,0
2012,Pace,ALL,180,IN- FORT WAYNE,70296,495,495,482.172601711556,1.02660333300339,7.04165244110618,6.87709629412627,0.255883947218671,6.2967968430977,7.51087491261967,1000,hrr,11,26,0
2012,Pace,ALL,181,IN- GARY,64783,588,588,425.873584743136,1.38069140952861,9.07645524288779,9.28084472288326,0.316872823050242,8.55965586638966,10.0627969295453,1000,hrr,11,26,0
2012,Pace,ALL,183,IN- INDIANAPOLIS,287587,1938,1938,1910.30181743678,1.01449937507801,6.73883033655902,6.80273140147903,0.128117307294679,6.50586175523927,7.11314753705014,1000,hrr,11,26,0
2012,Pace,ALL,184,IN- LAFAYETTE,22708,126,126,153.39588942675,0.821404018522725,5.54870530209618,5.50106674717153,0.405486108640649,4.61957824923205,6.55075717396216,1000,hrr,11,26,0
2012,Pace,ALL,185,IN- MUNCIE,22353,159,159,151.3265910602,1.05070760456599,7.11313917594954,7.04083030617287,0.462012231756593,6.02705305558322,8.22512941949295,1000,hrr,11,26,0
2012,Pace,ALL,186,IN- MUNSTER,37286,420,420,255.756711272627,1.64218564553051,11.2642814997586,11.0212757407904,0.445134793393208,10.0155272006639,12.1280204746969,1000,hrr,11,26,0
2012,Pace,ALL,187,IN- SOUTH BEND,70305,488,488,490.31244366645,0.995283734491506,6.94118483749378,6.66936541715245,0.249932540547447,6.10273902575,7.28860186873921,1000,hrr,11,26,0
2012,Pace,ALL,188,IN- TERRE HAUTE,23744,227,227,158.5259887239,1.43194186535155,9.56030997304582,9.59321292464583,0.526882455832589,8.42270322371072,10.9263892806432,1000,hrr,11,26,0
2012,Pace,ALL,190,IA- CEDAR RAPIDS,31556,140,140,219.171392263852,0.638769497031161,4.43655723158829,4.27770329996964,0.299142757836572,3.62455975934617,5.04854292314718,1000,hrr,11,26,0
2012,Pace,ALL,191,IA- DAVENPORT,66016,594,594,452.180009563862,1.31363613480597,8.99781871061561,8.80070574170219,0.298967433952863,8.12013212588096,9.53832035628693,1000,hrr,11,26,0
2012,Pace,ALL,192,IA- DES MOINES,131563,709,709,920.181475406724,0.770500188222784,5.38905315324217,5.16029691211289,0.160500479181276,4.79370399753386,5.55492459168548,1000,hrr,11,26,0
2012,Pace,ALL,193,IA- DUBUQUE,14878,54,54,100.097622989509,0.539473349988136,3.6295200967872,3.61319560913275,0.406784258158217,2.76725322945989,4.71774045500139,1000,hrr,11,26,0
2012,Pace,ALL,194,IA- IOWA CITY,39704,212,212,275.025988633367,0.770836243707187,5.33951239169857,5.16202362306702,0.29338041079317,4.51169865074236,5.90608769508964,1000,hrr,11,26,0
2012,Pace,ALL,195,IA- MASON CITY,24550,340,340,178.716119623705,1.90245849515917,13.8492871690428,12.737896515511,0.571836698147869,11.4526342273597,14.1673962879432,1000,hrr,11,26,0
2012,Pace,ALL,196,IA- SIOUX CITY,31429,168,168,227.215736094068,0.739385409162186,5.34538165388654,4.9507642749236,0.316073017996301,4.25579322268783,5.75922410308742,1000,hrr,11,26,0
2012,Pace,ALL,197,IA- WATERLOO,28956,268,268,202.887422685623,1.32092958968319,9.25542201961597,8.84965176594696,0.447377520099855,7.85071835693526,9.9756904805207,1000,hrr,11,26,0
2012,Pace,ALL,200,KS- TOPEKA,56346,437,437,386.490663601044,1.13068708032517,7.75565257516062,7.57668233503971,0.300012223730186,6.89820116243121,8.32189636897608,1000,hrr,11,26,0
2012,Pace,ALL,201,KS- WICHITA,159986,1320,1320,1129.80149373818,1.16834683554233,8.25072193816959,7.82675295969226,0.178586887318649,7.4148692659289,8.26151610973514,1000,hrr,11,26,0
2012,Pace,ALL,203,KY- COVINGTON,32755,272,272,215.651685593038,1.26129317863668,8.30407571363151,8.44912900513379,0.423945288326614,7.50210224984351,9.51570354121503,1000,hrr,11,26,0
2012,Pace,ALL,204,KY- LEXINGTON,160054,1112,1112,1019.24003319581,1.09100895155516,6.94765516638135,7.31262720364255,0.181610737923804,6.89476003997472,7.75581982685638,1000,hrr,11,26,0
2012,Pace,ALL,205,KY- LOUISVILLE,191494,1340,1340,1256.14980607471,1.06675174690136,6.99760828015499,7.15423238305411,0.161909282818532,6.78073141304683,7.5483067936091,1000,hrr,11,26,0
2012,Pace,ALL,207,KY- OWENSBORO,19217,165,165,126.651933666302,1.30278310976867,8.58614768174013,8.72891797038429,0.562265412076784,7.49344167079303,10.1680926176655,1000,hrr,11,26,0
2012,Pace,ALL,208,KY- PADUCAH,57256,486,486,376.963437304087,1.28924970409784,8.48819337711332,8.64037820551221,0.324414000944465,7.9049550297318,9.44422014464303,1000,hrr,11,26,0
2012,Pace,ALL,209,LA- ALEXANDRIA,34640,325,325,220.336693509843,1.4750153268751,9.38221709006928,9.91909028906277,0.455354602920081,8.89684063341434,11.0587967365693,1000,hrr,11,26,0
2012,Pace,ALL,210,LA- BATON ROUGE,60631,426,426,380.150193148155,1.12060971604972,7.0261087562468,7.54718855481771,0.302740978500121,6.86294830663249,8.29964798466049,1000,hrr,11,26,0
2012,Pace,ALL,212,LA- HOUMA,26574,186,186,169.931716602325,1.09455729465311,6.99932264619553,7.35065730898352,0.44595366021786,6.36650523144734,8.48694235060407,1000,hrr,11,26,0
2012,Pace,ALL,213,LA- LAFAYETTE,68307,533,533,439.112048932684,1.21381319709974,7.80300701245846,8.16590121830842,0.292836254443203,7.50075503240133,8.8900307261232,1000,hrr,11,26,0
2012,Pace,ALL,214,LA- LAKE CHARLES,28986,223,223,186.825767117653,1.1936255016663,7.69336921272338,8.02219146593328,0.444524020558836,7.03520721128501,9.14764185095523,1000,hrr,11,26,0
2012,Pace,ALL,216,LA- METAIRIE,31197,255,255,206.229714570817,1.23648524913434,8.17386287142995,8.29921050635182,0.430062018178892,7.34035084841292,9.38332464634608,1000,hrr,11,26,0
2012,Pace,ALL,217,LA- MONROE,31576,264,264,204.633842302558,1.29010918736338,8.36078033949835,8.68057939031459,0.442147797028464,7.69376114680085,9.79396905022022,1000,hrr,11,26,0
2012,Pace,ALL,218,LA- NEW ORLEANS,31540,157,157,194.249468226127,0.808239020851452,4.97780596068484,5.4600148193326,0.36072633119788,4.66889464568189,6.38518623565505,1000,hrr,11,26,0
2012,Pace,ALL,219,LA- SHREVEPORT,78548,618,618,509.807371773922,1.21222256525953,7.86780058053674,8.16375125339222,0.27200907801997,7.54407413076554,8.83432921946911,1000,hrr,11,26,0
2012,Pace,ALL,220,LA- SLIDELL,16728,118,118,105.573033110394,1.11770967001215,7.05404112864658,7.49980928228524,0.571204554092218,6.26155996712585,8.98292750783479,1000,hrr,11,26,0
2012,Pace,ALL,221,ME- BANGOR,57788,319,319,393.222784020125,0.811244955693294,5.52017719941856,5.43323857059444,0.251769637570395,4.86831142057851,6.0637208294056,1000,hrr,11,26,0
2012,Pace,ALL,222,ME- PORTLAND,134134,715,715,930.215653731652,0.768638967890625,5.33049040511727,5.14728203384219,0.159421868147886,4.7830969533831,5.53919617229898,1000,hrr,11,26,0
2012,Pace,ALL,223,MD- BALTIMORE,274922,1544,1544,1824.04548812252,0.846470118236597,5.61613839561767,5.69265126907504,0.120148764096923,5.41498875196106,5.98455139164705,1000,hrr,11,26,0
2012,Pace,ALL,225,MD- SALISBURY,79350,604,604,510.4989227578,1.18315626747475,7.61184625078765,7.94294841486512,0.267531921314501,7.33372917359498,8.60277602674023,1000,hrr,11,26,0
2012,Pace,ALL,226,MD- TAKOMA PARK,74479,418,418,498.723406735482,0.838139927572525,5.61232025134602,5.64413865999007,0.228598178907934,5.12770643786176,6.2125828768151,1000,hrr,11,26,0
2012,Pace,ALL,227,MA- BOSTON,506653,2714,2714,3506.31452863107,0.774032100611234,5.35672343793484,5.18674770545255,0.0826838802640554,4.99450210379644,5.38639311805838,1000,hrr,11,26,0
2012,Pace,ALL,230,MA- SPRINGFIELD,78202,420,420,543.331353993619,0.773008951007331,5.37070663154395,5.17942112172143,0.209199884011993,4.70675079246288,5.69955885471828,1000,hrr,11,26,0
2012,Pace,ALL,231,MA- WORCESTER,55378,354,354,367.855786446833,0.962333645528135,6.39243020694138,6.44537223721307,0.283517871923162,5.80746507314103,7.15334879384271,1000,hrr,11,26,0
2012,Pace,ALL,232,MI- ANN ARBOR,127785,833,833,856.926782227276,0.972078382046729,6.51876198301835,6.5190959324885,0.187040225484354,6.09067672797873,6.97765021442729,1000,hrr,11,26,0
2012,Pace,ALL,233,MI- DEARBORN,49187,438,438,343.406692559522,1.27545563173345,8.90479191656332,8.54736351464791,0.338074740996479,7.7827645687449,9.38707864104337,1000,hrr,11,26,0
2012,Pace,ALL,234,MI- DETROIT,164751,1220,1220,1096.80836730431,1.11231828309121,7.40511438473818,7.50015031249645,0.178316327451543,7.08935257621723,7.93475202499464,1000,hrr,11,26,0
