HRR Number,HRR Name,Medicare enrollees (2009),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2009),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2009)
320,NC-Winston-Salem,158658,4.91041048534696,5.34574205532644
321,ND-Bismarck,33309,4.0203653939898,4.1697289849172
322,ND-Fargo/Moorhead MN,76189,4.31383040674328,4.29651328942579
323,ND-Grand Forks,23706,4.61915508444215,4.51692291069836
324,ND-Minot,18708,4.66398416652003,4.7640796816139
277,NE-Lincoln,80900,4.45935295963956,4.58584697653527
278,NE-Omaha,165600,4.51140716012516,4.68475040110757
281,NH-Lebanon,63390,4.15603996766371,4.24507567655046
282,NH-Manchester,110380,4.55896772223408,4.70181507175573
283,NJ-Camden,414941,4.54107422591682,4.69918413980744
284,NJ-Hackensack,166296,3.87571737510824,3.9939547872798
285,NJ-Morristown,128391,4.13053338546269,4.25038868389453
288,NJ-New Brunswick,120267,4.20275495162443,4.30054122379159
289,NJ-Newark,158447,4.29745476918265,4.44500127636501
291,NJ-Paterson,49251,4.08224971070896,4.18555189268015
292,NJ-Ridgewood,53691,4.10558962283197,4.24399530434808
293,NM-Albuquerque,202930,4.30779260930379,4.49483511581277
279,NV-Las Vegas,216876,5.08099129346412,5.10058265308933
280,NV-Reno,94926,4.83810763770184,4.97145819664659
295,NY-Albany,260774,4.6325869460955,4.88651591818295
296,NY-Binghamton,58138,4.8514011027272,5.23437535754301
297,NY-Bronx,123309,4.17081718372507,4.63166924317836
299,NY-Buffalo,209081,4.75539522383768,5.26075517194402
301,NY-East Long Island,601530,3.98481050186364,4.20051837697332
300,NY-Elmira,51658,4.61187441995785,4.93104202874957
303,NY-Manhattan,556052,3.91423883240107,4.05464792332339
304,NY-Rochester,177213,4.43492648725808,5.17969112496566
307,NY-Syracuse,142599,4.56162445579413,4.77690232134396
308,NY-White Plains,148306,3.82767952703013,4.00974927660579
325,OH-Akron,94942,4.69588774394563,5.06537707223555
326,OH-Canton,95852,4.77259758128585,5.34875960955264
327,OH-Cincinnati,203584,4.92690679283007,5.05957752259603
328,OH-Cleveland,304892,4.50605628845106,4.76815111869158
329,OH-Columbus,356211,5.05774379302842,5.3204522881684
330,OH-Dayton,152951,4.87773370225027,5.08493134666842
331,OH-Elyria,35628,4.80341499597187,5.1299842372648
332,OH-Kettering,60998,4.60139815069215,4.74379332359779
334,OH-Toledo,132384,4.92380654176029,5.22747870945847
335,OH-Youngstown,110672,4.69798418624863,5.02247810020533
336,OK-Lawton,24819,5.69923088000038,5.77990117488731
339,OK-Oklahoma City,231700,5.24361454340472,5.39532181549432
340,OK-Tulsa,177051,5.20114448483114,5.49918404013403
341,OR-Bend,33896,4.25562151251902,4.37839557001622
342,OR-Eugene,114089,4.55689476914425,4.79185799106185
343,OR-Medford,78256,4.6195398674544,4.7832222020174
344,OR-Portland,310714,4.48690793561557,4.7470759744669
345,OR-Salem,39976,4.73527194053892,5.15857759714319
346,PA-Allentown,177123,4.60480464865726,4.89764155566742
347,PA-Altoona,49958,4.96298603166096,5.64854259328749
350,PA-Danville,84901,4.84107336446243,5.31321927700946
351,PA-Erie,115113,4.85619675133568,5.25517918564567
352,PA-Harrisburg,151777,4.53877368569997,4.81081119197708
354,PA-Johnstown,41670,4.77115109118923,5.75901667970091
355,PA-Lancaster,92026,4.32881916920837,4.48632756109792
356,PA-Philadelphia,532962,4.5855040819888,4.86599752531141
357,PA-Pittsburgh,490135,4.86875610521646,5.43178902091059
358,PA-Reading,85539,4.65566457073888,4.98354772668387
359,PA-Sayre,31601,4.88658912011554,5.25152339860102
360,PA-Scranton,55290,4.92995162889799,5.25581109625152
362,PA-Wilkes-Barre,42030,5.21357383736429,5.36234995796746
363,PA-York,61102,4.38162946555401,4.6701179752454
364,RI-Providence,165250,4.38385666547421,4.54153004139666
365,SC-Charleston,134246,4.71689356622991,4.82663994626485
366,SC-Columbia,148351,4.87125042654943,4.97145009807351
367,SC-Florence,47067,5.45241378521283,5.4891262671434
368,SC-Greenville,119740,4.95247895442074,5.11074586653507
369,SC-Spartanburg,51623,5.10409388787809,5.31405873810993
370,SD-Rapid City,29974,4.00704980014062,4.20979239422532
371,SD-Sioux Falls,118733,4.23676623303696,4.25653462258854
373,TN-Chattanooga,95589,5.26990911218337,5.53993384482583
374,TN-Jackson,49472,5.27427000312768,5.38750426496423
375,TN-Johnson City,39687,5.22935947152663,5.65552742756498
376,TN-Kingsport,79678,5.37269397159252,5.96578275851266
377,TN-Knoxville,202306,5.26319719220362,5.59094795550476
379,TN-Memphis,197218,5.3469779917962,5.48772718722794
380,TN-Nashville,321711,5.24426679924494,5.52976675148686
382,TX-Abilene,44766,5.38413818296325,5.49580638518313
383,TX-Amarillo,54047,5.22971907048779,5.36091412880988
385,TX-Austin,135870,4.28573271201106,4.47492458932007
386,TX-Beaumont,60593,5.16440315203685,5.30791393658252
388,TX-Bryan,24422,4.75058922727499,4.8986997991881
390,TX-Corpus Christi,65646,4.95644050310367,5.41126391569086
391,TX-Dallas,414948,4.89573017263692,5.13587276513775
393,TX-El Paso,118798,4.30159889376733,4.70024285077082
394,TX-Fort Worth,202655,4.97105736955034,5.40222562195726
396,TX-Harlingen,54270,4.40795480207071,4.72322625559949
397,TX-Houston,539777,4.82801388304434,5.12363331192182
399,TX-Longview,27180,5.26466670113754,5.47319561539276
400,TX-Lubbock,80796,5.25547291078584,5.38765220656339
402,TX-McAllen,52060,4.20225103325458,4.43025840384083
406,TX-Odessa,37512,5.12772184482727,5.26479052291463
411,TX-San Angelo,22731,4.84519512430943,5.03513770299823
412,TX-San Antonio,286858,4.50674482744941,4.69828493537554
413,TX-Temple,44734,4.85685186983815,5.16925621729673
416,TX-Tyler,83334,5.06404954412158,5.2061414827283
417,TX-Victoria,21551,4.60091436374713,4.67715179914248
418,TX-Waco,44177,4.97288464797437,5.31558091916499
420,TX-Wichita Falls,28760,5.26438235551064,5.35107540313273
999,US-United States,37561592,4.55728021325614,4.78566083147371
421,UT-Ogden,40668,4.36575209734072,4.69782640422129
422,UT-Provo,39716,4.3335872156116,4.87928717572272
423,UT-Salt Lake City,189713,4.29680868202708,4.62935468243214
426,VA-Arlington,181008,3.9483945008144,4.00301986510963
427,VA-Charlottesville,78135,4.57057363561357,4.69171865022903
428,VA-Lynchburg,39042,4.51082745391639,4.66796993708461
429,VA-Newport News,72127,4.49367070637334,4.62893809060129
430,VA-Norfolk,139351,4.80523740336631,4.90080432949744
431,VA-Richmond,200908,4.64589414465953,4.78413108412469
432,VA-Roanoke,109377,5.06692686991041,5.14212419454169
435,VA-Winchester,55894,5.07655983346624,5.25007899016667
424,VT-Burlington,85017,4.6040376817831,4.74777758620913
437,WA-Everett,78119,4.50987271135446,4.78215685476971
438,WA-Olympia,54491,4.63985634025429,4.98295737215211
439,WA-Seattle,317020,4.13684221378695,4.32985942872757
440,WA-Spokane,198922,4.61885965391137,4.95549215496036
441,WA-Tacoma,84558,4.89934254472597,5.05399194561719
442,WA-Yakima,33399,4.7346969372519,5.03177856109529
446,WI-Appleton,44727,4.37382530989489,5.24966898862764
447,WI-Green Bay,74264,4.20351029756448,4.68426988542653
448,WI-La Crosse,50987,4.49749675497679,4.9070405010339
449,WI-Madison,134679,4.37233113421875,4.74230040209606
450,WI-Marshfield,61950,4.04527551288473,4.67739795179686
451,WI-Milwaukee,314738,4.5071215128656,4.79518661589745
452,WI-Neenah,33579,4.39910378664282,5.17939200624194
456,WI-Wausau,31953,4.34645305789926,5.01847681285574
443,WV-Charleston,130601,5.78910288419631,6.03948792007704
444,WV-Huntington,54242,5.6014960567111,5.83790608691485
445,WV-Morgantown,57527,5.53078268003366,5.77296096110721
457,WY-Casper,26818,4.87671392412035,4.97477309654974
